id,group_id,task_type,block,trial,stim_type,stim_index,resp_index,correct,t_reaction,attempt_number,iter
34,4,free,1,1,motor,3,4,0,1.227,1,0
34,4,free,1,1,motor,3,4,0,0.749,2,0
34,4,free,1,1,motor,3,4,0,0.697,3,0
34,4,free,1,1,motor,3,4,0,0.769,4,0
34,4,free,1,1,motor,3,3,1,1.425,5,0
34,4,free,1,2,motor,2,2,1,1.220,1,0
34,4,free,1,4,motor,8,8,1,0.020,1,0
34,4,free,1,5,motor,1,1,1,0.855,1,0
34,4,free,1,6,motor,7,7,1,1.286,1,0
34,4,free,1,7,motor,2,2,1,1.104,1,0
34,4,free,1,8,motor,3,3,1,0.740,1,0
34,4,free,1,9,motor,7,7,1,0.868,1,0
34,4,free,1,10,motor,8,8,1,1.037,1,0
34,4,free,1,11,motor,2,3,0,0.890,1,0
34,4,free,1,11,motor,2,2,1,2.033,2,0
34,4,free,1,12,motor,2,2,1,2.832,1,0
34,4,free,1,13,motor,6,6,1,1.253,1,0
34,4,free,1,14,motor,4,4,1,0.771,1,0
34,4,free,1,15,motor,2,2,1,0.674,1,0
34,4,free,1,16,motor,5,5,1,1.284,1,0
34,4,free,1,17,motor,5,5,1,1.466,1,0
34,4,free,1,18,motor,1,1,1,0.738,1,0
34,4,free,1,19,motor,5,5,1,0.594,1,0
34,4,free,1,20,motor,4,4,1,0.513,1,0
34,4,free,1,21,motor,6,6,1,0.733,1,0
34,4,free,1,22,motor,3,3,1,0.694,1,0
34,4,free,1,23,motor,7,7,1,1.036,1,0
34,4,free,1,24,motor,5,5,1,0.650,1,0
34,4,free,1,25,motor,2,2,1,0.891,1,0
34,4,free,1,26,motor,7,7,1,0.760,1,0
34,4,free,1,27,motor,5,5,1,0.653,1,0
34,4,free,1,28,motor,8,8,1,1.018,1,0
34,4,free,1,29,motor,5,5,1,0.625,1,0
34,4,free,1,30,motor,1,1,1,0.492,1,0
34,4,free,1,31,motor,5,5,1,0.471,1,0
34,4,free,1,32,motor,5,5,1,0.648,1,0
34,4,free,1,33,motor,8,8,1,0.687,1,0
34,4,free,1,34,motor,8,8,1,0.742,1,0
34,4,free,1,35,motor,7,7,1,0.898,1,0
34,4,free,1,36,motor,8,8,1,0.763,1,0
34,4,free,1,37,motor,3,3,1,1.045,1,0
34,4,free,1,38,motor,5,5,1,0.785,1,0
34,4,free,1,39,motor,2,2,1,0.699,1,0
34,4,free,1,40,motor,6,6,1,1.060,1,0
34,4,free,1,41,motor,6,6,1,0.057,1,0
34,4,free,1,42,motor,1,1,1,0.805,1,0
34,4,free,1,43,motor,4,4,1,0.801,1,0
34,4,free,1,44,motor,1,1,1,0.408,1,0
34,4,free,1,45,motor,2,2,1,0.781,1,0
34,4,free,1,46,motor,4,4,1,0.544,1,0
34,4,free,1,47,motor,4,4,1,0.855,1,0
34,4,free,1,48,motor,5,5,1,0.709,1,0
34,4,free,1,49,motor,7,7,1,0.656,1,0
34,4,free,1,50,motor,6,6,1,0.555,1,0
34,4,free,1,51,motor,1,1,1,0.547,1,0
34,4,free,1,52,motor,4,4,1,0.583,1,0
34,4,free,1,53,motor,7,7,1,0.633,1,0
34,4,free,1,54,motor,4,4,1,0.477,1,0
34,4,free,1,55,motor,3,3,1,0.824,1,0
34,4,free,1,56,motor,2,2,1,0.571,1,0
34,4,free,1,57,motor,8,8,1,0.934,1,0
34,4,free,1,58,motor,1,1,1,0.465,1,0
34,4,free,1,59,motor,3,3,1,1.233,1,0
34,4,free,1,60,motor,6,6,1,0.819,1,0
34,4,free,1,61,motor,7,7,1,0.611,1,0
34,4,free,1,62,motor,2,2,1,0.735,1,0
34,4,free,1,63,motor,3,3,1,0.569,1,0
34,4,free,1,64,motor,6,6,1,0.904,1,0
34,4,free,1,65,motor,5,5,1,0.466,1,0
34,4,free,1,66,motor,7,7,1,0.584,1,0
34,4,free,1,67,motor,8,8,1,0.757,1,0
34,4,free,1,68,motor,4,4,1,0.571,1,0
34,4,free,1,69,motor,8,8,1,0.583,1,0
34,4,free,1,70,motor,7,7,1,0.513,1,0
34,4,free,1,71,motor,5,5,1,0.896,1,0
34,4,free,1,72,motor,2,4,0,1.351,1,0
34,4,free,1,72,motor,2,2,1,1.545,2,0
34,4,free,1,73,motor,5,5,1,1.315,1,0
34,4,free,1,74,motor,4,4,1,0.522,1,0
34,4,free,1,75,motor,6,6,1,0.606,1,0
34,4,free,1,76,motor,2,2,1,0.687,1,0
34,4,free,1,77,motor,3,3,1,0.839,1,0
34,4,free,1,78,motor,6,6,1,0.500,1,0
34,4,free,1,79,motor,6,6,1,0.923,1,0
34,4,free,1,80,motor,3,3,1,0.604,1,0
34,4,free,1,81,motor,7,7,1,0.638,1,0
34,4,free,1,82,motor,7,7,1,0.628,1,0
34,4,free,1,83,motor,4,4,1,0.645,1,0
34,4,free,1,84,motor,1,1,1,0.612,1,0
34,4,free,1,85,motor,1,1,1,1.067,1,0
34,4,free,1,86,motor,6,6,1,0.694,1,0
34,4,free,1,87,motor,8,8,1,0.794,1,0
