"rt","time_elapsed","subject","subID","group","day","trialType","phase","key_press","stim","stimNum","corrresp","hierarchy","trialNum","corr","responses"
"2650.400000035763","2653","HierDy0ejb0gfl","sub19","07","03","","","","","","","","","",""
"","4972","HierDy0ejb0gfl","sub19","07","03","fullscreen","","","","","","","","",""
"4622.199999988079","9625","HierDy0ejb0gfl","sub19","07","03","","prac","","","","","","","",""
"1167.800000011921","10796","HierDy0ejb0gfl","sub19","07","03","","","32","","","","","","",""
"938.2000000476837","11735","HierDy0ejb0gfl","sub19","07","03","","prac","","","","","","","",""
"1175.1000000238419","12913","HierDy0ejb0gfl","sub19","07","03","rl","test","70","img/o_s_dots.png","4","70","pattern,color,shape","1","1",""
"null","13927","HierDy0ejb0gfl","sub19","07","03","feedback","test","null","","","na","","1","",""
"1201.6000000238419","15130","HierDy0ejb0gfl","sub19","07","03","rl","test","74","img/b_s_stripes.png","6","74","pattern,color,shape","2","1",""
"null","16142","HierDy0ejb0gfl","sub19","07","03","feedback","test","null","","","na","","2","",""
"1636.5","17779","HierDy0ejb0gfl","sub19","07","03","rl","test","68","img/o_c_dots.png","3","68","pattern,color,shape","3","1",""
"null","18788","HierDy0ejb0gfl","sub19","07","03","feedback","test","null","","","na","","3","",""
"994","19782","HierDy0ejb0gfl","sub19","07","03","rl","test","65","img/b_c_dots.png","1","65","pattern,color,shape","4","1",""
"null","20788","HierDy0ejb0gfl","sub19","07","03","feedback","test","null","","","na","","4","",""
"1384","22173","HierDy0ejb0gfl","sub19","07","03","rl","test","75","img/o_c_stripes.png","7","75","pattern,color,shape","5","1",""
"null","23183","HierDy0ejb0gfl","sub19","07","03","feedback","test","null","","","na","","5","",""
"856.5","24041","HierDy0ejb0gfl","sub19","07","03","rl","test","72","img/b_c_stripes.png","5","72","pattern,color,shape","6","1",""
"null","25046","HierDy0ejb0gfl","sub19","07","03","feedback","test","null","","","na","","6","",""
"1329.300000011921","26376","HierDy0ejb0gfl","sub19","07","03","rl","test","83","img/b_s_dots.png","2","83","pattern,color,shape","7","1",""
"null","27379","HierDy0ejb0gfl","sub19","07","03","feedback","test","null","","","na","","7","",""
"1170.8999999761581","28551","HierDy0ejb0gfl","sub19","07","03","rl","test","75","img/o_c_stripes.png","7","75","pattern,color,shape","8","1",""
"null","29555","HierDy0ejb0gfl","sub19","07","03","feedback","test","null","","","na","","8","",""
"2228.2000000476837","31785","HierDy0ejb0gfl","sub19","07","03","rl","test","74","img/b_s_stripes.png","6","74","pattern,color,shape","9","1",""
"null","32788","HierDy0ejb0gfl","sub19","07","03","feedback","test","null","","","na","","9","",""
"861.1999999880791","33650","HierDy0ejb0gfl","sub19","07","03","rl","test","76","img/o_s_stripes.png","8","76","pattern,color,shape","10","1",""
"null","34659","HierDy0ejb0gfl","sub19","07","03","feedback","test","null","","","na","","10","",""
"655.6000000238419","35316","HierDy0ejb0gfl","sub19","07","03","rl","test","76","img/o_s_stripes.png","8","76","pattern,color,shape","11","1",""
