"rt","time_elapsed","subject","subID","group","day","trialType","phase","key_press","stim","stimNum","corrresp","hierarchy","trialNum","corr","responses"
"7715.29999999702","7716","HierDytdyl5ob6","sub10","10","3","","","","","","","","","",""
"","10790","HierDytdyl5ob6","sub10","10","3","fullscreen","","","","","","","","",""
"3399.6000000089407","14191","HierDytdyl5ob6","sub10","10","3","","prac","","","","","","","",""
"7644.20000000298","21839","HierDytdyl5ob6","sub10","10","3","","","32","","","","","","",""
"1841.6000000089407","23682","HierDytdyl5ob6","sub10","10","3","","prac","","","","","","","",""
"684.7000000029802","24369","HierDytdyl5ob6","sub10","10","3","rl","test","70","img/b_s_check.png","4","70","shape,pattern,color","1","1",""
"null","25378","HierDytdyl5ob6","sub10","10","3","feedback","test","null","","","na","","1","",""
"629.2000000029802","26009","HierDytdyl5ob6","sub10","10","3","rl","test","68","img/p_s_check.png","3","68","shape,pattern,color","2","1",""
"null","27018","HierDytdyl5ob6","sub10","10","3","feedback","test","null","","","na","","2","",""
"1429.6000000089407","28449","HierDytdyl5ob6","sub10","10","3","rl","test","65","img/p_s_stripes.png","1","65","shape,pattern,color","3","1",""
"null","29455","HierDytdyl5ob6","sub10","10","3","feedback","test","null","","","na","","3","",""
"989.5999999940395","30447","HierDytdyl5ob6","sub10","10","3","rl","test","74","img/b_t_stripes.png","6","74","shape,pattern,color","4","1",""
"null","31452","HierDytdyl5ob6","sub10","10","3","feedback","test","null","","","na","","4","",""
"583.2000000029802","32036","HierDytdyl5ob6","sub10","10","3","rl","test","72","img/p_t_stripes.png","5","72","shape,pattern,color","5","1",""
"null","33052","HierDytdyl5ob6","sub10","10","3","feedback","test","null","","","na","","5","",""
"550.5","33603","HierDytdyl5ob6","sub10","10","3","rl","test","83","img/b_s_stripes.png","2","83","shape,pattern,color","6","1",""
"null","34613","HierDytdyl5ob6","sub10","10","3","feedback","test","null","","","na","","6","",""
"986.7000000029802","35601","HierDytdyl5ob6","sub10","10","3","rl","test","74","img/b_t_stripes.png","6","74","shape,pattern,color","7","1",""
"null","36608","HierDytdyl5ob6","sub10","10","3","feedback","test","null","","","na","","7","",""
"857.5","37467","HierDytdyl5ob6","sub10","10","3","rl","test","75","img/p_t_check.png","7","75","shape,pattern,color","8","1",""
"null","38476","HierDytdyl5ob6","sub10","10","3","feedback","test","null","","","na","","8","",""
"806.7999999970198","39284","HierDytdyl5ob6","sub10","10","3","rl","test","75","img/p_t_check.png","7","75","shape,pattern,color","9","1",""
"null","40292","HierDytdyl5ob6","sub10","10","3","feedback","test","null","","","na","","9","",""
