"rt","time_elapsed","subject","subID","group","day","trialType","phase","key_press","stim","stimNum","corrresp","hierarchy","trialNum","corr","responses"
"41359","41363","HierDy60oyfcge","sub01 ","01 ","6","","","","","","","","","",""
"","43085","HierDy60oyfcge","sub01 ","01 ","6","fullscreen","","","","","","","","",""
"602","43688","HierDy60oyfcge","sub01 ","01 ","6","","prac","","","","","","","",""
"766","44456","HierDy60oyfcge","sub01 ","01 ","6","","","32","","","","","","",""
"2302","46759","HierDy60oyfcge","sub01 ","01 ","6","","prac","","","","","","","",""
"683","47444","HierDy60oyfcge","sub01 ","01 ","6","rl","test","65","img/r_c_dots.png","5","72","color,shape,pattern","1","0",""
"null","48448","HierDy60oyfcge","sub01 ","01 ","6","feedback","test","null","","","na","","1","",""
"864","49314","HierDy60oyfcge","sub01 ","01 ","6","rl","test","65","img/b_c_dots.png","1","65","color,shape,pattern","2","1",""
"null","50317","HierDy60oyfcge","sub01 ","01 ","6","feedback","test","null","","","na","","2","",""
"1010","51328","HierDy60oyfcge","sub01 ","01 ","6","rl","test","70","img/b_s_stripes.png","4","70","color,shape,pattern","3","1",""
"null","52331","HierDy60oyfcge","sub01 ","01 ","6","feedback","test","null","","","na","","3","",""
"883","53216","HierDy60oyfcge","sub01 ","01 ","6","rl","test","74","img/r_c_stripes.png","6","74","color,shape,pattern","4","1",""
"null","54219","HierDy60oyfcge","sub01 ","01 ","6","feedback","test","null","","","na","","4","",""
"813","55034","HierDy60oyfcge","sub01 ","01 ","6","rl","test","68","img/b_s_dots.png","3","68","color,shape,pattern","5","1",""
"null","56037","HierDy60oyfcge","sub01 ","01 ","6","feedback","test","null","","","na","","5","",""
"1086.0000000000073","57124","HierDy60oyfcge","sub01 ","01 ","6","rl","test","83","img/b_c_stripes.png","2","83","color,shape,pattern","6","1",""
"null","58127","HierDy60oyfcge","sub01 ","01 ","6","feedback","test","null","","","na","","6","",""
"1398.0000000000073","59526","HierDy60oyfcge","sub01 ","01 ","6","rl","test","75","img/r_s_dots.png","7","75","color,shape,pattern","7","1",""
"null","60529","HierDy60oyfcge","sub01 ","01 ","6","feedback","test","null","","","na","","7","",""
"1029","61560","HierDy60oyfcge","sub01 ","01 ","6","rl","test","68","img/b_s_dots.png","3","68","color,shape,pattern","8","1",""
"null","62563","HierDy60oyfcge","sub01 ","01 ","6","feedback","test","null","","","na","","8","",""
