"rt","time_elapsed","subject","subID","group","day","trialType","phase","key_press","stim","stimNum","corrresp","hierarchy","trialNum","corr","responses"
"1671.7000000029802","1673","HierDytqmetf69","sub18","06","04","","","","","","","","","",""
"","3859","HierDytqmetf69","sub18","06","04","fullscreen","","","","","","","","",""
"2009.3999999985099","5869","HierDytqmetf69","sub18","06","04","","prac","","","","","","","",""
"821.2000000029802","6693","HierDytqmetf69","sub18","06","04","","","32","","","","","","",""
"1235.0999999940395","7929","HierDytqmetf69","sub18","06","04","","prac","","","","","","","",""
"2348.6999999955297","10278","HierDytqmetf69","sub18","06","04","rl","test","75","img/o_t_check.png","5","72","pattern,shape,color","1","0",""
"null","11285","HierDytqmetf69","sub18","06","04","feedback","test","null","","","na","","1","",""
"1035.6000000014901","12322","HierDytqmetf69","sub18","06","04","rl","test","70","img/r_s_stripes.png","4","70","pattern,shape,color","2","1",""
"null","13324","HierDytqmetf69","sub18","06","04","feedback","test","null","","","na","","2","",""
"1048.8999999985099","14373","HierDytqmetf69","sub18","06","04","rl","test","83","img/o_t_stripes.png","1","65","pattern,shape,color","3","0",""
"null","15382","HierDytqmetf69","sub18","06","04","feedback","test","null","","","na","","3","",""
"979.8999999985099","16363","HierDytqmetf69","sub18","06","04","rl","test","68","img/o_s_stripes.png","3","68","pattern,shape,color","4","1",""
"null","17376","HierDytqmetf69","sub18","06","04","feedback","test","null","","","na","","4","",""
"984.4000000059605","18361","HierDytqmetf69","sub18","06","04","rl","test","76","img/r_s_check.png","8","76","pattern,shape,color","5","1",""
"null","19365","HierDytqmetf69","sub18","06","04","feedback","test","null","","","na","","5","",""
"1053.7999999970198","20420","HierDytqmetf69","sub18","06","04","rl","test","72","img/r_t_check.png","6","74","pattern,shape,color","6","0",""
"null","21427","HierDytqmetf69","sub18","06","04","feedback","test","null","","","na","","6","",""
"1033.5","22462","HierDytqmetf69","sub18","06","04","rl","test","68","img/r_t_stripes.png","2","83","pattern,shape,color","7","0",""
"null","23468","HierDytqmetf69","sub18","06","04","feedback","test","null","","","na","","7","",""
"1435.8999999985099","24905","HierDytqmetf69","sub18","06","04","rl","test","75","img/o_s_check.png","7","75","pattern,shape,color","8","1",""
"null","25909","HierDytqmetf69","sub18","06","04","feedback","test","null","","","na","","8","",""
"1095.8999999985099","27006","HierDytqmetf69","sub18","06","04","rl","test","74","img/r_t_check.png","6","74","pattern,shape,color","9","1",""
"null","28016","HierDytqmetf69","sub18","06","04","feedback","test","null","","","na","","9","",""
"968","28985","HierDytqmetf69","sub18","06","04","rl","test","83","img/o_t_stripes.png","1","65","pattern,shape,color","10","0",""
