"rt","time_elapsed","subject","subID","group","day","trialType","phase","key_press","stim","stimNum","corrresp","hierarchy","trialNum","corr","responses"
"77378.70000004768","77380","HierDyypp0j9pa","sub06","06","3","","","","","","","","","",""
"","80517","HierDyypp0j9pa","sub06","06","3","fullscreen","","","","","","","","",""
"914.5","81433","HierDyypp0j9pa","sub06","06","3","","prac","","","","","","","",""
"903.1000000238419","82341","HierDyypp0j9pa","sub06","06","3","","","32","","","","","","",""
"1022.8999999761581","83365","HierDyypp0j9pa","sub06","06","3","","prac","","","","","","","",""
"1610.8999999761581","84979","HierDyypp0j9pa","sub06","06","3","rl","test","70","img/r_s_stripes.png","4","70","pattern,shape,color","1","1",""
"null","85982","HierDyypp0j9pa","sub06","06","3","feedback","test","null","","","na","","1","",""
"976.4000000953674","86961","HierDyypp0j9pa","sub06","06","3","rl","test","68","img/o_s_stripes.png","3","68","pattern,shape,color","2","1",""
"null","87966","HierDyypp0j9pa","sub06","06","3","feedback","test","null","","","na","","2","",""
"1101","89069","HierDyypp0j9pa","sub06","06","3","rl","test","65","img/o_t_stripes.png","1","65","pattern,shape,color","3","1",""
"null","90076","HierDyypp0j9pa","sub06","06","3","feedback","test","null","","","na","","3","",""
"1304.7000000476837","91383","HierDyypp0j9pa","sub06","06","3","rl","test","75","img/r_t_check.png","6","74","pattern,shape,color","4","0",""
"null","92388","HierDyypp0j9pa","sub06","06","3","feedback","test","null","","","na","","4","",""
"1854.5","94244","HierDyypp0j9pa","sub06","06","3","rl","test","75","img/o_t_check.png","5","72","pattern,shape,color","5","0",""
"null","95246","HierDyypp0j9pa","sub06","06","3","feedback","test","null","","","na","","5","",""
"1079","96328","HierDyypp0j9pa","sub06","06","3","rl","test","83","img/r_t_stripes.png","2","83","pattern,shape,color","6","1",""
"null","97333","HierDyypp0j9pa","sub06","06","3","feedback","test","null","","","na","","6","",""
"1492.2000000476837","98828","HierDyypp0j9pa","sub06","06","3","rl","test","74","img/r_t_check.png","6","74","pattern,shape,color","7","1",""
"null","99835","HierDyypp0j9pa","sub06","06","3","feedback","test","null","","","na","","7","",""
"1783.7000000476837","101620","HierDyypp0j9pa","sub06","06","3","rl","test","68","img/o_s_check.png","7","75","pattern,shape,color","8","0",""
"null","102627","HierDyypp0j9pa","sub06","06","3","feedback","test","null","","","na","","8","",""
"978.1000000238419","103608","HierDyypp0j9pa","sub06","06","3","rl","test","75","img/o_s_check.png","7","75","pattern,shape,color","9","1",""
"null","104612","HierDyypp0j9pa","sub06","06","3","feedback","test","null","","","na","","9","",""
"789.7000000476837","105403","HierDyypp0j9pa","sub06","06","3","rl","test","76","img/r_s_check.png","8","76","pattern,shape,color","10","1",""
"null","106408","HierDyypp0j9pa","sub06","06","3","feedback","test","null","","","na","","10","",""
"1439.3000000715256","107849","HierDyypp0j9pa","sub06","06","3","rl","test","74","img/o_t_check.png","5","72","pattern,shape,color","11","0",""
"null","108856","HierDyypp0j9pa","sub06","06","3","feedback","test","null","","","na","","11","",""
"1432.7000000476837","110291","HierDyypp0j9pa","sub06","06","3","rl","test","70","img/r_s_stripes.png","4","70","pattern,shape,color","12","1",""
"null","111296","HierDyypp0j9pa","sub06","06","3","feedback","test","null","","","na","","12","",""
"593.6000000238419","111891","HierDyypp0j9pa","sub06","06","3","rl","test","68","img/o_s_stripes.png","3","68","pattern,shape,color","13","1",""
"null","112898","HierDyypp0j9pa","sub06","06","3","feedback","test","null","","","na","","13","",""
"1235.6000000238419","114136","HierDyypp0j9pa","sub06","06","3","rl","test","76","img/r_s_check.png","8","76","pattern,shape,color","14","1",""
"null","115140","HierDyypp0j9pa","sub06","06","3","feedback","test","null","","","na","","14","",""
"1320.5999999046326","116463","HierDyypp0j9pa","sub06","06","3","rl","test","65","img/o_t_stripes.png","1","65","pattern,shape,color","15","1",""
"null","117468","HierDyypp0j9pa","sub06","06","3","feedback","test","null","","","na","","15","",""
"1184.6999999284744","118655","HierDyypp0j9pa","sub06","06","3","rl","test","68","img/o_s_stripes.png","3","68","pattern,shape,color","16","1",""
"null","119659","HierDyypp0j9pa","sub06","06","3","feedback","test","null","","","na","","16","",""
"1557.7999999523163","121219","HierDyypp0j9pa","sub06","06","3","rl","test","68","img/o_t_stripes.png","1","65","pattern,shape,color","17","0",""
"null","122223","HierDyypp0j9pa","sub06","06","3","feedback","test","null","","","na","","17","",""
"1584.7000000476837","123809","HierDyypp0j9pa","sub06","06","3","rl","test","75","img/o_s_check.png","7","75","pattern,shape,color","18","1",""
"null","124813","HierDyypp0j9pa","sub06","06","3","feedback","test","null","","","na","","18","",""
"1868.3999999761581","126684","HierDyypp0j9pa","sub06","06","3","rl","test","83","img/r_t_stripes.png","2","83","pattern,shape,color","19","1",""
"null","127691","HierDyypp0j9pa","sub06","06","3","feedback","test","null","","","na","","19","",""
"1073","128766","HierDyypp0j9pa","sub06","06","3","rl","test","83","img/r_t_stripes.png","2","83","pattern,shape,color","20","1",""
"null","129773","HierDyypp0j9pa","sub06","06","3","feedback","test","null","","","na","","20","",""
"1925.1999999284744","131700","HierDyypp0j9pa","sub06","06","3","rl","test","74","img/r_t_check.png","6","74","pattern,shape,color","21","1",""
"null","132704","HierDyypp0j9pa","sub06","06","3","feedback","test","null","","","na","","21","",""
"1341.8000000715256","134048","HierDyypp0j9pa","sub06","06","3","rl","test","76","img/r_s_check.png","8","76","pattern,shape,color","22","1",""
"null","135055","HierDyypp0j9pa","sub06","06","3","feedback","test","null","","","na","","22","",""
"865.4000000953674","135922","HierDyypp0j9pa","sub06","06","3","rl","test","75","img/o_s_check.png","7","75","pattern,shape,color","23","1",""
"null","136928","HierDyypp0j9pa","sub06","06","3","feedback","test","null","","","na","","23","",""
"1905","138835","HierDyypp0j9pa","sub06","06","3","rl","test","72","img/o_t_check.png","5","72","pattern,shape,color","24","1",""
"null","139840","HierDyypp0j9pa","sub06","06","3","feedback","test","null","","","na","","24","",""
"915","140757","HierDyypp0j9pa","sub06","06","3","rl","test","74","img/r_t_check.png","6","74","pattern,shape,color","25","1",""
"null","141761","HierDyypp0j9pa","sub06","06","3","feedback","test","null","","","na","","25","",""
"2081.399999976158","143844","HierDyypp0j9pa","sub06","06","3","rl","test","70","img/r_s_stripes.png","4","70","pattern,shape,color","26","1",""
"null","144850","HierDyypp0j9pa","sub06","06","3","feedback","test","null","","","na","","26","",""
"1233.2999999523163","146086","HierDyypp0j9pa","sub06","06","3","rl","test","83","img/r_t_stripes.png","2","83","pattern,shape,color","27","1",""
