"rt","time_elapsed","subject","subID","group","day","trialType","phase","key_press","stim","stimNum","corrresp","hierarchy","trialNum","corr","responses"
"53534.59999999404","53537","HierDyrannq4ku","sub02 ","02 ","7","","","","","","","","","",""
"","55377","HierDyrannq4ku","sub02 ","02 ","7","fullscreen","","","","","","","","",""
"5235.0999999940395","60614","HierDyrannq4ku","sub02 ","02 ","7","","prac","","","","","","","",""
"3766.7000000178814","64385","HierDyrannq4ku","sub02 ","02 ","7","","","32","","","","","","",""
"1431.0999999940395","65818","HierDyrannq4ku","sub02 ","02 ","7","","prac","","","","","","","",""
"1402.0999999940395","67224","HierDyrannq4ku","sub02 ","02 ","7","rl","test","72","img/o_t_check.png","5","72","color,shape,pattern","1","1",""
"null","68232","HierDyrannq4ku","sub02 ","02 ","7","feedback","test","null","","","na","","1","",""
"633.0999999940395","68868","HierDyrannq4ku","sub02 ","02 ","7","rl","test","76","img/o_d_diag.png","8","76","color,shape,pattern","2","1",""
"null","69875","HierDyrannq4ku","sub02 ","02 ","7","feedback","test","null","","","na","","2","",""
"622.2000000178814","70499","HierDyrannq4ku","sub02 ","02 ","7","rl","test","65","img/p_t_check.png","1","65","color,shape,pattern","3","1",""
"null","71504","HierDyrannq4ku","sub02 ","02 ","7","feedback","test","null","","","na","","3","",""
"615.9000000059605","72122","HierDyrannq4ku","sub02 ","02 ","7","rl","test","83","img/o_t_diag.png","6","74","color,shape,pattern","4","0",""
"null","73125","HierDyrannq4ku","sub02 ","02 ","7","feedback","test","null","","","na","","4","",""
"873.8000000119209","74001","HierDyrannq4ku","sub02 ","02 ","7","rl","test","70","img/p_d_diag.png","4","70","color,shape,pattern","5","1",""
"null","75004","HierDyrannq4ku","sub02 ","02 ","7","feedback","test","null","","","na","","5","",""
"701.8000000119209","75708","HierDyrannq4ku","sub02 ","02 ","7","rl","test","83","img/p_t_diag.png","2","83","color,shape,pattern","6","1",""
"null","76715","HierDyrannq4ku","sub02 ","02 ","7","feedback","test","null","","","na","","6","",""
"868.3999999761581","77586","HierDyrannq4ku","sub02 ","02 ","7","rl","test","75","img/o_d_check.png","7","75","color,shape,pattern","7","1",""
"null","78592","HierDyrannq4ku","sub02 ","02 ","7","feedback","test","null","","","na","","7","",""
"795.4000000059605","79389","HierDyrannq4ku","sub02 ","02 ","7","rl","test","68","img/p_d_check.png","3","68","color,shape,pattern","8","1",""
"null","80394","HierDyrannq4ku","sub02 ","02 ","7","feedback","test","null","","","na","","8","",""
"967.8000000119209","81364","HierDyrannq4ku","sub02 ","02 ","7","rl","test","83","img/p_t_diag.png","2","83","color,shape,pattern","9","1",""
"null","82372","HierDyrannq4ku","sub02 ","02 ","7","feedback","test","null","","","na","","9","",""
"570.5","82945","HierDyrannq4ku","sub02 ","02 ","7","rl","test","65","img/p_t_check.png","1","65","color,shape,pattern","10","1",""
"null","83952","HierDyrannq4ku","sub02 ","02 ","7","feedback","test","null","","","na","","10","",""
"808.1999999880791","84762","HierDyrannq4ku","sub02 ","02 ","7","rl","test","68","img/p_d_check.png","3","68","color,shape,pattern","11","1",""
"null","85766","HierDyrannq4ku","sub02 ","02 ","7","feedback","test","null","","","na","","11","",""
"723.3000000119209","86492","HierDyrannq4ku","sub02 ","02 ","7","rl","test","75","img/o_d_check.png","7","75","color,shape,pattern","12","1",""
"null","87499","HierDyrannq4ku","sub02 ","02 ","7","feedback","test","null","","","na","","12","",""
"549","88050","HierDyrannq4ku","sub02 ","02 ","7","rl","test","76","img/o_d_diag.png","8","76","color,shape,pattern","13","1",""
"null","89054","HierDyrannq4ku","sub02 ","02 ","7","feedback","test","null","","","na","","13","",""
"605","89661","HierDyrannq4ku","sub02 ","02 ","7","rl","test","72","img/o_t_check.png","5","72","color,shape,pattern","14","1",""
"null","90668","HierDyrannq4ku","sub02 ","02 ","7","feedback","test","null","","","na","","14","",""
"630.9000000059605","91301","HierDyrannq4ku","sub02 ","02 ","7","rl","test","72","img/o_t_check.png","5","72","color,shape,pattern","15","1",""
"null","92304","HierDyrannq4ku","sub02 ","02 ","7","feedback","test","null","","","na","","15","",""
"768.0999999940395","93074","HierDyrannq4ku","sub02 ","02 ","7","rl","test","74","img/o_t_diag.png","6","74","color,shape,pattern","16","1",""
"null","94080","HierDyrannq4ku","sub02 ","02 ","7","feedback","test","null","","","na","","16","",""
"581.5999999940395","94663","HierDyrannq4ku","sub02 ","02 ","7","rl","test","76","img/o_d_diag.png","8","76","color,shape,pattern","17","1",""
"null","95671","HierDyrannq4ku","sub02 ","02 ","7","feedback","test","null","","","na","","17","",""
"1294.0999999940395","96967","HierDyrannq4ku","sub02 ","02 ","7","rl","test","83","img/p_t_diag.png","2","83","color,shape,pattern","18","1",""
"null","97974","HierDyrannq4ku","sub02 ","02 ","7","feedback","test","null","","","na","","18","",""
"1035","99011","HierDyrannq4ku","sub02 ","02 ","7","rl","test","70","img/p_d_diag.png","4","70","color,shape,pattern","19","1",""
"null","100016","HierDyrannq4ku","sub02 ","02 ","7","feedback","test","null","","","na","","19","",""
"803.7000000178814","100822","HierDyrannq4ku","sub02 ","02 ","7","rl","test","75","img/o_d_check.png","7","75","color,shape,pattern","20","1",""
"null","101828","HierDyrannq4ku","sub02 ","02 ","7","feedback","test","null","","","na","","20","",""
"769.0999999940395","102600","HierDyrannq4ku","sub02 ","02 ","7","rl","test","70","img/p_d_diag.png","4","70","color,shape,pattern","21","1",""
"null","103603","HierDyrannq4ku","sub02 ","02 ","7","feedback","test","null","","","na","","21","",""
"1115.9000000059605","104721","HierDyrannq4ku","sub02 ","02 ","7","rl","test","72","img/o_t_diag.png","6","74","color,shape,pattern","22","0",""
