"rt","time_elapsed","subject","subID","group","day","trialType","phase","key_press","stim","stimNum","corrresp","hierarchy","trialNum","corr","responses"
"4779.599999964237","4782","HierDypbgdtfqh","sub17","05","07","","","","","","","","","",""
"","13217","HierDypbgdtfqh","sub17","05","07","fullscreen","","","","","","","","",""
"5356.199999988079","18574","HierDypbgdtfqh","sub17","05","07","","prac","","","","","","","",""
"712.6999999880791","19290","HierDypbgdtfqh","sub17","05","07","","","32","","","","","","",""
"722.5999999642372","20013","HierDypbgdtfqh","sub17","05","07","","prac","","","","","","","",""
"1203.9000000357628","21219","HierDypbgdtfqh","sub17","05","07","rl","test","72","img/b_c_dots.png","5","72","pattern,shape,color","1","1",""
"null","22227","HierDypbgdtfqh","sub17","05","07","feedback","test","null","","","na","","1","",""
"806","23034","HierDypbgdtfqh","sub17","05","07","rl","test","65","img/b_c_diag.png","1","65","pattern,shape,color","2","1",""
"null","24043","HierDypbgdtfqh","sub17","05","07","feedback","test","null","","","na","","2","",""
"864.2000000476837","24909","HierDypbgdtfqh","sub17","05","07","rl","test","70","img/p_d_diag.png","4","70","pattern,shape,color","3","1",""
"null","25919","HierDypbgdtfqh","sub17","05","07","feedback","test","null","","","na","","3","",""
"964.3999999761581","26885","HierDypbgdtfqh","sub17","05","07","rl","test","74","img/p_c_dots.png","6","74","pattern,shape,color","4","1",""
"null","27895","HierDypbgdtfqh","sub17","05","07","feedback","test","null","","","na","","4","",""
"866","28763","HierDypbgdtfqh","sub17","05","07","rl","test","68","img/b_d_diag.png","3","68","pattern,shape,color","5","1",""
"null","29767","HierDypbgdtfqh","sub17","05","07","feedback","test","null","","","na","","5","",""
"837.6000000238419","30606","HierDypbgdtfqh","sub17","05","07","rl","test","83","img/p_c_diag.png","2","83","pattern,shape,color","6","1",""
"null","31615","HierDypbgdtfqh","sub17","05","07","feedback","test","null","","","na","","6","",""
"976.3999999761581","32593","HierDypbgdtfqh","sub17","05","07","rl","test","75","img/b_d_dots.png","7","75","pattern,shape,color","7","1",""
"null","33599","HierDypbgdtfqh","sub17","05","07","feedback","test","null","","","na","","7","",""
"751","34352","HierDypbgdtfqh","sub17","05","07","rl","test","68","img/b_d_diag.png","3","68","pattern,shape,color","8","1",""
"null","35359","HierDypbgdtfqh","sub17","05","07","feedback","test","null","","","na","","8","",""
"930.1999999880791","36290","HierDypbgdtfqh","sub17","05","07","rl","test","76","img/p_d_dots.png","8","76","pattern,shape,color","9","1",""
"null","37294","HierDypbgdtfqh","sub17","05","07","feedback","test","null","","","na","","9","",""
"747.3000000119209","38043","HierDypbgdtfqh","sub17","05","07","rl","test","76","img/p_d_dots.png","8","76","pattern,shape,color","10","1",""
"null","39046","HierDypbgdtfqh","sub17","05","07","feedback","test","null","","","na","","10","",""
"981.8000000119209","40029","HierDypbgdtfqh","sub17","05","07","rl","test","83","img/p_c_diag.png","2","83","pattern,shape,color","11","1",""
"null","41042","HierDypbgdtfqh","sub17","05","07","feedback","test","null","","","na","","11","",""
"656.5","41700","HierDypbgdtfqh","sub17","05","07","rl","test","72","img/b_c_dots.png","5","72","pattern,shape,color","12","1",""
"null","42703","HierDypbgdtfqh","sub17","05","07","feedback","test","null","","","na","","12","",""
"673.6999999880791","43378","HierDypbgdtfqh","sub17","05","07","rl","test","75","img/b_d_dots.png","7","75","pattern,shape,color","13","1",""
"null","44384","HierDypbgdtfqh","sub17","05","07","feedback","test","null","","","na","","13","",""
"666.4000000357628","45052","HierDypbgdtfqh","sub17","05","07","rl","test","74","img/p_c_dots.png","6","74","pattern,shape,color","14","1",""
"null","46057","HierDypbgdtfqh","sub17","05","07","feedback","test","null","","","na","","14","",""
"685.8000000119209","46744","HierDypbgdtfqh","sub17","05","07","rl","test","83","img/b_c_diag.png","1","65","pattern,shape,color","15","0",""
"null","47752","HierDypbgdtfqh","sub17","05","07","feedback","test","null","","","na","","15","",""
"681.6000000238419","48436","HierDypbgdtfqh","sub17","05","07","rl","test","70","img/p_d_diag.png","4","70","pattern,shape,color","16","1",""
"null","49439","HierDypbgdtfqh","sub17","05","07","feedback","test","null","","","na","","16","",""
"786.2999999523163","50227","HierDypbgdtfqh","sub17","05","07","rl","test","76","img/p_d_dots.png","8","76","pattern,shape,color","17","1",""
"null","51234","HierDypbgdtfqh","sub17","05","07","feedback","test","null","","","na","","17","",""
"615.8999999761581","51852","HierDypbgdtfqh","sub17","05","07","rl","test","70","img/p_d_diag.png","4","70","pattern,shape,color","18","1",""
"null","52855","HierDypbgdtfqh","sub17","05","07","feedback","test","null","","","na","","18","",""
"1042.3999999761581","53899","HierDypbgdtfqh","sub17","05","07","rl","test","83","img/p_c_diag.png","2","83","pattern,shape,color","19","1",""
"null","54903","HierDypbgdtfqh","sub17","05","07","feedback","test","null","","","na","","19","",""
"627.1999999880791","55532","HierDypbgdtfqh","sub17","05","07","rl","test","65","img/b_c_diag.png","1","65","pattern,shape,color","20","1",""
"null","56535","HierDypbgdtfqh","sub17","05","07","feedback","test","null","","","na","","20","",""
"620.6000000238419","57157","HierDypbgdtfqh","sub17","05","07","rl","test","68","img/b_d_diag.png","3","68","pattern,shape,color","21","1",""
"null","58167","HierDypbgdtfqh","sub17","05","07","feedback","test","null","","","na","","21","",""
"906","59075","HierDypbgdtfqh","sub17","05","07","rl","test","65","img/b_c_diag.png","1","65","pattern,shape,color","22","1",""
"null","60079","HierDypbgdtfqh","sub17","05","07","feedback","test","null","","","na","","22","",""
"911.8000000119209","60993","HierDypbgdtfqh","sub17","05","07","rl","test","72","img/b_c_dots.png","5","72","pattern,shape,color","23","1",""
"null","61999","HierDypbgdtfqh","sub17","05","07","feedback","test","null","","","na","","23","",""
"767.8999999761581","62768","HierDypbgdtfqh","sub17","05","07","rl","test","75","img/b_d_diag.png","3","68","pattern,shape,color","24","0",""
"null","63776","HierDypbgdtfqh","sub17","05","07","feedback","test","null","","","na","","24","",""
"929.5","64707","HierDypbgdtfqh","sub17","05","07","rl","test","75","img/b_d_dots.png","7","75","pattern,shape,color","25","1",""
"null","65711","HierDypbgdtfqh","sub17","05","07","feedback","test","null","","","na","","25","",""
"1095","66807","HierDypbgdtfqh","sub17","05","07","rl","test","75","img/b_d_dots.png","7","75","pattern,shape,color","26","1",""
