"rt","time_elapsed","subject","subID","group","day","trialType","phase","key_press","stim","stimNum","corrresp","hierarchy","trialNum","corr","responses"
"16125","16127","HierDyuxw4cdj3","sub23","11","04","","","","","","","","","",""
"","18631","HierDyuxw4cdj3","sub23","11","04","fullscreen","","","","","","","","",""
"1509","20141","HierDyuxw4cdj3","sub23","11","04","","prac","","","","","","","",""
"965.0000000000036","21109","HierDyuxw4cdj3","sub23","11","04","","","32","","","","","","",""
"1660","22770","HierDyuxw4cdj3","sub23","11","04","","prac","","","","","","","",""
"986.0000000000036","23759","HierDyuxw4cdj3","sub23","11","04","rl","test","83","img/o_c_diag.png","2","83","shape,color,pattern","1","1",""
"null","24762","HierDyuxw4cdj3","sub23","11","04","feedback","test","null","","","na","","1","",""
"820.9999999999964","25586","HierDyuxw4cdj3","sub23","11","04","rl","test","74","img/o_s_diag.png","6","74","shape,color,pattern","2","1",""
"null","26589","HierDyuxw4cdj3","sub23","11","04","feedback","test","null","","","na","","2","",""
"687","27279","HierDyuxw4cdj3","sub23","11","04","rl","test","72","img/o_s_dots.png","5","72","shape,color,pattern","3","1",""
"null","28282","HierDyuxw4cdj3","sub23","11","04","feedback","test","null","","","na","","3","",""
"669.9999999999964","28955","HierDyuxw4cdj3","sub23","11","04","rl","test","75","img/p_s_dots.png","7","75","shape,color,pattern","4","1",""
"null","29958","HierDyuxw4cdj3","sub23","11","04","feedback","test","null","","","na","","4","",""
"804.9999999999964","30765","HierDyuxw4cdj3","sub23","11","04","rl","test","83","img/p_c_diag.png","4","70","shape,color,pattern","5","0",""
"null","31768","HierDyuxw4cdj3","sub23","11","04","feedback","test","null","","","na","","5","",""
"994","32764","HierDyuxw4cdj3","sub23","11","04","rl","test","68","img/p_c_dots.png","3","68","shape,color,pattern","6","1",""
"null","33767","HierDyuxw4cdj3","sub23","11","04","feedback","test","null","","","na","","6","",""
"816","34585","HierDyuxw4cdj3","sub23","11","04","rl","test","65","img/o_c_dots.png","1","65","shape,color,pattern","7","1",""
"null","35587","HierDyuxw4cdj3","sub23","11","04","feedback","test","null","","","na","","7","",""
"931","36519","HierDyuxw4cdj3","sub23","11","04","rl","test","76","img/p_s_diag.png","8","76","shape,color,pattern","8","1",""
"null","37521","HierDyuxw4cdj3","sub23","11","04","feedback","test","null","","","na","","8","",""
"1011","38534","HierDyuxw4cdj3","sub23","11","04","rl","test","68","img/p_c_dots.png","3","68","shape,color,pattern","9","1",""
"null","39536","HierDyuxw4cdj3","sub23","11","04","feedback","test","null","","","na","","9","",""
"883","40420","HierDyuxw4cdj3","sub23","11","04","rl","test","76","img/p_s_diag.png","8","76","shape,color,pattern","10","1",""
"null","41423","HierDyuxw4cdj3","sub23","11","04","feedback","test","null","","","na","","10","",""
"791","42217","HierDyuxw4cdj3","sub23","11","04","rl","test","83","img/o_c_diag.png","2","83","shape,color,pattern","11","1",""
"null","43221","HierDyuxw4cdj3","sub23","11","04","feedback","test","null","","","na","","11","",""
"988","44210","HierDyuxw4cdj3","sub23","11","04","rl","test","72","img/o_s_dots.png","5","72","shape,color,pattern","12","1",""
"null","45213","HierDyuxw4cdj3","sub23","11","04","feedback","test","null","","","na","","12","",""
"1181","46396","HierDyuxw4cdj3","sub23","11","04","rl","test","74","img/o_s_diag.png","6","74","shape,color,pattern","13","1",""
"null","47398","HierDyuxw4cdj3","sub23","11","04","feedback","test","null","","","na","","13","",""
"793.0000000000073","48193","HierDyuxw4cdj3","sub23","11","04","rl","test","75","img/p_s_dots.png","7","75","shape,color,pattern","14","1",""
"null","49196","HierDyuxw4cdj3","sub23","11","04","feedback","test","null","","","na","","14","",""
"804","50002","HierDyuxw4cdj3","sub23","11","04","rl","test","65","img/o_c_dots.png","1","65","shape,color,pattern","15","1",""
"null","51004","HierDyuxw4cdj3","sub23","11","04","feedback","test","null","","","na","","15","",""
"556.0000000000073","51563","HierDyuxw4cdj3","sub23","11","04","rl","test","65","img/o_c_dots.png","1","65","shape,color,pattern","16","1",""
"null","52566","HierDyuxw4cdj3","sub23","11","04","feedback","test","null","","","na","","16","",""
"854","53422","HierDyuxw4cdj3","sub23","11","04","rl","test","70","img/p_c_diag.png","4","70","shape,color,pattern","17","1",""
"null","54424","HierDyuxw4cdj3","sub23","11","04","feedback","test","null","","","na","","17","",""
"861","55288","HierDyuxw4cdj3","sub23","11","04","rl","test","75","img/p_s_dots.png","7","75","shape,color,pattern","18","1",""
"null","56292","HierDyuxw4cdj3","sub23","11","04","feedback","test","null","","","na","","18","",""
"991","57286","HierDyuxw4cdj3","sub23","11","04","rl","test","83","img/o_s_diag.png","6","74","shape,color,pattern","19","0",""
"null","58289","HierDyuxw4cdj3","sub23","11","04","feedback","test","null","","","na","","19","",""
"759","59050","HierDyuxw4cdj3","sub23","11","04","rl","test","70","img/p_c_diag.png","4","70","shape,color,pattern","20","1",""
"null","60053","HierDyuxw4cdj3","sub23","11","04","feedback","test","null","","","na","","20","",""
"796","60852","HierDyuxw4cdj3","sub23","11","04","rl","test","75","img/p_c_dots.png","3","68","shape,color,pattern","21","0",""
"null","61855","HierDyuxw4cdj3","sub23","11","04","feedback","test","null","","","na","","21","",""
"780.9999999999927","62638","HierDyuxw4cdj3","sub23","11","04","rl","test","70","img/p_c_diag.png","4","70","shape,color,pattern","22","1",""
"null","63640","HierDyuxw4cdj3","sub23","11","04","feedback","test","null","","","na","","22","",""
"1140","64783","HierDyuxw4cdj3","sub23","11","04","rl","test","76","img/p_s_diag.png","8","76","shape,color,pattern","23","1",""
"null","65786","HierDyuxw4cdj3","sub23","11","04","feedback","test","null","","","na","","23","",""
"746","66534","HierDyuxw4cdj3","sub23","11","04","rl","test","83","img/o_c_diag.png","2","83","shape,color,pattern","24","1",""
"null","67538","HierDyuxw4cdj3","sub23","11","04","feedback","test","null","","","na","","24","",""
"820","68360","HierDyuxw4cdj3","sub23","11","04","rl","test","75","img/p_s_dots.png","7","75","shape,color,pattern","25","1",""
