"rt","responses","time_elapsed","subject","prolificID","demoID","trialType","stimulus","key_press","corrresp","phase","stimNum","trialNum","corr","repeatTrial","motorSwitch","pracCounter","hierarchy"
"549","","83458","HierDy94ffrtnk","bjrx3ykrop","msl000839","motor","img/motor_5.png","72","72","motor","5","12","1","0","0","",""
"null","","83566","HierDy94ffrtnk","bjrx3ykrop","msl000839","iti","img/motor_blank.png","null","72","motor","","","","","","",""
"690","","84264","HierDy94ffrtnk","bjrx3ykrop","msl000839","motor","img/motor_4.png","70","70","motor","4","13","1","0","0","",""
"null","","84375","HierDy94ffrtnk","bjrx3ykrop","msl000839","iti","img/motor_blank.png","null","70","motor","","","","","","",""
"351","","84734","HierDy94ffrtnk","bjrx3ykrop","msl000839","motor","img/motor_3.png","68","68","motor","3","14","1","0","0","",""
"null","","84844","HierDy94ffrtnk","bjrx3ykrop","msl000839","iti","img/motor_blank.png","null","68","motor","","","","","","",""
"458","","85311","HierDy94ffrtnk","bjrx3ykrop","msl000839","motor","img/motor_5.png","74","72","motor","5","15","0","1","0","",""
"386","","85704","HierDy94ffrtnk","bjrx3ykrop","msl000839","motorRepeat","img/motor_5.png","72","72","motor","5","15","1","0","0","",""
"null","","85813","HierDy94ffrtnk","bjrx3ykrop","msl000839","iti","img/motor_blank.png","null","72","motor","","","","","","",""
"581","","86401","HierDy94ffrtnk","bjrx3ykrop","msl000839","motor","img/motor_7.png","75","75","motor","7","16","1","0","0","",""
"null","","86510","HierDy94ffrtnk","bjrx3ykrop","msl000839","iti","img/motor_blank.png","null","75","motor","","","","","","",""
"493","","87008","HierDy94ffrtnk","bjrx3ykrop","msl000839","motor","img/motor_1.png","65","65","motor","1","17","1","0","0","",""
"null","","87116","HierDy94ffrtnk","bjrx3ykrop","msl000839","iti","img/motor_blank.png","null","65","motor","","","","","","",""
"891","","88012","HierDy94ffrtnk","bjrx3ykrop","msl000839","motor","img/motor_8.png","76","76","motor","8","18","1","0","0","",""
"null","","88119","HierDy94ffrtnk","bjrx3ykrop","msl000839","iti","img/motor_blank.png","null","76","motor","","","","","","",""
"509","","88636","HierDy94ffrtnk","bjrx3ykrop","msl000839","motor","img/motor_3.png","83","68","motor","3","19","0","1","0","",""
"324","","88967","HierDy94ffrtnk","bjrx3ykrop","msl000839","motorRepeat","img/motor_3.png","68","68","motor","3","19","1","0","0","",""
"null","","89074","HierDy94ffrtnk","bjrx3ykrop","msl000839","iti","img/motor_blank.png","null","68","motor","","","","","","",""
"579","","89661","HierDy94ffrtnk","bjrx3ykrop","msl000839","motor","img/motor_3.png","68","68","motor","3","20","1","0","0","",""
"null","","89768","HierDy94ffrtnk","bjrx3ykrop","msl000839","iti","img/motor_blank.png","null","68","motor","","","","","","",""
"561","","90336","HierDy94ffrtnk","bjrx3ykrop","msl000839","motor","img/motor_7.png","75","75","motor","7","21","1","0","0","",""
"null","","90443","HierDy94ffrtnk","bjrx3ykrop","msl000839","iti","img/motor_blank.png","null","75","motor","","","","","","",""
"617","","91066","HierDy94ffrtnk","bjrx3ykrop","msl000839","motor","img/motor_4.png","70","70","motor","4","22","1","0","0","",""
"null","","91172","HierDy94ffrtnk","bjrx3ykrop","msl000839","iti","img/motor_blank.png","null","70","motor","","","","","","",""
"470","","91649","HierDy94ffrtnk","bjrx3ykrop","msl000839","motor","img/motor_3.png","68","68","motor","3","23","1","0","0","",""
"null","","91755","HierDy94ffrtnk","bjrx3ykrop","msl000839","iti","img/motor_blank.png","null","68","motor","","","","","","",""
"421","","92183","HierDy94ffrtnk","bjrx3ykrop","msl000839","motor","img/motor_4.png","70","70","motor","4","24","1","0","0","",""
"null","","92289","HierDy94ffrtnk","bjrx3ykrop","msl000839","iti","img/motor_blank.png","null","70","motor","","","","","","",""
"502","","92798","HierDy94ffrtnk","bjrx3ykrop","msl000839","motor","img/motor_7.png","75","75","motor","7","25","1","0","0","",""
"null","","92905","HierDy94ffrtnk","bjrx3ykrop","msl000839","iti","img/motor_blank.png","null","75","motor","","","","","","",""
"605","","93516","HierDy94ffrtnk","bjrx3ykrop","msl000839","motor","img/motor_5.png","72","72","motor","5","26","1","0","0","",""
"null","","93623","HierDy94ffrtnk","bjrx3ykrop","msl000839","iti","img/motor_blank.png","null","72","motor","","","","","","",""
"383","","94011","HierDy94ffrtnk","bjrx3ykrop","msl000839","motor","img/motor_7.png","74","75","motor","7","27","0","1","0","",""
"272","","94290","HierDy94ffrtnk","bjrx3ykrop","msl000839","motorRepeat","img/motor_7.png","75","75","motor","7","27","1","0","0","",""
"null","","94397","HierDy94ffrtnk","bjrx3ykrop","msl000839","iti","img/motor_blank.png","null","75","motor","","","","","","",""
"754","","95157","HierDy94ffrtnk","bjrx3ykrop","msl000839","motor","img/motor_4.png","70","70","motor","4","28","1","0","0","",""
"null","","95264","HierDy94ffrtnk","bjrx3ykrop","msl000839","iti","img/motor_blank.png","null","70","motor","","","","","","",""
"662","","95933","HierDy94ffrtnk","bjrx3ykrop","msl000839","motor","img/motor_7.png","75","75","motor","7","29","1","0","0","",""
"null","","96039","HierDy94ffrtnk","bjrx3ykrop","msl000839","iti","img/motor_blank.png","null","75","motor","","","","","","",""
"593","","96638","HierDy94ffrtnk","bjrx3ykrop","msl000839","motor","img/motor_1.png","65","65","motor","1","30","1","0","0","",""
"null","","96744","HierDy94ffrtnk","bjrx3ykrop","msl000839","iti","img/motor_blank.png","null","65","motor","","","","","","",""
"457","","97205","HierDy94ffrtnk","bjrx3ykrop","msl000839","motor","img/motor_1.png","65","65","motor","1","31","1","0","0","",""
"null","","97313","HierDy94ffrtnk","bjrx3ykrop","msl000839","iti","img/motor_blank.png","null","65","motor","","","","","","",""
"679","","97998","HierDy94ffrtnk","bjrx3ykrop","msl000839","motor","img/motor_8.png","76","76","motor","8","32","1","0","0","",""
"null","","98103","HierDy94ffrtnk","bjrx3ykrop","msl000839","iti","img/motor_blank.png","null","76","motor","","","","","","",""
"602","","98712","HierDy94ffrtnk","bjrx3ykrop","msl000839","motor","img/motor_4.png","70","70","motor","4","33","1","0","0","",""
"null","","98819","HierDy94ffrtnk","bjrx3ykrop","msl000839","iti","img/motor_blank.png","null","70","motor","","","","","","",""
"464","","99290","HierDy94ffrtnk","bjrx3ykrop","msl000839","motor","img/motor_2.png","83","83","motor","2","34","1","0","0","",""
"null","","99396","HierDy94ffrtnk","bjrx3ykrop","msl000839","iti","img/motor_blank.png","null","83","motor","","","","","","",""
"565","","99969","HierDy94ffrtnk","bjrx3ykrop","msl000839","motor","img/motor_8.png","76","76","motor","8","35","1","0","0","",""
"null","","100075","HierDy94ffrtnk","bjrx3ykrop","msl000839","iti","img/motor_blank.png","null","76","motor","","","","","","",""
"389","","100471","HierDy94ffrtnk","bjrx3ykrop","msl000839","motor","img/motor_1.png","65","65","motor","1","36","1","0","0","",""
"null","","100578","HierDy94ffrtnk","bjrx3ykrop","msl000839","iti","img/motor_blank.png","null","65","motor","","","","","","",""
"552","","101137","HierDy94ffrtnk","bjrx3ykrop","msl000839","motor","img/motor_5.png","72","72","motor","5","37","1","0","0","",""
"null","","101244","HierDy94ffrtnk","bjrx3ykrop","msl000839","iti","img/motor_blank.png","null","72","motor","","","","","","",""
"509","","101760","HierDy94ffrtnk","bjrx3ykrop","msl000839","motor","img/motor_2.png","83","83","motor","2","38","1","0","0","",""
"null","","101868","HierDy94ffrtnk","bjrx3ykrop","msl000839","iti","img/motor_blank.png","null","83","motor","","","","","","",""
"454","","102327","HierDy94ffrtnk","bjrx3ykrop","msl000839","motor","img/motor_1.png","65","65","motor","1","39","1","0","0","",""
"null","","102432","HierDy94ffrtnk","bjrx3ykrop","msl000839","iti","img/motor_blank.png","null","65","motor","","","","","","",""
"438","","102875","HierDy94ffrtnk","bjrx3ykrop","msl000839","motor","img/motor_4.png","70","70","motor","4","40","1","0","0","",""
"null","","102981","HierDy94ffrtnk","bjrx3ykrop","msl000839","iti","img/motor_blank.png","null","70","motor","","","","","","",""
"436","","103422","HierDy94ffrtnk","bjrx3ykrop","msl000839","motor","img/motor_8.png","76","76","motor","8","41","1","0","0","",""
"null","","103529","HierDy94ffrtnk","bjrx3ykrop","msl000839","iti","img/motor_blank.png","null","76","motor","","","","","","",""
"445","","103981","HierDy94ffrtnk","bjrx3ykrop","msl000839","motor","img/motor_7.png","75","75","motor","7","42","1","0","0","",""
"null","","104087","HierDy94ffrtnk","bjrx3ykrop","msl000839","iti","img/motor_blank.png","null","75","motor","","","","","","",""
"382","","104476","HierDy94ffrtnk","bjrx3ykrop","msl000839","motor","img/motor_6.png","74","74","motor","6","43","1","0","0","",""
"null","","104583","HierDy94ffrtnk","bjrx3ykrop","msl000839","iti","img/motor_blank.png","null","74","motor","","","","","","",""
"530","","105120","HierDy94ffrtnk","bjrx3ykrop","msl000839","motor","img/motor_3.png","83","68","motor","3","44","0","1","0","",""
"278","","105404","HierDy94ffrtnk","bjrx3ykrop","msl000839","motorRepeat","img/motor_3.png","68","68","motor","3","44","1","0","0","",""
"null","","105510","HierDy94ffrtnk","bjrx3ykrop","msl000839","iti","img/motor_blank.png","null","68","motor","","","","","","",""
"408","","105923","HierDy94ffrtnk","bjrx3ykrop","msl000839","motor","img/motor_4.png","70","70","motor","4","45","1","0","0","",""
"null","","106028","HierDy94ffrtnk","bjrx3ykrop","msl000839","iti","img/motor_blank.png","null","70","motor","","","","","","",""
"378","","106414","HierDy94ffrtnk","bjrx3ykrop","msl000839","motor","img/motor_1.png","65","65","motor","1","46","1","0","0","",""
"null","","106522","HierDy94ffrtnk","bjrx3ykrop","msl000839","iti","img/motor_blank.png","null","65","motor","","","","","","",""
"374","","106902","HierDy94ffrtnk","bjrx3ykrop","msl000839","motor","img/motor_4.png","70","70","motor","4","47","1","0","0","",""
"null","","107008","HierDy94ffrtnk","bjrx3ykrop","msl000839","iti","img/motor_blank.png","null","70","motor","","","","","","",""
"509","","107524","HierDy94ffrtnk","bjrx3ykrop","msl000839","motor","img/motor_7.png","75","75","motor","7","48","1","0","0","",""
"null","","107632","HierDy94ffrtnk","bjrx3ykrop","msl000839","iti","img/motor_blank.png","null","75","motor","","","","","","",""
"413","","108052","HierDy94ffrtnk","bjrx3ykrop","msl000839","motor","img/motor_8.png","76","76","motor","8","49","1","0","0","",""
"null","","108159","HierDy94ffrtnk","bjrx3ykrop","msl000839","iti","img/motor_blank.png","null","76","motor","","","","","","",""
"599","","108765","HierDy94ffrtnk","bjrx3ykrop","msl000839","motor","img/motor_6.png","74","74","motor","6","50","1","0","0","",""
"null","","108872","HierDy94ffrtnk","bjrx3ykrop","msl000839","iti","img/motor_blank.png","null","74","motor","","","","","","",""
"511","","109390","HierDy94ffrtnk","bjrx3ykrop","msl000839","motor","img/motor_8.png","76","76","motor","8","51","1","0","0","",""
"null","","109497","HierDy94ffrtnk","bjrx3ykrop","msl000839","iti","img/motor_blank.png","null","76","motor","","","","","","",""
"531","","110034","HierDy94ffrtnk","bjrx3ykrop","msl000839","motor","img/motor_2.png","83","83","motor","2","52","1","0","0","",""
"null","","110141","HierDy94ffrtnk","bjrx3ykrop","msl000839","iti","img/motor_blank.png","null","83","motor","","","","","","",""
"404","","110552","HierDy94ffrtnk","bjrx3ykrop","msl000839","motor","img/motor_1.png","65","65","motor","1","53","1","0","0","",""
"null","","110659","HierDy94ffrtnk","bjrx3ykrop","msl000839","iti","img/motor_blank.png","null","65","motor","","","","","","",""
"469","","111135","HierDy94ffrtnk","bjrx3ykrop","msl000839","motor","img/motor_2.png","83","83","motor","2","54","1","0","0","",""
"null","","111241","HierDy94ffrtnk","bjrx3ykrop","msl000839","iti","img/motor_blank.png","null","83","motor","","","","","","",""
"344","","111591","HierDy94ffrtnk","bjrx3ykrop","msl000839","motor","img/motor_4.png","70","70","motor","4","55","1","0","0","",""
"null","","111698","HierDy94ffrtnk","bjrx3ykrop","msl000839","iti","img/motor_blank.png","null","70","motor","","","","","","",""
"343","","112048","HierDy94ffrtnk","bjrx3ykrop","msl000839","motor","img/motor_1.png","65","65","motor","1","56","1","0","0","",""
"null","","112154","HierDy94ffrtnk","bjrx3ykrop","msl000839","iti","img/motor_blank.png","null","65","motor","","","","","","",""
"576","","112737","HierDy94ffrtnk","bjrx3ykrop","msl000839","motor","img/motor_7.png","75","75","motor","7","57","1","0","0","",""
"null","","112844","HierDy94ffrtnk","bjrx3ykrop","msl000839","iti","img/motor_blank.png","null","75","motor","","","","","","",""
"781","","113631","HierDy94ffrtnk","bjrx3ykrop","msl000839","motor","img/motor_3.png","68","68","motor","3","58","1","0","0","",""
"null","","113737","HierDy94ffrtnk","bjrx3ykrop","msl000839","iti","img/motor_blank.png","null","68","motor","","","","","","",""
"789","","114534","HierDy94ffrtnk","bjrx3ykrop","msl000839","motor","img/motor_5.png","70","72","motor","5","59","0","1","0","",""
"380","","114920","HierDy94ffrtnk","bjrx3ykrop","msl000839","motorRepeat","img/motor_5.png","72","72","motor","5","59","1","0","0","",""
"null","","115027","HierDy94ffrtnk","bjrx3ykrop","msl000839","iti","img/motor_blank.png","null","72","motor","","","","","","",""
"509","","115543","HierDy94ffrtnk","bjrx3ykrop","msl000839","motor","img/motor_8.png","76","76","motor","8","60","1","0","0","",""
