"rt","responses","time_elapsed","subject","prolificID","demoID","trialType","question_order","key_press","stim","corrresp","phase","stimNum","type","trialNum","corr","repeatTrial","motorSwitch","pracCounter"
"914","","9863337","HierDypq03aaek","m6tnh3wd0b","msl000232","motorRepeat","","68","img/motor_4.png","70","motor","4","","11","0","1","0",""
"407","","9863753","HierDypq03aaek","m6tnh3wd0b","msl000232","motorRepeat","","72","img/motor_4.png","70","motor","4","","11","0","1","0",""
"697","","9864456","HierDypq03aaek","m6tnh3wd0b","msl000232","motorRepeat","","65","img/motor_4.png","70","motor","4","","11","0","1","0",""
"184","","9864649","HierDypq03aaek","m6tnh3wd0b","msl000232","motorRepeat","","83","img/motor_4.png","70","motor","4","","11","0","1","0",""
"193","","9864848","HierDypq03aaek","m6tnh3wd0b","msl000232","motorRepeat","","68","img/motor_4.png","70","motor","4","","11","0","1","0",""
"240","","9865102","HierDypq03aaek","m6tnh3wd0b","msl000232","motorRepeat","","75","img/motor_4.png","70","motor","4","","11","0","1","0",""
"225","","9865337","HierDypq03aaek","m6tnh3wd0b","msl000232","motorRepeat","","74","img/motor_4.png","70","motor","4","","11","0","1","0",""
"192","","9865542","HierDypq03aaek","m6tnh3wd0b","msl000232","motorRepeat","","72","img/motor_4.png","70","motor","4","","11","0","1","0",""
"714","","9866264","HierDypq03aaek","m6tnh3wd0b","msl000232","motorRepeat","","75","img/motor_4.png","70","motor","4","","11","0","1","0",""
"null","","9866378","HierDypq03aaek","m6tnh3wd0b","msl000232","iti","","null","img/motor_4.png","70","motor","","","","","","",""
"69","","9866462","HierDypq03aaek","m6tnh3wd0b","msl000232","motor","","74","img/motor_6.png","74","motor","6","color","12","1","0","0",""
"null","","9866570","HierDypq03aaek","m6tnh3wd0b","msl000232","iti","","null","img/motor_6.png","74","motor","","","","","","",""
"799","","9867377","HierDypq03aaek","m6tnh3wd0b","msl000232","motor","","75","img/motor_5.png","72","motor","5","color","13","0","1","0",""
"152","","9867537","HierDypq03aaek","m6tnh3wd0b","msl000232","motorRepeat","","74","img/motor_5.png","72","motor","5","","13","0","1","0",""
"160","","9867710","HierDypq03aaek","m6tnh3wd0b","msl000232","motorRepeat","","72","img/motor_5.png","72","motor","5","","13","1","0","0",""
"null","","9867819","HierDypq03aaek","m6tnh3wd0b","msl000232","iti","","null","img/motor_5.png","72","motor","","","","","","",""
"1766","","9869598","HierDypq03aaek","m6tnh3wd0b","msl000232","motor","","74","img/motor_7.png","75","motor","7","color","14","0","1","0",""
"986","","9870598","HierDypq03aaek","m6tnh3wd0b","msl000232","motorRepeat","","75","img/motor_7.png","75","motor","7","","14","1","0","0",""
"73","","9870714","HierDypq03aaek","m6tnh3wd0b","msl000232","iti","","74","img/motor_7.png","75","motor","","","","","","",""
"118","","9870847","HierDypq03aaek","m6tnh3wd0b","msl000232","motor","","72","img/motor_2.png","83","motor","2","color","15","0","1","0",""
"1330","","9872185","HierDypq03aaek","m6tnh3wd0b","msl000232","motorRepeat","","83","img/motor_2.png","83","motor","2","","15","1","0","0",""
"null","","9872293","HierDypq03aaek","m6tnh3wd0b","msl000232","iti","","null","img/motor_2.png","83","motor","","","","","","",""
"2027","","9874328","HierDypq03aaek","m6tnh3wd0b","msl000232","motor","","72","img/motor_7.png","75","motor","7","color","16","0","1","0",""
"616","","9874953","HierDypq03aaek","m6tnh3wd0b","msl000232","motorRepeat","","75","img/motor_7.png","75","motor","7","","16","1","0","0",""
"null","","9875066","HierDypq03aaek","m6tnh3wd0b","msl000232","iti","","null","img/motor_7.png","75","motor","","","","","","",""
"1036","","9876112","HierDypq03aaek","m6tnh3wd0b","msl000232","motor","","83","img/motor_2.png","83","motor","2","color","17","1","0","0",""
"32","","9876226","HierDypq03aaek","m6tnh3wd0b","msl000232","iti","","68","img/motor_2.png","83","motor","","","","","","",""
"822","","9877056","HierDypq03aaek","m6tnh3wd0b","msl000232","motor","","72","img/motor_5.png","72","motor","5","color","18","1","0","0",""
"null","","9877163","HierDypq03aaek","m6tnh3wd0b","msl000232","iti","","null","img/motor_5.png","72","motor","","","","","","",""
"749","","9877920","HierDypq03aaek","m6tnh3wd0b","msl000232","motor","","83","img/motor_2.png","83","motor","2","color","19","1","0","0",""
"null","","9878035","HierDypq03aaek","m6tnh3wd0b","msl000232","iti","","null","img/motor_2.png","83","motor","","","","","","",""
"837","","9878887","HierDypq03aaek","m6tnh3wd0b","msl000232","motor","","75","img/motor_8.png","76","motor","8","color","20","0","1","0",""
"1370","","9880264","HierDypq03aaek","m6tnh3wd0b","msl000232","motorRepeat","","68","img/motor_8.png","76","motor","8","","20","0","1","0",""
"1297","","9881569","HierDypq03aaek","m6tnh3wd0b","msl000232","motorRepeat","","72","img/motor_8.png","76","motor","8","","20","0","1","0",""
"200","","9881776","HierDypq03aaek","m6tnh3wd0b","msl000232","motorRepeat","","74","img/motor_8.png","76","motor","8","","20","0","1","0",""
"417","","9882200","HierDypq03aaek","m6tnh3wd0b","msl000232","motorRepeat","","74","img/motor_8.png","76","motor","8","","20","0","1","0",""
"1151","","9883361","HierDypq03aaek","m6tnh3wd0b","msl000232","motorRepeat","","68","img/motor_8.png","76","motor","8","","20","0","1","0",""
"305","","9883673","HierDypq03aaek","m6tnh3wd0b","msl000232","motorRepeat","","65","img/motor_8.png","76","motor","8","","20","0","1","0",""
"767","","9884449","HierDypq03aaek","m6tnh3wd0b","msl000232","motorRepeat","","72","img/motor_8.png","76","motor","8","","20","0","1","0",""
"168","","9884625","HierDypq03aaek","m6tnh3wd0b","msl000232","motorRepeat","","75","img/motor_8.png","76","motor","8","","20","0","1","0",""
"128","","9884759","HierDypq03aaek","m6tnh3wd0b","msl000232","motorRepeat","","74","img/motor_8.png","76","motor","8","","20","0","1","0",""
"208","","9884982","HierDypq03aaek","m6tnh3wd0b","msl000232","motorRepeat","","72","img/motor_8.png","76","motor","8","","20","0","1","0",""
"null","","9885091","HierDypq03aaek","m6tnh3wd0b","msl000232","iti","","null","img/motor_8.png","76","motor","","","","","","",""
"614","","9885713","HierDypq03aaek","m6tnh3wd0b","msl000232","motor","","74","img/motor_8.png","76","motor","8","color","21","0","1","0",""
"407","","9886128","HierDypq03aaek","m6tnh3wd0b","msl000232","motorRepeat","","74","img/motor_8.png","76","motor","8","","21","0","1","0",""
"856","","9886992","HierDypq03aaek","m6tnh3wd0b","msl000232","motorRepeat","","72","img/motor_8.png","76","motor","8","","21","0","1","0",""
"97","","9887102","HierDypq03aaek","m6tnh3wd0b","msl000232","motorRepeat","","74","img/motor_8.png","76","motor","8","","21","0","1","0",""
"171","","9887286","HierDypq03aaek","m6tnh3wd0b","msl000232","motorRepeat","","75","img/motor_8.png","76","motor","8","","21","0","1","0",""
"297","","9887593","HierDypq03aaek","m6tnh3wd0b","msl000232","motorRepeat","","74","img/motor_8.png","76","motor","8","","21","0","1","0",""
"385","","9887984","HierDypq03aaek","m6tnh3wd0b","msl000232","motorRepeat","","72","img/motor_8.png","76","motor","8","","21","0","1","0",""
"153","","9888145","HierDypq03aaek","m6tnh3wd0b","msl000232","motorRepeat","","74","img/motor_8.png","76","motor","8","","21","0","1","0",""
"113","","9888264","HierDypq03aaek","m6tnh3wd0b","msl000232","motorRepeat","","75","img/motor_8.png","76","motor","8","","21","0","1","0",""
"617","","9888889","HierDypq03aaek","m6tnh3wd0b","msl000232","motorRepeat","","65","img/motor_8.png","76","motor","8","","21","0","1","0",""
"119","","9889017","HierDypq03aaek","m6tnh3wd0b","msl000232","motorRepeat","","83","img/motor_8.png","76","motor","8","","21","0","1","0",""
"null","","9889126","HierDypq03aaek","m6tnh3wd0b","msl000232","iti","","null","img/motor_8.png","76","motor","","","","","","",""
"2","","9889135","HierDypq03aaek","m6tnh3wd0b","msl000232","motor","","68","img/motor_5.png","72","motor","5","color","22","0","1","0",""
"1843","","9890985","HierDypq03aaek","m6tnh3wd0b","msl000232","motorRepeat","","65","img/motor_5.png","72","motor","5","","22","0","1","0",""
"528","","9891521","HierDypq03aaek","m6tnh3wd0b","msl000232","motorRepeat","","72","img/motor_5.png","72","motor","5","","22","1","0","0",""
"null","","9891629","HierDypq03aaek","m6tnh3wd0b","msl000232","iti","","null","img/motor_5.png","72","motor","","","","","","",""
"2107","","9893751","HierDypq03aaek","m6tnh3wd0b","msl000232","motor","","75","img/motor_7.png","75","motor","7","color","23","1","0","0",""
"null","","9893866","HierDypq03aaek","m6tnh3wd0b","msl000232","iti","","null","img/motor_7.png","75","motor","","","","","","",""
"1702","","9895583","HierDypq03aaek","m6tnh3wd0b","msl000232","motor","","68","img/motor_6.png","74","motor","6","color","24","0","1","0",""
"514","","9896105","HierDypq03aaek","m6tnh3wd0b","msl000232","motorRepeat","","83","img/motor_6.png","74","motor","6","","24","0","1","0",""
"832","","9896945","HierDypq03aaek","m6tnh3wd0b","msl000232","motorRepeat","","65","img/motor_6.png","74","motor","6","","24","0","1","0",""
"512","","9897465","HierDypq03aaek","m6tnh3wd0b","msl000232","motorRepeat","","72","img/motor_6.png","74","motor","6","","24","0","1","0",""
"760","","9898232","HierDypq03aaek","m6tnh3wd0b","msl000232","motorRepeat","","74","img/motor_6.png","74","motor","6","","24","1","0","0",""
"0","","9898341","HierDypq03aaek","m6tnh3wd0b","msl000232","iti","","75","img/motor_6.png","74","motor","","","","","","",""
"2964","","9901313","HierDypq03aaek","m6tnh3wd0b","msl000232","motor","","74","img/motor_8.png","76","motor","8","color","25","0","1","0",""
"727","","9902055","HierDypq03aaek","m6tnh3wd0b","msl000232","motorRepeat","","72","img/motor_8.png","76","motor","8","","25","0","1","0",""
"234","","9902303","HierDypq03aaek","m6tnh3wd0b","msl000232","motorRepeat","","74","img/motor_8.png","76","motor","8","","25","0","1","0",""
"378","","9902689","HierDypq03aaek","m6tnh3wd0b","msl000232","motorRepeat","","68","img/motor_8.png","76","motor","8","","25","0","1","0",""
"440","","9903137","HierDypq03aaek","m6tnh3wd0b","msl000232","motorRepeat","","83","img/motor_8.png","76","motor","8","","25","0","1","0",""
"952","","9904097","HierDypq03aaek","m6tnh3wd0b","msl000232","motorRepeat","","68","img/motor_8.png","76","motor","8","","25","0","1","0",""
"72","","9904177","HierDypq03aaek","m6tnh3wd0b","msl000232","motorRepeat","","83","img/motor_8.png","76","motor","8","","25","0","1","0",""
"311","","9904496","HierDypq03aaek","m6tnh3wd0b","msl000232","motorRepeat","","72","img/motor_8.png","76","motor","8","","25","0","1","0",""
"105","","9904615","HierDypq03aaek","m6tnh3wd0b","msl000232","motorRepeat","","74","img/motor_8.png","76","motor","8","","25","0","1","0",""
"146","","9904769","HierDypq03aaek","m6tnh3wd0b","msl000232","motorRepeat","","75","img/motor_8.png","76","motor","8","","25","0","1","0",""
"608","","9905390","HierDypq03aaek","m6tnh3wd0b","msl000232","motorRepeat","","72","img/motor_8.png","76","motor","8","","25","0","1","0",""
"null","","9905499","HierDypq03aaek","m6tnh3wd0b","msl000232","iti","","null","img/motor_8.png","76","motor","","","","","","",""
"1757","","9907265","HierDypq03aaek","m6tnh3wd0b","msl000232","motor","","74","img/motor_6.png","74","motor","6","color","26","1","0","0",""
"null","","9907373","HierDypq03aaek","m6tnh3wd0b","msl000232","iti","","null","img/motor_6.png","74","motor","","","","","","",""
"2276","","9909663","HierDypq03aaek","m6tnh3wd0b","msl000232","motor","","65","img/motor_7.png","75","motor","7","color","27","0","1","0",""
"466","","9910137","HierDypq03aaek","m6tnh3wd0b","msl000232","motorRepeat","","68","img/motor_7.png","75","motor","7","","27","0","1","0",""
"375","","9910521","HierDypq03aaek","m6tnh3wd0b","msl000232","motorRepeat","","83","img/motor_7.png","75","motor","7","","27","0","1","0",""
"361","","9910889","HierDypq03aaek","m6tnh3wd0b","msl000232","motorRepeat","","68","img/motor_7.png","75","motor","7","","27","0","1","0",""
"296","","9911192","HierDypq03aaek","m6tnh3wd0b","msl000232","motorRepeat","","72","img/motor_7.png","75","motor","7","","27","0","1","0",""
"329","","9911529","HierDypq03aaek","m6tnh3wd0b","msl000232","motorRepeat","","74","img/motor_7.png","75","motor","7","","27","0","1","0",""
"112","","9911648","HierDypq03aaek","m6tnh3wd0b","msl000232","motorRepeat","","75","img/motor_7.png","75","motor","7","","27","1","0","0",""
"null","","9911757","HierDypq03aaek","m6tnh3wd0b","msl000232","iti","","null","img/motor_7.png","75","motor","","","","","","",""
"4029","","9915799","HierDypq03aaek","m6tnh3wd0b","msl000232","motor","","72","img/motor_4.png","70","motor","4","color","28","0","1","0",""
"489","","9916303","HierDypq03aaek","m6tnh3wd0b","msl000232","motorRepeat","","68","img/motor_4.png","70","motor","4","","28","0","1","0",""
"482","","9916793","HierDypq03aaek","m6tnh3wd0b","msl000232","motorRepeat","","83","img/motor_4.png","70","motor","4","","28","0","1","0",""
"1024","","9917825","HierDypq03aaek","m6tnh3wd0b","msl000232","motorRepeat","","65","img/motor_4.png","70","motor","4","","28","0","1","0",""
"400","","9918240","HierDypq03aaek","m6tnh3wd0b","msl000232","motorRepeat","","72","img/motor_4.png","70","motor","4","","28","0","1","0",""
"801","","9919048","HierDypq03aaek","m6tnh3wd0b","msl000232","motorRepeat","","75","img/motor_4.png","70","motor","4","","28","0","1","0",""
"289","","9919345","HierDypq03aaek","m6tnh3wd0b","msl000232","motorRepeat","","74","img/motor_4.png","70","motor","4","","28","0","1","0",""
"408","","9919767","HierDypq03aaek","m6tnh3wd0b","msl000232","motorRepeat","","72","img/motor_4.png","70","motor","4","","28","0","1","0",""
"946","","9920720","HierDypq03aaek","m6tnh3wd0b","msl000232","motorRepeat","","65","img/motor_4.png","70","motor","4","","28","0","1","0",""
"25","","9920757","HierDypq03aaek","m6tnh3wd0b","msl000232","motorRepeat","","75","img/motor_4.png","70","motor","4","","28","0","1","0",""
"596","","9921360","HierDypq03aaek","m6tnh3wd0b","msl000232","motorRepeat","","65","img/motor_4.png","70","motor","4","","28","0","1","0",""
"null","","9921474","HierDypq03aaek","m6tnh3wd0b","msl000232","iti","","null","img/motor_4.png","70","motor","","","","","","",""
"1839","","9923321","HierDypq03aaek","m6tnh3wd0b","msl000232","motor","","68","img/motor_1.png","65","motor","1","color","29","0","1","0",""
"1184","","9924514","HierDypq03aaek","m6tnh3wd0b","msl000232","motorRepeat","","72","img/motor_1.png","65","motor","1","","29","0","1","0",""
"440","","9924960","HierDypq03aaek","m6tnh3wd0b","msl000232","motorRepeat","","72","img/motor_1.png","65","motor","1","","29","0","1","0",""
"232","","9925201","HierDypq03aaek","m6tnh3wd0b","msl000232","motorRepeat","","72","img/motor_1.png","65","motor","1","","29","0","1","0",""
"2704","","9927912","HierDypq03aaek","m6tnh3wd0b","msl000232","motorRepeat","","74","img/motor_1.png","65","motor","1","","29","0","1","0",""
"225","","9928145","HierDypq03aaek","m6tnh3wd0b","msl000232","motorRepeat","","75","img/motor_1.png","65","motor","1","","29","0","1","0",""
"224","","9928383","HierDypq03aaek","m6tnh3wd0b","msl000232","motorRepeat","","74","img/motor_1.png","65","motor","1","","29","0","1","0",""
"121","","9928511","HierDypq03aaek","m6tnh3wd0b","msl000232","motorRepeat","","72","img/motor_1.png","65","motor","1","","29","0","1","0",""
"466","","9928985","HierDypq03aaek","m6tnh3wd0b","msl000232","motorRepeat","","83","img/motor_1.png","65","motor","1","","29","0","1","0",""
"601","","9929593","HierDypq03aaek","m6tnh3wd0b","msl000232","motorRepeat","","68","img/motor_1.png","65","motor","1","","29","0","1","0",""
"120","","9929721","HierDypq03aaek","m6tnh3wd0b","msl000232","motorRepeat","","65","img/motor_1.png","65","motor","1","","29","1","0","0",""
"null","","9929829","HierDypq03aaek","m6tnh3wd0b","msl000232","iti","","null","img/motor_1.png","65","motor","","","","","","",""
"588","","9930425","HierDypq03aaek","m6tnh3wd0b","msl000232","motor","","65","img/motor_7.png","75","motor","7","color","30","0","1","0",""
"736","","9931169","HierDypq03aaek","m6tnh3wd0b","msl000232","motorRepeat","","74","img/motor_7.png","75","motor","7","","30","0","1","0",""
"592","","9931770","HierDypq03aaek","m6tnh3wd0b","msl000232","motorRepeat","","75","img/motor_7.png","75","motor","7","","30","1","0","0",""
"7","","9931883","HierDypq03aaek","m6tnh3wd0b","msl000232","iti","","74","img/motor_7.png","75","motor","","","","","","",""
"1214","","9933103","HierDypq03aaek","m6tnh3wd0b","msl000232","motor","","68","img/motor_8.png","76","motor","8","color","31","0","1","0",""
"585","","9933697","HierDypq03aaek","m6tnh3wd0b","msl000232","motorRepeat","","65","img/motor_8.png","76","motor","8","","31","0","1","0",""
"583","","9934289","HierDypq03aaek","m6tnh3wd0b","msl000232","motorRepeat","","72","img/motor_8.png","76","motor","8","","31","0","1","0",""
"976","","9935273","HierDypq03aaek","m6tnh3wd0b","msl000232","motorRepeat","","65","img/motor_8.png","76","motor","8","","31","0","1","0",""
"176","","9935456","HierDypq03aaek","m6tnh3wd0b","msl000232","motorRepeat","","83","img/motor_8.png","76","motor","8","","31","0","1","0",""
"241","","9935704","HierDypq03aaek","m6tnh3wd0b","msl000232","motorRepeat","","68","img/motor_8.png","76","motor","8","","31","0","1","0",""
"889","","9936600","HierDypq03aaek","m6tnh3wd0b","msl000232","motorRepeat","","72","img/motor_8.png","76","motor","8","","31","0","1","0",""
"113","","9936720","HierDypq03aaek","m6tnh3wd0b","msl000232","motorRepeat","","74","img/motor_8.png","76","motor","8","","31","0","1","0",""
