"rt","responses","time_elapsed","subject","prolificID","demoID","trialType","question_order","key_press","stim","corrresp","phase","stimNum","type","trialNum","corr","repeatTrial","motorSwitch","pracCounter"
"838295","{""Q0"":""msl000323""}","838332","HierDyf28ra16w","9op14epn1o","msl000323","","","","","","","","","","","","",""
"1019","","839364","HierDyf28ra16w","9op14epn1o","msl000323","","","","","","","","","","","","",""
"","","841190","HierDyf28ra16w","9op14epn1o","msl000323","fullscreen","","","","","","","","","","","",""
"15914","{""Vision"":""Yes"",""Handedness"":""Right"",""Gender"":""male""}","857119","HierDyf28ra16w","9op14epn1o","msl000323","","[0,1,2]","","","","","","","","","","",""
"5134","{""Q0"":""22""}","862263","HierDyf28ra16w","9op14epn1o","msl000323","","","","","","","","","","","","",""
"139242","","1001512","HierDyf28ra16w","9op14epn1o","msl000323","","","","","","","","","","","","",""
"1167","","1002694","HierDyf28ra16w","9op14epn1o","msl000323","motor","","83","img/motor_2.png","83","motor","2","color","1","1","0","0",""
"null","","1002810","HierDyf28ra16w","9op14epn1o","msl000323","iti","","null","img/motor_2.png","83","motor","","","","","","",""
"588","","1003408","HierDyf28ra16w","9op14epn1o","msl000323","motor","","72","img/motor_5.png","72","motor","5","color","2","1","0","0",""
"null","","1003522","HierDyf28ra16w","9op14epn1o","msl000323","iti","","null","img/motor_5.png","72","motor","","","","","","",""
"476","","1004008","HierDyf28ra16w","9op14epn1o","msl000323","motor","","74","img/motor_6.png","74","motor","6","color","3","1","0","0",""
"null","","1004115","HierDyf28ra16w","9op14epn1o","msl000323","iti","","null","img/motor_6.png","74","motor","","","","","","",""
"1173","","1005295","HierDyf28ra16w","9op14epn1o","msl000323","motor","","83","img/motor_2.png","83","motor","2","color","4","1","0","0",""
"null","","1005410","HierDyf28ra16w","9op14epn1o","msl000323","iti","","null","img/motor_2.png","83","motor","","","","","","",""
"477","","1005896","HierDyf28ra16w","9op14epn1o","msl000323","motor","","68","img/motor_3.png","68","motor","3","color","5","1","0","0",""
"null","","1006010","HierDyf28ra16w","9op14epn1o","msl000323","iti","","null","img/motor_3.png","68","motor","","","","","","",""
"708","","1006727","HierDyf28ra16w","9op14epn1o","msl000323","motor","","72","img/motor_6.png","74","motor","6","color","6","0","1","0",""
"128","","1006862","HierDyf28ra16w","9op14epn1o","msl000323","motorRepeat","","74","img/motor_6.png","74","motor","6","","6","1","0","0",""
"null","","1006977","HierDyf28ra16w","9op14epn1o","msl000323","iti","","null","img/motor_6.png","74","motor","","","","","","",""
"470","","1007455","HierDyf28ra16w","9op14epn1o","msl000323","motor","","72","img/motor_5.png","72","motor","5","color","7","1","0","0",""
"null","","1007563","HierDyf28ra16w","9op14epn1o","msl000323","iti","","null","img/motor_5.png","72","motor","","","","","","",""
