"rt","responses","time_elapsed","subject","prolificID","demoID","trialType","question_order","key_press","stim","corrresp","phase","stimNum","type","trialNum","corr","repeatTrial","motorSwitch","pracCounter"
"62667","{""Q0"":""msl000222""}","62688","HierDy2kmy0lvx","oiuoxbmie4","msl000222","","","","","","","","","","","","",""
"524","","63220","HierDy2kmy0lvx","oiuoxbmie4","msl000222","","","","","","","","","","","","",""
"","","64878","HierDy2kmy0lvx","oiuoxbmie4","msl000222","fullscreen","","","","","","","","","","","",""
"19519","{""Vision"":""Yes"",""Handedness"":""Right"",""Gender"":""female""}","84413","HierDy2kmy0lvx","oiuoxbmie4","msl000222","","[0,1,2]","","","","","","","","","","",""
"5730","{""Q0"":""19""}","90159","HierDy2kmy0lvx","oiuoxbmie4","msl000222","","","","","","","","","","","","",""
"95646","","185817","HierDy2kmy0lvx","oiuoxbmie4","msl000222","","","","","","","","","","","","",""
"716","","186541","HierDy2kmy0lvx","oiuoxbmie4","msl000222","motor","","76","img/motor_8.png","76","motor","8","shape","1","1","0","0",""
"null","","186657","HierDy2kmy0lvx","oiuoxbmie4","msl000222","iti","","null","img/motor_8.png","76","motor","","","","","","",""
"548","","187213","HierDy2kmy0lvx","oiuoxbmie4","msl000222","motor","","72","img/motor_5.png","72","motor","5","shape","2","1","0","0",""
"null","","187328","HierDy2kmy0lvx","oiuoxbmie4","msl000222","iti","","null","img/motor_5.png","72","motor","","","","","","",""
"501","","187837","HierDy2kmy0lvx","oiuoxbmie4","msl000222","motor","","70","img/motor_4.png","70","motor","4","shape","3","1","0","0",""
"null","","187946","HierDy2kmy0lvx","oiuoxbmie4","msl000222","iti","","null","img/motor_4.png","70","motor","","","","","","",""
"379","","188340","HierDy2kmy0lvx","oiuoxbmie4","msl000222","motor","","65","img/motor_1.png","65","motor","1","shape","4","1","0","0",""
"null","","188449","HierDy2kmy0lvx","oiuoxbmie4","msl000222","iti","","null","img/motor_1.png","65","motor","","","","","","",""
"427","","188882","HierDy2kmy0lvx","oiuoxbmie4","msl000222","motor","","65","img/motor_1.png","65","motor","1","shape","5","1","0","0",""
"null","","188991","HierDy2kmy0lvx","oiuoxbmie4","msl000222","iti","","null","img/motor_1.png","65","motor","","","","","","",""
"430","","189429","HierDy2kmy0lvx","oiuoxbmie4","msl000222","motor","","76","img/motor_8.png","76","motor","8","shape","6","1","0","0",""
"null","","189537","HierDy2kmy0lvx","oiuoxbmie4","msl000222","iti","","null","img/motor_8.png","76","motor","","","","","","",""
"572","","190124","HierDy2kmy0lvx","oiuoxbmie4","msl000222","motor","","68","img/motor_3.png","68","motor","3","shape","7","1","0","0",""
"null","","190232","HierDy2kmy0lvx","oiuoxbmie4","msl000222","iti","","null","img/motor_3.png","68","motor","","","","","","",""
"420","","190667","HierDy2kmy0lvx","oiuoxbmie4","msl000222","motor","","72","img/motor_5.png","72","motor","5","shape","8","1","0","0",""
"null","","190782","HierDy2kmy0lvx","oiuoxbmie4","msl000222","iti","","null","img/motor_5.png","72","motor","","","","","","",""
"398","","191195","HierDy2kmy0lvx","oiuoxbmie4","msl000222","motor","","74","img/motor_6.png","74","motor","6","shape","9","1","0","0",""
"null","","191311","HierDy2kmy0lvx","oiuoxbmie4","msl000222","iti","","null","img/motor_6.png","74","motor","","","","","","",""
"575","","191899","HierDy2kmy0lvx","oiuoxbmie4","msl000222","motor","","83","img/motor_2.png","83","motor","2","shape","10","1","0","0",""
"null","","192009","HierDy2kmy0lvx","oiuoxbmie4","msl000222","iti","","null","img/motor_2.png","83","motor","","","","","","",""
"485","","192501","HierDy2kmy0lvx","oiuoxbmie4","msl000222","motor","","76","img/motor_8.png","76","motor","8","shape","11","1","0","0",""
"null","","192609","HierDy2kmy0lvx","oiuoxbmie4","msl000222","iti","","null","img/motor_8.png","76","motor","","","","","","",""
"508","","193132","HierDy2kmy0lvx","oiuoxbmie4","msl000222","motor","","65","img/motor_1.png","65","motor","1","shape","12","1","0","0",""
"null","","193241","HierDy2kmy0lvx","oiuoxbmie4","msl000222","iti","","null","img/motor_1.png","65","motor","","","","","","",""
"348","","193597","HierDy2kmy0lvx","oiuoxbmie4","msl000222","motor","","83","img/motor_2.png","83","motor","2","shape","13","1","0","0",""
"null","","193711","HierDy2kmy0lvx","oiuoxbmie4","msl000222","iti","","null","img/motor_2.png","83","motor","","","","","","",""
"269","","193989","HierDy2kmy0lvx","oiuoxbmie4","msl000222","motor","","83","img/motor_2.png","83","motor","2","shape","14","1","0","0",""
"null","","194097","HierDy2kmy0lvx","oiuoxbmie4","msl000222","iti","","null","img/motor_2.png","83","motor","","","","","","",""
"420","","194525","HierDy2kmy0lvx","oiuoxbmie4","msl000222","motor","","68","img/motor_3.png","68","motor","3","shape","15","1","0","0",""
"null","","194634","HierDy2kmy0lvx","oiuoxbmie4","msl000222","iti","","null","img/motor_3.png","68","motor","","","","","","",""
"436","","195083","HierDy2kmy0lvx","oiuoxbmie4","msl000222","motor","","76","img/motor_8.png","76","motor","8","shape","16","1","0","0",""
"null","","195192","HierDy2kmy0lvx","oiuoxbmie4","msl000222","iti","","null","img/motor_8.png","76","motor","","","","","","",""
"317","","195517","HierDy2kmy0lvx","oiuoxbmie4","msl000222","motor","","72","img/motor_5.png","72","motor","5","shape","17","1","0","0",""
"null","","195631","HierDy2kmy0lvx","oiuoxbmie4","msl000222","iti","","null","img/motor_5.png","72","motor","","","","","","",""
"389","","196036","HierDy2kmy0lvx","oiuoxbmie4","msl000222","motor","","70","img/motor_4.png","70","motor","4","shape","18","1","0","0",""
"null","","196145","HierDy2kmy0lvx","oiuoxbmie4","msl000222","iti","","null","img/motor_4.png","70","motor","","","","","","",""
"429","","196587","HierDy2kmy0lvx","oiuoxbmie4","msl000222","motor","","72","img/motor_5.png","72","motor","5","shape","19","1","0","0",""
"null","","196696","HierDy2kmy0lvx","oiuoxbmie4","msl000222","iti","","null","img/motor_5.png","72","motor","","","","","","",""
"590","","197296","HierDy2kmy0lvx","oiuoxbmie4","msl000222","motor","","75","img/motor_7.png","75","motor","7","shape","20","1","0","0",""
"null","","197404","HierDy2kmy0lvx","oiuoxbmie4","msl000222","iti","","null","img/motor_7.png","75","motor","","","","","","",""
"457","","197869","HierDy2kmy0lvx","oiuoxbmie4","msl000222","motor","","83","img/motor_3.png","68","motor","3","shape","21","0","1","0",""
"376","","198259","HierDy2kmy0lvx","oiuoxbmie4","msl000222","motorRepeat","","68","img/motor_3.png","68","motor","3","","21","1","0","0",""
"null","","198368","HierDy2kmy0lvx","oiuoxbmie4","msl000222","iti","","null","img/motor_3.png","68","motor","","","","","","",""
"517","","198894","HierDy2kmy0lvx","oiuoxbmie4","msl000222","motor","","65","img/motor_1.png","65","motor","1","shape","22","1","0","0",""
"null","","199002","HierDy2kmy0lvx","oiuoxbmie4","msl000222","iti","","null","img/motor_1.png","65","motor","","","","","","",""
"587","","199597","HierDy2kmy0lvx","oiuoxbmie4","msl000222","motor","","68","img/motor_3.png","68","motor","3","shape","23","1","0","0",""
"null","","199706","HierDy2kmy0lvx","oiuoxbmie4","msl000222","iti","","null","img/motor_3.png","68","motor","","","","","","",""
"459","","200179","HierDy2kmy0lvx","oiuoxbmie4","msl000222","motor","","76","img/motor_8.png","76","motor","8","shape","24","1","0","0",""
"null","","200288","HierDy2kmy0lvx","oiuoxbmie4","msl000222","iti","","null","img/motor_8.png","76","motor","","","","","","",""
"581","","200877","HierDy2kmy0lvx","oiuoxbmie4","msl000222","motor","","75","img/motor_7.png","75","motor","7","shape","25","1","0","0",""
"null","","200986","HierDy2kmy0lvx","oiuoxbmie4","msl000222","iti","","null","img/motor_7.png","75","motor","","","","","","",""
"628","","201621","HierDy2kmy0lvx","oiuoxbmie4","msl000222","motor","","70","img/motor_4.png","70","motor","4","shape","26","1","0","0",""
"null","","201735","HierDy2kmy0lvx","oiuoxbmie4","msl000222","iti","","null","img/motor_4.png","70","motor","","","","","","",""
"589","","202334","HierDy2kmy0lvx","oiuoxbmie4","msl000222","motor","","83","img/motor_2.png","83","motor","2","shape","27","1","0","0",""
"null","","202448","HierDy2kmy0lvx","oiuoxbmie4","msl000222","iti","","null","img/motor_2.png","83","motor","","","","","","",""
"653","","203110","HierDy2kmy0lvx","oiuoxbmie4","msl000222","motor","","74","img/motor_6.png","74","motor","6","shape","28","1","0","0",""
"null","","203218","HierDy2kmy0lvx","oiuoxbmie4","msl000222","iti","","null","img/motor_6.png","74","motor","","","","","","",""
"667","","203899","HierDy2kmy0lvx","oiuoxbmie4","msl000222","motor","","65","img/motor_1.png","65","motor","1","shape","29","1","0","0",""
"null","","204015","HierDy2kmy0lvx","oiuoxbmie4","msl000222","iti","","null","img/motor_1.png","65","motor","","","","","","",""
"510","","204533","HierDy2kmy0lvx","oiuoxbmie4","msl000222","motor","","83","img/motor_2.png","83","motor","2","shape","30","1","0","0",""
"null","","204647","HierDy2kmy0lvx","oiuoxbmie4","msl000222","iti","","null","img/motor_2.png","83","motor","","","","","","",""
"462","","205123","HierDy2kmy0lvx","oiuoxbmie4","msl000222","motor","","65","img/motor_1.png","65","motor","1","shape","31","1","0","0",""
"null","","205238","HierDy2kmy0lvx","oiuoxbmie4","msl000222","iti","","null","img/motor_1.png","65","motor","","","","","","",""
"590","","205836","HierDy2kmy0lvx","oiuoxbmie4","msl000222","motor","","74","img/motor_6.png","74","motor","6","shape","32","1","0","0",""
"null","","205945","HierDy2kmy0lvx","oiuoxbmie4","msl000222","iti","","null","img/motor_6.png","74","motor","","","","","","",""
"332","","206291","HierDy2kmy0lvx","oiuoxbmie4","msl000222","motor","","74","img/motor_6.png","74","motor","6","shape","33","1","0","0",""
"null","","206406","HierDy2kmy0lvx","oiuoxbmie4","msl000222","iti","","null","img/motor_6.png","74","motor","","","","","","",""
"471","","206885","HierDy2kmy0lvx","oiuoxbmie4","msl000222","motor","","75","img/motor_7.png","75","motor","7","shape","34","1","0","0",""
"null","","206993","HierDy2kmy0lvx","oiuoxbmie4","msl000222","iti","","null","img/motor_7.png","75","motor","","","","","","",""
"693","","207693","HierDy2kmy0lvx","oiuoxbmie4","msl000222","motor","","68","img/motor_3.png","68","motor","3","shape","35","1","0","0",""
"null","","207802","HierDy2kmy0lvx","oiuoxbmie4","msl000222","iti","","null","img/motor_3.png","68","motor","","","","","","",""
"484","","208293","HierDy2kmy0lvx","oiuoxbmie4","msl000222","motor","","70","img/motor_4.png","70","motor","4","shape","36","1","0","0",""
"null","","208402","HierDy2kmy0lvx","oiuoxbmie4","msl000222","iti","","null","img/motor_4.png","70","motor","","","","","","",""
"460","","208869","HierDy2kmy0lvx","oiuoxbmie4","msl000222","motor","","76","img/motor_8.png","76","motor","8","shape","37","1","0","0",""
"null","","208983","HierDy2kmy0lvx","oiuoxbmie4","msl000222","iti","","null","img/motor_8.png","76","motor","","","","","","",""
"349","","209341","HierDy2kmy0lvx","oiuoxbmie4","msl000222","motor","","70","img/motor_4.png","70","motor","4","shape","38","1","0","0",""
"null","","209455","HierDy2kmy0lvx","oiuoxbmie4","msl000222","iti","","null","img/motor_4.png","70","motor","","","","","","",""
"414","","209877","HierDy2kmy0lvx","oiuoxbmie4","msl000222","motor","","72","img/motor_5.png","72","motor","5","shape","39","1","0","0",""
"null","","209992","HierDy2kmy0lvx","oiuoxbmie4","msl000222","iti","","null","img/motor_5.png","72","motor","","","","","","",""
"518","","210523","HierDy2kmy0lvx","oiuoxbmie4","msl000222","motor","","74","img/motor_7.png","75","motor","7","shape","40","0","1","0",""
"360","","210899","HierDy2kmy0lvx","oiuoxbmie4","msl000222","motorRepeat","","75","img/motor_7.png","75","motor","7","","40","1","0","0",""
"null","","211008","HierDy2kmy0lvx","oiuoxbmie4","msl000222","iti","","null","img/motor_7.png","75","motor","","","","","","",""
"485","","211501","HierDy2kmy0lvx","oiuoxbmie4","msl000222","motor","","72","img/motor_5.png","72","motor","5","shape","41","1","0","0",""
"null","","211610","HierDy2kmy0lvx","oiuoxbmie4","msl000222","iti","","null","img/motor_5.png","72","motor","","","","","","",""
"340","","211958","HierDy2kmy0lvx","oiuoxbmie4","msl000222","motor","","75","img/motor_7.png","75","motor","7","shape","42","1","0","0",""
"null","","212071","HierDy2kmy0lvx","oiuoxbmie4","msl000222","iti","","null","img/motor_7.png","75","motor","","","","","","",""
"317","","212404","HierDy2kmy0lvx","oiuoxbmie4","msl000222","motor","","72","img/motor_2.png","83","motor","2","shape","43","0","1","0",""
"305","","212724","HierDy2kmy0lvx","oiuoxbmie4","msl000222","motorRepeat","","83","img/motor_2.png","83","motor","2","","43","1","0","0",""
"null","","212839","HierDy2kmy0lvx","oiuoxbmie4","msl000222","iti","","null","img/motor_2.png","83","motor","","","","","","",""
"551","","213397","HierDy2kmy0lvx","oiuoxbmie4","msl000222","motor","","76","img/motor_8.png","76","motor","8","shape","44","1","0","0",""
"null","","213511","HierDy2kmy0lvx","oiuoxbmie4","msl000222","iti","","null","img/motor_8.png","76","motor","","","","","","",""
