"rt","responses","time_elapsed","subject","prolificID","demoID","trialType","stimulus","key_press","corrresp","phase","stimNum","trialNum","corr","repeatTrial","motorSwitch","pracCounter","hierarchy"
"15799","{""Q0"":""msl000599""}","15842","HierDysg4ckzrg","2fsf9ec2bk","msl000599","","","","","","","","","","","",""
"1002","","16853","HierDysg4ckzrg","2fsf9ec2bk","msl000599","","","","","","","","","","","",""
"","","18796","HierDysg4ckzrg","2fsf9ec2bk","msl000599","fullscreen","","","","","","","","","","",""
"50738","","69543","HierDysg4ckzrg","2fsf9ec2bk","msl000599","","","","","","","","","","","",""
"2244","","71801","HierDysg4ckzrg","2fsf9ec2bk","msl000599","motor","img/motor_5.png","72","72","motor","5","1","1","0","0","",""
"null","","71913","HierDysg4ckzrg","2fsf9ec2bk","msl000599","iti","img/motor_blank.png","null","72","motor","","","","","","",""
"708","","72629","HierDysg4ckzrg","2fsf9ec2bk","msl000599","motor","img/motor_1.png","65","65","motor","1","2","1","0","0","",""
"null","","72740","HierDysg4ckzrg","2fsf9ec2bk","msl000599","iti","img/motor_blank.png","null","65","motor","","","","","","",""
"876","","73624","HierDysg4ckzrg","2fsf9ec2bk","msl000599","motor","img/motor_3.png","68","68","motor","3","3","1","0","0","",""
"null","","73735","HierDysg4ckzrg","2fsf9ec2bk","msl000599","iti","img/motor_blank.png","null","68","motor","","","","","","",""
"550","","74291","HierDysg4ckzrg","2fsf9ec2bk","msl000599","motor","img/motor_2.png","83","83","motor","2","4","1","0","0","",""
"null","","74402","HierDysg4ckzrg","2fsf9ec2bk","msl000599","iti","img/motor_blank.png","null","83","motor","","","","","","",""
"646","","75055","HierDysg4ckzrg","2fsf9ec2bk","msl000599","motor","img/motor_8.png","76","76","motor","8","5","1","0","0","",""
"null","","75166","HierDysg4ckzrg","2fsf9ec2bk","msl000599","iti","img/motor_blank.png","null","76","motor","","","","","","",""
"488","","75667","HierDysg4ckzrg","2fsf9ec2bk","msl000599","motor","img/motor_4.png","68","70","motor","4","6","0","1","0","",""
"122","","75799","HierDysg4ckzrg","2fsf9ec2bk","msl000599","motorRepeat","img/motor_4.png","70","70","motor","4","6","1","0","0","",""
"null","","75910","HierDysg4ckzrg","2fsf9ec2bk","msl000599","iti","img/motor_blank.png","null","70","motor","","","","","","",""
