"rt","responses","time_elapsed","subject","prolificID","demoID","trialType","stimulus","key_press","corrresp","phase","stimNum","trialNum","corr","repeatTrial","motorSwitch","pracCounter","hierarchy"
"6397","{""Q0"":""msl000986""}","6420","HierDydm2sxou1","59bbzck7c1","msl000986","","","","","","","","","","","",""
"1320","","7751","HierDydm2sxou1","59bbzck7c1","msl000986","","","","","","","","","","","",""
"","","9457","HierDydm2sxou1","59bbzck7c1","msl000986","fullscreen","","","","","","","","","","",""
"107771","","117238","HierDydm2sxou1","59bbzck7c1","msl000986","","","","","","","","","","","",""
"4329","","121578","HierDydm2sxou1","59bbzck7c1","msl000986","motor","img/motor_5.png","72","72","motor","5","1","1","0","0","",""
"null","","121688","HierDydm2sxou1","59bbzck7c1","msl000986","iti","img/motor_blank.png","null","72","motor","","","","","","",""
"945","","122641","HierDydm2sxou1","59bbzck7c1","msl000986","motor","img/motor_1.png","65","65","motor","1","2","1","0","0","",""
"null","","122750","HierDydm2sxou1","59bbzck7c1","msl000986","iti","img/motor_blank.png","null","65","motor","","","","","","",""
"1095","","123855","HierDydm2sxou1","59bbzck7c1","msl000986","motor","img/motor_3.png","68","68","motor","3","3","1","0","0","",""
"null","","123966","HierDydm2sxou1","59bbzck7c1","msl000986","iti","img/motor_blank.png","null","68","motor","","","","","","",""
"697","","124671","HierDydm2sxou1","59bbzck7c1","msl000986","motor","img/motor_2.png","83","83","motor","2","4","1","0","0","",""
"null","","124782","HierDydm2sxou1","59bbzck7c1","msl000986","iti","img/motor_blank.png","null","83","motor","","","","","","",""
"599","","125390","HierDydm2sxou1","59bbzck7c1","msl000986","motor","img/motor_8.png","76","76","motor","8","5","1","0","0","",""
"null","","125499","HierDydm2sxou1","59bbzck7c1","msl000986","iti","img/motor_blank.png","null","76","motor","","","","","","",""
"770","","126278","HierDydm2sxou1","59bbzck7c1","msl000986","motor","img/motor_4.png","70","70","motor","4","6","1","0","0","",""
"null","","126389","HierDydm2sxou1","59bbzck7c1","msl000986","iti","img/motor_blank.png","null","70","motor","","","","","","",""
"523","","126920","HierDydm2sxou1","59bbzck7c1","msl000986","motor","img/motor_5.png","72","72","motor","5","7","1","0","0","",""
"null","","127029","HierDydm2sxou1","59bbzck7c1","msl000986","iti","img/motor_blank.png","null","72","motor","","","","","","",""
"443","","127481","HierDydm2sxou1","59bbzck7c1","msl000986","motor","img/motor_3.png","68","68","motor","3","8","1","0","0","",""
"null","","127591","HierDydm2sxou1","59bbzck7c1","msl000986","iti","img/motor_blank.png","null","68","motor","","","","","","",""
"361","","127961","HierDydm2sxou1","59bbzck7c1","msl000986","motor","img/motor_2.png","83","83","motor","2","9","1","0","0","",""
"null","","128072","HierDydm2sxou1","59bbzck7c1","msl000986","iti","img/motor_blank.png","null","83","motor","","","","","","",""
"472","","128554","HierDydm2sxou1","59bbzck7c1","msl000986","motor","img/motor_3.png","70","68","motor","3","10","0","1","0","",""
"395","","128958","HierDydm2sxou1","59bbzck7c1","msl000986","motorRepeat","img/motor_3.png","68","68","motor","3","10","1","0","0","",""
"null","","129067","HierDydm2sxou1","59bbzck7c1","msl000986","iti","img/motor_blank.png","null","68","motor","","","","","","",""
"684","","129759","HierDydm2sxou1","59bbzck7c1","msl000986","motor","img/motor_5.png","70","72","motor","5","11","0","1","0","",""
"323","","130091","HierDydm2sxou1","59bbzck7c1","msl000986","motorRepeat","img/motor_5.png","72","72","motor","5","11","1","0","0","",""
"null","","130200","HierDydm2sxou1","59bbzck7c1","msl000986","iti","img/motor_blank.png","null","72","motor","","","","","","",""
"469","","130680","HierDydm2sxou1","59bbzck7c1","msl000986","motor","img/motor_6.png","74","74","motor","6","12","1","0","0","",""
"null","","130790","HierDydm2sxou1","59bbzck7c1","msl000986","iti","img/motor_blank.png","null","74","motor","","","","","","",""
"934","","131731","HierDydm2sxou1","59bbzck7c1","msl000986","motor","img/motor_3.png","68","68","motor","3","13","1","0","0","",""
"null","","131841","HierDydm2sxou1","59bbzck7c1","msl000986","iti","img/motor_blank.png","null","68","motor","","","","","","",""
"591","","132441","HierDydm2sxou1","59bbzck7c1","msl000986","motor","img/motor_1.png","65","65","motor","1","14","1","0","0","",""
"null","","132551","HierDydm2sxou1","59bbzck7c1","msl000986","iti","img/motor_blank.png","null","65","motor","","","","","","",""
"660","","133222","HierDydm2sxou1","59bbzck7c1","msl000986","motor","img/motor_5.png","72","72","motor","5","15","1","0","0","",""
"null","","133331","HierDydm2sxou1","59bbzck7c1","msl000986","iti","img/motor_blank.png","null","72","motor","","","","","","",""
"408","","133746","HierDydm2sxou1","59bbzck7c1","msl000986","motor","img/motor_8.png","76","76","motor","8","16","1","0","0","",""
"null","","133856","HierDydm2sxou1","59bbzck7c1","msl000986","iti","img/motor_blank.png","null","76","motor","","","","","","",""
