"rt","responses","time_elapsed","subject","prolificID","demoID","trialType","question_order","key_press","stim","corrresp","phase","stimNum","type","trialNum","corr","repeatTrial","motorSwitch","pracCounter"
"242634","{""Q0"":""msl000214""}","242657","HierDyzek6voz9","s4vqy6rg8l","msl000214","","","","","","","","","","","","",""
"705","","243375","HierDyzek6voz9","s4vqy6rg8l","msl000214","","","","","","","","","","","","",""
"","","245254","HierDyzek6voz9","s4vqy6rg8l","msl000214","fullscreen","","","","","","","","","","","",""
"19439","{""Vision"":""Yes"",""Handedness"":""Right"",""Gender"":""female""}","264701","HierDyzek6voz9","s4vqy6rg8l","msl000214","","[0,1,2]","","","","","","","","","","",""
"6074","{""Q0"":""19""}","270789","HierDyzek6voz9","s4vqy6rg8l","msl000214","","","","","","","","","","","","",""
"111309","","382118","HierDyzek6voz9","s4vqy6rg8l","msl000214","","","","","","","","","","","","",""
"2610","","384738","HierDyzek6voz9","s4vqy6rg8l","msl000214","motor","","75","img/motor_7.png","75","motor","7","color","1","1","0","0",""
"null","","384853","HierDyzek6voz9","s4vqy6rg8l","msl000214","iti","","null","img/motor_7.png","75","motor","","","","","","",""
"531","","385393","HierDyzek6voz9","s4vqy6rg8l","msl000214","motor","","76","img/motor_8.png","76","motor","8","color","2","1","0","0",""
"null","","385502","HierDyzek6voz9","s4vqy6rg8l","msl000214","iti","","null","img/motor_8.png","76","motor","","","","","","",""
"771","","386280","HierDyzek6voz9","s4vqy6rg8l","msl000214","motor","","72","img/motor_5.png","72","motor","5","color","3","1","0","0",""
"null","","386388","HierDyzek6voz9","s4vqy6rg8l","msl000214","iti","","null","img/motor_5.png","72","motor","","","","","","",""
"500","","386897","HierDyzek6voz9","s4vqy6rg8l","msl000214","motor","","75","img/motor_6.png","74","motor","6","color","4","0","1","0",""
"752","","387657","HierDyzek6voz9","s4vqy6rg8l","msl000214","motorRepeat","","74","img/motor_6.png","74","motor","6","","4","1","0","0",""
"null","","387765","HierDyzek6voz9","s4vqy6rg8l","msl000214","iti","","null","img/motor_6.png","74","motor","","","","","","",""
"668","","388441","HierDyzek6voz9","s4vqy6rg8l","msl000214","motor","","76","img/motor_8.png","76","motor","8","color","5","1","0","0",""
"null","","388555","HierDyzek6voz9","s4vqy6rg8l","msl000214","iti","","null","img/motor_8.png","76","motor","","","","","","",""
"1285","","389849","HierDyzek6voz9","s4vqy6rg8l","msl000214","motor","","75","img/motor_7.png","75","motor","7","color","6","1","0","0",""
