"rt","responses","time_elapsed","subject","prolificID","demoID","trialType","stimulus","key_press","corrresp","phase","stimNum","trialNum","corr","repeatTrial","motorSwitch","pracCounter","hierarchy"
"null","","184617","HierDyhg4oxn19","wzu2evt65w","msl000488","iti","img/motor_blank.png","null","70","motor","","","","","","",""
"783","","185407","HierDyhg4oxn19","wzu2evt65w","msl000488","motor","img/motor_8.png","76","76","motor","8","141","1","0","0","",""
"null","","185518","HierDyhg4oxn19","wzu2evt65w","msl000488","iti","img/motor_blank.png","null","76","motor","","","","","","",""
"695","","186223","HierDyhg4oxn19","wzu2evt65w","msl000488","motor","img/motor_3.png","68","68","motor","3","142","1","0","0","",""
"null","","186333","HierDyhg4oxn19","wzu2evt65w","msl000488","iti","img/motor_blank.png","null","68","motor","","","","","","",""
"438","","186780","HierDyhg4oxn19","wzu2evt65w","msl000488","motor","img/motor_8.png","76","76","motor","8","143","1","0","0","",""
"null","","186891","HierDyhg4oxn19","wzu2evt65w","msl000488","iti","img/motor_blank.png","null","76","motor","","","","","","",""
"433","","187334","HierDyhg4oxn19","wzu2evt65w","msl000488","motor","img/motor_3.png","68","68","motor","3","144","1","0","0","",""
"null","","187443","HierDyhg4oxn19","wzu2evt65w","msl000488","iti","img/motor_blank.png","null","68","motor","","","","","","",""
"516","","187967","HierDyhg4oxn19","wzu2evt65w","msl000488","motor","img/motor_4.png","70","70","motor","4","145","1","0","0","",""
"null","","188078","HierDyhg4oxn19","wzu2evt65w","msl000488","iti","img/motor_blank.png","null","70","motor","","","","","","",""
"464","","188550","HierDyhg4oxn19","wzu2evt65w","msl000488","motor","img/motor_5.png","72","72","motor","5","146","1","0","0","",""
"null","","188662","HierDyhg4oxn19","wzu2evt65w","msl000488","iti","img/motor_blank.png","null","72","motor","","","","","","",""
"525","","189194","HierDyhg4oxn19","wzu2evt65w","msl000488","motor","img/motor_1.png","65","65","motor","1","147","1","0","0","",""
"null","","189306","HierDyhg4oxn19","wzu2evt65w","msl000488","iti","img/motor_blank.png","null","65","motor","","","","","","",""
"412","","189729","HierDyhg4oxn19","wzu2evt65w","msl000488","motor","img/motor_8.png","76","76","motor","8","148","1","0","0","",""
"null","","189838","HierDyhg4oxn19","wzu2evt65w","msl000488","iti","img/motor_blank.png","null","76","motor","","","","","","",""
"671","","190517","HierDyhg4oxn19","wzu2evt65w","msl000488","motor","img/motor_7.png","75","75","motor","7","149","1","0","0","",""
"null","","190628","HierDyhg4oxn19","wzu2evt65w","msl000488","iti","img/motor_blank.png","null","75","motor","","","","","","",""
"563","","191200","HierDyhg4oxn19","wzu2evt65w","msl000488","motor","img/motor_2.png","83","83","motor","2","150","1","0","0","",""
"null","","191309","HierDyhg4oxn19","wzu2evt65w","msl000488","iti","img/motor_blank.png","null","83","motor","","","","","","",""
