"rt","responses","time_elapsed","subject","prolificID","demoID","trialType","question_order","key_press","stim","corrresp","phase","stimNum","type","trialNum","corr","repeatTrial","motorSwitch","pracCounter"
"1242287","{""Q0"":""msl000374""}","1242340","HierDyljfs3dv6","v8r5rjrobc","msl000374","","","","","","","","","","","","",""
"881","","1243233","HierDyljfs3dv6","v8r5rjrobc","msl000374","","","","","","","","","","","","",""
"","","1244964","HierDyljfs3dv6","v8r5rjrobc","msl000374","fullscreen","","","","","","","","","","","",""
"12270","{""Vision"":""Yes"",""Handedness"":""Right"",""Gender"":""male""}","1257246","HierDyljfs3dv6","v8r5rjrobc","msl000374","","[0,1,2]","","","","","","","","","","",""
"4873","{""Q0"":""20""}","1262135","HierDyljfs3dv6","v8r5rjrobc","msl000374","","","","","","","","","","","","",""
"126993","","1389139","HierDyljfs3dv6","v8r5rjrobc","msl000374","","","","","","","","","","","","",""
"796","","1389949","HierDyljfs3dv6","v8r5rjrobc","msl000374","motor","","83","img/motor_2.png","83","motor","2","color","1","1","0","0",""
"null","","1390062","HierDyljfs3dv6","v8r5rjrobc","msl000374","iti","","null","img/motor_2.png","83","motor","","","","","","",""
"888","","1390961","HierDyljfs3dv6","v8r5rjrobc","msl000374","motor","","74","img/motor_6.png","74","motor","6","color","2","1","0","0",""
"null","","1391075","HierDyljfs3dv6","v8r5rjrobc","msl000374","iti","","null","img/motor_6.png","74","motor","","","","","","",""
"684","","1391771","HierDyljfs3dv6","v8r5rjrobc","msl000374","motor","","70","img/motor_4.png","70","motor","4","color","3","1","0","0",""
"null","","1391884","HierDyljfs3dv6","v8r5rjrobc","msl000374","iti","","null","img/motor_4.png","70","motor","","","","","","",""
"1844","","1393740","HierDyljfs3dv6","v8r5rjrobc","msl000374","motor","","70","img/motor_4.png","70","motor","4","color","4","1","0","0",""
"null","","1393853","HierDyljfs3dv6","v8r5rjrobc","msl000374","iti","","null","img/motor_4.png","70","motor","","","","","","",""
"982","","1394848","HierDyljfs3dv6","v8r5rjrobc","msl000374","motor","","72","img/motor_5.png","72","motor","5","color","5","1","0","0",""
"null","","1394960","HierDyljfs3dv6","v8r5rjrobc","msl000374","iti","","null","img/motor_5.png","72","motor","","","","","","",""
"775","","1395746","HierDyljfs3dv6","v8r5rjrobc","msl000374","motor","","83","img/motor_2.png","83","motor","2","color","6","1","0","0",""
"null","","1395860","HierDyljfs3dv6","v8r5rjrobc","msl000374","iti","","null","img/motor_2.png","83","motor","","","","","","",""
"518","","1396391","HierDyljfs3dv6","v8r5rjrobc","msl000374","motor","","65","img/motor_1.png","65","motor","1","color","7","1","0","0",""
"null","","1396503","HierDyljfs3dv6","v8r5rjrobc","msl000374","iti","","null","img/motor_1.png","65","motor","","","","","","",""
"798","","1397314","HierDyljfs3dv6","v8r5rjrobc","msl000374","motor","","70","img/motor_3.png","68","motor","3","color","8","0","1","0",""
"1666","","1398992","HierDyljfs3dv6","v8r5rjrobc","msl000374","motorRepeat","","68","img/motor_3.png","68","motor","3","","8","1","0","0",""
"null","","1399106","HierDyljfs3dv6","v8r5rjrobc","msl000374","iti","","null","img/motor_3.png","68","motor","","","","","","",""
"739","","1399856","HierDyljfs3dv6","v8r5rjrobc","msl000374","motor","","70","img/motor_4.png","70","motor","4","color","9","1","0","0",""
"null","","1399969","HierDyljfs3dv6","v8r5rjrobc","msl000374","iti","","null","img/motor_4.png","70","motor","","","","","","",""
"666","","1400647","HierDyljfs3dv6","v8r5rjrobc","msl000374","motor","","65","img/motor_1.png","65","motor","1","color","10","1","0","0",""
"null","","1400760","HierDyljfs3dv6","v8r5rjrobc","msl000374","iti","","null","img/motor_1.png","65","motor","","","","","","",""
"577","","1401349","HierDyljfs3dv6","v8r5rjrobc","msl000374","motor","","68","img/motor_3.png","68","motor","3","color","11","1","0","0",""
"null","","1401461","HierDyljfs3dv6","v8r5rjrobc","msl000374","iti","","null","img/motor_3.png","68","motor","","","","","","",""
"681","","1402153","HierDyljfs3dv6","v8r5rjrobc","msl000374","motor","","74","img/motor_6.png","74","motor","6","color","12","1","0","0",""
"null","","1402266","HierDyljfs3dv6","v8r5rjrobc","msl000374","iti","","null","img/motor_6.png","74","motor","","","","","","",""
"632","","1402909","HierDyljfs3dv6","v8r5rjrobc","msl000374","motor","","68","img/motor_3.png","68","motor","3","color","13","1","0","0",""
"null","","1403022","HierDyljfs3dv6","v8r5rjrobc","msl000374","iti","","null","img/motor_3.png","68","motor","","","","","","",""
"677","","1403711","HierDyljfs3dv6","v8r5rjrobc","msl000374","motor","","76","img/motor_8.png","76","motor","8","color","14","1","0","0",""
"null","","1403823","HierDyljfs3dv6","v8r5rjrobc","msl000374","iti","","null","img/motor_8.png","76","motor","","","","","","",""
"749","","1404584","HierDyljfs3dv6","v8r5rjrobc","msl000374","motor","","83","img/motor_2.png","83","motor","2","color","15","1","0","0",""
"null","","1404697","HierDyljfs3dv6","v8r5rjrobc","msl000374","iti","","null","img/motor_2.png","83","motor","","","","","","",""
"719","","1405428","HierDyljfs3dv6","v8r5rjrobc","msl000374","motor","","76","img/motor_8.png","76","motor","8","color","16","1","0","0",""
"null","","1405541","HierDyljfs3dv6","v8r5rjrobc","msl000374","iti","","null","img/motor_8.png","76","motor","","","","","","",""
"616","","1406170","HierDyljfs3dv6","v8r5rjrobc","msl000374","motor","","72","img/motor_5.png","72","motor","5","color","17","1","0","0",""
"null","","1406283","HierDyljfs3dv6","v8r5rjrobc","msl000374","iti","","null","img/motor_5.png","72","motor","","","","","","",""
"543","","1406838","HierDyljfs3dv6","v8r5rjrobc","msl000374","motor","","76","img/motor_8.png","76","motor","8","color","18","1","0","0",""
"null","","1406951","HierDyljfs3dv6","v8r5rjrobc","msl000374","iti","","null","img/motor_8.png","76","motor","","","","","","",""
"579","","1407541","HierDyljfs3dv6","v8r5rjrobc","msl000374","motor","","83","img/motor_2.png","83","motor","2","color","19","1","0","0",""
"null","","1407653","HierDyljfs3dv6","v8r5rjrobc","msl000374","iti","","null","img/motor_2.png","83","motor","","","","","","",""
"609","","1408275","HierDyljfs3dv6","v8r5rjrobc","msl000374","motor","","72","img/motor_5.png","72","motor","5","color","20","1","0","0",""
"null","","1408388","HierDyljfs3dv6","v8r5rjrobc","msl000374","iti","","null","img/motor_5.png","72","motor","","","","","","",""
"516","","1408917","HierDyljfs3dv6","v8r5rjrobc","msl000374","motor","","76","img/motor_8.png","76","motor","8","color","21","1","0","0",""
"null","","1409029","HierDyljfs3dv6","v8r5rjrobc","msl000374","iti","","null","img/motor_8.png","76","motor","","","","","","",""
"603","","1409643","HierDyljfs3dv6","v8r5rjrobc","msl000374","motor","","72","img/motor_5.png","72","motor","5","color","22","1","0","0",""
"null","","1409756","HierDyljfs3dv6","v8r5rjrobc","msl000374","iti","","null","img/motor_5.png","72","motor","","","","","","",""
"550","","1410318","HierDyljfs3dv6","v8r5rjrobc","msl000374","motor","","83","img/motor_2.png","83","motor","2","color","23","1","0","0",""
"null","","1410432","HierDyljfs3dv6","v8r5rjrobc","msl000374","iti","","null","img/motor_2.png","83","motor","","","","","","",""
"511","","1410954","HierDyljfs3dv6","v8r5rjrobc","msl000374","motor","","76","img/motor_8.png","76","motor","8","color","24","1","0","0",""
"null","","1411068","HierDyljfs3dv6","v8r5rjrobc","msl000374","iti","","null","img/motor_8.png","76","motor","","","","","","",""
"594","","1411673","HierDyljfs3dv6","v8r5rjrobc","msl000374","motor","","70","img/motor_4.png","70","motor","4","color","25","1","0","0",""
"null","","1411784","HierDyljfs3dv6","v8r5rjrobc","msl000374","iti","","null","img/motor_4.png","70","motor","","","","","","",""
"821","","1412617","HierDyljfs3dv6","v8r5rjrobc","msl000374","motor","","75","img/motor_7.png","75","motor","7","color","26","1","0","0",""
"null","","1412730","HierDyljfs3dv6","v8r5rjrobc","msl000374","iti","","null","img/motor_7.png","75","motor","","","","","","",""
"577","","1413318","HierDyljfs3dv6","v8r5rjrobc","msl000374","motor","","83","img/motor_2.png","83","motor","2","color","27","1","0","0",""
"null","","1413431","HierDyljfs3dv6","v8r5rjrobc","msl000374","iti","","null","img/motor_2.png","83","motor","","","","","","",""
"678","","1414122","HierDyljfs3dv6","v8r5rjrobc","msl000374","motor","","74","img/motor_6.png","74","motor","6","color","28","1","0","0",""
"null","","1414235","HierDyljfs3dv6","v8r5rjrobc","msl000374","iti","","null","img/motor_6.png","74","motor","","","","","","",""
"595","","1414841","HierDyljfs3dv6","v8r5rjrobc","msl000374","motor","","83","img/motor_2.png","83","motor","2","color","29","1","0","0",""
"null","","1414953","HierDyljfs3dv6","v8r5rjrobc","msl000374","iti","","null","img/motor_2.png","83","motor","","","","","","",""
"654","","1415619","HierDyljfs3dv6","v8r5rjrobc","msl000374","motor","","76","img/motor_8.png","76","motor","8","color","30","1","0","0",""
"null","","1415733","HierDyljfs3dv6","v8r5rjrobc","msl000374","iti","","null","img/motor_8.png","76","motor","","","","","","",""
"592","","1416337","HierDyljfs3dv6","v8r5rjrobc","msl000374","motor","","76","img/motor_8.png","76","motor","8","color","31","1","0","0",""
"null","","1416450","HierDyljfs3dv6","v8r5rjrobc","msl000374","iti","","null","img/motor_8.png","76","motor","","","","","","",""
"518","","1416979","HierDyljfs3dv6","v8r5rjrobc","msl000374","motor","","65","img/motor_1.png","65","motor","1","color","32","1","0","0",""
"null","","1417092","HierDyljfs3dv6","v8r5rjrobc","msl000374","iti","","null","img/motor_1.png","65","motor","","","","","","",""
"777","","1417880","HierDyljfs3dv6","v8r5rjrobc","msl000374","motor","","72","img/motor_5.png","72","motor","5","color","33","1","0","0",""
"null","","1417992","HierDyljfs3dv6","v8r5rjrobc","msl000374","iti","","null","img/motor_5.png","72","motor","","","","","","",""
"612","","1418616","HierDyljfs3dv6","v8r5rjrobc","msl000374","motor","","70","img/motor_4.png","70","motor","4","color","34","1","0","0",""
"null","","1418728","HierDyljfs3dv6","v8r5rjrobc","msl000374","iti","","null","img/motor_4.png","70","motor","","","","","","",""
"601","","1419342","HierDyljfs3dv6","v8r5rjrobc","msl000374","motor","","74","img/motor_6.png","74","motor","6","color","35","1","0","0",""
"null","","1419456","HierDyljfs3dv6","v8r5rjrobc","msl000374","iti","","null","img/motor_6.png","74","motor","","","","","","",""
"464","","1419932","HierDyljfs3dv6","v8r5rjrobc","msl000374","motor","","83","img/motor_3.png","68","motor","3","color","36","0","1","0",""
"335","","1420279","HierDyljfs3dv6","v8r5rjrobc","msl000374","motorRepeat","","68","img/motor_3.png","68","motor","3","","36","1","0","0",""
"null","","1420391","HierDyljfs3dv6","v8r5rjrobc","msl000374","iti","","null","img/motor_3.png","68","motor","","","","","","",""
"478","","1420881","HierDyljfs3dv6","v8r5rjrobc","msl000374","motor","","65","img/motor_1.png","65","motor","1","color","37","1","0","0",""
"null","","1420993","HierDyljfs3dv6","v8r5rjrobc","msl000374","iti","","null","img/motor_1.png","65","motor","","","","","","",""
"654","","1421659","HierDyljfs3dv6","v8r5rjrobc","msl000374","motor","","72","img/motor_5.png","72","motor","5","color","38","1","0","0",""
"null","","1421773","HierDyljfs3dv6","v8r5rjrobc","msl000374","iti","","null","img/motor_5.png","72","motor","","","","","","",""
"607","","1422391","HierDyljfs3dv6","v8r5rjrobc","msl000374","motor","","68","img/motor_4.png","70","motor","4","color","39","0","1","0",""
"339","","1422743","HierDyljfs3dv6","v8r5rjrobc","msl000374","motorRepeat","","70","img/motor_4.png","70","motor","4","","39","1","0","0",""
"null","","1422855","HierDyljfs3dv6","v8r5rjrobc","msl000374","iti","","null","img/motor_4.png","70","motor","","","","","","",""
"790","","1423659","HierDyljfs3dv6","v8r5rjrobc","msl000374","motor","","75","img/motor_7.png","75","motor","7","color","40","1","0","0",""
"null","","1423773","HierDyljfs3dv6","v8r5rjrobc","msl000374","iti","","null","img/motor_7.png","75","motor","","","","","","",""
"621","","1424406","HierDyljfs3dv6","v8r5rjrobc","msl000374","motor","","72","img/motor_5.png","72","motor","5","color","41","1","0","0",""
"null","","1424519","HierDyljfs3dv6","v8r5rjrobc","msl000374","iti","","null","img/motor_5.png","72","motor","","","","","","",""
"487","","1425018","HierDyljfs3dv6","v8r5rjrobc","msl000374","motor","","65","img/motor_1.png","65","motor","1","color","42","1","0","0",""
