id,group_id,task_type,block,trial,stim_type,stim_index,resp_index,correct,good_timing,t_proposed_prep,t_prep,missed_stim_deadline
20,2,forced,2,1,motor,6,6,0,0,1.200,1.480,0
20,2,forced,2,2,motor,1,1,0,0,0.300,0.901,0
20,2,forced,2,3,motor,3,3,0,0,0.700,0.926,0
20,2,forced,2,4,motor,7,7,0,0,0.100,0.556,0
20,2,forced,2,5,motor,1,1,0,0,1.200,1.303,0
20,2,forced,2,6,motor,6,6,0,0,0.400,0.664,0
20,2,forced,2,7,motor,6,6,0,0,1.100,1.685,0
20,2,forced,2,8,motor,2,2,0,0,0.200,0.794,0
20,2,forced,2,9,motor,8,8,0,0,0.700,0.851,0
20,2,forced,2,10,motor,4,4,1,1,1.100,1.073,0
20,2,forced,2,11,motor,4,4,0,0,0.800,1.008,0
20,2,forced,2,12,motor,7,7,0,0,0.600,0.742,0
20,2,forced,2,13,motor,1,1,0,0,0.500,0.655,0
20,2,forced,2,14,motor,5,5,0,0,0.600,0.477,0
20,2,forced,2,15,motor,7,7,0,0,0.100,0.622,0
20,2,forced,2,16,motor,5,5,0,0,0.900,0.552,0
20,2,forced,2,17,motor,7,7,0,0,0.200,0.324,0
20,2,forced,2,18,motor,6,6,0,0,1,0.740,0
20,2,forced,2,19,motor,1,1,1,1,0.400,0.352,0
20,2,forced,2,20,motor,3,3,1,1,0.600,0.603,0
20,2,forced,5,1,learn,1,1,0,0,1.200,1.333,0
20,2,forced,5,2,learn,1,1,1,1,0.300,0.385,0
20,2,forced,5,3,learn,3,5,0,0,0.700,0.575,0
20,2,forced,5,4,learn,2,1,0,1,0.100,0.091,0
20,2,forced,5,5,learn,8,8,1,1,1.200,1.193,0
20,2,forced,5,6,learn,6,6,1,1,0.400,0.394,0
20,2,forced,5,7,learn,6,6,0,0,1.100,0.847,0
20,2,forced,5,8,learn,2,5,0,1,0.200,0.261,0
20,2,forced,5,9,learn,3,8,0,1,0.700,0.654,0
20,2,forced,5,10,learn,3,3,0,0,1.100,0.980,0
20,2,forced,5,11,learn,4,3,0,0,0.800,0.679,0
20,2,forced,5,12,learn,8,6,0,1,0.600,0.571,0
20,2,forced,5,13,learn,7,5,0,1,0.500,0.499,0
20,2,forced,5,14,learn,7,7,1,1,0.600,0.555,0
20,2,forced,5,15,learn,1,5,0,0,0.100,-0.021,0
20,2,forced,5,16,learn,2,3,0,0,0.900,0.720,0
20,2,forced,5,17,learn,2,3,0,0,0.200,0.039,0
20,2,forced,5,18,learn,4,4,0,0,1,0.785,0
20,2,forced,5,19,learn,3,3,1,1,0.400,0.437,0
20,2,forced,5,20,learn,1,2,0,1,0.600,0.522,0
20,2,forced,5,21,learn,8,5,0,0,0.700,0.553,0
20,2,forced,5,22,learn,1,6,0,0,0.400,0.143,0
20,2,forced,5,23,learn,1,1,0,0,0.600,0.455,0
20,2,forced,5,24,learn,7,5,0,0,1.200,1.008,0
20,2,forced,5,25,learn,5,7,0,0,0.900,0.656,0
20,2,forced,5,26,learn,2,3,0,0,1,0.885,0
20,2,forced,5,27,learn,4,2,0,1,0.400,0.329,0
20,2,forced,5,28,learn,5,5,0,0,1.100,0.939,0
20,2,forced,5,29,learn,4,4,0,0,1.100,0.949,0
20,2,forced,5,30,learn,8,5,0,0,0.100,-0.059,0
20,2,forced,5,31,learn,4,7,0,0,0.500,0.383,0
20,2,forced,5,32,learn,7,7,0,0,0.700,0.804,0
20,2,forced,5,33,learn,8,8,0,0,1.200,1.032,0
20,2,forced,5,34,learn,5,5,0,0,1,0.889,0
20,2,forced,5,35,learn,7,7,1,1,0.600,0.505,0
20,2,forced,5,36,learn,4,7,0,1,0.100,0.077,0
20,2,forced,5,37,learn,3,3,0,0,0.900,0.782,0
20,2,forced,5,38,learn,6,5,0,1,0.500,0.537,0
20,2,forced,5,39,learn,2,6,0,0,0.500,0.357,0
20,2,forced,5,40,learn,5,5,1,1,0.100,0.010,0
20,2,forced,5,41,learn,3,6,0,0,0.500,0.349,0
20,2,forced,5,42,learn,2,4,0,0,0.900,0.744,0
20,2,forced,5,43,learn,7,6,0,0,0.800,0.681,0
20,2,forced,5,44,learn,3,3,1,1,0.900,0.937,0
20,2,forced,5,45,learn,7,7,0,0,1.100,0.972,0
20,2,forced,5,46,learn,1,1,1,1,1.200,1.101,0
20,2,forced,5,47,learn,6,2,0,1,0.300,0.205,0
20,2,forced,5,48,learn,5,3,0,1,0.900,0.826,0
20,2,forced,5,49,learn,4,5,0,1,0.200,0.162,0
20,2,forced,5,50,learn,6,5,0,0,0.500,0.658,0
20,2,forced,5,51,learn,6,6,0,0,0.500,0.318,0
20,2,forced,5,52,learn,3,6,0,1,0.300,0.204,0
20,2,forced,5,53,learn,1,6,0,0,0.300,0.186,0
20,2,forced,5,54,learn,1,2,0,0,1.100,0.886,0
20,2,forced,5,55,learn,3,3,1,1,0.800,0.738,0
20,2,forced,5,56,learn,6,6,1,1,1.100,1.057,0
20,2,forced,5,57,learn,7,3,0,1,0.600,0.615,0
20,2,forced,5,58,learn,3,5,0,1,0.600,0.517,0
