id,group_id,task_type,block,trial,stim_type,stim_index,resp_index,correct,good_timing,t_proposed_prep,t_prep,missed_stim_deadline
21,3,forced,2,1,motor,6,6,0,0,1.200,0.338,0
21,3,forced,2,2,motor,5,5,1,1,0.500,0.562,0
21,3,forced,2,3,motor,6,6,0,0,0.200,0.302,0
21,3,forced,2,4,motor,1,1,1,1,1,0.913,0
21,3,forced,2,5,motor,3,3,0,0,0.800,0.696,0
21,3,forced,2,6,motor,4,4,1,1,0.400,0.349,0
21,3,forced,2,7,motor,2,2,1,1,0.400,0.314,0
21,3,forced,2,8,motor,3,3,1,1,0.500,0.457,0
21,3,forced,2,9,motor,4,4,1,1,0.200,0.254,0
21,3,forced,2,10,motor,8,8,0,0,1,1.113,0
21,3,forced,2,11,motor,7,6,0,0,0.100,0.294,0
21,3,forced,2,12,motor,4,4,1,1,1.200,1.096,0
21,3,forced,2,13,motor,3,3,0,0,0.100,0.360,0
21,3,forced,2,14,motor,2,2,1,1,1.200,1.258,0
21,3,forced,2,15,motor,4,4,1,1,1.100,1.123,0
21,3,forced,2,16,motor,6,6,1,1,1,0.928,0
21,3,forced,2,17,motor,7,7,1,1,0.900,0.816,0
21,3,forced,2,18,motor,1,1,1,1,1,0.946,0
21,3,forced,2,19,motor,8,8,1,1,1.200,1.085,0
21,3,forced,2,20,motor,4,4,1,1,1.200,1.116,0
21,3,forced,5,1,learn,1,1,0,0,1.200,2.140,0
21,3,forced,5,2,learn,4,4,0,0,0.500,1.798,0
21,3,forced,5,3,learn,2,3,0,0,0.200,0.484,0
21,3,forced,5,4,learn,3,1,0,0,1,1.327,0
21,3,forced,5,5,learn,3,3,0,0,0.800,1.373,0
21,3,forced,5,6,learn,5,8,0,0,0.400,0.938,0
21,3,forced,5,7,learn,8,8,0,0,0.400,0.902,0
21,3,forced,5,8,learn,3,6,0,0,0.500,0.778,0
21,3,forced,5,9,learn,1,1,0,0,0.200,0.865,0
21,3,forced,5,10,learn,3,3,0,0,1,1.294,0
21,3,forced,5,11,learn,8,2,0,0,0.100,0.241,0
21,3,forced,5,12,learn,2,1,0,1,1.200,1.214,0
21,3,forced,5,13,learn,4,7,0,0,0.100,0.255,0
21,3,forced,5,14,learn,7,6,0,0,1.200,1.054,0
21,3,forced,5,15,learn,1,1,1,1,1.100,1.029,0
21,3,forced,5,16,learn,4,8,0,0,1,1.293,0
21,3,forced,5,17,learn,6,6,0,0,0.900,1.120,0
21,3,forced,5,18,learn,7,7,1,1,1,0.948,0
21,3,forced,5,19,learn,5,5,0,0,1.200,1.074,0
21,3,forced,5,20,learn,7,7,1,1,1.200,1.130,0
21,3,forced,5,21,learn,6,8,0,0,0.400,0.599,0
21,3,forced,5,22,learn,5,7,0,0,0.900,0.782,0
21,3,forced,5,23,learn,5,6,0,0,0.200,0.562,0
21,3,forced,5,24,learn,6,7,0,0,0.200,0.564,0
21,3,forced,5,25,learn,7,6,0,0,0.800,1.266,0
21,3,forced,5,26,learn,8,8,0,0,1.200,1.080,0
21,3,forced,5,27,learn,7,2,0,0,0.500,1.066,0
21,3,forced,5,28,learn,6,7,0,1,1.200,1.189,0
21,3,forced,5,29,learn,4,3,0,0,0.700,0.803,0
21,3,forced,5,30,learn,5,7,0,0,0.100,0.690,0
21,3,forced,5,31,learn,2,4,0,0,0.700,0.936,0
21,3,forced,5,32,learn,7,1,0,0,0.100,0.826,0
21,3,forced,5,33,learn,7,8,0,1,0.900,0.930,0
21,3,forced,5,34,learn,4,4,1,1,0.800,0.807,0
21,3,forced,5,35,learn,3,3,1,1,1.100,1.051,0
21,3,forced,5,36,learn,7,2,0,0,0.200,0.765,0
21,3,forced,5,37,learn,7,7,1,1,1.200,1.136,0
21,3,forced,5,38,learn,4,4,1,1,0.600,0.671,0
21,3,forced,5,39,learn,5,7,0,0,0.600,0.774,0
21,3,forced,5,40,learn,4,5,0,0,0.200,0.553,0
21,3,forced,5,41,learn,3,3,1,1,0.700,0.667,0
21,3,forced,5,42,learn,6,5,0,0,0.200,0.666,0
21,3,forced,5,43,learn,7,8,0,0,0.700,0.820,0
21,3,forced,5,44,learn,1,7,0,1,0.100,0.046,0
21,3,forced,5,45,learn,8,8,1,1,0.500,0.594,0
21,3,forced,5,46,learn,7,7,0,0,1.200,0.971,0
21,3,forced,5,47,learn,4,4,1,1,0.900,0.850,0
21,3,forced,5,48,learn,2,2,1,1,1.200,1.100,0
21,3,forced,5,49,learn,1,7,0,1,0.300,0.354,0
21,3,forced,5,50,learn,2,4,0,1,0.800,0.747,0
21,3,forced,5,51,learn,4,4,1,1,0.700,0.664,0
21,3,forced,5,52,learn,4,2,0,0,0.100,0.298,0
21,3,forced,5,53,learn,1,3,0,0,0.600,0.944,0
21,3,forced,5,54,learn,1,1,0,0,0.300,0.846,0
21,3,forced,5,55,learn,5,7,0,1,1.200,1.161,0
21,3,forced,5,56,learn,2,3,0,1,0.800,0.768,0
21,3,forced,5,57,learn,5,7,0,1,1.100,1.099,0
21,3,forced,5,58,learn,5,5,1,1,0.500,0.496,0
21,3,forced,5,59,learn,8,7,0,1,0.800,0.752,0
21,3,forced,5,60,learn,1,3,0,0,0.900,1.081,0
21,3,forced,5,61,learn,7,2,0,0,1,1.199,0
21,3,forced,5,62,learn,5,5,0,0,0.500,0.832,0
21,3,forced,5,63,learn,3,8,0,1,0.700,0.668,0
21,3,forced,5,64,learn,5,7,0,0,0.500,0.675,0
21,3,forced,5,65,learn,1,7,0,0,0.100,0.695,0
21,3,forced,5,66,learn,8,3,0,1,1.100,1.081,0
21,3,forced,5,67,learn,2,7,0,1,0.500,0.499,0
21,3,forced,5,68,learn,6,6,1,1,0.900,0.865,0
21,3,forced,5,69,learn,8,8,0,0,0.500,0.727,0
21,3,forced,5,70,learn,4,4,0,0,0.300,1.094,0
21,3,forced,5,71,learn,2,7,0,0,0.300,0.655,0
21,3,forced,5,72,learn,6,8,0,1,1.200,1.264,0
21,3,forced,5,73,learn,7,1,0,1,0.900,0.896,0
21,3,forced,5,74,learn,8,3,0,1,1.100,1.022,0
21,3,forced,5,75,learn,8,7,0,1,0.300,0.258,0
21,3,forced,5,76,learn,2,8,0,0,1,0.879,0
21,3,forced,5,77,learn,1,4,0,1,0.100,0.048,0
21,3,forced,5,78,learn,1,2,0,0,0.600,0.737,0
21,3,forced,5,79,learn,5,5,1,1,0.800,0.778,0
21,3,forced,5,80,learn,2,7,0,0,0.500,0.658,0
21,3,forced,5,81,learn,7,6,0,0,0.600,0.957,0
21,3,forced,5,82,learn,1,2,0,0,0.300,0.648,0
21,3,forced,5,83,learn,2,4,0,0,0.300,0.645,0
21,3,forced,5,84,learn,6,8,0,0,0.200,0.628,0
21,3,forced,5,85,learn,5,7,0,1,0.200,0.285,0
21,3,forced,5,86,learn,2,6,0,1,0.600,0.507,0
21,3,forced,5,87,learn,5,5,1,1,1.200,1.201,0
21,3,forced,5,88,learn,3,8,0,1,0.800,0.783,0
21,3,forced,5,89,learn,3,4,0,0,0.100,0.759,0
21,3,forced,5,90,learn,7,8,0,1,0.800,0.854,0
21,3,forced,5,91,learn,6,6,1,1,1.100,1.052,0
21,3,forced,5,92,learn,1,4,0,0,0.700,0.850,0
21,3,forced,5,93,learn,3,3,1,1,1.100,1.024,0
21,3,forced,5,94,learn,8,8,1,1,0.800,0.722,0
21,3,forced,5,95,learn,1,2,0,1,1,1.021,0
21,3,forced,5,96,learn,5,7,0,0,0.200,0.821,0
21,3,forced,6,1,learn,5,7,0,1,0.900,0.803,0
21,3,forced,6,2,learn,4,8,0,0,0.400,0.782,0
21,3,forced,6,3,learn,5,7,0,1,0.800,0.785,0
21,3,forced,6,4,learn,6,5,0,1,0.600,0.615,0
21,3,forced,6,5,learn,2,2,0,0,0.100,0.850,0
21,3,forced,6,6,learn,7,3,0,0,0.500,0.916,0
21,3,forced,6,7,learn,4,8,0,1,0.200,0.246,0
21,3,forced,6,8,learn,3,7,0,1,1.200,1.099,0
21,3,forced,6,9,learn,4,4,1,1,0.400,0.344,0
21,3,forced,6,10,learn,8,7,0,1,0.300,0.277,0
21,3,forced,6,11,learn,3,3,1,1,1,0.960,0
21,3,forced,6,12,learn,6,7,0,1,0.600,0.517,0
21,3,forced,6,13,learn,8,8,1,1,0.200,0.160,0
21,3,forced,6,14,learn,1,7,0,1,0.600,0.597,0
21,3,forced,6,15,learn,1,6,0,0,0.900,0.785,0
21,3,forced,6,16,learn,6,6,1,1,1,0.932,0
21,3,forced,6,17,learn,6,7,0,1,0.300,0.205,0
21,3,forced,6,18,learn,1,4,0,0,1.100,1.000,0
21,3,forced,6,19,learn,1,8,0,0,0.400,0.291,0
21,3,forced,6,20,learn,7,7,1,1,0.500,0.521,0
21,3,forced,6,21,learn,2,7,0,1,0.900,0.807,0
21,3,forced,6,22,learn,2,3,0,1,0.900,0.818,0
21,3,forced,6,23,learn,8,8,0,0,1.200,1.047,0
21,3,forced,6,24,learn,3,7,0,0,0.400,0.295,0
21,3,forced,6,25,learn,4,6,0,1,0.200,0.203,0
