"rt","responses","time_elapsed","subject","prolificID","demoID","trialType","key_press","stim","corrresp","phase","stimNum","trialNum","corr","repeatTrial","motorSwitch","pracCounter","hierarchy"
"107139","{""Q0"":""msl000961""}","107187","FlatDy7k67akxe","pqr06xmwi3","msl000961","","","","","","","","","","","",""
"1121","","108316","FlatDy7k67akxe","pqr06xmwi3","msl000961","","","","","","","","","","","",""
"","","112000","FlatDy7k67akxe","pqr06xmwi3","msl000961","fullscreen","","","","","","","","","","",""
"127741","","239753","FlatDy7k67akxe","pqr06xmwi3","msl000961","","","","","","","","","","","",""
"1681","","241447","FlatDy7k67akxe","pqr06xmwi3","msl000961","motor","72","img/motor_5.png","72","motor","5","1","1","0","0","",""
"null","","241557","FlatDy7k67akxe","pqr06xmwi3","msl000961","iti","null","img/motor_5.png","72","motor","","","","","","",""
"677","","242244","FlatDy7k67akxe","pqr06xmwi3","msl000961","motor","68","img/motor_3.png","68","motor","3","2","1","0","0","",""
"null","","242354","FlatDy7k67akxe","pqr06xmwi3","msl000961","iti","null","img/motor_3.png","68","motor","","","","","","",""
"574","","242937","FlatDy7k67akxe","pqr06xmwi3","msl000961","motor","76","img/motor_8.png","76","motor","8","3","1","0","0","",""
"null","","243047","FlatDy7k67akxe","pqr06xmwi3","msl000961","iti","null","img/motor_8.png","76","motor","","","","","","",""
"489","","243545","FlatDy7k67akxe","pqr06xmwi3","msl000961","motor","75","img/motor_7.png","75","motor","7","4","1","0","0","",""
"null","","243655","FlatDy7k67akxe","pqr06xmwi3","msl000961","iti","null","img/motor_7.png","75","motor","","","","","","",""
"586","","244249","FlatDy7k67akxe","pqr06xmwi3","msl000961","motor","83","img/motor_2.png","83","motor","2","5","1","0","0","",""
"null","","244359","FlatDy7k67akxe","pqr06xmwi3","msl000961","iti","null","img/motor_2.png","83","motor","","","","","","",""
"577","","244944","FlatDy7k67akxe","pqr06xmwi3","msl000961","motor","83","img/motor_2.png","83","motor","2","6","1","0","0","",""
"null","","245055","FlatDy7k67akxe","pqr06xmwi3","msl000961","iti","null","img/motor_2.png","83","motor","","","","","","",""
"649","","245713","FlatDy7k67akxe","pqr06xmwi3","msl000961","motor","74","img/motor_6.png","74","motor","6","7","1","0","0","",""
