rt,responses,time_elapsed,subject,prolificID,demoID,trialType,key_press,stim,corrresp,phase,stimNum,trialNum,corr,repeatTrial,motorSwitch,pracCounter,hierarchy
null,,3110894,FlatDy0b0gla92,vx79du4x2b,msl000833,feedback,null,,na,test,,,,,,,
823,,3111728,FlatDy0b0gla92,vx79du4x2b,msl000833,rl,70,img/b_t_dots.png,70,test,4,375,1,,,,"pattern,color,shape"
null,,3112739,FlatDy0b0gla92,vx79du4x2b,msl000833,feedback,null,,na,test,,,,,,,
2081,,3114830,FlatDy0b0gla92,vx79du4x2b,msl000833,rl,74,img/b_d_check.png,74,test,6,376,1,,,,"pattern,color,shape"
null,,3115843,FlatDy0b0gla92,vx79du4x2b,msl000833,feedback,null,,na,test,,,,,,,
1633,,3117488,FlatDy0b0gla92,vx79du4x2b,msl000833,rl,76,img/b_d_dots.png,83,test,2,377,0,,,,"pattern,color,shape"
null,,3118500,FlatDy0b0gla92,vx79du4x2b,msl000833,feedback,null,,na,test,,,,,,,
552,,3119061,FlatDy0b0gla92,vx79du4x2b,msl000833,rl,72,img/o_d_check.png,72,test,5,378,1,,,,"pattern,color,shape"
null,,3120073,FlatDy0b0gla92,vx79du4x2b,msl000833,feedback,null,,na,test,,,,,,,
1303,,3121388,FlatDy0b0gla92,vx79du4x2b,msl000833,rl,68,img/b_t_check.png,75,test,7,379,0,,,,"pattern,color,shape"
null,,3122401,FlatDy0b0gla92,vx79du4x2b,msl000833,feedback,null,,na,test,,,,,,,
1101,,3123512,FlatDy0b0gla92,vx79du4x2b,msl000833,rl,70,img/b_t_dots.png,70,test,4,380,1,,,,"pattern,color,shape"
null,,3124524,FlatDy0b0gla92,vx79du4x2b,msl000833,feedback,null,,na,test,,,,,,,
1600,,3126135,FlatDy0b0gla92,vx79du4x2b,msl000833,rl,75,img/b_t_check.png,75,test,7,381,1,,,,"pattern,color,shape"
null,,3127147,FlatDy0b0gla92,vx79du4x2b,msl000833,feedback,null,,na,test,,,,,,,
1315,,3128472,FlatDy0b0gla92,vx79du4x2b,msl000833,rl,72,img/o_d_check.png,72,test,5,382,1,,,,"pattern,color,shape"
null,,3129485,FlatDy0b0gla92,vx79du4x2b,msl000833,feedback,null,,na,test,,,,,,,
464,,3129960,FlatDy0b0gla92,vx79du4x2b,msl000833,rl,74,img/b_d_check.png,74,test,6,383,1,,,,"pattern,color,shape"
null,,3130971,FlatDy0b0gla92,vx79du4x2b,msl000833,feedback,null,,na,test,,,,,,,
738,,3131720,FlatDy0b0gla92,vx79du4x2b,msl000833,rl,75,img/o_t_check.png,68,test,3,384,0,,,,"pattern,color,shape"
null,,3132732,FlatDy0b0gla92,vx79du4x2b,msl000833,feedback,null,,na,test,,,,,,,
1412,,3134155,FlatDy0b0gla92,vx79du4x2b,msl000833,rl,83,img/o_d_dots.png,76,test,8,385,0,,,,"pattern,color,shape"
null,,3135166,FlatDy0b0gla92,vx79du4x2b,msl000833,feedback,null,,na,test,,,,,,,
383,,3135561,FlatDy0b0gla92,vx79du4x2b,msl000833,rl,83,img/b_d_dots.png,83,test,2,386,1,,,,"pattern,color,shape"
