"rt","responses","time_elapsed","subject","prolificID","demoID","trialType","key_press","stim","corrresp","phase","stimNum","trialNum","corr","repeatTrial","motorSwitch","pracCounter","hierarchy"
"6293","{""Q0"":""msl000829""}","6347","FlatDydalpjrco","rtr85t3fuq","msl000829","","","","","","","","","","","",""
"664","","7021","FlatDydalpjrco","rtr85t3fuq","msl000829","","","","","","","","","","","",""
"","","8576","FlatDydalpjrco","rtr85t3fuq","msl000829","fullscreen","","","","","","","","","","",""
"312178","","320766","FlatDydalpjrco","rtr85t3fuq","msl000829","","","","","","","","","","","",""
"981","","321756","FlatDydalpjrco","rtr85t3fuq","msl000829","motor","72","img/motor_5.png","72","motor","5","1","1","0","0","",""
"null","","321865","FlatDydalpjrco","rtr85t3fuq","msl000829","iti","null","img/motor_5.png","72","motor","","","","","","",""
"856","","322731","FlatDydalpjrco","rtr85t3fuq","msl000829","motor","68","img/motor_3.png","68","motor","3","2","1","0","0","",""
"null","","322841","FlatDydalpjrco","rtr85t3fuq","msl000829","iti","null","img/motor_3.png","68","motor","","","","","","",""
"601","","323452","FlatDydalpjrco","rtr85t3fuq","msl000829","motor","76","img/motor_8.png","76","motor","8","3","1","0","0","",""
"null","","323560","FlatDydalpjrco","rtr85t3fuq","msl000829","iti","null","img/motor_8.png","76","motor","","","","","","",""
"499","","324068","FlatDydalpjrco","rtr85t3fuq","msl000829","motor","75","img/motor_7.png","75","motor","7","4","1","0","0","",""
"null","","324178","FlatDydalpjrco","rtr85t3fuq","msl000829","iti","null","img/motor_7.png","75","motor","","","","","","",""
"531","","324718","FlatDydalpjrco","rtr85t3fuq","msl000829","motor","83","img/motor_2.png","83","motor","2","5","1","0","0","",""
"null","","324827","FlatDydalpjrco","rtr85t3fuq","msl000829","iti","null","img/motor_2.png","83","motor","","","","","","",""
"460","","325295","FlatDydalpjrco","rtr85t3fuq","msl000829","motor","83","img/motor_2.png","83","motor","2","6","1","0","0","",""
"null","","325406","FlatDydalpjrco","rtr85t3fuq","msl000829","iti","null","img/motor_2.png","83","motor","","","","","","",""
"586","","326001","FlatDydalpjrco","rtr85t3fuq","msl000829","motor","74","img/motor_6.png","74","motor","6","7","1","0","0","",""
"null","","326112","FlatDydalpjrco","rtr85t3fuq","msl000829","iti","null","img/motor_6.png","74","motor","","","","","","",""
"457","","326578","FlatDydalpjrco","rtr85t3fuq","msl000829","motor","72","img/motor_5.png","72","motor","5","8","1","0","0","",""
"null","","326685","FlatDydalpjrco","rtr85t3fuq","msl000829","iti","null","img/motor_5.png","72","motor","","","","","","",""
"460","","327152","FlatDydalpjrco","rtr85t3fuq","msl000829","motor","75","img/motor_7.png","75","motor","7","9","1","0","0","",""
"null","","327262","FlatDydalpjrco","rtr85t3fuq","msl000829","iti","null","img/motor_7.png","75","motor","","","","","","",""
"396","","327667","FlatDydalpjrco","rtr85t3fuq","msl000829","motor","83","img/motor_2.png","83","motor","2","10","1","0","0","",""
"null","","327778","FlatDydalpjrco","rtr85t3fuq","msl000829","iti","null","img/motor_2.png","83","motor","","","","","","",""
"413","","328200","FlatDydalpjrco","rtr85t3fuq","msl000829","motor","72","img/motor_6.png","74","motor","6","11","0","1","0","",""
"287","","328498","FlatDydalpjrco","rtr85t3fuq","msl000829","motorRepeat","74","img/motor_6.png","74","motor","6","11","1","0","0","",""
"null","","328609","FlatDydalpjrco","rtr85t3fuq","msl000829","iti","null","img/motor_6.png","74","motor","","","","","","",""
"483","","329103","FlatDydalpjrco","rtr85t3fuq","msl000829","motor","83","img/motor_3.png","68","motor","3","12","0","1","0","",""
"342","","329455","FlatDydalpjrco","rtr85t3fuq","msl000829","motorRepeat","68","img/motor_3.png","68","motor","3","12","1","0","0","",""
"null","","329565","FlatDydalpjrco","rtr85t3fuq","msl000829","iti","null","img/motor_3.png","68","motor","","","","","","",""
"605","","330179","FlatDydalpjrco","rtr85t3fuq","msl000829","motor","75","img/motor_7.png","75","motor","7","13","1","0","0","",""
"null","","330290","FlatDydalpjrco","rtr85t3fuq","msl000829","iti","null","img/motor_7.png","75","motor","","","","","","",""
"630","","330928","FlatDydalpjrco","rtr85t3fuq","msl000829","motor","70","img/motor_4.png","70","motor","4","14","1","0","0","",""
"null","","331039","FlatDydalpjrco","rtr85t3fuq","msl000829","iti","null","img/motor_4.png","70","motor","","","","","","",""
"508","","331556","FlatDydalpjrco","rtr85t3fuq","msl000829","motor","65","img/motor_1.png","65","motor","1","15","1","0","0","",""
"null","","331663","FlatDydalpjrco","rtr85t3fuq","msl000829","iti","null","img/motor_1.png","65","motor","","","","","","",""
"502","","332175","FlatDydalpjrco","rtr85t3fuq","msl000829","motor","83","img/motor_2.png","83","motor","2","16","1","0","0","",""
"null","","332286","FlatDydalpjrco","rtr85t3fuq","msl000829","iti","null","img/motor_2.png","83","motor","","","","","","",""
"484","","332781","FlatDydalpjrco","rtr85t3fuq","msl000829","motor","75","img/motor_7.png","75","motor","7","17","1","0","0","",""
"null","","332891","FlatDydalpjrco","rtr85t3fuq","msl000829","iti","null","img/motor_7.png","75","motor","","","","","","",""
"458","","333359","FlatDydalpjrco","rtr85t3fuq","msl000829","motor","65","img/motor_1.png","65","motor","1","18","1","0","0","",""
"null","","333469","FlatDydalpjrco","rtr85t3fuq","msl000829","iti","null","img/motor_1.png","65","motor","","","","","","",""
"418","","333897","FlatDydalpjrco","rtr85t3fuq","msl000829","motor","83","img/motor_2.png","83","motor","2","19","1","0","0","",""
"null","","334008","FlatDydalpjrco","rtr85t3fuq","msl000829","iti","null","img/motor_2.png","83","motor","","","","","","",""
"406","","334422","FlatDydalpjrco","rtr85t3fuq","msl000829","motor","75","img/motor_7.png","75","motor","7","20","1","0","0","",""
"null","","334534","FlatDydalpjrco","rtr85t3fuq","msl000829","iti","null","img/motor_7.png","75","motor","","","","","","",""
"362","","334904","FlatDydalpjrco","rtr85t3fuq","msl000829","motor","75","img/motor_7.png","75","motor","7","21","1","0","0","",""
"null","","335016","FlatDydalpjrco","rtr85t3fuq","msl000829","iti","null","img/motor_7.png","75","motor","","","","","","",""
"466","","335491","FlatDydalpjrco","rtr85t3fuq","msl000829","motor","72","img/motor_5.png","72","motor","5","22","1","0","0","",""
"null","","335603","FlatDydalpjrco","rtr85t3fuq","msl000829","iti","null","img/motor_5.png","72","motor","","","","","","",""
"426","","336039","FlatDydalpjrco","rtr85t3fuq","msl000829","motor","83","img/motor_2.png","83","motor","2","23","1","0","0","",""
"null","","336150","FlatDydalpjrco","rtr85t3fuq","msl000829","iti","null","img/motor_2.png","83","motor","","","","","","",""
"373","","336531","FlatDydalpjrco","rtr85t3fuq","msl000829","motor","70","img/motor_4.png","70","motor","4","24","1","0","0","",""
"null","","336640","FlatDydalpjrco","rtr85t3fuq","msl000829","iti","null","img/motor_4.png","70","motor","","","","","","",""
"380","","337028","FlatDydalpjrco","rtr85t3fuq","msl000829","motor","65","img/motor_1.png","65","motor","1","25","1","0","0","",""
"null","","337138","FlatDydalpjrco","rtr85t3fuq","msl000829","iti","null","img/motor_1.png","65","motor","","","","","","",""
