"rt","responses","time_elapsed","subject","prolificID","demoID","trialType","key_press","stim","corrresp","phase","stimNum","trialNum","corr","repeatTrial","motorSwitch","pracCounter","hierarchy"
"14251","{""Q0"":""msl000757""}","14277","FlatDy96upvwd2","ac40u0wfqe","msl000757","","","","","","","","","","","",""
"891","","15176","FlatDy96upvwd2","ac40u0wfqe","msl000757","","","","","","","","","","","",""
"","","17654","FlatDy96upvwd2","ac40u0wfqe","msl000757","fullscreen","","","","","","","","","","",""
"45877","","63541","FlatDy96upvwd2","ac40u0wfqe","msl000757","","","","","","","","","","","",""
"1467","","65016","FlatDy96upvwd2","ac40u0wfqe","msl000757","motor","68","img/motor_3.png","68","motor","3","1","1","0","0","",""
"null","","65124","FlatDy96upvwd2","ac40u0wfqe","msl000757","iti","null","img/motor_3.png","68","motor","","","","","","",""
"973","","66105","FlatDy96upvwd2","ac40u0wfqe","msl000757","motor","70","img/motor_4.png","70","motor","4","2","1","0","0","",""
"null","","66214","FlatDy96upvwd2","ac40u0wfqe","msl000757","iti","null","img/motor_4.png","70","motor","","","","","","",""
"1551","","67773","FlatDy96upvwd2","ac40u0wfqe","msl000757","motor","75","img/motor_7.png","75","motor","7","3","1","0","0","",""
"null","","67881","FlatDy96upvwd2","ac40u0wfqe","msl000757","iti","null","img/motor_7.png","75","motor","","","","","","",""
"486","","68375","FlatDy96upvwd2","ac40u0wfqe","msl000757","motor","75","img/motor_7.png","75","motor","7","4","1","0","0","",""
"null","","68483","FlatDy96upvwd2","ac40u0wfqe","msl000757","iti","null","img/motor_7.png","75","motor","","","","","","",""
"572","","69061","FlatDy96upvwd2","ac40u0wfqe","msl000757","motor","72","img/motor_5.png","72","motor","5","5","1","0","0","",""
"null","","69168","FlatDy96upvwd2","ac40u0wfqe","msl000757","iti","null","img/motor_5.png","72","motor","","","","","","",""
"593","","69769","FlatDy96upvwd2","ac40u0wfqe","msl000757","motor","68","img/motor_3.png","68","motor","3","6","1","0","0","",""
"null","","69876","FlatDy96upvwd2","ac40u0wfqe","msl000757","iti","null","img/motor_3.png","68","motor","","","","","","",""
"619","","70503","FlatDy96upvwd2","ac40u0wfqe","msl000757","motor","74","img/motor_6.png","74","motor","6","7","1","0","0","",""
"null","","70611","FlatDy96upvwd2","ac40u0wfqe","msl000757","iti","null","img/motor_6.png","74","motor","","","","","","",""
"583","","71203","FlatDy96upvwd2","ac40u0wfqe","msl000757","motor","70","img/motor_4.png","70","motor","4","8","1","0","0","",""
"null","","71311","FlatDy96upvwd2","ac40u0wfqe","msl000757","iti","null","img/motor_4.png","70","motor","","","","","","",""
"485","","71804","FlatDy96upvwd2","ac40u0wfqe","msl000757","motor","72","img/motor_5.png","72","motor","5","9","1","0","0","",""
"null","","71913","FlatDy96upvwd2","ac40u0wfqe","msl000757","iti","null","img/motor_5.png","72","motor","","","","","","",""
"430","","72350","FlatDy96upvwd2","ac40u0wfqe","msl000757","motor","74","img/motor_6.png","74","motor","6","10","1","0","0","",""
"null","","72457","FlatDy96upvwd2","ac40u0wfqe","msl000757","iti","null","img/motor_6.png","74","motor","","","","","","",""
"419","","72885","FlatDy96upvwd2","ac40u0wfqe","msl000757","motor","76","img/motor_8.png","76","motor","8","11","1","0","0","",""
"null","","72994","FlatDy96upvwd2","ac40u0wfqe","msl000757","iti","null","img/motor_8.png","76","motor","","","","","","",""
"214","","73214","FlatDy96upvwd2","ac40u0wfqe","msl000757","motor","76","img/motor_4.png","70","motor","4","12","0","1","0","",""
"449","","73671","FlatDy96upvwd2","ac40u0wfqe","msl000757","motorRepeat","70","img/motor_4.png","70","motor","4","12","1","0","0","",""
"null","","73778","FlatDy96upvwd2","ac40u0wfqe","msl000757","iti","null","img/motor_4.png","70","motor","","","","","","",""
"439","","74224","FlatDy96upvwd2","ac40u0wfqe","msl000757","motor","70","img/motor_4.png","70","motor","4","13","1","0","0","",""
"null","","74332","FlatDy96upvwd2","ac40u0wfqe","msl000757","iti","null","img/motor_4.png","70","motor","","","","","","",""
"438","","74777","FlatDy96upvwd2","ac40u0wfqe","msl000757","motor","65","img/motor_1.png","65","motor","1","14","1","0","0","",""
"null","","74883","FlatDy96upvwd2","ac40u0wfqe","msl000757","iti","null","img/motor_1.png","65","motor","","","","","","",""
"927","","75820","FlatDy96upvwd2","ac40u0wfqe","msl000757","motor","74","img/motor_6.png","74","motor","6","15","1","0","0","",""
"null","","75930","FlatDy96upvwd2","ac40u0wfqe","msl000757","iti","null","img/motor_6.png","74","motor","","","","","","",""
"424","","76362","FlatDy96upvwd2","ac40u0wfqe","msl000757","motor","76","img/motor_8.png","76","motor","8","16","1","0","0","",""
"null","","76469","FlatDy96upvwd2","ac40u0wfqe","msl000757","iti","null","img/motor_8.png","76","motor","","","","","","",""
"499","","76976","FlatDy96upvwd2","ac40u0wfqe","msl000757","motor","83","img/motor_2.png","83","motor","2","17","1","0","0","",""
"null","","77084","FlatDy96upvwd2","ac40u0wfqe","msl000757","iti","null","img/motor_2.png","83","motor","","","","","","",""
"367","","77458","FlatDy96upvwd2","ac40u0wfqe","msl000757","motor","68","img/motor_3.png","68","motor","3","18","1","0","0","",""
"null","","77565","FlatDy96upvwd2","ac40u0wfqe","msl000757","iti","null","img/motor_3.png","68","motor","","","","","","",""
"402","","77974","FlatDy96upvwd2","ac40u0wfqe","msl000757","motor","65","img/motor_1.png","65","motor","1","19","1","0","0","",""
"null","","78082","FlatDy96upvwd2","ac40u0wfqe","msl000757","iti","null","img/motor_1.png","65","motor","","","","","","",""
"550","","78640","FlatDy96upvwd2","ac40u0wfqe","msl000757","motor","70","img/motor_4.png","70","motor","4","20","1","0","0","",""
"null","","78748","FlatDy96upvwd2","ac40u0wfqe","msl000757","iti","null","img/motor_4.png","70","motor","","","","","","",""
"616","","79371","FlatDy96upvwd2","ac40u0wfqe","msl000757","motor","74","img/motor_6.png","74","motor","6","21","1","0","0","",""
"null","","79478","FlatDy96upvwd2","ac40u0wfqe","msl000757","iti","null","img/motor_6.png","74","motor","","","","","","",""
"428","","79913","FlatDy96upvwd2","ac40u0wfqe","msl000757","motor","75","img/motor_7.png","75","motor","7","22","1","0","0","",""
"null","","80021","FlatDy96upvwd2","ac40u0wfqe","msl000757","iti","null","img/motor_7.png","75","motor","","","","","","",""
"794","","80822","FlatDy96upvwd2","ac40u0wfqe","msl000757","motor","65","img/motor_1.png","65","motor","1","23","1","0","0","",""
"null","","80929","FlatDy96upvwd2","ac40u0wfqe","msl000757","iti","null","img/motor_1.png","65","motor","","","","","","",""
"414","","81350","FlatDy96upvwd2","ac40u0wfqe","msl000757","motor","65","img/motor_1.png","65","motor","1","24","1","0","0","",""
"null","","81457","FlatDy96upvwd2","ac40u0wfqe","msl000757","iti","null","img/motor_1.png","65","motor","","","","","","",""
"422","","81886","FlatDy96upvwd2","ac40u0wfqe","msl000757","motor","68","img/motor_3.png","68","motor","3","25","1","0","0","",""
"null","","81993","FlatDy96upvwd2","ac40u0wfqe","msl000757","iti","null","img/motor_3.png","68","motor","","","","","","",""
"383","","82384","FlatDy96upvwd2","ac40u0wfqe","msl000757","motor","70","img/motor_4.png","70","motor","4","26","1","0","0","",""
"null","","82490","FlatDy96upvwd2","ac40u0wfqe","msl000757","iti","null","img/motor_4.png","70","motor","","","","","","",""
"434","","82932","FlatDy96upvwd2","ac40u0wfqe","msl000757","motor","83","img/motor_2.png","83","motor","2","27","1","0","0","",""
"null","","83039","FlatDy96upvwd2","ac40u0wfqe","msl000757","iti","null","img/motor_2.png","83","motor","","","","","","",""
"495","","83541","FlatDy96upvwd2","ac40u0wfqe","msl000757","motor","72","img/motor_5.png","72","motor","5","28","1","0","0","",""
"null","","83649","FlatDy96upvwd2","ac40u0wfqe","msl000757","iti","null","img/motor_5.png","72","motor","","","","","","",""
"385","","84042","FlatDy96upvwd2","ac40u0wfqe","msl000757","motor","65","img/motor_1.png","65","motor","1","29","1","0","0","",""
"null","","84150","FlatDy96upvwd2","ac40u0wfqe","msl000757","iti","null","img/motor_1.png","65","motor","","","","","","",""
"547","","84704","FlatDy96upvwd2","ac40u0wfqe","msl000757","motor","83","img/motor_2.png","83","motor","2","30","1","0","0","",""
"null","","84811","FlatDy96upvwd2","ac40u0wfqe","msl000757","iti","null","img/motor_2.png","83","motor","","","","","","",""
"465","","85283","FlatDy96upvwd2","ac40u0wfqe","msl000757","motor","70","img/motor_4.png","70","motor","4","31","1","0","0","",""
"null","","85390","FlatDy96upvwd2","ac40u0wfqe","msl000757","iti","null","img/motor_4.png","70","motor","","","","","","",""
"442","","85838","FlatDy96upvwd2","ac40u0wfqe","msl000757","motor","74","img/motor_6.png","74","motor","6","32","1","0","0","",""
"null","","85946","FlatDy96upvwd2","ac40u0wfqe","msl000757","iti","null","img/motor_6.png","74","motor","","","","","","",""
"756","","86709","FlatDy96upvwd2","ac40u0wfqe","msl000757","motor","68","img/motor_3.png","68","motor","3","33","1","0","0","",""
"null","","86817","FlatDy96upvwd2","ac40u0wfqe","msl000757","iti","null","img/motor_3.png","68","motor","","","","","","",""
"382","","87206","FlatDy96upvwd2","ac40u0wfqe","msl000757","motor","83","img/motor_2.png","83","motor","2","34","1","0","0","",""
"null","","87314","FlatDy96upvwd2","ac40u0wfqe","msl000757","iti","null","img/motor_2.png","83","motor","","","","","","",""
"396","","87717","FlatDy96upvwd2","ac40u0wfqe","msl000757","motor","74","img/motor_5.png","72","motor","5","35","0","1","0","",""
"278","","88002","FlatDy96upvwd2","ac40u0wfqe","msl000757","motorRepeat","72","img/motor_5.png","72","motor","5","35","1","0","0","",""
"null","","88111","FlatDy96upvwd2","ac40u0wfqe","msl000757","iti","null","img/motor_5.png","72","motor","","","","","","",""
"586","","88703","FlatDy96upvwd2","ac40u0wfqe","msl000757","motor","68","img/motor_3.png","68","motor","3","36","1","0","0","",""
"null","","88813","FlatDy96upvwd2","ac40u0wfqe","msl000757","iti","null","img/motor_3.png","68","motor","","","","","","",""
"376","","89196","FlatDy96upvwd2","ac40u0wfqe","msl000757","motor","65","img/motor_1.png","65","motor","1","37","1","0","0","",""
"null","","89303","FlatDy96upvwd2","ac40u0wfqe","msl000757","iti","null","img/motor_1.png","65","motor","","","","","","",""
"330","","89641","FlatDy96upvwd2","ac40u0wfqe","msl000757","motor","65","img/motor_1.png","65","motor","1","38","1","0","0","",""
"null","","89750","FlatDy96upvwd2","ac40u0wfqe","msl000757","iti","null","img/motor_1.png","65","motor","","","","","","",""
"468","","90225","FlatDy96upvwd2","ac40u0wfqe","msl000757","motor","70","img/motor_4.png","70","motor","4","39","1","0","0","",""
"null","","90331","FlatDy96upvwd2","ac40u0wfqe","msl000757","iti","null","img/motor_4.png","70","motor","","","","","","",""
"321","","90661","FlatDy96upvwd2","ac40u0wfqe","msl000757","motor","72","img/motor_5.png","72","motor","5","40","1","0","0","",""
"null","","90769","FlatDy96upvwd2","ac40u0wfqe","msl000757","iti","null","img/motor_5.png","72","motor","","","","","","",""
"332","","91109","FlatDy96upvwd2","ac40u0wfqe","msl000757","motor","65","img/motor_1.png","65","motor","1","41","1","0","0","",""
"null","","91217","FlatDy96upvwd2","ac40u0wfqe","msl000757","iti","null","img/motor_1.png","65","motor","","","","","","",""
"564","","91787","FlatDy96upvwd2","ac40u0wfqe","msl000757","motor","70","img/motor_4.png","70","motor","4","42","1","0","0","",""
"null","","91894","FlatDy96upvwd2","ac40u0wfqe","msl000757","iti","null","img/motor_4.png","70","motor","","","","","","",""
"416","","92318","FlatDy96upvwd2","ac40u0wfqe","msl000757","motor","74","img/motor_6.png","74","motor","6","43","1","0","0","",""
"null","","92428","FlatDy96upvwd2","ac40u0wfqe","msl000757","iti","null","img/motor_6.png","74","motor","","","","","","",""
"320","","92756","FlatDy96upvwd2","ac40u0wfqe","msl000757","motor","75","img/motor_7.png","75","motor","7","44","1","0","0","",""
"null","","92864","FlatDy96upvwd2","ac40u0wfqe","msl000757","iti","null","img/motor_7.png","75","motor","","","","","","",""
"594","","93466","FlatDy96upvwd2","ac40u0wfqe","msl000757","motor","70","img/motor_4.png","70","motor","4","45","1","0","0","",""
"null","","93574","FlatDy96upvwd2","ac40u0wfqe","msl000757","iti","null","img/motor_4.png","70","motor","","","","","","",""
"528","","94110","FlatDy96upvwd2","ac40u0wfqe","msl000757","motor","74","img/motor_6.png","74","motor","6","46","1","0","0","",""
"null","","94217","FlatDy96upvwd2","ac40u0wfqe","msl000757","iti","null","img/motor_6.png","74","motor","","","","","","",""
"327","","94552","FlatDy96upvwd2","ac40u0wfqe","msl000757","motor","70","img/motor_4.png","70","motor","4","47","1","0","0","",""
"null","","94659","FlatDy96upvwd2","ac40u0wfqe","msl000757","iti","null","img/motor_4.png","70","motor","","","","","","",""
"277","","94942","FlatDy96upvwd2","ac40u0wfqe","msl000757","motor","74","img/motor_7.png","75","motor","7","48","0","1","0","",""
"226","","95174","FlatDy96upvwd2","ac40u0wfqe","msl000757","motorRepeat","75","img/motor_7.png","75","motor","7","48","1","0","0","",""
"null","","95279","FlatDy96upvwd2","ac40u0wfqe","msl000757","iti","null","img/motor_7.png","75","motor","","","","","","",""
"336","","95624","FlatDy96upvwd2","ac40u0wfqe","msl000757","motor","76","img/motor_8.png","76","motor","8","49","1","0","0","",""
"null","","95731","FlatDy96upvwd2","ac40u0wfqe","msl000757","iti","null","img/motor_8.png","76","motor","","","","","","",""
"431","","96168","FlatDy96upvwd2","ac40u0wfqe","msl000757","motor","74","img/motor_6.png","74","motor","6","50","1","0","0","",""
"null","","96275","FlatDy96upvwd2","ac40u0wfqe","msl000757","iti","null","img/motor_6.png","74","motor","","","","","","",""
"525","","96807","FlatDy96upvwd2","ac40u0wfqe","msl000757","motor","70","img/motor_4.png","70","motor","4","51","1","0","0","",""
"null","","96914","FlatDy96upvwd2","ac40u0wfqe","msl000757","iti","null","img/motor_4.png","70","motor","","","","","","",""
"489","","97410","FlatDy96upvwd2","ac40u0wfqe","msl000757","motor","74","img/motor_5.png","72","motor","5","52","0","1","0","",""
"475","","97891","FlatDy96upvwd2","ac40u0wfqe","msl000757","motorRepeat","72","img/motor_5.png","72","motor","5","52","1","0","0","",""
"43","","98000","FlatDy96upvwd2","ac40u0wfqe","msl000757","iti","74","img/motor_5.png","72","motor","","","","","","",""
"508","","98516","FlatDy96upvwd2","ac40u0wfqe","msl000757","motor","83","img/motor_2.png","83","motor","2","53","1","0","0","",""
"null","","98624","FlatDy96upvwd2","ac40u0wfqe","msl000757","iti","null","img/motor_2.png","83","motor","","","","","","",""
