"rt","responses","time_elapsed","subject","prolificID","demoID","trialType","key_press","stim","corrresp","phase","stimNum","trialNum","corr","repeatTrial","motorSwitch","pracCounter","hierarchy"
"585","","131897","FlatDye8m8s8xp","1zyv7sutrb","msl000524","motor","83","img/motor_2.png","83","motor","2","46","1","0","0","",""
"null","","132008","FlatDye8m8s8xp","1zyv7sutrb","msl000524","iti","null","img/motor_2.png","83","motor","","","","","","",""
"663","","132681","FlatDye8m8s8xp","1zyv7sutrb","msl000524","motor","72","img/motor_5.png","72","motor","5","47","1","0","0","",""
"null","","132791","FlatDye8m8s8xp","1zyv7sutrb","msl000524","iti","null","img/motor_5.png","72","motor","","","","","","",""
"514","","133312","FlatDye8m8s8xp","1zyv7sutrb","msl000524","motor","76","img/motor_8.png","76","motor","8","48","1","0","0","",""
"null","","133424","FlatDye8m8s8xp","1zyv7sutrb","msl000524","iti","null","img/motor_8.png","76","motor","","","","","","",""
"588","","134021","FlatDye8m8s8xp","1zyv7sutrb","msl000524","motor","74","img/motor_6.png","74","motor","6","49","1","0","0","",""
"null","","134130","FlatDye8m8s8xp","1zyv7sutrb","msl000524","iti","null","img/motor_6.png","74","motor","","","","","","",""
"1040","","135180","FlatDye8m8s8xp","1zyv7sutrb","msl000524","motor","75","img/motor_7.png","75","motor","7","50","1","0","0","",""
"null","","135291","FlatDye8m8s8xp","1zyv7sutrb","msl000524","iti","null","img/motor_7.png","75","motor","","","","","","",""
"523","","135822","FlatDye8m8s8xp","1zyv7sutrb","msl000524","motor","75","img/motor_7.png","75","motor","7","51","1","0","0","",""
"null","","135929","FlatDye8m8s8xp","1zyv7sutrb","msl000524","iti","null","img/motor_7.png","75","motor","","","","","","",""
"707","","136646","FlatDye8m8s8xp","1zyv7sutrb","msl000524","motor","83","img/motor_2.png","83","motor","2","52","1","0","0","",""
"null","","136759","FlatDye8m8s8xp","1zyv7sutrb","msl000524","iti","null","img/motor_2.png","83","motor","","","","","","",""
"548","","137313","FlatDye8m8s8xp","1zyv7sutrb","msl000524","motor","83","img/motor_2.png","83","motor","2","53","1","0","0","",""
"null","","137423","FlatDye8m8s8xp","1zyv7sutrb","msl000524","iti","null","img/motor_2.png","83","motor","","","","","","",""
"639","","138070","FlatDye8m8s8xp","1zyv7sutrb","msl000524","motor","75","img/motor_7.png","75","motor","7","54","1","0","0","",""
"null","","138180","FlatDye8m8s8xp","1zyv7sutrb","msl000524","iti","null","img/motor_7.png","75","motor","","","","","","",""
"648","","138837","FlatDye8m8s8xp","1zyv7sutrb","msl000524","motor","74","img/motor_6.png","74","motor","6","55","1","0","0","",""
"null","","138946","FlatDye8m8s8xp","1zyv7sutrb","msl000524","iti","null","img/motor_6.png","74","motor","","","","","","",""
"748","","139706","FlatDye8m8s8xp","1zyv7sutrb","msl000524","motor","68","img/motor_3.png","68","motor","3","56","1","0","0","",""
"null","","139816","FlatDye8m8s8xp","1zyv7sutrb","msl000524","iti","null","img/motor_3.png","68","motor","","","","","","",""
"594","","140421","FlatDye8m8s8xp","1zyv7sutrb","msl000524","motor","72","img/motor_5.png","72","motor","5","57","1","0","0","",""
"null","","140530","FlatDye8m8s8xp","1zyv7sutrb","msl000524","iti","null","img/motor_5.png","72","motor","","","","","","",""
"934","","141475","FlatDye8m8s8xp","1zyv7sutrb","msl000524","motor","75","img/motor_7.png","75","motor","7","58","1","0","0","",""
"null","","141586","FlatDye8m8s8xp","1zyv7sutrb","msl000524","iti","null","img/motor_7.png","75","motor","","","","","","",""
"1090","","142686","FlatDye8m8s8xp","1zyv7sutrb","msl000524","motor","72","img/motor_5.png","72","motor","5","59","1","0","0","",""
"null","","142794","FlatDye8m8s8xp","1zyv7sutrb","msl000524","iti","null","img/motor_5.png","72","motor","","","","","","",""
"569","","143372","FlatDye8m8s8xp","1zyv7sutrb","msl000524","motor","72","img/motor_5.png","72","motor","5","60","1","0","0","",""
"null","","143482","FlatDye8m8s8xp","1zyv7sutrb","msl000524","iti","null","img/motor_5.png","72","motor","","","","","","",""
"720","","144212","FlatDye8m8s8xp","1zyv7sutrb","msl000524","motor","68","img/motor_3.png","68","motor","3","61","1","0","0","",""
"null","","144322","FlatDye8m8s8xp","1zyv7sutrb","msl000524","iti","null","img/motor_3.png","68","motor","","","","","","",""
"730","","145059","FlatDye8m8s8xp","1zyv7sutrb","msl000524","motor","68","img/motor_3.png","68","motor","3","62","1","0","0","",""
"null","","145170","FlatDye8m8s8xp","1zyv7sutrb","msl000524","iti","null","img/motor_3.png","68","motor","","","","","","",""
"543","","145722","FlatDye8m8s8xp","1zyv7sutrb","msl000524","motor","65","img/motor_1.png","65","motor","1","63","1","0","0","",""
"null","","145832","FlatDye8m8s8xp","1zyv7sutrb","msl000524","iti","null","img/motor_1.png","65","motor","","","","","","",""
"596","","146436","FlatDye8m8s8xp","1zyv7sutrb","msl000524","motor","83","img/motor_2.png","83","motor","2","64","1","0","0","",""
"null","","146544","FlatDye8m8s8xp","1zyv7sutrb","msl000524","iti","null","img/motor_2.png","83","motor","","","","","","",""
"600","","147153","FlatDye8m8s8xp","1zyv7sutrb","msl000524","motor","70","img/motor_4.png","70","motor","4","65","1","0","0","",""
"null","","147264","FlatDye8m8s8xp","1zyv7sutrb","msl000524","iti","null","img/motor_4.png","70","motor","","","","","","",""
"765","","148038","FlatDye8m8s8xp","1zyv7sutrb","msl000524","motor","75","img/motor_7.png","75","motor","7","66","1","0","0","",""
"null","","148148","FlatDye8m8s8xp","1zyv7sutrb","msl000524","iti","null","img/motor_7.png","75","motor","","","","","","",""
"738","","148896","FlatDye8m8s8xp","1zyv7sutrb","msl000524","motor","68","img/motor_3.png","68","motor","3","67","1","0","0","",""
