"rt","responses","time_elapsed","subject","prolificID","demoID","trialType","key_press","stim","corrresp","phase","stimNum","trialNum","corr","repeatTrial","motorSwitch","pracCounter","hierarchy"
"10732","{""Q0"":""msl000770""}","10783","FlatDy948lvz0g","bvyi57xu59","msl000770","","","","","","","","","","","",""
"966","","11758","FlatDy948lvz0g","bvyi57xu59","msl000770","","","","","","","","","","","",""
"","","14774","FlatDy948lvz0g","bvyi57xu59","msl000770","fullscreen","","","","","","","","","","",""
"88638","","103424","FlatDy948lvz0g","bvyi57xu59","msl000770","","","","","","","","","","","",""
"1365","","104800","FlatDy948lvz0g","bvyi57xu59","msl000770","motor","72","img/motor_5.png","72","motor","5","1","1","0","0","",""
"null","","104910","FlatDy948lvz0g","bvyi57xu59","msl000770","iti","null","img/motor_5.png","72","motor","","","","","","",""
"709","","105628","FlatDy948lvz0g","bvyi57xu59","msl000770","motor","74","img/motor_6.png","74","motor","6","2","1","0","0","",""
"null","","105739","FlatDy948lvz0g","bvyi57xu59","msl000770","iti","null","img/motor_6.png","74","motor","","","","","","",""
"679","","106426","FlatDy948lvz0g","bvyi57xu59","msl000770","motor","70","img/motor_4.png","70","motor","4","3","1","0","0","",""
"null","","106537","FlatDy948lvz0g","bvyi57xu59","msl000770","iti","null","img/motor_4.png","70","motor","","","","","","",""
"512","","107059","FlatDy948lvz0g","bvyi57xu59","msl000770","motor","68","img/motor_3.png","68","motor","3","4","1","0","0","",""
"null","","107169","FlatDy948lvz0g","bvyi57xu59","msl000770","iti","null","img/motor_3.png","68","motor","","","","","","",""
"734","","107912","FlatDy948lvz0g","bvyi57xu59","msl000770","motor","74","img/motor_6.png","74","motor","6","5","1","0","0","",""
"null","","108022","FlatDy948lvz0g","bvyi57xu59","msl000770","iti","null","img/motor_6.png","74","motor","","","","","","",""
"688","","108718","FlatDy948lvz0g","bvyi57xu59","msl000770","motor","70","img/motor_4.png","70","motor","4","6","1","0","0","",""
"null","","108828","FlatDy948lvz0g","bvyi57xu59","msl000770","iti","null","img/motor_4.png","70","motor","","","","","","",""
"2843","","111680","FlatDy948lvz0g","bvyi57xu59","msl000770","motor","70","img/motor_4.png","70","motor","4","7","1","0","0","",""
"null","","111791","FlatDy948lvz0g","bvyi57xu59","msl000770","iti","null","img/motor_4.png","70","motor","","","","","","",""
"727","","112527","FlatDy948lvz0g","bvyi57xu59","msl000770","motor","65","img/motor_1.png","65","motor","1","8","1","0","0","",""
"null","","112636","FlatDy948lvz0g","bvyi57xu59","msl000770","iti","null","img/motor_1.png","65","motor","","","","","","",""
"580","","113226","FlatDy948lvz0g","bvyi57xu59","msl000770","motor","70","img/motor_4.png","70","motor","4","9","1","0","0","",""
"null","","113336","FlatDy948lvz0g","bvyi57xu59","msl000770","iti","null","img/motor_4.png","70","motor","","","","","","",""
"806","","114151","FlatDy948lvz0g","bvyi57xu59","msl000770","motor","83","img/motor_2.png","83","motor","2","10","1","0","0","",""
"null","","114261","FlatDy948lvz0g","bvyi57xu59","msl000770","iti","null","img/motor_2.png","83","motor","","","","","","",""
"503","","114773","FlatDy948lvz0g","bvyi57xu59","msl000770","motor","65","img/motor_1.png","65","motor","1","11","1","0","0","",""
"null","","114884","FlatDy948lvz0g","bvyi57xu59","msl000770","iti","null","img/motor_1.png","65","motor","","","","","","",""
"648","","115541","FlatDy948lvz0g","bvyi57xu59","msl000770","motor","76","img/motor_8.png","76","motor","8","12","1","0","0","",""
"null","","115650","FlatDy948lvz0g","bvyi57xu59","msl000770","iti","null","img/motor_8.png","76","motor","","","","","","",""
"658","","116317","FlatDy948lvz0g","bvyi57xu59","msl000770","motor","83","img/motor_2.png","83","motor","2","13","1","0","0","",""
"null","","116428","FlatDy948lvz0g","bvyi57xu59","msl000770","iti","null","img/motor_2.png","83","motor","","","","","","",""
"785","","117221","FlatDy948lvz0g","bvyi57xu59","msl000770","motor","70","img/motor_5.png","72","motor","5","14","0","1","0","",""
"168","","117397","FlatDy948lvz0g","bvyi57xu59","msl000770","motorRepeat","72","img/motor_5.png","72","motor","5","14","1","0","0","",""
"null","","117505","FlatDy948lvz0g","bvyi57xu59","msl000770","iti","null","img/motor_5.png","72","motor","","","","","","",""
"1195","","118711","FlatDy948lvz0g","bvyi57xu59","msl000770","motor","83","img/motor_2.png","83","motor","2","15","1","0","0","",""
"null","","118822","FlatDy948lvz0g","bvyi57xu59","msl000770","iti","null","img/motor_2.png","83","motor","","","","","","",""
"778","","119610","FlatDy948lvz0g","bvyi57xu59","msl000770","motor","70","img/motor_4.png","70","motor","4","16","1","0","0","",""
"null","","119720","FlatDy948lvz0g","bvyi57xu59","msl000770","iti","null","img/motor_4.png","70","motor","","","","","","",""
"678","","120405","FlatDy948lvz0g","bvyi57xu59","msl000770","motor","76","img/motor_8.png","76","motor","8","17","1","0","0","",""
