"rt","time_elapsed","subject","subID","group","day","trialType","phase","key_press","stim","stimNum","corrresp","hierarchy","trialNum","corr","responses"
"2102.199999809265","2105","HierDy38up59wu","sub04","04","3","","","","","","","","","",""
"","3958","HierDy38up59wu","sub04","04","3","fullscreen","","","","","","","","",""
"1109.1999998092651","5068","HierDy38up59wu","sub04","04","3","","prac","","","","","","","",""
"1042.9000000953674","6115","HierDy38up59wu","sub04","04","3","","","32","","","","","","",""
"1340.9000000953674","7457","HierDy38up59wu","sub04","04","3","","prac","","","","","","","",""
"null","9964","HierDy38up59wu","sub04","04","3","rl","test","null","img/o_s_stripes.png","2","83","color,pattern,shape","1","0",""
"null","10974","HierDy38up59wu","sub04","04","3","feedback","test","null","","","na","","1","",""
"1025.1000003814697","12001","HierDy38up59wu","sub04","04","3","rl","test","72","img/b_d_stripes.png","5","72","color,pattern,shape","2","1",""
"null","13013","HierDy38up59wu","sub04","04","3","feedback","test","null","","","na","","2","",""
"973.2999997138977","13988","HierDy38up59wu","sub04","04","3","rl","test","68","img/o_d_check.png","3","68","color,pattern,shape","3","1",""
"null","14998","HierDy38up59wu","sub04","04","3","feedback","test","null","","","na","","3","",""
"2172.5","17172","HierDy38up59wu","sub04","04","3","rl","test","74","img/b_s_stripes.png","6","74","color,pattern,shape","4","1",""
"null","18182","HierDy38up59wu","sub04","04","3","feedback","test","null","","","na","","4","",""
"1282.9000000953674","19467","HierDy38up59wu","sub04","04","3","rl","test","65","img/o_d_stripes.png","1","65","color,pattern,shape","5","1",""
"null","20477","HierDy38up59wu","sub04","04","3","feedback","test","null","","","na","","5","",""
"694","21172","HierDy38up59wu","sub04","04","3","rl","test","70","img/o_s_check.png","4","70","color,pattern,shape","6","1",""
"null","22192","HierDy38up59wu","sub04","04","3","feedback","test","null","","","na","","6","",""
"1302.0999999046326","23496","HierDy38up59wu","sub04","04","3","rl","test","76","img/b_s_check.png","8","76","color,pattern,shape","7","1",""
"null","24505","HierDy38up59wu","sub04","04","3","feedback","test","null","","","na","","7","",""
"863.9000000953674","25371","HierDy38up59wu","sub04","04","3","rl","test","68","img/b_d_check.png","7","75","color,pattern,shape","8","0",""
"null","26379","HierDy38up59wu","sub04","04","3","feedback","test","null","","","na","","8","",""
"1057.8999996185303","27439","HierDy38up59wu","sub04","04","3","rl","test","65","img/o_d_stripes.png","1","65","color,pattern,shape","9","1",""
"null","28457","HierDy38up59wu","sub04","04","3","feedback","test","null","","","na","","9","",""
"1154.5","29613","HierDy38up59wu","sub04","04","3","rl","test","76","img/b_s_check.png","8","76","color,pattern,shape","10","1",""
"null","30627","HierDy38up59wu","sub04","04","3","feedback","test","null","","","na","","10","",""
"null","33146","HierDy38up59wu","sub04","04","3","rl","test","null","img/b_d_stripes.png","5","72","color,pattern,shape","11","0",""
"null","34161","HierDy38up59wu","sub04","04","3","feedback","test","null","","","na","","11","",""
"986.4000000953674","35149","HierDy38up59wu","sub04","04","3","rl","test","74","img/b_s_stripes.png","6","74","color,pattern,shape","12","1",""
