id,group_id,task_type,block,trial,stim_type,stim_index,resp_index,correct,good_timing,t_proposed_prep,t_prep,missed_stim_deadline
14,1,forced,2,1,motor,5,6,0,0,1.200,1.360,0
14,1,forced,2,2,motor,7,8,0,1,0.800,0.729,0
14,1,forced,2,3,motor,3,3,0,0,1.100,0.928,0
14,1,forced,2,4,motor,1,1,0,0,0.100,0.343,0
14,1,forced,2,5,motor,2,2,0,0,1.100,0.976,0
14,1,forced,2,6,motor,5,6,0,1,0.300,0.352,0
14,1,forced,2,7,motor,4,4,1,1,1.100,1.055,0
14,1,forced,2,8,motor,7,8,0,1,1.100,1.001,0
14,1,forced,2,9,motor,3,2,0,1,0.400,0.317,0
14,1,forced,2,10,motor,5,6,0,0,1.100,0.982,0
14,1,forced,2,11,motor,7,7,0,0,0.700,3.043,0
14,1,forced,2,12,motor,8,8,0,0,1.100,0.989,0
14,1,forced,2,13,motor,4,4,1,1,0.400,0.310,0
14,1,forced,2,14,motor,4,4,1,1,0.900,0.905,0
14,1,forced,2,15,motor,7,6,0,1,0.300,0.387,0
14,1,forced,2,16,motor,7,7,1,1,1,0.942,0
14,1,forced,2,17,motor,4,4,0,0,0.100,0.300,0
14,1,forced,2,18,motor,3,3,1,1,1,0.919,0
14,1,forced,2,19,motor,1,1,1,1,0.500,0.409,0
14,1,forced,2,20,motor,1,1,1,1,0.700,0.648,0
14,1,forced,5,1,learn,8,7,0,0,1.200,6.218,0
14,1,forced,5,2,learn,4,4,0,0,0.800,1.351,0
14,1,forced,5,3,learn,6,7,0,0,1.100,1.521,0
14,1,forced,5,4,learn,3,3,0,0,0.100,0.834,0
14,1,forced,5,5,learn,8,6,0,0,1.100,0.988,0
14,1,forced,5,6,learn,3,3,0,0,0.300,0.632,0
14,1,forced,5,7,learn,2,7,0,1,1.100,1.161,0
14,1,forced,5,8,learn,6,1,0,1,1.100,1.094,0
14,1,forced,5,9,learn,6,6,0,0,0.400,0.532,0
14,1,forced,5,10,learn,8,8,1,1,1.100,1.093,0
14,1,forced,5,11,learn,6,6,1,1,0.700,0.753,0
14,1,forced,5,12,learn,3,3,0,0,1.100,0.918,0
14,1,forced,5,13,learn,3,2,0,1,0.400,0.404,0
14,1,forced,5,14,learn,5,5,0,0,0.900,0.754,0
14,1,forced,5,15,learn,6,3,0,0,0.300,1.229,0
14,1,forced,5,16,learn,4,4,1,1,1,0.967,0
14,1,forced,5,17,learn,5,5,0,0,0.100,0.580,0
14,1,forced,5,18,learn,2,3,0,1,1,0.955,0
14,1,forced,5,19,learn,8,6,0,0,0.500,0.843,0
14,1,forced,5,20,learn,4,6,0,1,0.700,0.744,0
14,1,forced,5,21,learn,1,1,0,0,0.100,0.662,0
14,1,forced,5,22,learn,7,7,0,0,0.100,0.379,0
14,1,forced,5,23,learn,6,6,1,1,1.200,1.229,0
14,1,forced,5,24,learn,5,5,1,1,1.100,1.017,0
14,1,forced,5,25,learn,3,3,1,1,1,0.950,0
14,1,forced,5,26,learn,5,5,0,0,0.800,0.904,0
