id,group_id,task_type,block,trial,stim_type,stim_index,resp_index,correct,good_timing,t_proposed_prep,t_prep,missed_stim_deadline
15,1,forced,2,1,motor,7,7,0,0,1.200,1.308,0
15,1,forced,2,2,motor,4,4,1,1,0.500,0.484,0
15,1,forced,2,3,motor,5,5,0,0,1,0.900,0
15,1,forced,2,4,motor,3,3,1,1,0.600,0.546,0
15,1,forced,2,5,motor,4,4,0,0,1,1.144,0
15,1,forced,2,6,motor,8,7,0,1,0.600,0.572,0
15,1,forced,2,7,motor,8,8,1,1,0.800,0.898,0
15,1,forced,2,8,motor,3,3,0,0,1.200,1.058,0
15,1,forced,2,9,motor,1,4,0,1,0.100,0.178,0
15,1,forced,2,10,motor,8,8,1,1,1.100,1.013,0
15,1,forced,2,11,motor,3,3,1,1,0.800,0.802,0
15,1,forced,2,12,motor,5,5,1,1,0.700,0.681,0
15,1,forced,2,13,motor,3,3,1,1,1.100,1.005,0
15,1,forced,2,14,motor,1,1,1,1,0.200,0.297,0
15,1,forced,2,15,motor,5,5,0,0,0.100,0.328,0
15,1,forced,2,16,motor,7,7,0,0,0.500,0.636,0
15,1,forced,2,17,motor,8,8,1,1,0.400,0.376,0
15,1,forced,2,18,motor,7,7,1,1,0.200,0.267,0
15,1,forced,2,19,motor,3,3,1,1,0.800,0.753,0
15,1,forced,2,20,motor,2,2,0,0,1.200,1.334,0
15,1,forced,5,1,learn,7,7,0,0,1.200,1.568,0
15,1,forced,5,2,learn,5,5,0,0,0.500,0.628,0
15,1,forced,5,3,learn,2,2,0,0,1,0.802,0
15,1,forced,5,4,learn,7,7,0,0,0.600,0.499,0
15,1,forced,5,5,learn,4,4,0,0,1,1.325,0
15,1,forced,5,6,learn,8,8,1,1,0.600,0.622,0
15,1,forced,5,7,learn,1,1,1,1,0.800,0.803,0
15,1,forced,5,8,learn,6,6,0,0,1.200,1.025,0
15,1,forced,5,9,learn,8,7,0,0,0.100,0.412,0
15,1,forced,5,10,learn,6,6,1,1,1.100,1.106,0
15,1,forced,5,11,learn,8,8,1,1,0.800,0.735,0
15,1,forced,5,12,learn,4,4,1,1,0.700,0.728,0
15,1,forced,5,13,learn,5,5,1,1,1.100,1.044,0
15,1,forced,5,14,learn,7,7,0,0,0.200,0.528,0
15,1,forced,5,15,learn,4,6,0,0,0.100,0.367,0
15,1,forced,5,16,learn,6,6,1,1,0.500,0.563,0
15,1,forced,5,17,learn,5,5,0,0,0.400,0.567,0
15,1,forced,5,18,learn,8,8,0,0,0.200,0.427,0
15,1,forced,5,19,learn,4,4,1,1,0.800,0.835,0
15,1,forced,5,20,learn,1,1,0,0,1.200,0.973,0
15,1,forced,5,21,learn,3,3,1,1,1,0.926,0
15,1,forced,5,22,learn,7,8,0,0,0.500,0.602,0
15,1,forced,5,23,learn,5,5,0,0,0.900,0.774,0
15,1,forced,5,24,learn,8,7,0,1,0.900,0.887,0
15,1,forced,5,25,learn,4,6,0,1,1,0.982,0
15,1,forced,5,26,learn,5,5,1,1,0.600,0.601,0
15,1,forced,5,27,learn,6,6,1,1,1,0.957,0
15,1,forced,5,28,learn,4,4,0,0,1.200,1.303,0
15,1,forced,5,29,learn,2,2,1,1,0.700,0.615,0
15,1,forced,5,30,learn,1,1,1,1,0.700,0.688,0
15,1,forced,5,31,learn,3,7,0,1,0.700,0.691,0
15,1,forced,5,32,learn,1,1,0,0,0.600,0.823,0
15,1,forced,5,33,learn,6,6,0,0,1.100,0.990,0
15,1,forced,5,34,learn,7,7,1,1,1,0.909,0
15,1,forced,5,35,learn,4,4,0,0,0.500,0.710,0
15,1,forced,5,36,learn,3,3,1,1,1.100,1.106,0
15,1,forced,5,37,learn,3,3,0,0,0.300,0.496,0
15,1,forced,5,38,learn,5,5,1,1,0.800,0.710,0
15,1,forced,5,39,learn,7,7,0,0,0.100,0.561,0
15,1,forced,5,40,learn,1,8,0,0,0.200,0.752,0
15,1,forced,5,41,learn,8,8,1,1,0.800,0.826,0
15,1,forced,5,42,learn,8,8,0,0,0.400,0.512,0
15,1,forced,5,43,learn,4,2,0,0,0.500,0.838,0
15,1,forced,5,44,learn,4,4,1,1,1,0.964,0
15,1,forced,5,45,learn,6,4,0,1,0.100,0.179,0
15,1,forced,5,46,learn,1,4,0,0,0.300,0.594,0
15,1,forced,5,47,learn,8,8,1,1,1.200,1.155,0
15,1,forced,5,48,learn,8,8,1,1,0.900,0.938,0
15,1,forced,5,49,learn,4,7,0,0,0.600,0.895,0
15,1,forced,5,50,learn,6,6,0,0,1.100,0.968,0
15,1,forced,5,51,learn,5,5,0,0,0.500,0.813,0
15,1,forced,5,52,learn,3,3,0,0,1.100,0.961,0
15,1,forced,5,53,learn,4,4,0,0,0.200,0.689,0
15,1,forced,5,54,learn,3,3,1,1,1,0.925,0
15,1,forced,5,55,learn,3,3,1,1,0.700,0.619,0
15,1,forced,5,56,learn,6,6,1,1,0.800,0.785,0
15,1,forced,5,57,learn,8,8,0,0,1.200,1.054,0
15,1,forced,5,58,learn,3,3,0,0,0.600,0.712,0
15,1,forced,5,59,learn,3,3,1,1,0.800,0.747,0
15,1,forced,5,60,learn,8,7,0,0,0.400,0.504,0
15,1,forced,5,61,learn,5,5,1,1,0.500,0.551,0
15,1,forced,5,62,learn,8,8,0,0,0.600,0.744,0
15,1,forced,5,63,learn,1,4,0,1,0.600,0.636,0
15,1,forced,5,64,learn,3,3,0,0,1.100,0.995,0
15,1,forced,5,65,learn,7,7,1,1,0.900,0.826,0
15,1,forced,5,66,learn,1,1,0,0,1.100,0.976,0
15,1,forced,5,67,learn,1,1,0,0,0.200,0.428,0
15,1,forced,5,68,learn,2,2,1,1,0.600,0.596,0
15,1,forced,5,69,learn,7,7,0,0,0.400,0.523,0
15,1,forced,5,70,learn,5,5,0,0,1.100,0.950,0
15,1,forced,5,71,learn,2,2,1,1,0.900,0.901,0
15,1,forced,5,72,learn,4,7,0,1,0.700,0.637,0
15,1,forced,5,73,learn,7,7,0,0,0.700,0.817,0
15,1,forced,5,74,learn,2,2,0,0,0.800,0.685,0
15,1,forced,5,75,learn,4,1,0,0,1.200,1.294,0
15,1,forced,5,76,learn,3,3,0,0,0.400,0.908,0
15,1,forced,5,77,learn,1,1,0,0,0.900,1.319,0
15,1,forced,5,78,learn,3,3,1,1,0.800,0.721,0
15,1,forced,5,79,learn,3,3,1,1,1.200,1.109,0
15,1,forced,5,80,learn,2,2,1,1,0.500,0.486,0
15,1,forced,5,81,learn,6,6,0,0,0.300,0.563,0
15,1,forced,5,82,learn,6,6,1,1,0.500,0.517,0
15,1,forced,5,83,learn,7,7,0,0,0.900,0.787,0
15,1,forced,5,84,learn,1,1,1,1,1.200,1.092,0
15,1,forced,5,85,learn,2,2,0,0,0.100,0.446,0
15,1,forced,5,86,learn,5,5,0,0,1.200,1.048,0
15,1,forced,5,87,learn,8,8,0,0,0.400,0.549,0
15,1,forced,5,88,learn,3,6,0,1,1,0.978,0
15,1,forced,5,89,learn,8,8,0,0,0.200,0.598,0
15,1,forced,5,90,learn,2,2,1,1,0.600,0.506,0
15,1,forced,5,91,learn,3,4,0,1,0.600,0.672,0
15,1,forced,5,92,learn,8,8,1,1,0.600,0.575,0
15,1,forced,5,93,learn,7,7,1,1,0.700,0.781,0
15,1,forced,5,94,learn,5,5,1,1,0.600,0.597,0
15,1,forced,5,95,learn,7,7,1,1,0.900,0.808,0
15,1,forced,5,96,learn,2,3,0,1,0.500,0.588,0
15,1,forced,6,1,learn,5,5,1,1,0.900,0.819,0
15,1,forced,6,2,learn,5,5,0,0,0.700,0.559,0
15,1,forced,6,3,learn,6,7,0,1,0.600,0.560,0
15,1,forced,6,4,learn,5,4,0,1,0.600,0.622,0
15,1,forced,6,5,learn,4,4,0,0,0.600,0.762,0
15,1,forced,6,6,learn,4,4,0,0,0.900,0.750,0
15,1,forced,6,7,learn,8,8,1,1,0.800,0.859,0
15,1,forced,6,8,learn,6,5,0,0,0.400,0.531,0
15,1,forced,6,9,learn,2,2,1,1,0.800,0.793,0
15,1,forced,6,10,learn,6,6,0,0,0.400,0.644,0
15,1,forced,6,11,learn,1,4,0,0,0.400,1.616,0
15,1,forced,6,12,learn,2,2,0,0,1.100,0.993,0
15,1,forced,6,13,learn,2,2,0,0,0.100,0.521,0
