id,group_id,task_type,block,trial,stim_type,stim_index,resp_index,correct,good_timing,t_proposed_prep,t_prep,missed_stim_deadline
20,2,forced,2,1,motor,7,7,0,0,1.2,1.764,0
20,2,forced,2,2,motor,1,1,1,1,0.5,0.451,0
20,2,forced,2,3,motor,7,7,1,1,1.1,1.003,0
20,2,forced,2,4,motor,3,3,1,1,0.6,0.6,0
20,2,forced,2,5,motor,5,5,0,0,0.5,0.732,0
20,2,forced,2,6,motor,6,6,0,0,0.3,0.431,0
20,2,forced,2,7,motor,7,7,1,1,0.3,0.257,0
20,2,forced,2,8,motor,4,4,1,1,0.7,0.632,0
20,2,forced,2,9,motor,1,1,0,0,0.3,0.401,0
20,2,forced,2,10,motor,6,6,0,0,1,0.839,0
20,2,forced,2,11,motor,8,8,0,0,0.6,0.358,0
20,2,forced,2,12,motor,7,7,0,0,1,0.896,0
20,2,forced,2,13,motor,7,7,1,1,1,1.087,0
20,2,forced,2,14,motor,6,6,0,0,0.9,1.03,0
20,2,forced,2,15,motor,6,5,0,0,0.1,0.227,0
20,2,forced,2,16,motor,8,8,0,0,0.6,0.499,0
20,2,forced,2,17,motor,1,1,1,1,1,0.945,0
20,2,forced,2,18,motor,7,7,0,0,0.1,0.373,0
20,2,forced,2,19,motor,7,7,0,0,1.1,0.932,0
20,2,forced,2,20,motor,8,8,0,0,0.9,1.044,0
20,2,forced,5,1,learn,8,8,0,0,1.2,1.483,0
20,2,forced,5,2,learn,7,7,0,0,0.5,0.685,0
20,2,forced,5,3,learn,1,1,1,1,1.1,1.026,0
20,2,forced,5,4,learn,1,1,0,0,0.6,0.778,0
20,2,forced,5,5,learn,6,7,0,0,0.5,0.821,0
20,2,forced,5,6,learn,3,2,0,0,0.3,0.56,0
20,2,forced,5,7,learn,3,3,1,1,0.3,0.35,0
20,2,forced,5,8,learn,7,7,0,0,0.7,0.836,0
20,2,forced,5,9,learn,3,2,0,0,0.3,0.567,0
20,2,forced,5,10,learn,8,8,1,1,1,1.046,0
20,2,forced,5,11,learn,8,8,1,1,0.6,0.7,0
20,2,forced,5,12,learn,1,1,1,1,1,0.979,0
20,2,forced,5,13,learn,8,8,1,1,1,0.907,0
20,2,forced,5,14,learn,6,6,1,1,0.9,0.892,0
20,2,forced,5,15,learn,4,4,0,0,0.1,0.46,0
20,2,forced,5,16,learn,2,2,1,1,0.6,0.574,0
20,2,forced,5,17,learn,6,6,1,1,1,0.964,0
20,2,forced,5,18,learn,6,6,0,0,0.1,0.277,0
20,2,forced,5,19,learn,7,2,0,0,1.1,0.965,0
20,2,forced,5,20,learn,6,6,0,0,0.9,0.624,0
20,2,forced,5,21,learn,8,8,1,1,0.8,0.751,0
20,2,forced,5,22,learn,1,7,0,0,0.4,0.67,0
20,2,forced,5,23,learn,3,3,0,0,1.1,0.944,0
20,2,forced,5,24,learn,1,1,0,0,0.2,1.317,0
20,2,forced,5,25,learn,1,1,0,0,0.8,0.699,0
20,2,forced,5,26,learn,4,4,1,1,0.6,0.63,0
20,2,forced,5,27,learn,4,4,0,0,0.5,0.611,0
20,2,forced,5,28,learn,8,6,0,0,0.2,0.426,0
20,2,forced,5,29,learn,5,5,0,0,0.5,0.795,0
20,2,forced,5,30,learn,2,2,1,1,1.2,1.225,0
20,2,forced,5,31,learn,5,5,0,0,0.4,0.668,0
20,2,forced,5,32,learn,3,3,1,1,1,1.028,0
20,2,forced,5,33,learn,2,5,0,0,0.1,0.337,0
20,2,forced,5,34,learn,3,3,1,1,0.9,0.839,0
20,2,forced,5,35,learn,6,6,1,1,1.1,1.103,0
