id,group_id,task_type,block,trial,stim_type,stim_index,resp_index,correct,good_timing,t_proposed_prep,t_prep,missed_stim_deadline
09,1,forced,2,1,motor,1,1,0,0,1.200,0.361,0
09,1,forced,2,2,motor,2,2,0,0,0.100,0.419,0
09,1,forced,2,3,motor,8,2,0,0,0.100,-1.043,0
09,1,forced,2,4,motor,6,6,0,0,0.800,1.041,0
09,1,forced,2,5,motor,7,7,1,1,0.800,0.730,0
09,1,forced,2,6,motor,4,4,1,1,1,1.001,0
09,1,forced,2,7,motor,5,5,1,1,0.500,0.411,0
09,1,forced,2,8,motor,5,5,0,0,0.300,0.455,0
09,1,forced,2,9,motor,2,2,1,1,1.200,1.122,0
09,1,forced,2,10,motor,7,7,1,1,0.700,0.764,0
09,1,forced,2,11,motor,5,5,0,0,0.500,0.618,0
09,1,forced,2,12,motor,7,7,1,1,0.500,0.415,0
09,1,forced,2,13,motor,8,8,0,0,1,0.578,0
09,1,forced,2,14,motor,7,7,1,1,1.100,1.012,0
09,1,forced,2,15,motor,8,8,1,1,0.400,0.447,0
09,1,forced,2,16,motor,1,1,0,0,0.800,0.663,0
09,1,forced,2,17,motor,2,1,0,0,0.900,-0.190,0
09,1,forced,2,18,motor,6,6,1,1,0.900,0.905,0
09,1,forced,2,19,motor,6,6,0,0,0.300,0.442,0
09,1,forced,2,20,motor,2,5,0,0,0.100,0.252,0
09,1,forced,5,1,learn,2,2,0,0,1.200,1.343,0
09,1,forced,5,2,learn,6,6,0,0,0.100,0.677,0
09,1,forced,5,3,learn,7,2,0,0,0.100,0.410,0
09,1,forced,5,4,learn,2,3,0,1,0.800,0.722,0
09,1,forced,5,5,learn,8,7,0,1,0.800,0.860,0
09,1,forced,5,6,learn,5,3,0,1,1,0.908,0
09,1,forced,5,7,learn,6,6,1,1,0.500,0.589,0
09,1,forced,5,8,learn,8,8,0,0,0.300,0.556,0
09,1,forced,5,9,learn,5,5,0,0,1.200,1.066,0
09,1,forced,5,10,learn,5,5,0,0,0.700,0.500,0
09,1,forced,5,11,learn,7,2,0,0,0.500,0.712,0
09,1,forced,5,12,learn,8,8,1,1,0.500,0.590,0
09,1,forced,5,13,learn,8,8,0,0,1,0.895,0
09,1,forced,5,14,learn,6,6,1,1,1.100,1.135,0
09,1,forced,5,15,learn,6,6,1,1,0.400,0.406,0
09,1,forced,5,16,learn,1,1,0,0,0.800,0.661,0
09,1,forced,5,17,learn,7,7,1,1,0.900,0.856,0
09,1,forced,5,18,learn,2,3,0,0,0.900,1.062,0
09,1,forced,5,19,learn,4,5,0,0,0.300,0.815,0
09,1,forced,5,20,learn,6,5,0,1,0.100,0.132,0
09,1,forced,5,21,learn,5,7,0,1,1.100,1.005,0
09,1,forced,5,22,learn,7,7,0,0,0.200,0.573,0
09,1,forced,5,23,learn,2,4,0,1,0.500,0.515,0
09,1,forced,5,24,learn,3,5,0,0,0.100,0.632,0
09,1,forced,5,25,learn,7,7,0,0,1,1.209,0
09,1,forced,5,26,learn,5,6,0,1,0.700,0.678,0
09,1,forced,5,27,learn,3,5,0,0,0.100,0.324,0
09,1,forced,5,28,learn,5,3,0,1,0.900,0.986,0
09,1,forced,5,29,learn,1,5,0,0,0.400,-0.688,0
09,1,forced,5,30,learn,3,5,0,1,0.800,0.796,0
09,1,forced,5,31,learn,2,8,0,1,0.200,0.168,0
09,1,forced,5,32,learn,7,7,0,0,0.200,0.334,0
09,1,forced,5,33,learn,8,6,0,1,0.700,0.603,0
09,1,forced,5,34,learn,6,5,0,1,0.500,0.461,0
09,1,forced,5,35,learn,6,6,0,0,0.100,0.389,0
09,1,forced,5,36,learn,2,6,0,1,0.100,0.172,0
09,1,forced,5,37,learn,3,7,0,0,0.800,0.698,0
09,1,forced,5,38,learn,7,7,0,0,1.200,1.012,0
09,1,forced,5,39,learn,8,8,0,0,1.200,1.070,0
09,1,forced,5,40,learn,1,1,0,0,0.800,0.610,0
09,1,forced,5,41,learn,5,7,0,1,0.900,0.824,0
09,1,forced,5,42,learn,4,4,1,1,0.200,0.140,0
09,1,forced,5,43,learn,8,5,0,1,0.700,0.686,0
09,1,forced,5,44,learn,7,7,0,0,0.800,0.597,0
09,1,forced,5,45,learn,8,8,1,1,0.600,0.602,0
09,1,forced,5,46,learn,2,2,1,1,1.100,1.107,0
09,1,forced,5,47,learn,4,3,0,1,0.200,0.250,0
09,1,forced,5,48,learn,8,1,0,1,0.600,0.572,0
09,1,forced,5,49,learn,1,1,1,1,1.100,1.051,0
09,1,forced,5,50,learn,6,6,1,1,0.500,0.584,0
