id,group_id,task_type,block,trial,stim_type,stim_index,resp_index,correct,good_timing,t_proposed_prep,t_prep,missed_stim_deadline
29,5,forced,2,1,motor,7,7,1,1,1.200,1.232,0
29,5,forced,2,2,motor,5,5,0,0,0.200,0.346,0
29,5,forced,2,3,motor,7,7,1,1,0.200,0.220,0
29,5,forced,2,4,motor,8,8,1,1,0.400,0.306,0
29,5,forced,2,5,motor,8,8,1,1,0.400,0.301,0
29,5,forced,2,6,motor,7,7,0,0,0.700,0.528,0
29,5,forced,2,7,motor,8,8,1,1,0.300,0.261,0
29,5,forced,2,8,motor,3,3,0,0,0.900,0.759,0
29,5,forced,2,9,motor,1,1,1,1,0.600,0.532,0
29,5,forced,2,10,motor,1,1,1,1,0.200,0.284,0
29,5,forced,2,11,motor,5,5,0,0,0.700,0.599,0
29,5,forced,2,12,motor,2,2,1,1,1.200,1.163,0
29,5,forced,2,13,motor,3,4,0,1,0.300,0.286,0
29,5,forced,2,14,motor,6,6,0,0,1.200,1.079,0
29,5,forced,2,15,motor,7,8,0,1,0.100,0.198,0
29,5,forced,2,16,motor,3,2,0,1,0.300,0.289,0
29,5,forced,2,17,motor,6,6,1,1,0.400,0.405,0
29,5,forced,2,18,motor,5,5,1,1,1,0.905,0
29,5,forced,2,19,motor,8,8,1,1,1.200,1.088,0
29,5,forced,2,20,motor,7,7,0,0,0.900,1.012,0
29,5,forced,5,1,learn,6,6,0,0,1.200,3.134,0
29,5,forced,5,2,learn,1,2,0,0,0.200,1.155,0
29,5,forced,5,3,learn,2,3,0,0,0.200,0.928,0
29,5,forced,5,4,learn,2,4,0,0,0.400,2.133,0
29,5,forced,5,5,learn,1,1,0,0,0.400,0.706,0
29,5,forced,5,6,learn,6,6,0,0,0.700,1.253,0
29,5,forced,5,7,learn,3,4,0,0,0.300,1.061,0
29,5,forced,5,8,learn,8,5,0,0,0.900,1.810,0
29,5,forced,5,9,learn,1,3,0,0,0.600,0.878,0
29,5,forced,5,10,learn,3,3,0,0,0.200,0.769,0
29,5,forced,5,11,learn,3,1,0,0,0.700,1.303,0
29,5,forced,5,12,learn,1,3,0,0,1.200,2.039,0
29,5,forced,5,13,learn,1,4,0,0,0.300,0.692,0
29,5,forced,5,14,learn,2,4,0,0,1.200,1.804,0
29,5,forced,5,15,learn,3,3,0,0,0.100,1.770,0
29,5,forced,5,16,learn,5,5,0,0,0.300,1.122,0
29,5,forced,5,17,learn,8,6,0,1,0.400,0.491,0
29,5,forced,5,18,learn,8,7,0,1,1,0.991,0
29,5,forced,5,19,learn,5,5,0,0,1.200,1.436,0
29,5,forced,5,20,learn,2,2,1,1,0.900,0.993,0
29,5,forced,5,21,learn,3,3,0,0,0.900,1.702,0
29,5,forced,5,22,learn,8,7,0,0,0.700,1.014,0
29,5,forced,5,23,learn,4,3,0,1,0.600,0.681,0
29,5,forced,5,24,learn,1,3,0,0,0.200,1.181,0
29,5,forced,5,25,learn,8,8,0,0,0.400,1.578,0
29,5,forced,5,26,learn,8,8,1,1,0.600,0.510,0
29,5,forced,5,27,learn,2,2,0,0,0.400,0.537,0
29,5,forced,5,28,learn,3,1,0,1,0.600,0.657,0
29,5,forced,5,29,learn,4,3,0,0,0.400,1.466,0
29,5,forced,5,30,learn,3,3,0,0,0.600,0.755,0
29,5,forced,5,31,learn,5,5,1,1,0.800,0.864,0
29,5,forced,5,32,learn,3,2,0,0,0.600,0.929,0
29,5,forced,5,33,learn,1,3,0,0,0.900,1.051,0
29,5,forced,5,34,learn,1,2,0,0,0.200,-0.081,0
29,5,forced,5,35,learn,3,3,0,0,0.100,0.458,0
29,5,forced,5,36,learn,2,5,0,0,0.400,0.558,0
29,5,forced,5,37,learn,7,8,0,1,1,1.082,0
29,5,forced,5,38,learn,5,7,0,0,0.200,0.392,0
29,5,forced,5,39,learn,3,3,0,0,0.400,1.102,0
29,5,forced,5,40,learn,7,8,0,0,0.900,1.103,0
29,5,forced,5,41,learn,5,5,0,0,0.300,0.548,0
29,5,forced,5,42,learn,7,1,0,0,0.600,0.753,0
29,5,forced,5,43,learn,3,1,0,0,0.100,1.151,0
29,5,forced,5,44,learn,3,3,0,0,1.200,1.316,0
29,5,forced,5,45,learn,1,1,0,0,0.600,0.903,0
29,5,forced,5,46,learn,7,8,0,1,0.900,0.953,0
29,5,forced,5,47,learn,2,2,0,0,0.300,1.668,0
29,5,forced,5,48,learn,2,2,1,1,0.800,0.831,0
29,5,forced,5,49,learn,5,5,1,1,1.200,1.124,0
29,5,forced,5,50,learn,3,3,0,0,1,1.126,0
29,5,forced,5,51,learn,6,7,0,0,0.400,1.940,0
29,5,forced,5,52,learn,7,7,0,0,0.400,0.849,0
29,5,forced,5,53,learn,5,5,0,0,0.500,0.744,0
29,5,forced,5,54,learn,1,1,1,1,1.200,1.168,0
29,5,forced,5,55,learn,4,4,1,1,1.200,1.233,0
29,5,forced,5,56,learn,7,6,0,1,1.100,1.175,0
29,5,forced,5,57,learn,3,3,0,0,0.300,0.485,0
29,5,forced,5,58,learn,3,3,0,0,0.100,0.321,0
29,5,forced,5,59,learn,4,2,0,1,0.700,0.779,0
29,5,forced,5,60,learn,3,3,1,1,1,0.962,0
29,5,forced,5,61,learn,1,1,1,1,1.100,1.001,0
29,5,forced,5,62,learn,5,6,0,0,0.300,1.272,0
29,5,forced,5,63,learn,6,6,0,0,0.100,1.079,0
29,5,forced,5,64,learn,5,5,0,0,1.100,0.955,0
29,5,forced,5,65,learn,8,6,0,0,0.300,1.158,0
29,5,forced,5,66,learn,2,4,0,0,0.900,2.787,0
29,5,forced,5,67,learn,3,3,0,0,0.200,0.716,0
29,5,forced,5,68,learn,8,7,0,0,0.500,1.031,0
