id,group_id,task_type,block,trial,stim_type,stim_index,resp_index,correct,good_timing,t_proposed_prep,t_prep,missed_stim_deadline
13,1,forced,2,1,motor,2,2,0,0,1.200,1.706,0
13,1,forced,2,2,motor,1,1,0,0,1.100,0.859,0
13,1,forced,2,3,motor,6,2,0,0,0.300,0.409,0
13,1,forced,2,4,motor,1,1,0,0,0.600,0.441,0
13,1,forced,2,5,motor,4,1,0,0,1.200,1.342,0
13,1,forced,2,6,motor,7,8,0,0,0.400,0.510,0
13,1,forced,2,7,motor,1,1,0,0,0.300,0.427,0
13,1,forced,2,8,motor,4,4,0,0,0.600,0.436,0
13,1,forced,2,9,motor,8,8,1,1,0.500,0.467,0
13,1,forced,2,10,motor,7,7,1,1,0.600,0.529,0
13,1,forced,2,11,motor,7,7,0,0,0.700,0.504,0
13,1,forced,2,12,motor,6,6,1,1,0.700,0.611,0
13,1,forced,2,13,motor,2,2,0,0,0.600,0.437,0
13,1,forced,2,14,motor,3,3,0,0,0.100,0.271,0
13,1,forced,2,15,motor,2,2,0,0,0.100,0.311,0
13,1,forced,2,16,motor,8,8,0,0,0.800,0.931,0
13,1,forced,2,17,motor,2,2,1,1,0.500,0.531,0
13,1,forced,2,18,motor,1,1,1,1,0.700,0.646,0
13,1,forced,2,19,motor,7,7,0,0,1,0.897,0
13,1,forced,2,20,motor,1,1,1,1,0.700,0.635,0
13,1,forced,5,1,learn,8,8,0,0,1.200,3.636,0
13,1,forced,5,2,learn,5,5,0,0,1.100,1.290,0
13,1,forced,5,3,learn,2,2,0,0,0.300,0.757,0
13,1,forced,5,4,learn,6,6,1,1,0.600,0.602,0
13,1,forced,5,5,learn,8,7,0,1,1.200,1.110,0
13,1,forced,5,6,learn,2,2,1,1,0.400,0.491,0
13,1,forced,5,7,learn,3,3,0,0,0.300,0.618,0
13,1,forced,5,8,learn,2,2,1,1,0.600,0.595,0
13,1,forced,5,9,learn,2,6,0,1,0.500,0.506,0
13,1,forced,5,10,learn,1,3,0,1,0.600,0.558,0
13,1,forced,5,11,learn,3,7,0,1,0.700,0.674,0
13,1,forced,5,12,learn,2,2,0,0,0.700,0.587,0
13,1,forced,5,13,learn,8,6,0,1,0.600,0.621,0
13,1,forced,5,14,learn,4,7,0,0,0.100,1.897,0
13,1,forced,5,15,learn,2,2,0,0,0.100,0.659,0
13,1,forced,5,16,learn,5,5,1,1,0.800,0.706,0
13,1,forced,5,17,learn,3,7,0,1,0.500,0.555,0
13,1,forced,5,18,learn,3,2,0,1,0.700,0.668,0
13,1,forced,5,19,learn,8,6,0,1,1,0.960,0
13,1,forced,5,20,learn,7,7,1,1,0.700,0.660,0
13,1,forced,5,21,learn,7,7,0,0,0.800,0.683,0
13,1,forced,5,22,learn,8,8,0,0,0.200,0.341,0
13,1,forced,5,23,learn,3,3,0,0,0.600,1.032,0
13,1,forced,5,24,learn,5,5,1,1,0.700,0.638,0
13,1,forced,5,25,learn,5,5,1,1,0.400,0.420,0
13,1,forced,5,26,learn,1,1,0,0,0.300,0.407,0
13,1,forced,5,27,learn,7,7,1,1,1,0.905,0
13,1,forced,5,28,learn,3,3,0,0,0.400,0.603,0
13,1,forced,5,29,learn,4,2,0,1,1.100,1.067,0
13,1,forced,5,30,learn,4,3,0,0,0.900,-0.131,0
13,1,forced,5,31,learn,5,5,0,0,0.100,0.461,0
13,1,forced,5,32,learn,2,2,0,0,1.200,1.050,0
13,1,forced,5,33,learn,1,1,1,1,0.400,0.497,0
13,1,forced,5,34,learn,4,3,0,1,1.100,1.013,0
13,1,forced,5,35,learn,7,7,0,0,0.300,0.559,0
13,1,forced,5,36,learn,7,7,0,0,0.300,0.500,0
13,1,forced,5,37,learn,1,5,0,0,0.700,0.581,0
13,1,forced,5,38,learn,6,6,0,0,0.400,0.539,0
13,1,forced,5,39,learn,1,1,0,0,0.600,0.492,0
13,1,forced,5,40,learn,4,3,0,1,0.800,0.731,0
13,1,forced,5,41,learn,6,2,0,1,0.500,0.474,0
13,1,forced,5,42,learn,4,4,1,1,0.700,0.761,0
13,1,forced,5,43,learn,5,4,0,0,0.200,0.426,0
13,1,forced,5,44,learn,3,7,0,0,0.400,0.586,0
13,1,forced,5,45,learn,3,7,0,0,0.400,0.577,0
13,1,forced,5,46,learn,5,5,0,0,0.100,0.412,0
13,1,forced,5,47,learn,7,7,0,0,0.100,0.672,0
13,1,forced,5,48,learn,1,1,1,1,1.200,1.239,0
13,1,forced,5,49,learn,8,4,0,1,0.800,0.734,0
13,1,forced,5,50,learn,8,8,0,0,0.300,0.452,0
13,1,forced,5,51,learn,7,7,0,0,1.100,0.985,0
13,1,forced,5,52,learn,5,7,0,1,0.300,0.279,0
13,1,forced,5,53,learn,8,4,0,1,0.800,0.808,0
13,1,forced,5,54,learn,2,2,0,0,1.200,1.022,0
13,1,forced,5,55,learn,3,3,0,0,1.200,1.083,0
13,1,forced,5,56,learn,7,7,1,1,0.600,0.533,0
13,1,forced,5,57,learn,3,4,0,0,0.200,0.505,0
13,1,forced,5,58,learn,7,7,1,1,0.500,0.523,0
13,1,forced,5,59,learn,6,6,1,1,1.100,1.033,0
13,1,forced,5,60,learn,7,7,0,0,1.200,1.078,0
13,1,forced,5,61,learn,7,7,1,1,1,0.912,0
13,1,forced,5,62,learn,2,3,0,0,0.400,0.702,0
13,1,forced,5,63,learn,4,4,0,0,0.400,0.590,0
13,1,forced,5,64,learn,8,8,1,1,0.800,0.715,0
13,1,forced,5,65,learn,2,2,1,1,1,0.902,0
13,1,forced,5,66,learn,6,6,0,0,1.200,1.067,0
13,1,forced,5,67,learn,5,5,1,1,1.200,1.103,0
13,1,forced,5,68,learn,3,3,1,1,0.900,0.810,0
13,1,forced,5,69,learn,2,2,1,1,0.900,0.822,0
13,1,forced,5,70,learn,8,8,0,0,1.200,1.035,0
13,1,forced,5,71,learn,2,2,0,0,0.200,0.510,0
13,1,forced,5,72,learn,8,8,0,0,0.300,0.525,0
13,1,forced,5,73,learn,1,1,0,0,0.300,0.516,0
13,1,forced,5,74,learn,7,7,1,1,0.500,0.479,0
13,1,forced,5,75,learn,8,6,0,1,0.500,0.475,0
13,1,forced,5,76,learn,1,1,0,0,1.100,0.996,0
13,1,forced,5,77,learn,2,5,0,1,0.300,0.327,0
13,1,forced,5,78,learn,8,8,0,0,0.700,0.598,0
13,1,forced,5,79,learn,4,4,1,1,0.500,0.576,0
13,1,forced,5,80,learn,1,1,0,0,1.200,1.081,0
13,1,forced,5,81,learn,1,1,0,0,0.500,0.719,0
13,1,forced,5,82,learn,3,3,1,1,1,0.931,0
13,1,forced,5,83,learn,8,7,0,0,1.100,0.987,0
13,1,forced,5,84,learn,5,5,1,1,0.500,0.539,0
13,1,forced,5,85,learn,8,8,1,1,1.200,1.117,0
13,1,forced,5,86,learn,3,7,0,1,0.500,0.521,0
13,1,forced,5,87,learn,6,6,0,0,0.900,0.786,0
13,1,forced,5,88,learn,8,8,1,1,0.700,0.613,0
13,1,forced,5,89,learn,8,8,1,1,0.500,0.519,0
13,1,forced,5,90,learn,5,5,0,0,0.700,0.595,0
13,1,forced,5,91,learn,4,3,0,0,0.500,0.607,0
13,1,forced,5,92,learn,1,5,0,0,0.100,0.570,0
13,1,forced,5,93,learn,7,7,1,1,0.800,0.732,0
13,1,forced,5,94,learn,5,5,1,1,0.900,0.808,0
13,1,forced,5,95,learn,4,3,0,1,0.800,0.741,0
13,1,forced,5,96,learn,8,8,0,0,0.400,0.621,0
13,1,forced,6,1,learn,7,8,0,1,1,0.926,0
13,1,forced,6,2,learn,3,3,0,0,0.100,0.836,0
13,1,forced,6,3,learn,7,8,0,0,0.800,0.671,0
13,1,forced,6,4,learn,1,1,0,0,0.200,0.681,0
13,1,forced,6,5,learn,8,8,0,0,1.200,1.057,0
13,1,forced,6,6,learn,1,1,1,1,0.500,0.453,0
13,1,forced,6,7,learn,3,7,0,0,0.200,0.771,0
13,1,forced,6,8,learn,5,5,1,1,1.100,1.033,0
13,1,forced,6,9,learn,1,1,1,1,0.800,0.706,0
13,1,forced,6,10,learn,3,7,0,0,0.900,0.773,0
13,1,forced,6,11,learn,7,7,0,0,0.200,0.396,0
13,1,forced,6,12,learn,2,2,1,1,0.700,0.708,0
13,1,forced,6,13,learn,7,7,0,0,1.100,0.993,0
13,1,forced,6,14,learn,7,7,1,1,0.400,0.364,0
13,1,forced,6,15,learn,6,6,0,0,0.800,0.689,0
