id,group_id,task_type,block,trial,stim_type,stim_index,resp_index,correct,good_timing,t_proposed_prep,t_prep,missed_stim_deadline
12,1,forced,2,1,motor,4,4,1,1,1.200,1.101,0
12,1,forced,2,2,motor,6,6,0,0,0.900,0.794,0
12,1,forced,2,3,motor,6,6,1,1,0.300,0.361,0
12,1,forced,2,4,motor,4,4,0,0,0.100,0.356,0
12,1,forced,2,5,motor,2,2,0,0,0.200,0.346,0
12,1,forced,2,6,motor,6,6,1,1,0.300,0.257,0
12,1,forced,2,7,motor,4,4,0,0,1,0.853,0
12,1,forced,2,8,motor,1,1,0,0,0.400,0.296,0
12,1,forced,2,9,motor,8,8,1,1,0.300,0.326,0
12,1,forced,2,10,motor,8,8,1,1,0.800,0.765,0
12,1,forced,2,11,motor,2,2,1,1,0.800,0.808,0
12,1,forced,2,12,motor,3,3,0,0,1.200,1.287,0
12,1,forced,2,13,motor,3,3,1,1,0.700,0.722,0
12,1,forced,2,14,motor,7,7,1,1,1,1.017,0
12,1,forced,2,15,motor,7,6,0,1,0.400,0.403,0
12,1,forced,2,16,motor,5,5,0,0,0.100,0.310,0
12,1,forced,2,17,motor,2,2,0,0,0.300,0.410,0
12,1,forced,2,18,motor,5,5,1,1,0.900,0.859,0
12,1,forced,2,19,motor,5,5,1,1,1.200,1.178,0
12,1,forced,2,20,motor,4,4,1,1,0.300,0.326,0
12,1,forced,5,1,learn,2,2,1,1,1.200,1.149,0
12,1,forced,5,2,learn,2,2,0,0,0.900,0.795,0
12,1,forced,5,3,learn,3,4,0,1,0.300,0.377,0
12,1,forced,5,4,learn,6,6,0,0,0.100,0.581,0
12,1,forced,5,5,learn,6,6,0,0,0.200,0.383,0
12,1,forced,5,6,learn,8,4,0,0,0.300,0.424,0
12,1,forced,5,7,learn,8,8,1,1,1,0.967,0
12,1,forced,5,8,learn,3,2,0,0,0.400,0.608,0
12,1,forced,5,9,learn,1,1,0,0,0.300,0.540,0
12,1,forced,5,10,learn,1,1,1,1,0.800,0.814,0
12,1,forced,5,11,learn,8,8,1,1,0.800,0.795,0
12,1,forced,5,12,learn,1,1,1,1,1.200,1.193,0
12,1,forced,5,13,learn,7,7,1,1,0.700,0.707,0
12,1,forced,5,14,learn,6,6,1,1,1,1.069,0
12,1,forced,5,15,learn,5,5,0,0,0.400,0.602,0
12,1,forced,5,16,learn,7,8,0,0,0.100,0.346,0
12,1,forced,5,17,learn,6,6,0,0,0.300,0.453,0
12,1,forced,5,18,learn,2,2,1,1,0.900,0.856,0
12,1,forced,5,19,learn,2,2,1,1,1.200,1.185,0
12,1,forced,5,20,learn,6,6,0,0,0.300,0.501,0
12,1,forced,5,21,learn,6,6,1,1,0.500,0.538,0
12,1,forced,5,22,learn,5,5,1,1,0.600,0.594,0
12,1,forced,5,23,learn,1,1,0,0,1.100,0.999,0
12,1,forced,5,24,learn,3,3,1,1,0.500,0.566,0
12,1,forced,5,25,learn,4,4,0,0,0.500,0.613,0
12,1,forced,5,26,learn,8,6,0,0,0.200,0.404,0
12,1,forced,5,27,learn,8,8,1,1,1.100,1.100,0
12,1,forced,5,28,learn,6,6,1,1,0.700,0.729,0
12,1,forced,5,29,learn,3,3,0,0,0.400,0.525,0
12,1,forced,5,30,learn,5,5,1,1,0.500,0.548,0
12,1,forced,5,31,learn,1,1,1,1,0.400,0.488,0
12,1,forced,5,32,learn,2,2,0,0,0.200,0.432,0
12,1,forced,5,33,learn,4,1,0,0,0.200,0.438,0
12,1,forced,5,34,learn,5,5,1,1,0.900,0.937,0
