"rt","time_elapsed","subject","subID","group","day","trialType","key_press","stim","corrresp","phase","stimNum","trialNum","corr","repeatTrial","motorSwitch","pracCounter","hierarchy","responses"
"472","638680","HierDyjz7vkxeh","sub13","01","1","motor","72","img/motor_5.png","72","motor","5","172","1","0","0","","",""
"null","638789","HierDyjz7vkxeh","sub13","01","1","iti","null","img/motor_5.png","72","motor","","","","","","","",""
"369","639166","HierDyjz7vkxeh","sub13","01","1","motor","65","img/motor_1.png","65","motor","1","173","1","0","0","","",""
"null","639276","HierDyjz7vkxeh","sub13","01","1","iti","null","img/motor_1.png","65","motor","","","","","","","",""
"601","639884","HierDyjz7vkxeh","sub13","01","1","motor","83","img/motor_2.png","83","motor","2","174","1","0","0","","",""
"null","639993","HierDyjz7vkxeh","sub13","01","1","iti","null","img/motor_2.png","83","motor","","","","","","","",""
"515","640516","HierDyjz7vkxeh","sub13","01","1","motor","72","img/motor_5.png","72","motor","5","175","1","0","0","","",""
"null","640624","HierDyjz7vkxeh","sub13","01","1","iti","null","img/motor_5.png","72","motor","","","","","","","",""
"480","641112","HierDyjz7vkxeh","sub13","01","1","motor","65","img/motor_1.png","65","motor","1","176","1","0","0","","",""
"null","641221","HierDyjz7vkxeh","sub13","01","1","iti","null","img/motor_1.png","65","motor","","","","","","","",""
"607","641835","HierDyjz7vkxeh","sub13","01","1","motor","83","img/motor_2.png","83","motor","2","177","1","0","0","","",""
"null","641944","HierDyjz7vkxeh","sub13","01","1","iti","null","img/motor_2.png","83","motor","","","","","","","",""
"561","642514","HierDyjz7vkxeh","sub13","01","1","motor","70","img/motor_4.png","70","motor","4","178","1","0","0","","",""
