id,group_id,task_type,block,trial,stim_type,stim_index,resp_index,correct,t_reaction,attempt_number,iter,day
sub19,7,free,1,31,motor,5,5,1,0.600,1,0,1
sub19,7,free,1,32,motor,5,5,1,0.363,1,0,1
sub19,7,free,1,33,motor,6,6,1,0.546,1,0,1
sub19,7,free,1,34,motor,3,3,1,1.153,1,0,1
sub19,7,free,1,35,motor,4,5,0,0.481,1,0,1
sub19,7,free,1,35,motor,4,4,1,0.325,2,0,1
sub19,7,free,1,36,motor,5,5,1,0.637,1,0,1
sub19,7,free,1,37,motor,7,7,1,0.818,1,0,1
sub19,7,free,1,38,motor,1,1,1,0.515,1,0,1
sub19,7,free,1,39,motor,3,3,1,1.156,1,0,1
sub19,7,free,1,40,motor,3,3,1,0.389,1,0,1
sub19,7,free,1,41,motor,5,5,1,0.543,1,0,1
sub19,7,free,1,42,motor,3,3,1,0.438,1,0,1
sub19,7,free,1,43,motor,8,8,1,0.466,1,0,1
sub19,7,free,1,44,motor,1,1,1,0.532,1,0,1
sub19,7,free,1,45,motor,6,6,1,0.597,1,0,1
sub19,7,free,1,46,motor,8,8,1,0.572,1,0,1
sub19,7,free,1,47,motor,2,2,1,0.788,1,0,1
sub19,7,free,1,48,motor,3,3,1,0.489,1,0,1
sub19,7,free,1,49,motor,6,6,1,0.598,1,0,1
sub19,7,free,1,50,motor,8,8,1,0.487,1,0,1
sub19,7,free,1,51,motor,8,8,1,0.435,1,0,1
sub19,7,free,1,52,motor,3,3,1,0.680,1,0,1
sub19,7,free,1,53,motor,4,4,1,0.551,1,0,1
sub19,7,free,1,54,motor,5,5,1,0.508,1,0,1
sub19,7,free,1,55,motor,3,3,1,0.597,1,0,1
sub19,7,free,1,56,motor,7,7,1,0.594,1,0,1
sub19,7,free,1,57,motor,5,5,1,0.662,1,0,1
sub19,7,free,1,58,motor,6,6,1,0.495,1,0,1
sub19,7,free,1,59,motor,7,7,1,0.390,1,0,1
sub19,7,free,1,60,motor,3,3,1,0.571,1,0,1
sub19,7,free,1,61,motor,2,2,1,0.491,1,0,1
sub19,7,free,1,62,motor,8,8,1,0.581,1,0,1
sub19,7,free,1,63,motor,3,3,1,0.836,1,0,1
sub19,7,free,1,64,motor,1,1,1,0.557,1,0,1
sub19,7,free,1,65,motor,1,1,1,0.276,1,0,1
sub19,7,free,1,66,motor,3,3,1,0.686,1,0,1
sub19,7,free,1,67,motor,5,5,1,0.817,1,0,1
sub19,7,free,1,68,motor,8,8,1,0.454,1,0,1
sub19,7,free,1,69,motor,5,5,1,0.452,1,0,1
sub19,7,free,1,70,motor,5,5,1,0.314,1,0,1
sub19,7,free,1,71,motor,8,8,1,0.384,1,0,1
sub19,7,free,1,72,motor,3,3,1,0.619,1,0,1
sub19,7,free,1,73,motor,8,8,1,1.038,1,0,1
sub19,7,free,1,74,motor,7,6,0,0.578,1,0,1
sub19,7,free,1,74,motor,7,7,1,0.359,2,0,1
sub19,7,free,1,75,motor,4,4,1,0.807,1,0,1
sub19,7,free,1,76,motor,3,3,1,1.078,1,0,1
sub19,7,free,1,77,motor,2,2,1,0.599,1,0,1
sub19,7,free,1,78,motor,5,5,1,0.633,1,0,1
sub19,7,free,1,79,motor,8,8,1,0.422,1,0,1
sub19,7,free,1,80,motor,1,1,1,0.493,1,0,1
sub19,7,free,1,81,motor,5,5,1,0.404,1,0,1
sub19,7,free,1,82,motor,7,7,1,0.645,1,0,1
sub19,7,free,1,83,motor,7,7,1,0.347,1,0,1
sub19,7,free,1,84,motor,8,8,1,0.534,1,0,1
sub19,7,free,1,85,motor,6,6,1,0.546,1,0,1
sub19,7,free,1,86,motor,5,5,1,0.499,1,0,1
sub19,7,free,1,87,motor,2,2,1,0.527,1,0,1
sub19,7,free,1,88,motor,7,7,1,0.515,1,0,1
sub19,7,free,1,89,motor,4,4,1,0.582,1,0,1
sub19,7,free,1,90,motor,5,5,1,0.505,1,0,1
sub19,7,free,1,91,motor,3,3,1,0.578,1,0,1
sub19,7,free,1,92,motor,6,6,1,0.887,1,0,1
sub19,7,free,1,93,motor,3,3,1,0.582,1,0,1
sub19,7,free,1,94,motor,2,2,1,0.488,1,0,1
sub19,7,free,1,95,motor,3,3,1,0.588,1,0,1
sub19,7,free,1,96,motor,8,8,1,0.623,1,0,1
sub19,7,free,1,97,motor,2,2,1,0.643,1,0,1
sub19,7,free,1,98,motor,3,3,1,0.528,1,0,1
sub19,7,free,1,99,motor,3,3,1,0.420,1,0,1
sub19,7,free,1,100,motor,4,4,1,0.717,1,0,1
sub19,7,free,1,101,motor,7,7,1,0.624,1,0,1
sub19,7,free,1,102,motor,5,5,1,0.961,1,0,1
sub19,7,free,1,103,motor,8,8,1,0.446,1,0,1
sub19,7,free,1,104,motor,8,8,1,0.330,1,0,1
sub19,7,free,1,105,motor,3,3,1,0.577,1,0,1
sub19,7,free,1,106,motor,3,3,1,0.340,1,0,1
sub19,7,free,1,107,motor,5,5,1,0.566,1,0,1
sub19,7,free,1,108,motor,8,8,1,0.451,1,0,1
sub19,7,free,1,109,motor,5,5,1,0.469,1,0,1
sub19,7,free,1,110,motor,6,6,1,0.486,1,0,1
sub19,7,free,1,111,motor,1,1,1,0.491,1,0,1
sub19,7,free,1,112,motor,5,5,1,0.424,1,0,1
sub19,7,free,1,113,motor,2,2,1,0.461,1,0,1
sub19,7,free,1,114,motor,8,8,1,0.429,1,0,1
sub19,7,free,1,115,motor,2,2,1,0.715,1,0,1
sub19,7,free,1,116,motor,5,5,1,0.486,1,0,1
sub19,7,free,1,117,motor,7,7,1,0.723,1,0,1
sub19,7,free,1,118,motor,6,6,1,0.506,1,0,1
sub19,7,free,1,119,motor,8,8,1,0.453,1,0,1
sub19,7,free,1,120,motor,7,6,0,0.499,1,0,1
sub19,7,free,1,120,motor,7,7,1,0.271,2,0,1
sub19,7,free,1,121,motor,3,3,1,0.724,1,0,1
sub19,7,free,1,122,motor,1,1,1,0.460,1,0,1
sub19,7,free,1,123,motor,7,7,1,0.624,1,0,1
sub19,7,free,1,124,motor,6,6,1,0.474,1,0,1
sub19,7,free,1,125,motor,2,2,1,0.561,1,0,1
sub19,7,free,1,126,motor,6,6,1,0.576,1,0,1
sub19,7,free,1,127,motor,7,7,1,0.410,1,0,1
sub19,7,free,1,128,motor,3,3,1,0.534,1,0,1
sub19,7,free,1,129,motor,5,5,1,0.494,1,0,1
sub19,7,free,1,130,motor,7,7,1,0.448,1,0,1
sub19,7,free,1,131,motor,7,7,1,0.405,1,0,1
sub19,7,free,1,132,motor,5,5,1,0.503,1,0,1
sub19,7,free,1,133,motor,6,6,1,0.483,1,0,1
sub19,7,free,1,134,motor,2,3,0,0.485,1,0,1
sub19,7,free,1,134,motor,2,2,1,0.189,2,0,1
sub19,7,free,1,135,motor,7,7,1,0.604,1,0,1
sub19,7,free,1,136,motor,3,3,1,0.560,1,0,1
sub19,7,free,1,137,motor,7,7,1,0.626,1,0,1
sub19,7,free,1,138,motor,6,6,1,0.492,1,0,1
sub19,7,free,1,139,motor,5,5,1,0.378,1,0,1
sub19,7,free,1,140,motor,3,3,1,0.699,1,0,1
sub19,7,free,1,141,motor,1,1,1,0.611,1,0,1
sub19,7,free,1,142,motor,5,5,1,0.527,1,0,1
sub19,7,free,1,143,motor,5,5,1,0.326,1,0,1
sub19,7,free,1,144,motor,7,7,1,0.547,1,0,1
sub19,7,free,1,145,motor,5,5,1,0.431,1,0,1
sub19,7,free,1,146,motor,4,4,1,0.576,1,0,1
sub19,7,free,1,147,motor,8,8,1,0.523,1,0,1
sub19,7,free,1,148,motor,8,8,1,0.298,1,0,1
sub19,7,free,1,149,motor,1,1,1,0.541,1,0,1
sub19,7,free,1,150,motor,8,8,1,0.516,1,0,1
sub19,7,free,1,151,motor,3,3,1,0.949,1,0,1
sub19,7,free,1,152,motor,5,5,1,0.643,1,0,1
sub19,7,free,1,153,motor,4,4,1,0.552,1,0,1
sub19,7,free,1,154,motor,1,1,1,0.466,1,0,1
sub19,7,free,1,155,motor,7,7,1,0.549,1,0,1
sub19,7,free,1,156,motor,8,8,1,0.527,1,0,1
sub19,7,free,1,157,motor,7,7,1,0.608,1,0,1
sub19,7,free,1,158,motor,3,3,1,0.706,1,0,1
sub19,7,free,1,159,motor,6,6,1,0.645,1,0,1
sub19,7,free,1,160,motor,4,4,1,0.599,1,0,1
sub19,7,free,1,161,motor,3,3,1,0.564,1,0,1
sub19,7,free,1,162,motor,5,5,1,0.664,1,0,1
sub19,7,free,1,163,motor,2,2,1,0.628,1,0,1
sub19,7,free,1,164,motor,1,1,1,0.535,1,0,1
sub19,7,free,1,165,motor,6,6,1,0.605,1,0,1
sub19,7,free,1,166,motor,5,5,1,0.478,1,0,1
sub19,7,free,1,167,motor,4,4,1,0.564,1,0,1
sub19,7,free,1,168,motor,1,1,1,0.462,1,0,1
sub19,7,free,1,169,motor,4,4,1,0.495,1,0,1
sub19,7,free,1,170,motor,3,3,1,0.498,1,0,1
sub19,7,free,1,171,motor,2,2,1,0.606,1,0,1
sub19,7,free,1,172,motor,4,4,1,0.582,1,0,1
sub19,7,free,1,173,motor,2,2,1,0.776,1,0,1
sub19,7,free,1,174,motor,2,2,1,0.522,1,0,1
sub19,7,free,1,175,motor,1,1,1,0.553,1,0,1
sub19,7,free,1,176,motor,7,7,1,0.597,1,0,1
sub19,7,free,1,177,motor,2,2,1,0.768,1,0,1
sub19,7,free,1,178,motor,1,1,1,0.701,1,0,1
sub19,7,free,1,179,motor,1,1,1,0.353,1,0,1
sub19,7,free,1,180,motor,2,2,1,0.752,1,0,1
sub19,7,free,1,181,motor,6,6,1,0.801,1,0,1
sub19,7,free,1,182,motor,1,1,1,0.631,1,0,1
sub19,7,free,1,183,motor,3,3,1,0.722,1,0,1
sub19,7,free,1,184,motor,4,4,1,0.622,1,0,1
sub19,7,free,1,185,motor,6,6,1,0.614,1,0,1
sub19,7,free,1,186,motor,2,2,1,0.558,1,0,1
sub19,7,free,1,187,motor,3,3,1,0.582,1,0,1
sub19,7,free,1,188,motor,1,1,1,0.424,1,0,1
sub19,7,free,1,189,motor,3,3,1,0.818,1,0,1
sub19,7,free,1,190,motor,2,2,1,0.429,1,0,1
sub19,7,free,1,191,motor,7,7,1,0.675,1,0,1
sub19,7,free,1,192,motor,2,2,1,0.894,1,0,1
sub19,7,free,1,193,motor,8,8,1,0.585,1,0,1
sub19,7,free,1,194,motor,7,7,1,0.599,1,0,1
sub19,7,free,1,195,motor,4,4,1,0.603,1,0,1
sub19,7,free,1,196,motor,8,8,1,0.457,1,0,1
sub19,7,free,1,197,motor,5,5,1,0.443,1,0,1
sub19,7,free,1,198,motor,1,1,1,0.477,1,0,1
sub19,7,free,1,199,motor,3,3,1,0.574,1,0,1
sub19,7,free,1,200,motor,1,1,1,0.446,1,0,1
sub19,7,free,1,201,motor,1,1,1,0.414,1,0,1
sub19,7,free,1,202,motor,2,2,1,0.537,1,0,1
sub19,7,free,1,203,motor,6,6,1,0.748,1,0,1
sub19,7,free,1,204,motor,4,4,1,0.717,1,0,1
sub19,7,free,1,205,motor,6,6,1,0.500,1,0,1
sub19,7,free,1,206,motor,8,8,1,0.529,1,0,1
sub19,7,free,1,207,motor,2,2,1,0.533,1,0,1
sub19,7,free,1,208,motor,1,1,1,0.519,1,0,1
sub19,7,free,1,209,motor,6,6,1,0.544,1,0,1
sub19,7,free,1,210,motor,1,1,1,0.420,1,0,1
sub19,7,free,1,211,motor,1,1,1,0.344,1,0,1
sub19,7,free,1,212,motor,8,8,1,0.489,1,0,1
sub19,7,free,1,213,motor,4,4,1,0.695,1,0,1
sub19,7,free,1,214,motor,6,6,1,0.635,1,0,1
sub19,7,free,1,215,motor,3,3,1,0.750,1,0,1
sub19,7,free,1,216,motor,8,8,1,0.598,1,0,1
sub19,7,free,1,217,motor,3,3,1,0.566,1,0,1
sub19,7,free,1,218,motor,8,8,1,0.493,1,0,1
sub19,7,free,1,219,motor,3,3,1,0.384,1,0,1
sub19,7,free,1,220,motor,6,6,1,0.508,1,0,1
sub19,7,free,1,221,motor,6,6,1,0.299,1,0,1
sub19,7,free,1,222,motor,1,1,1,0.467,1,0,1
sub19,7,free,1,223,motor,4,4,1,0.583,1,0,1
sub19,7,free,1,224,motor,4,4,1,0.287,1,0,1
sub19,7,free,1,225,motor,5,5,1,0.487,1,0,1
sub19,7,free,1,226,motor,5,5,1,0.326,1,0,1
sub19,7,free,1,227,motor,6,6,1,0.467,1,0,1
sub19,7,free,1,228,motor,8,8,1,0.513,1,0,1
sub19,7,free,1,229,motor,1,1,1,0.436,1,0,1
sub19,7,free,1,230,motor,4,4,1,0.517,1,0,1
sub19,7,free,1,231,motor,1,1,1,0.438,1,0,1
sub19,7,free,1,232,motor,7,7,1,0.647,1,0,1
sub19,7,free,1,233,motor,8,8,1,0.461,1,0,1
sub19,7,free,1,234,motor,2,2,1,0.574,1,0,1
sub19,7,free,1,235,motor,8,8,1,0.505,1,0,1
sub19,7,free,1,236,motor,7,7,1,0.609,1,0,1
sub19,7,free,1,237,motor,1,1,1,0.474,1,0,1
sub19,7,free,1,238,motor,7,7,1,0.670,1,0,1
sub19,7,free,1,239,motor,1,1,1,0.441,1,0,1
sub19,7,free,1,240,motor,2,2,1,0.692,1,0,1
sub19,7,free,1,241,motor,2,2,1,0.495,1,0,1
sub19,7,free,1,242,motor,4,4,1,0.677,1,0,1
sub19,7,free,1,243,motor,1,1,1,0.427,1,0,1
sub19,7,free,1,244,motor,6,6,1,0.631,1,0,1
sub19,7,free,1,245,motor,7,7,1,0.526,1,0,1
sub19,7,free,1,246,motor,2,2,1,0.651,1,0,1
sub19,7,free,1,247,motor,6,6,1,0.704,1,0,1
sub19,7,free,1,248,motor,7,7,1,0.455,1,0,1
sub19,7,free,1,249,motor,5,5,1,0.661,1,0,1
sub19,7,free,1,250,motor,1,1,1,0.459,1,0,1
sub19,7,free,1,251,motor,8,8,1,0.442,1,0,1
sub19,7,free,1,252,motor,6,6,1,0.572,1,0,1
sub19,7,free,1,253,motor,3,3,1,0.929,1,0,1
sub19,7,free,1,254,motor,2,2,1,0.582,1,0,1
sub19,7,free,1,255,motor,2,2,1,0.325,1,0,1
sub19,7,free,1,256,motor,5,5,1,0.581,1,0,1
sub19,7,free,1,257,motor,6,6,1,0.541,1,0,1
sub19,7,free,1,258,motor,7,7,1,0.396,1,0,1
sub19,7,free,1,259,motor,3,3,1,0.611,1,0,1
sub19,7,free,1,260,motor,8,8,1,0.489,1,0,1
sub19,7,free,1,261,motor,1,1,1,0.515,1,0,1
sub19,7,free,1,262,motor,2,2,1,0.621,1,0,1
sub19,7,free,1,263,motor,4,4,1,0.580,1,0,1
sub19,7,free,1,264,motor,3,3,1,0.544,1,0,1
sub19,7,free,1,265,motor,4,4,1,0.478,1,0,1
sub19,7,free,1,266,motor,2,2,1,0.566,1,0,1
sub19,7,free,1,267,motor,6,6,1,0.773,1,0,1
sub19,7,free,1,268,motor,2,2,1,0.705,1,0,1
sub19,7,free,1,269,motor,7,7,1,0.533,1,0,1
sub19,7,free,1,270,motor,5,5,1,0.519,1,0,1
sub19,7,free,1,271,motor,8,8,1,0.429,1,0,1
sub19,7,free,1,272,motor,4,4,1,0.561,1,0,1
sub19,7,free,1,273,motor,1,1,1,0.369,1,0,1
sub19,7,free,1,274,motor,2,2,1,0.564,1,0,1
sub19,7,free,1,275,motor,4,4,1,0.543,1,0,1
sub19,7,free,1,276,motor,8,8,1,0.486,1,0,1
sub19,7,free,1,277,motor,7,7,1,0.507,1,0,1
sub19,7,free,1,278,motor,2,2,1,0.539,1,0,1
sub19,7,free,1,279,motor,8,8,1,0.504,1,0,1
sub19,7,free,1,280,motor,6,6,1,0.592,1,0,1
sub19,7,free,1,281,motor,6,6,1,0.471,1,0,1
sub19,7,free,1,282,motor,1,1,1,0.620,1,0,1
sub19,7,free,1,283,motor,5,5,1,0.616,1,0,1
sub19,7,free,1,284,motor,5,5,1,0.644,1,0,1
sub19,7,free,1,285,motor,1,1,1,0.489,1,0,1
sub19,7,free,1,286,motor,7,7,1,0.533,1,0,1
sub19,7,free,1,287,motor,5,5,1,0.519,1,0,1
sub19,7,free,1,288,motor,1,1,1,0.474,1,0,1
sub19,7,free,1,289,motor,4,4,1,0.575,1,0,1
sub19,7,free,1,290,motor,7,7,1,0.462,1,0,1
sub19,7,free,1,291,motor,8,8,1,0.398,1,0,1
sub19,7,free,1,292,motor,1,1,1,0.420,1,0,1
sub19,7,free,1,293,motor,7,7,1,0.539,1,0,1
sub19,7,free,1,294,motor,6,6,1,0.496,1,0,1
sub19,7,free,1,295,motor,3,3,1,0.692,1,0,1
sub19,7,free,1,296,motor,4,4,1,0.718,1,0,1
sub19,7,free,1,297,motor,2,2,1,0.495,1,0,1
sub19,7,free,1,298,motor,1,1,1,0.428,1,0,1
sub19,7,free,1,299,motor,4,4,1,0.686,1,0,1
sub19,7,free,1,300,motor,5,5,1,0.587,1,0,1
sub19,7,free,1,301,motor,2,2,1,0.522,1,0,1
sub19,7,free,1,302,motor,1,1,1,0.547,1,0,1
sub19,7,free,1,303,motor,3,3,1,0.677,1,0,1
sub19,7,free,1,304,motor,6,6,1,0.604,1,0,1
sub19,7,free,1,305,motor,6,6,1,0.467,1,0,1
sub19,7,free,1,306,motor,3,3,1,0.740,1,0,1
sub19,7,free,1,307,motor,4,4,1,0.503,1,0,1
sub19,7,free,1,308,motor,6,6,1,0.542,1,0,1
sub19,7,free,1,309,motor,6,6,1,0.338,1,0,1
sub19,7,free,1,310,motor,5,5,1,0.527,1,0,1
sub19,7,free,1,311,motor,4,4,1,0.632,1,0,1
sub19,7,free,1,312,motor,2,2,1,0.514,1,0,1
sub19,7,free,1,313,motor,8,8,1,0.520,1,0,1
sub19,7,free,1,314,motor,6,6,1,0.582,1,0,1
sub19,7,free,1,315,motor,5,5,1,0.437,1,0,1
sub19,7,free,1,316,motor,3,3,1,0.727,1,0,1
sub19,7,free,1,317,motor,7,7,1,0.599,1,0,1
sub19,7,free,1,318,motor,8,8,1,0.417,1,0,1
sub19,7,free,1,319,motor,8,8,1,0.412,1,0,1
sub19,7,free,1,320,motor,5,5,1,0.477,1,0,1
sub19,7,free,1,321,motor,4,4,1,0.501,1,0,1
sub19,7,free,1,322,motor,8,8,1,0.571,1,0,1
sub19,7,free,1,323,motor,4,4,1,0.697,1,0,1
sub19,7,free,1,324,motor,5,5,1,0.492,1,0,1
sub19,7,free,1,325,motor,1,1,1,0.442,1,0,1
sub19,7,free,1,326,motor,3,3,1,0.641,1,0,1
sub19,7,free,1,327,motor,3,3,1,0.332,1,0,1
sub19,7,free,1,328,motor,5,6,0,0.499,1,0,1
sub19,7,free,1,328,motor,5,5,1,0.349,2,0,1
sub19,7,free,1,329,motor,3,3,1,0.627,1,0,1
sub19,7,free,1,330,motor,1,1,1,0.522,1,0,1
sub19,7,free,1,331,motor,5,5,1,0.554,1,0,1
sub19,7,free,1,332,motor,2,2,1,0.592,1,0,1
sub19,7,free,1,333,motor,1,1,1,0.487,1,0,1
sub19,7,free,1,334,motor,4,4,1,0.571,1,0,1
sub19,7,free,1,335,motor,5,5,1,0.423,1,0,1
sub19,7,free,1,336,motor,2,2,1,0.700,1,0,1
sub19,7,free,1,337,motor,4,4,1,0.701,1,0,1
sub19,7,free,1,338,motor,4,4,1,0.351,1,0,1
sub19,7,free,1,339,motor,5,5,1,0.580,1,0,1
sub19,7,free,1,340,motor,1,1,1,0.541,1,0,1
sub19,7,free,1,341,motor,7,7,1,0.561,1,0,1
sub19,7,free,1,342,motor,3,3,1,0.880,1,0,1
sub19,7,free,1,343,motor,2,2,1,0.522,1,0,1
sub19,7,free,1,344,motor,2,2,1,0.359,1,0,1
sub19,7,free,1,345,motor,1,1,1,0.522,1,0,1
sub19,7,free,1,346,motor,5,5,1,0.945,1,0,1
sub19,7,free,1,347,motor,1,1,1,0.616,1,0,1
sub19,7,free,1,348,motor,5,5,1,0.556,1,0,1
sub19,7,free,1,349,motor,1,1,1,0.410,1,0,1
sub19,7,free,1,350,motor,6,6,1,0.589,1,0,1
sub19,7,free,1,351,motor,4,4,1,0.588,1,0,1
sub19,7,free,1,352,motor,4,4,1,0.406,1,0,1
sub19,7,free,1,353,motor,8,8,1,0.490,1,0,1
sub19,7,free,1,354,motor,1,1,1,0.495,1,0,1
sub19,7,free,1,355,motor,4,4,1,0.458,1,0,1
sub19,7,free,1,356,motor,7,7,1,0.677,1,0,1
sub19,7,free,1,357,motor,1,1,1,0.368,1,0,1
sub19,7,free,1,358,motor,6,6,1,0.554,1,0,1
sub19,7,free,1,359,motor,2,2,1,0.537,1,0,1
sub19,7,free,1,360,motor,5,5,1,0.553,1,0,1
sub19,7,free,1,361,motor,2,2,1,0.707,1,0,1
sub19,7,free,1,362,motor,7,7,1,0.514,1,0,1
sub19,7,free,1,363,motor,4,4,1,0.682,1,0,1
sub19,7,free,1,364,motor,4,4,1,0.319,1,0,1
sub19,7,free,1,365,motor,8,8,1,0.475,1,0,1
sub19,7,free,1,366,motor,7,6,0,0.599,1,0,1
sub19,7,free,1,366,motor,7,7,1,0.422,2,0,1
sub19,7,free,1,367,motor,2,2,1,0.515,1,0,1
sub19,7,free,1,368,motor,8,8,1,1.219,1,0,1
sub19,7,free,1,369,motor,5,5,1,0.727,1,0,1
sub19,7,free,1,370,motor,8,8,1,0.441,1,0,1
sub19,7,free,1,371,motor,5,5,1,1.068,1,0,1
sub19,7,free,1,372,motor,6,6,1,0.480,1,0,1
sub19,7,free,1,373,motor,5,5,1,0.461,1,0,1
sub19,7,free,1,374,motor,3,3,1,0.680,1,0,1
sub19,7,free,1,375,motor,4,4,1,0.501,1,0,1
sub19,7,free,1,376,motor,2,2,1,0.756,1,0,1
sub19,7,free,1,377,motor,5,5,1,0.548,1,0,1
sub19,7,free,1,378,motor,3,3,1,0.704,1,0,1
sub19,7,free,1,379,motor,1,1,1,0.435,1,0,1
sub19,7,free,1,380,motor,8,8,1,0.701,1,0,1
sub19,7,free,1,381,motor,6,6,1,0.745,1,0,1
sub19,7,free,1,382,motor,2,2,1,0.575,1,0,1
sub19,7,free,1,383,motor,6,5,0,0.708,1,0,1
sub19,7,free,1,383,motor,6,6,1,0.436,2,0,1
sub19,7,free,1,384,motor,6,6,1,0.760,1,0,1
sub19,7,free,1,385,motor,8,8,1,0.645,1,0,1
sub19,7,free,1,386,motor,5,5,1,0.469,1,0,1
sub19,7,free,1,387,motor,7,7,1,0.627,1,0,1
sub19,7,free,1,388,motor,8,8,1,0.523,1,0,1
sub19,7,free,1,389,motor,3,3,1,0.931,1,0,1
sub19,7,free,1,390,motor,1,1,1,0.722,1,0,1
sub19,7,free,1,391,motor,6,6,1,0.582,1,0,1
sub19,7,free,1,392,motor,5,5,1,0.538,1,0,1
sub19,7,free,1,393,motor,7,7,1,0.488,1,0,1
sub19,7,free,1,394,motor,7,7,1,0.497,1,0,1
sub19,7,free,1,395,motor,2,2,1,0.683,1,0,1
sub19,7,free,1,396,motor,8,8,1,0.556,1,0,1
sub19,7,free,1,397,motor,6,6,1,0.570,1,0,1
sub19,7,free,1,398,motor,1,1,1,0.546,1,0,1
sub19,7,free,1,399,motor,2,2,1,0.741,1,0,1
sub19,7,free,1,400,motor,7,7,1,0.702,1,0,1
sub19,7,free,1,401,motor,5,5,1,0.439,1,0,1
sub19,7,free,1,402,motor,7,7,1,0.614,1,0,1
sub19,7,free,1,403,motor,2,2,1,0.536,1,0,1
sub19,7,free,1,404,motor,6,6,1,0.678,1,0,1
sub19,7,free,1,405,motor,4,4,1,0.703,1,0,1
sub19,7,free,1,406,motor,6,6,1,0.970,1,0,1
sub19,7,free,1,407,motor,7,7,1,0.487,1,0,1
sub19,7,free,1,408,motor,8,8,1,0.551,1,0,1
sub19,7,free,1,409,motor,4,4,1,0.618,1,0,1
sub19,7,free,1,410,motor,3,3,1,0.485,1,0,1
sub19,7,free,1,411,motor,5,5,1,0.559,1,0,1
sub19,7,free,1,412,motor,6,6,1,0.603,1,0,1
sub19,7,free,1,413,motor,7,7,1,0.456,1,0,1
sub19,7,free,1,414,motor,7,7,1,0.396,1,0,1
sub19,7,free,1,415,motor,6,6,1,0.633,1,0,1
sub19,7,free,1,416,motor,5,5,1,0.503,1,0,1
sub19,7,free,1,417,motor,4,4,1,0.501,1,0,1
sub19,7,free,1,418,motor,3,3,1,0.584,1,0,1
sub19,7,free,1,419,motor,3,3,1,0.400,1,0,1
sub19,7,free,1,420,motor,7,7,1,0.833,1,0,1
sub19,7,free,1,421,motor,1,1,1,0.675,1,0,1
sub19,7,free,1,422,motor,8,8,1,0.520,1,0,1
sub19,7,free,1,423,motor,4,4,1,0.518,1,0,1
sub19,7,free,1,424,motor,6,6,1,0.523,1,0,1
sub19,7,free,1,425,motor,1,1,1,0.448,1,0,1
sub19,7,free,1,426,motor,8,8,1,0.467,1,0,1
sub19,7,free,1,427,motor,5,5,1,0.508,1,0,1
sub19,7,free,1,428,motor,8,8,1,0.417,1,0,1
sub19,7,free,1,429,motor,2,3,0,0.512,1,0,1
sub19,7,free,1,429,motor,2,2,1,0.249,2,0,1
sub19,7,free,1,430,motor,3,3,1,0.587,1,0,1
sub19,7,free,1,431,motor,7,7,1,0.517,1,0,1
sub19,7,free,1,432,motor,6,7,0,0.423,1,0,1
sub19,7,free,1,432,motor,6,6,1,0.194,2,0,1
sub19,7,free,1,433,motor,7,7,1,0.525,1,0,1
sub19,7,free,1,434,motor,1,1,1,0.590,1,0,1
sub19,7,free,1,435,motor,6,6,1,0.550,1,0,1
sub19,7,free,1,436,motor,3,3,1,0.863,1,0,1
sub19,7,free,1,437,motor,8,8,1,0.733,1,0,1
sub19,7,free,1,438,motor,2,2,1,0.678,1,0,1
sub19,7,free,1,439,motor,5,5,1,0.590,1,0,1
