id,group_id,task_type,block,trial,stim_type,stim_index,resp_index,correct,good_timing,t_proposed_prep,t_prep,missed_stim_deadline,day
sub27,3,forced,2,1,motor,6,6,0,0,1.200,0.470,0,8
sub27,3,forced,2,2,motor,7,7,1,1,1.100,1.022,0,8
sub27,3,forced,2,3,motor,8,8,1,1,0.300,0.308,0,8
sub27,3,forced,2,4,motor,1,1,1,1,0.400,0.350,0,8
sub27,3,forced,2,5,motor,2,2,1,1,0.900,0.826,0,8
sub27,3,forced,2,6,motor,1,1,1,1,0.600,0.529,0,8
sub27,3,forced,2,7,motor,7,7,1,1,0.900,0.810,0,8
sub27,3,forced,2,8,motor,6,6,1,1,0.600,0.524,0,8
sub27,3,forced,2,9,motor,2,2,1,1,1.200,1.177,0,8
sub27,3,forced,2,10,motor,1,1,1,1,0.400,0.346,0,8
sub27,3,forced,2,11,motor,3,3,0,0,0.100,0.310,0,8
sub27,3,forced,2,12,motor,6,6,1,1,0.700,0.671,0,8
sub27,3,forced,2,13,motor,7,7,0,0,0.100,0.287,0,8
sub27,3,forced,2,14,motor,2,3,0,1,0.300,0.400,0,8
sub27,3,forced,2,15,motor,7,7,1,1,1.200,1.164,0,8
sub27,3,forced,2,16,motor,3,3,1,1,0.400,0.382,0,8
sub27,3,forced,2,17,motor,4,4,0,0,0.100,0.291,0,8
sub27,3,forced,2,18,motor,6,6,1,1,0.700,0.696,0,8
sub27,3,forced,2,19,motor,7,7,1,1,1.100,1.037,0,8
sub27,3,forced,2,20,motor,5,5,1,1,0.600,0.555,0,8
sub27,3,forced,5,1,learn,3,3,0,0,1.200,1.306,0,8
sub27,3,forced,5,2,learn,4,4,1,1,1.100,1.004,0,8
sub27,3,forced,5,3,learn,4,4,1,1,0.300,0.387,0,8
sub27,3,forced,5,4,learn,3,3,0,0,0.400,0.566,0,8
sub27,3,forced,5,5,learn,7,7,1,1,0.900,0.857,0,8
sub27,3,forced,5,6,learn,3,3,1,1,0.600,0.564,0,8
sub27,3,forced,5,7,learn,3,3,1,1,0.900,0.855,0,8
sub27,3,forced,5,8,learn,4,4,1,1,0.600,0.693,0,8
sub27,3,forced,5,9,learn,4,4,1,1,1.200,1.142,0,8
sub27,3,forced,5,10,learn,2,2,1,1,0.400,0.412,0,8
sub27,3,forced,5,11,learn,3,3,0,0,0.100,0.637,0,8
sub27,3,forced,5,12,learn,4,4,1,1,0.700,0.653,0,8
sub27,3,forced,5,13,learn,5,5,0,0,0.100,0.450,0,8
sub27,3,forced,5,14,learn,6,6,1,1,0.300,0.387,0,8
sub27,3,forced,5,15,learn,5,5,1,1,1.200,1.121,0,8
sub27,3,forced,5,16,learn,6,5,0,1,0.400,0.386,0,8
sub27,3,forced,5,17,learn,7,7,0,0,0.100,0.448,0,8
sub27,3,forced,5,18,learn,1,1,0,0,0.700,0.818,0,8
sub27,3,forced,5,19,learn,5,5,1,1,1.100,1.061,0,8
sub27,3,forced,5,20,learn,2,2,1,1,0.600,0.579,0,8
sub27,3,forced,5,21,learn,6,6,0,0,0.300,0.417,0,8
sub27,3,forced,5,22,learn,2,3,0,1,0.600,0.594,0,8
sub27,3,forced,5,23,learn,1,1,1,1,1.100,1.065,0,8
sub27,3,forced,5,24,learn,3,3,1,1,0.500,0.498,0,8
sub27,3,forced,5,25,learn,5,5,1,1,1.200,1.148,0,8
sub27,3,forced,5,26,learn,6,6,1,1,0.500,0.518,0,8
sub27,3,forced,5,27,learn,5,5,1,1,0.900,0.828,0,8
sub27,3,forced,5,28,learn,7,6,0,0,0.400,0.536,0,8
sub27,3,forced,5,29,learn,8,7,0,1,1.200,1.246,0,8
sub27,3,forced,5,30,learn,8,8,0,0,0.300,0.448,0,8
sub27,3,forced,5,31,learn,5,5,1,1,0.500,0.478,0,8
sub27,3,forced,5,32,learn,1,1,1,1,0.600,0.530,0,8
sub27,3,forced,5,33,learn,4,4,1,1,1.100,1.051,0,8
sub27,3,forced,5,34,learn,1,1,1,1,0.400,0.424,0,8
sub27,3,forced,5,35,learn,8,7,0,1,0.500,0.552,0,8
sub27,3,forced,5,36,learn,8,8,1,1,0.500,0.466,0,8
sub27,3,forced,5,37,learn,6,6,0,0,0.200,0.486,0,8
sub27,3,forced,5,38,learn,5,5,1,1,1.100,1.052,0,8
sub27,3,forced,5,39,learn,7,7,1,1,0.700,0.757,0,8
sub27,3,forced,5,40,learn,6,6,0,0,0.100,1.057,0,8
sub27,3,forced,5,41,learn,6,6,1,1,0.400,0.429,0,8
sub27,3,forced,5,42,learn,3,3,1,1,0.600,0.656,0,8
sub27,3,forced,5,43,learn,3,3,1,1,0.700,0.604,0,8
sub27,3,forced,5,44,learn,4,4,0,0,0.300,0.512,0,8
sub27,3,forced,5,45,learn,7,7,1,1,0.800,0.787,0,8
sub27,3,forced,5,46,learn,4,4,0,0,0.400,0.761,0,8
sub27,3,forced,5,47,learn,3,1,0,1,0.800,0.856,0,8
sub27,3,forced,5,48,learn,4,4,1,1,0.900,0.815,0,8
sub27,3,forced,5,49,learn,6,6,0,0,0.200,0.520,0,8
sub27,3,forced,5,50,learn,7,7,1,1,0.600,0.573,0,8
sub27,3,forced,5,51,learn,8,7,0,1,0.600,0.595,0,8
sub27,3,forced,5,52,learn,2,2,0,0,0.800,1.198,0,8
sub27,3,forced,5,53,learn,7,7,1,1,0.600,0.600,0,8
sub27,3,forced,5,54,learn,7,7,1,1,1,0.957,0,8
sub27,3,forced,5,55,learn,5,5,0,0,0.400,0.527,0,8
sub27,3,forced,5,56,learn,8,8,0,0,0.400,0.850,0,8
sub27,3,forced,5,57,learn,1,1,1,1,1.100,1.050,0,8
sub27,3,forced,5,58,learn,6,6,1,1,0.500,0.517,0,8
sub27,3,forced,5,59,learn,3,3,1,1,1.100,1.089,0,8
sub27,3,forced,5,60,learn,6,6,0,0,1.100,0.990,0,8
sub27,3,forced,5,61,learn,7,7,1,1,0.500,0.517,0,8
sub27,3,forced,5,62,learn,1,1,1,1,0.600,0.578,0,8
sub27,3,forced,5,63,learn,3,3,0,0,0.100,0.791,0,8
sub27,3,forced,5,64,learn,2,2,1,1,0.900,0.895,0,8
sub27,3,forced,5,65,learn,4,3,0,0,0.100,0.520,0,8
sub27,3,forced,5,66,learn,2,2,1,1,0.600,0.604,0,8
sub27,3,forced,5,67,learn,5,5,1,1,0.900,0.866,0,8
sub27,3,forced,5,68,learn,3,3,1,1,1,0.938,0,8
sub27,3,forced,5,69,learn,1,1,1,1,1.100,1.138,0,8
sub27,3,forced,5,70,learn,4,4,1,1,0.900,0.859,0,8
sub27,3,forced,5,71,learn,5,5,0,0,0.300,0.443,0,8
sub27,3,forced,5,72,learn,5,5,0,0,0.100,0.412,0,8
sub27,3,forced,5,73,learn,8,8,1,1,0.900,0.806,0,8
sub27,3,forced,5,74,learn,1,1,1,1,0.500,0.493,0,8
sub27,3,forced,5,75,learn,3,3,1,1,0.900,0.859,0,8
sub27,3,forced,5,76,learn,1,1,1,1,0.900,0.877,0,8
sub27,3,forced,5,77,learn,2,2,0,0,0.200,0.516,0,8
sub27,3,forced,5,78,learn,4,4,1,1,1.100,1.083,0,8
sub27,3,forced,5,79,learn,8,7,0,0,0.400,0.566,0,8
sub27,3,forced,5,80,learn,6,6,0,0,0.100,0.373,0,8
sub27,3,forced,5,81,learn,8,8,1,1,1,0.974,0,8
sub27,3,forced,5,82,learn,1,1,1,1,0.800,0.792,0,8
sub27,3,forced,5,83,learn,6,6,1,1,1.200,1.154,0,8
sub27,3,forced,5,84,learn,3,3,0,0,0.300,0.535,0,8
sub27,3,forced,5,85,learn,5,5,1,1,0.600,0.662,0,8
sub27,3,forced,5,86,learn,4,4,1,1,0.700,0.607,0,8
sub27,3,forced,5,87,learn,2,2,1,1,1,0.948,0,8
sub27,3,forced,5,88,learn,4,4,1,1,1,0.986,0,8
sub27,3,forced,5,89,learn,7,7,1,1,1,0.921,0,8
sub27,3,forced,5,90,learn,5,5,1,1,0.800,0.768,0,8
sub27,3,forced,5,91,learn,5,5,0,0,1.100,0.965,0,8
sub27,3,forced,5,92,learn,4,4,1,1,0.600,0.613,0,8
sub27,3,forced,5,93,learn,8,8,0,0,0.300,0.645,0,8
sub27,3,forced,5,94,learn,2,2,0,0,0.300,0.610,0,8
sub27,3,forced,5,95,learn,2,2,1,1,1.200,1.128,0,8
sub27,3,forced,5,96,learn,8,8,1,1,0.700,0.625,0,8
sub27,3,forced,6,1,learn,1,1,0,0,0.200,0.448,0,8
sub27,3,forced,6,2,learn,8,8,1,1,0.400,0.477,0,8
sub27,3,forced,6,3,learn,3,4,0,0,0.200,0.576,0,8
sub27,3,forced,6,4,learn,1,1,1,1,0.600,0.560,0,8
sub27,3,forced,6,5,learn,3,3,1,1,1.100,1.036,0,8
sub27,3,forced,6,6,learn,8,8,1,1,0.800,0.728,0,8
sub27,3,forced,6,7,learn,6,6,0,0,0.700,0.596,0,8
sub27,3,forced,6,8,learn,7,7,0,0,0.300,0.563,0,8
sub27,3,forced,6,9,learn,5,5,1,1,1.100,1.062,0,8
sub27,3,forced,6,10,learn,7,7,1,1,0.800,0.726,0,8
sub27,3,forced,6,11,learn,4,4,0,0,0.500,0.617,0,8
