"rt","time_elapsed","subject","subID","group","day","trialType","key_press","stim","corrresp","phase","stimNum","trialNum","corr","repeatTrial","motorSwitch","pracCounter","hierarchy","responses"
"null","241514","HierDyvyunofds","01","01","1","iti","null","img/motor_1.png","65","motor","","","","","","","",""
"614","242138","HierDyvyunofds","01","01","1","motor","68","img/motor_3.png","68","motor","3","90","1","0","0","","",""
"null","242249","HierDyvyunofds","01","01","1","iti","null","img/motor_3.png","68","motor","","","","","","","",""
"586","242845","HierDyvyunofds","01","01","1","motor","75","img/motor_7.png","75","motor","7","91","1","0","0","","",""
"null","242956","HierDyvyunofds","01","01","1","iti","null","img/motor_7.png","75","motor","","","","","","","",""
"381","243346","HierDyvyunofds","01","01","1","motor","83","img/motor_3.png","68","motor","3","92","0","1","0","","",""
"282","243638","HierDyvyunofds","01","01","1","motorRepeat","68","img/motor_3.png","68","motor","3","92","1","0","0","","",""
"null","243749","HierDyvyunofds","01","01","1","iti","null","img/motor_3.png","68","motor","","","","","","","",""
"658","244415","HierDyvyunofds","01","01","1","motor","72","img/motor_5.png","72","motor","5","93","1","0","0","","",""
"null","244527","HierDyvyunofds","01","01","1","iti","null","img/motor_5.png","72","motor","","","","","","","",""
"432","244968","HierDyvyunofds","01","01","1","motor","76","img/motor_8.png","76","motor","8","94","1","0","0","","",""
"null","245078","HierDyvyunofds","01","01","1","iti","null","img/motor_8.png","76","motor","","","","","","","",""
"475","245564","HierDyvyunofds","01","01","1","motor","70","img/motor_4.png","70","motor","4","95","1","0","0","","",""
"null","245673","HierDyvyunofds","01","01","1","iti","null","img/motor_4.png","70","motor","","","","","","","",""
"480","246161","HierDyvyunofds","01","01","1","motor","83","img/motor_2.png","83","motor","2","96","1","0","0","","",""
"null","246270","HierDyvyunofds","01","01","1","iti","null","img/motor_2.png","83","motor","","","","","","","",""
"531","246811","HierDyvyunofds","01","01","1","motor","72","img/motor_5.png","72","motor","5","97","1","0","0","","",""
"null","246920","HierDyvyunofds","01","01","1","iti","null","img/motor_5.png","72","motor","","","","","","","",""
"348","247278","HierDyvyunofds","01","01","1","motor","72","img/motor_5.png","72","motor","5","98","1","0","0","","",""
"null","247388","HierDyvyunofds","01","01","1","iti","null","img/motor_5.png","72","motor","","","","","","","",""
"446","247842","HierDyvyunofds","01","01","1","motor","68","img/motor_4.png","70","motor","4","99","0","1","0","","",""
"393","248245","HierDyvyunofds","01","01","1","motorRepeat","70","img/motor_4.png","70","motor","4","99","1","0","0","","",""
"null","248356","HierDyvyunofds","01","01","1","iti","null","img/motor_4.png","70","motor","","","","","","","",""
"362","248727","HierDyvyunofds","01","01","1","motor","70","img/motor_4.png","70","motor","4","100","1","0","0","","",""
"null","248838","HierDyvyunofds","01","01","1","iti","null","img/motor_4.png","70","motor","","","","","","","",""
"591","249437","HierDyvyunofds","01","01","1","motor","75","img/motor_7.png","75","motor","7","101","1","0","0","","",""
"null","249548","HierDyvyunofds","01","01","1","iti","null","img/motor_7.png","75","motor","","","","","","","",""
"504","250062","HierDyvyunofds","01","01","1","motor","65","img/motor_1.png","65","motor","1","102","1","0","0","","",""
"null","250170","HierDyvyunofds","01","01","1","iti","null","img/motor_1.png","65","motor","","","","","","","",""
"591","250771","HierDyvyunofds","01","01","1","motor","68","img/motor_3.png","68","motor","3","103","1","0","0","","",""
"null","250882","HierDyvyunofds","01","01","1","iti","null","img/motor_3.png","68","motor","","","","","","","",""
"355","251247","HierDyvyunofds","01","01","1","motor","68","img/motor_3.png","68","motor","3","104","1","0","0","","",""
"null","251357","HierDyvyunofds","01","01","1","iti","null","img/motor_3.png","68","motor","","","","","","","",""
"436","251803","HierDyvyunofds","01","01","1","motor","83","img/motor_2.png","83","motor","2","105","1","0","0","","",""
"null","251911","HierDyvyunofds","01","01","1","iti","null","img/motor_2.png","83","motor","","","","","","","",""
"544","252465","HierDyvyunofds","01","01","1","motor","75","img/motor_7.png","75","motor","7","106","1","0","0","","",""
"null","252576","HierDyvyunofds","01","01","1","iti","null","img/motor_7.png","75","motor","","","","","","","",""
"556","253143","HierDyvyunofds","01","01","1","motor","74","img/motor_6.png","74","motor","6","107","1","0","0","","",""
"null","253254","HierDyvyunofds","01","01","1","iti","null","img/motor_6.png","74","motor","","","","","","","",""
"491","253754","HierDyvyunofds","01","01","1","motor","76","img/motor_8.png","76","motor","8","108","1","0","0","","",""
"null","253866","HierDyvyunofds","01","01","1","iti","null","img/motor_8.png","76","motor","","","","","","","",""
"540","254415","HierDyvyunofds","01","01","1","motor","75","img/motor_7.png","75","motor","7","109","1","0","0","","",""
"null","254524","HierDyvyunofds","01","01","1","iti","null","img/motor_7.png","75","motor","","","","","","","",""
"453","254985","HierDyvyunofds","01","01","1","motor","76","img/motor_8.png","76","motor","8","110","1","0","0","","",""
"null","255097","HierDyvyunofds","01","01","1","iti","null","img/motor_8.png","76","motor","","","","","","","",""
"555","255659","HierDyvyunofds","01","01","1","motor","70","img/motor_4.png","70","motor","4","111","1","0","0","","",""
"null","255771","HierDyvyunofds","01","01","1","iti","null","img/motor_4.png","70","motor","","","","","","","",""
"579","256361","HierDyvyunofds","01","01","1","motor","74","img/motor_6.png","74","motor","6","112","1","0","0","","",""
"null","256470","HierDyvyunofds","01","01","1","iti","null","img/motor_6.png","74","motor","","","","","","","",""
"567","257047","HierDyvyunofds","01","01","1","motor","70","img/motor_4.png","70","motor","4","113","1","0","0","","",""
"null","257158","HierDyvyunofds","01","01","1","iti","null","img/motor_4.png","70","motor","","","","","","","",""
"519","257685","HierDyvyunofds","01","01","1","motor","83","img/motor_2.png","83","motor","2","114","1","0","0","","",""
"null","257797","HierDyvyunofds","01","01","1","iti","null","img/motor_2.png","83","motor","","","","","","","",""
"581","258387","HierDyvyunofds","01","01","1","motor","72","img/motor_5.png","72","motor","5","115","1","0","0","","",""
"null","258498","HierDyvyunofds","01","01","1","iti","null","img/motor_5.png","72","motor","","","","","","","",""
"466","258973","HierDyvyunofds","01","01","1","motor","83","img/motor_2.png","83","motor","2","116","1","0","0","","",""
"null","259084","HierDyvyunofds","01","01","1","iti","null","img/motor_2.png","83","motor","","","","","","","",""
"638","259732","HierDyvyunofds","01","01","1","motor","65","img/motor_1.png","65","motor","1","117","1","0","0","","",""
"null","259842","HierDyvyunofds","01","01","1","iti","null","img/motor_1.png","65","motor","","","","","","","",""
"539","260391","HierDyvyunofds","01","01","1","motor","72","img/motor_5.png","72","motor","5","118","1","0","0","","",""
"null","260501","HierDyvyunofds","01","01","1","iti","null","img/motor_5.png","72","motor","","","","","","","",""
"466","260977","HierDyvyunofds","01","01","1","motor","74","img/motor_6.png","74","motor","6","119","1","0","0","","",""
"null","261088","HierDyvyunofds","01","01","1","iti","null","img/motor_6.png","74","motor","","","","","","","",""
"407","261503","HierDyvyunofds","01","01","1","motor","74","img/motor_5.png","72","motor","5","120","0","1","0","","",""
