corr,low,mid,top
0.129880231653853,0.12430282404945,0.12430282404945,0.12430282404945
0.129958310610758,0.124291669912749,0.124291669912749,0.124291669912749
0.130037521628978,0.124280354053003,0.124280354053003,0.124280354053003
0.130117879013401,0.124268874426657,0.124268874426657,0.124268874426657
0.130199397212585,0.124257228969631,0.124257228969631,0.124257228969631
0.130282090819544,0.124245415597208,0.124245415597208,0.124245415597208
0.130365974572514,0.124233432203927,0.124233432203927,0.124233432203927
0.130451063355729,0.124221276663467,0.124221276663467,0.124221276663467
0.130537372200167,0.124208946828548,0.124208946828548,0.124208946828548
0.130624916284302,0.124196440530814,0.124196440530814,0.124196440530814
0.130713710934836,0.124183755580738,0.124183755580738,0.124183755580738
0.130803771627424,0.124170889767511,0.124170889767511,0.124170889767511
0.13089511398739,0.124157840858944,0.124157840858944,0.124157840858944
0.130987753790428,0.124144606601367,0.124144606601367,0.124144606601367
0.13108170696329,0.12413118471953,0.12413118471953,0.12413118471953
0.131176989584469,0.124117572916504,0.124117572916504,0.124117572916504
0.131273617884863,0.124103768873591,0.124103768873591,0.124103768873591
0.131371608248426,0.124089770250225,0.124089770250225,0.124089770250225
0.131470977212812,0.124075574683884,0.124075574683884,0.124075574683884
0.131571741469994,0.124061179790001,0.124061179790001,0.124061179790001
0.131673917866884,0.124046583161874,0.124046583161874,0.124046583161874
0.131777523405923,0.124031782370582,0.124031782370582,0.124031782370582
0.131882575245666,0.124016774964905,0.124016774964905,0.124016774964905
0.13198909070135,0.124001558471236,0.124001558471236,0.124001558471236
0.13209708724544,0.123986130393509,0.123986130393509,0.123986130393509
0.132206582508168,0.123970488213119,0.123970488213119,0.123970488213119
0.132317594278047,0.12395462938885,0.12395462938885,0.12395462938885
0.132430140502373,0.123938551356804,0.123938551356804,0.123938551356804
0.132544239287708,0.123922251530327,0.123922251530327,0.123922251530327
0.13265990890034,0.123905727299951,0.123905727299951,0.123905727299951
0.132777167766735,0.123888976033324,0.123888976033324,0.123888976033324
0.132896034473958,0.123871995075149,0.123871995075149,0.123871995075149
0.13301652777008,0.123854781747131,0.123854781747131,0.123854781747131
0.133138666564571,0.123837333347918,0.123837333347918,0.123837333347918
0.133262469928657,0.123819647153049,0.123819647153049,0.123819647153049
0.13338795709567,0.123801720414904,0.123801720414904,0.123801720414904
0.133515147461373,0.123783550362661,0.123783550362661,0.123783550362661
0.133644060584256,0.123765134202249,0.123765134202249,0.123765134202249
0.133774716185819,0.123746469116312,0.123746469116312,0.123746469116312
0.133907134150823,0.123727552264168,0.123727552264168,0.123727552264168
0.134041334527526,0.123708380781782,0.123708380781782,0.123708380781782
0.134177337527889,0.12368895178173,0.12368895178173,0.12368895178173
0.134315163527759,0.123669262353177,0.123669262353177,0.123669262353177
0.134454833067022,0.123649309561854,0.123649309561854,0.123649309561854
0.134596366849744,0.123629090450037,0.123629090450037,0.123629090450037
0.134739785744266,0.123608602036533,0.123608602036533,0.123608602036533
0.13488511078329,0.123587841316673,0.123587841316673,0.123587841316673
0.135032363163926,0.123566805262296,0.123566805262296,0.123566805262296
0.135181564247714,0.123545490821755,0.123545490821755,0.123545490821755
0.135332735560624,0.123523894919911,0.123523894919911,0.123523894919911
0.135485898793012,0.123502014458141,0.123502014458141,0.123502014458141
0.135641075799563,0.123479846314348,0.123479846314348,0.123479846314348
0.135798288599193,0.123457387342972,0.123457387342972,0.123457387342972
0.135957559374924,0.123434634375011,0.123434634375011,0.123434634375011
0.136118910473723,0.12341158421804,0.12341158421804,0.12341158421804
0.136282364406317,0.12338823365624,0.12338823365624,0.12338823365624
0.13644794384697,0.123364579450433,0.123364579450433,0.123364579450433
0.136615671633226,0.123340618338111,0.123340618338111,0.123340618338111
0.136785570765618,0.123316347033483,0.123316347033483,0.123316347033483
0.136957664407351,0.123291762227521,0.123291762227521,0.123291762227521
0.137131975883937,0.123266860588009,0.123266860588009,0.123266860588009
0.137308528682801,0.1232416387596,0.1232416387596,0.1232416387596
0.137487346452853,0.123216093363878,0.123216093363878,0.123216093363878
0.137668453004022,0.123190220999425,0.123190220999425,0.123190220999425
0.137851872306743,0.123164018241894,0.123164018241894,0.123164018241894
0.138037628491425,0.123137481644082,0.123137481644082,0.123137481644082
0.138225745847858,0.12311060773602,0.12311060773602,0.12311060773602
0.138416248824601,0.123083393025057,0.123083393025057,0.123083393025057
0.138609162028316,0.123055833995955,0.123055833995955,0.123055833995955
0.138804510223067,0.12302792711099,0.12302792711099,0.12302792711099
0.139002318329578,0.12299966881006,0.12299966881006,0.12299966881006
0.139202611424449,0.122971055510793,0.122971055510793,0.122971055510793
0.139405414739328,0.122942083608667,0.122942083608667,0.122942083608667
0.13961075366004,0.122912749477137,0.122912749477137,0.122912749477137
0.139818653725676,0.122883049467761,0.122883049467761,0.122883049467761
0.140029140627633,0.122852979910338,0.122852979910338,0.122852979910338
0.140242240208612,0.122822537113055,0.122822537113055,0.122822537113055
0.14045797846157,0.122791717362633,0.122791717362633,0.122791717362633
0.140676381528624,0.122760516924482,0.122760516924482,0.122760516924482
0.140897475699914,0.122728932042869,0.122728932042869,0.122728932042869
0.14112128741241,0.122696958941084,0.122696958941084,0.122696958941084
0.141347843248676,0.122664593821618,0.122664593821618,0.122664593821618
0.141577169935588,0.122631832866345,0.122631832866345,0.122631832866345
0.141809294343001,0.122598672236714,0.122598672236714,0.122598672236714
0.142044243482359,0.122565108073949,0.122565108073949,0.122565108073949
0.142282044505267,0.122531136499248,0.122531136499248,0.122531136499248
0.142522724702002,0.122496753614,0.122496753614,0.122496753614
0.142766311499979,0.122461955500003,0.122461955500003,0.122461955500003
0.143012832462164,0.122426738219691,0.122426738219691,0.122426738219691
0.143262315285425,0.122391097816368,0.122391097816368,0.122391097816368
0.143514787798847,0.12235503031445,0.12235503031445,0.12235503031445
0.143770277961977,0.122318531719718,0.122318531719718,0.122318531719718
0.144028813863025,0.122281598019568,0.122281598019568,0.122281598019568
0.144290423717002,0.122244225183285,0.122244225183285,0.122244225183285
0.144555135863813,0.122206409162312,0.122206409162312,0.122206409162312
0.14482297876628,0.122168145890531,0.122168145890531,0.122168145890531
0.145093981008125,0.122129431284554,0.122129431284554,0.122129431284554
0.145368171291878,0.122090261244017,0.122090261244017,0.122090261244017
0.145645578436745,0.122050631651894,0.122050631651894,0.122050631651894
0.145926231376402,0.1220105383748,0.1220105383748,0.1220105383748
0.146210159156743,0.121969977263322,0.121969977263322,0.121969977263322
0.146497390933561,0.121928944152348,0.121928944152348,0.121928944152348
0.146787955970173,0.121887434861404,0.121887434861404,0.121887434861404
0.147081883634984,0.121845445195002,0.121845445195002,0.121845445195002
0.147379203398989,0.121802970943002,0.121802970943002,0.121802970943002
0.147679944833218,0.121760007880969,0.121760007880969,0.121760007880969
0.147984137606116,0.121716551770555,0.121716551770555,0.121716551770555
0.148291811480861,0.121672598359877,0.121672598359877,0.121672598359877
0.148602996312623,0.121628143383911,0.121628143383911,0.121628143383911
0.148917722045758,0.121583182564892,0.121583182564892,0.121583182564892
0.149236018710938,0.121537711612723,0.121537711612723,0.121537711612723
0.149557916422221,0.121491726225397,0.121491726225397,0.121491726225397
0.149883445374054,0.121445222089421,0.121445222089421,0.121445222089421
0.150212635838213,0.121398194880255,0.121398194880255,0.121398194880255
0.150545518160681,0.12135064026276,0.12135064026276,0.12135064026276
0.150882122758456,0.121302553891649,0.121302553891649,0.121302553891649
