"rt","time_elapsed","subject","subID","group","day","trialType","phase","key_press","stim","stimNum","corrresp","hierarchy","trialNum","corr","responses"
"1591","1594","HierDy6v2wvcjj","sub23","11","03","","","","","","","","","",""
"","4014","HierDy6v2wvcjj","sub23","11","03","fullscreen","","","","","","","","",""
"3323","7338","HierDy6v2wvcjj","sub23","11","03","","prac","","","","","","","",""
"2096","9435","HierDy6v2wvcjj","sub23","11","03","","","32","","","","","","",""
"730","10166","HierDy6v2wvcjj","sub23","11","03","","prac","","","","","","","",""
"872","11041","HierDy6v2wvcjj","sub23","11","03","rl","test","75","img/o_s_dots.png","5","72","shape,color,pattern","1","0",""
"null","12044","HierDy6v2wvcjj","sub23","11","03","feedback","test","null","","","na","","1","",""
"907","12953","HierDy6v2wvcjj","sub23","11","03","rl","test","70","img/p_c_diag.png","4","70","shape,color,pattern","2","1",""
"null","13956","HierDy6v2wvcjj","sub23","11","03","feedback","test","null","","","na","","2","",""
"763","14722","HierDy6v2wvcjj","sub23","11","03","rl","test","65","img/o_c_dots.png","1","65","shape,color,pattern","3","1",""
"null","15725","HierDy6v2wvcjj","sub23","11","03","feedback","test","null","","","na","","3","",""
"852","16580","HierDy6v2wvcjj","sub23","11","03","rl","test","68","img/p_c_dots.png","3","68","shape,color,pattern","4","1",""
"null","17582","HierDy6v2wvcjj","sub23","11","03","feedback","test","null","","","na","","4","",""
"2160","19745","HierDy6v2wvcjj","sub23","11","03","rl","test","76","img/p_s_diag.png","8","76","shape,color,pattern","5","1",""
"null","20748","HierDy6v2wvcjj","sub23","11","03","feedback","test","null","","","na","","5","",""
"655.0000000000036","21407","HierDy6v2wvcjj","sub23","11","03","rl","test","74","img/o_s_diag.png","6","74","shape,color,pattern","6","1",""
"null","22411","HierDy6v2wvcjj","sub23","11","03","feedback","test","null","","","na","","6","",""
"1277","23691","HierDy6v2wvcjj","sub23","11","03","rl","test","83","img/o_c_diag.png","2","83","shape,color,pattern","7","1",""
"null","24694","HierDy6v2wvcjj","sub23","11","03","feedback","test","null","","","na","","7","",""
"758","25455","HierDy6v2wvcjj","sub23","11","03","rl","test","75","img/p_s_dots.png","7","75","shape,color,pattern","8","1",""
"null","26458","HierDy6v2wvcjj","sub23","11","03","feedback","test","null","","","na","","8","",""
"1106","27565","HierDy6v2wvcjj","sub23","11","03","rl","test","74","img/o_s_diag.png","6","74","shape,color,pattern","9","1",""
"null","28568","HierDy6v2wvcjj","sub23","11","03","feedback","test","null","","","na","","9","",""
"815.9999999999964","29386","HierDy6v2wvcjj","sub23","11","03","rl","test","65","img/o_c_dots.png","1","65","shape,color,pattern","10","1",""
"null","30388","HierDy6v2wvcjj","sub23","11","03","feedback","test","null","","","na","","10","",""
"926","31316","HierDy6v2wvcjj","sub23","11","03","rl","test","83","img/o_c_diag.png","2","83","shape,color,pattern","11","1",""
"null","32319","HierDy6v2wvcjj","sub23","11","03","feedback","test","null","","","na","","11","",""
"1516","33837","HierDy6v2wvcjj","sub23","11","03","rl","test","74","img/o_s_dots.png","5","72","shape,color,pattern","12","0",""
"null","34840","HierDy6v2wvcjj","sub23","11","03","feedback","test","null","","","na","","12","",""
"1481","36324","HierDy6v2wvcjj","sub23","11","03","rl","test","83","img/o_c_diag.png","2","83","shape,color,pattern","13","1",""
"null","37326","HierDy6v2wvcjj","sub23","11","03","feedback","test","null","","","na","","13","",""
"935.0000000000073","38262","HierDy6v2wvcjj","sub23","11","03","rl","test","70","img/p_c_diag.png","4","70","shape,color,pattern","14","1",""
"null","39265","HierDy6v2wvcjj","sub23","11","03","feedback","test","null","","","na","","14","",""
"985","40251","HierDy6v2wvcjj","sub23","11","03","rl","test","75","img/p_s_dots.png","7","75","shape,color,pattern","15","1",""
"null","41254","HierDy6v2wvcjj","sub23","11","03","feedback","test","null","","","na","","15","",""
"844","42102","HierDy6v2wvcjj","sub23","11","03","rl","test","76","img/p_s_diag.png","8","76","shape,color,pattern","16","1",""
"null","43106","HierDy6v2wvcjj","sub23","11","03","feedback","test","null","","","na","","16","",""
"1063","44170","HierDy6v2wvcjj","sub23","11","03","rl","test","68","img/p_c_dots.png","3","68","shape,color,pattern","17","1",""
