"rt","time_elapsed","subject","subID","group","day","trialType","phase","key_press","stim","stimNum","corrresp","hierarchy","trialNum","corr","responses"
"4337","4339","HierDy3xk5vwgv","sub05","05","4","","","","","","","","","",""
"","10606","HierDy3xk5vwgv","sub05","05","4","fullscreen","","","","","","","","",""
"1620","12228","HierDy3xk5vwgv","sub05","05","4","","prac","","","","","","","",""
"905","13137","HierDy3xk5vwgv","sub05","05","4","","","32","","","","","","",""
"2310","15448","HierDy3xk5vwgv","sub05","05","4","","prac","","","","","","","",""
"2013","17464","HierDy3xk5vwgv","sub05","05","4","rl","test","83","img/p_c_diag.png","2","83","pattern,shape,color","1","1",""
"null","18468","HierDy3xk5vwgv","sub05","05","4","feedback","test","null","","","na","","1","",""
"943","19414","HierDy3xk5vwgv","sub05","05","4","rl","test","76","img/b_d_dots.png","7","75","pattern,shape,color","2","0",""
"null","20417","HierDy3xk5vwgv","sub05","05","4","feedback","test","null","","","na","","2","",""
"2448","22867","HierDy3xk5vwgv","sub05","05","4","rl","test","75","img/p_c_dots.png","6","74","pattern,shape,color","3","0",""
"null","23871","HierDy3xk5vwgv","sub05","05","4","feedback","test","null","","","na","","3","",""
"946","24820","HierDy3xk5vwgv","sub05","05","4","rl","test","68","img/b_d_diag.png","3","68","pattern,shape,color","4","1",""
"null","25822","HierDy3xk5vwgv","sub05","05","4","feedback","test","null","","","na","","4","",""
"1005","26829","HierDy3xk5vwgv","sub05","05","4","rl","test","65","img/b_c_diag.png","1","65","pattern,shape,color","5","1",""
"null","27833","HierDy3xk5vwgv","sub05","05","4","feedback","test","null","","","na","","5","",""
"1427","29262","HierDy3xk5vwgv","sub05","05","4","rl","test","70","img/p_d_diag.png","4","70","pattern,shape,color","6","1",""
"null","30266","HierDy3xk5vwgv","sub05","05","4","feedback","test","null","","","na","","6","",""
"944.9999999999964","31213","HierDy3xk5vwgv","sub05","05","4","rl","test","74","img/p_c_dots.png","6","74","pattern,shape,color","7","1",""
"null","32216","HierDy3xk5vwgv","sub05","05","4","feedback","test","null","","","na","","7","",""
"null","34720","HierDy3xk5vwgv","sub05","05","4","rl","test","null","img/p_d_dots.png","8","76","pattern,shape,color","8","0",""
"null","35723","HierDy3xk5vwgv","sub05","05","4","feedback","test","null","","","na","","8","",""
"845","36571","HierDy3xk5vwgv","sub05","05","4","rl","test","72","img/b_c_dots.png","5","72","pattern,shape,color","9","1",""
"null","37575","HierDy3xk5vwgv","sub05","05","4","feedback","test","null","","","na","","9","",""
"1209","38787","HierDy3xk5vwgv","sub05","05","4","rl","test","68","img/b_d_diag.png","3","68","pattern,shape,color","10","1",""
"null","39790","HierDy3xk5vwgv","sub05","05","4","feedback","test","null","","","na","","10","",""
"1648","41439","HierDy3xk5vwgv","sub05","05","4","rl","test","72","img/b_c_dots.png","5","72","pattern,shape,color","11","1",""
"null","42442","HierDy3xk5vwgv","sub05","05","4","feedback","test","null","","","na","","11","",""
"969","43414","HierDy3xk5vwgv","sub05","05","4","rl","test","83","img/p_c_diag.png","2","83","pattern,shape,color","12","1",""
"null","44417","HierDy3xk5vwgv","sub05","05","4","feedback","test","null","","","na","","12","",""
