"rt","time_elapsed","subject","subID","group","day","trialType","phase","key_press","stim","stimNum","corrresp","hierarchy","trialNum","corr","responses"
"8662","8663","HierDy223mj93s","sub05","05","7","","","","","","","","","",""
"","12530","HierDy223mj93s","sub05","05","7","fullscreen","","","","","","","","",""
"5583","18113","HierDy223mj93s","sub05","05","7","","prac","","","","","","","",""
"1431","19547","HierDy223mj93s","sub05","05","7","","","32","","","","","","",""
"922","20471","HierDy223mj93s","sub05","05","7","","prac","","","","","","","",""
"1747","22221","HierDy223mj93s","sub05","05","7","rl","test","72","img/b_c_dots.png","5","72","pattern,shape,color","1","1",""
"null","23226","HierDy223mj93s","sub05","05","7","feedback","test","null","","","na","","1","",""
"1570","24799","HierDy223mj93s","sub05","05","7","rl","test","75","img/p_d_dots.png","8","76","pattern,shape,color","2","0",""
"null","25802","HierDy223mj93s","sub05","05","7","feedback","test","null","","","na","","2","",""
"1509","27312","HierDy223mj93s","sub05","05","7","rl","test","65","img/b_c_diag.png","1","65","pattern,shape,color","3","1",""
"null","28315","HierDy223mj93s","sub05","05","7","feedback","test","null","","","na","","3","",""
"1013","29329","HierDy223mj93s","sub05","05","7","rl","test","74","img/p_c_dots.png","6","74","pattern,shape,color","4","1",""
"null","30332","HierDy223mj93s","sub05","05","7","feedback","test","null","","","na","","4","",""
"719.9999999999927","31054","HierDy223mj93s","sub05","05","7","rl","test","70","img/p_d_diag.png","4","70","pattern,shape,color","5","1",""
"null","32056","HierDy223mj93s","sub05","05","7","feedback","test","null","","","na","","5","",""
"949","33007","HierDy223mj93s","sub05","05","7","rl","test","83","img/p_c_diag.png","2","83","pattern,shape,color","6","1",""
"null","34010","HierDy223mj93s","sub05","05","7","feedback","test","null","","","na","","6","",""
"1510","35522","HierDy223mj93s","sub05","05","7","rl","test","75","img/b_d_dots.png","7","75","pattern,shape,color","7","1",""
"null","36524","HierDy223mj93s","sub05","05","7","feedback","test","null","","","na","","7","",""
"953","37479","HierDy223mj93s","sub05","05","7","rl","test","68","img/b_d_diag.png","3","68","pattern,shape,color","8","1",""
"null","38482","HierDy223mj93s","sub05","05","7","feedback","test","null","","","na","","8","",""
"969","39452","HierDy223mj93s","sub05","05","7","rl","test","83","img/p_c_diag.png","2","83","pattern,shape,color","9","1",""
"null","40454","HierDy223mj93s","sub05","05","7","feedback","test","null","","","na","","9","",""
"833.0000000000073","41289","HierDy223mj93s","sub05","05","7","rl","test","65","img/b_c_diag.png","1","65","pattern,shape,color","10","1",""
"null","42292","HierDy223mj93s","sub05","05","7","feedback","test","null","","","na","","10","",""
"648","42941","HierDy223mj93s","sub05","05","7","rl","test","70","img/b_d_diag.png","3","68","pattern,shape,color","11","0",""
