"rt","time_elapsed","subject","subID","group","day","trialType","phase","key_press","stim","stimNum","corrresp","hierarchy","trialNum","corr","responses"
"4774.899999976158","4777","HierDytujreeof","sub19","07","07","","","","","","","","","",""
"","6645","HierDytujreeof","sub19","07","07","fullscreen","","","","","","","","",""
"1134.8999999761581","7780","HierDytujreeof","sub19","07","07","","prac","","","","","","","",""
"521.5","8303","HierDytujreeof","sub19","07","07","","","32","","","","","","",""
"530.3000000119209","8834","HierDytujreeof","sub19","07","07","","prac","","","","","","","",""
"1620.199999988079","10456","HierDytujreeof","sub19","07","07","rl","test","70","img/o_s_dots.png","4","70","pattern,color,shape","1","1",""
"null","11461","HierDytujreeof","sub19","07","07","feedback","test","null","","","na","","1","",""
"1811.5","13273","HierDytujreeof","sub19","07","07","rl","test","74","img/b_s_stripes.png","6","74","pattern,color,shape","2","1",""
"null","14286","HierDytujreeof","sub19","07","07","feedback","test","null","","","na","","2","",""
"701.5","14988","HierDytujreeof","sub19","07","07","rl","test","72","img/b_c_stripes.png","5","72","pattern,color,shape","3","1",""
"null","15994","HierDytujreeof","sub19","07","07","feedback","test","null","","","na","","3","",""
"1159.699999988079","17155","HierDytujreeof","sub19","07","07","rl","test","83","img/b_s_dots.png","2","83","pattern,color,shape","4","1",""
"null","18162","HierDytujreeof","sub19","07","07","feedback","test","null","","","na","","4","",""
"739.3999999761581","18903","HierDytujreeof","sub19","07","07","rl","test","65","img/b_c_dots.png","1","65","pattern,color,shape","5","1",""
"null","19906","HierDytujreeof","sub19","07","07","feedback","test","null","","","na","","5","",""
"1056.5999999642372","20964","HierDytujreeof","sub19","07","07","rl","test","75","img/o_c_stripes.png","7","75","pattern,color,shape","6","1",""
"null","21971","HierDytujreeof","sub19","07","07","feedback","test","null","","","na","","6","",""
"977.4000000357628","22949","HierDytujreeof","sub19","07","07","rl","test","83","img/b_s_dots.png","2","83","pattern,color,shape","7","1",""
"null","23955","HierDytujreeof","sub19","07","07","feedback","test","null","","","na","","7","",""
"1852.5","25808","HierDytujreeof","sub19","07","07","rl","test","68","img/o_c_dots.png","3","68","pattern,color,shape","8","1",""
"null","26813","HierDytujreeof","sub19","07","07","feedback","test","null","","","na","","8","",""
"1842.199999988079","28656","HierDytujreeof","sub19","07","07","rl","test","76","img/o_s_stripes.png","8","76","pattern,color,shape","9","1",""
"null","29666","HierDytujreeof","sub19","07","07","feedback","test","null","","","na","","9","",""
"550.8000000119209","30217","HierDytujreeof","sub19","07","07","rl","test","76","img/o_s_stripes.png","8","76","pattern,color,shape","10","1",""
"null","31227","HierDytujreeof","sub19","07","07","feedback","test","null","","","na","","10","",""
"694.1999999880791","31922","HierDytujreeof","sub19","07","07","rl","test","72","img/b_c_stripes.png","5","72","pattern,color,shape","11","1",""
"null","32933","HierDytujreeof","sub19","07","07","feedback","test","null","","","na","","11","",""
"829.8999999761581","33763","HierDytujreeof","sub19","07","07","rl","test","70","img/o_s_dots.png","4","70","pattern,color,shape","12","1",""
"null","34773","HierDytujreeof","sub19","07","07","feedback","test","null","","","na","","12","",""
"1467.5","36241","HierDytujreeof","sub19","07","07","rl","test","68","img/o_c_dots.png","3","68","pattern,color,shape","13","1",""
"null","37252","HierDytujreeof","sub19","07","07","feedback","test","null","","","na","","13","",""
"1944.3999999761581","39197","HierDytujreeof","sub19","07","07","rl","test","75","img/o_c_stripes.png","7","75","pattern,color,shape","14","1",""
"null","40205","HierDytujreeof","sub19","07","07","feedback","test","null","","","na","","14","",""
"null","42715","HierDytujreeof","sub19","07","07","rl","test","null","img/b_s_stripes.png","6","74","pattern,color,shape","15","0",""
"null","43722","HierDytujreeof","sub19","07","07","feedback","test","null","","","na","","15","",""
"1474.199999988079","45197","HierDytujreeof","sub19","07","07","rl","test","65","img/b_c_dots.png","1","65","pattern,color,shape","16","1",""
"null","46203","HierDytujreeof","sub19","07","07","feedback","test","null","","","na","","16","",""
"2070.900000035763","48275","HierDytujreeof","sub19","07","07","rl","test","74","img/b_s_stripes.png","6","74","pattern,color,shape","17","1",""
"null","49284","HierDytujreeof","sub19","07","07","feedback","test","null","","","na","","17","",""
"758.1999999880791","50043","HierDytujreeof","sub19","07","07","rl","test","70","img/o_s_dots.png","4","70","pattern,color,shape","18","1",""
"null","51051","HierDytujreeof","sub19","07","07","feedback","test","null","","","na","","18","",""
"1529.5999999642372","52582","HierDytujreeof","sub19","07","07","rl","test","83","img/b_s_dots.png","2","83","pattern,color,shape","19","1",""
"null","53590","HierDytujreeof","sub19","07","07","feedback","test","null","","","na","","19","",""
"1305.199999988079","54896","HierDytujreeof","sub19","07","07","rl","test","65","img/b_c_dots.png","1","65","pattern,color,shape","20","1",""
"null","55903","HierDytujreeof","sub19","07","07","feedback","test","null","","","na","","20","",""
"2014.199999988079","57918","HierDytujreeof","sub19","07","07","rl","test","74","img/b_c_stripes.png","5","72","pattern,color,shape","21","0",""
"null","58925","HierDytujreeof","sub19","07","07","feedback","test","null","","","na","","21","",""
"null","61435","HierDytujreeof","sub19","07","07","rl","test","null","img/o_c_dots.png","3","68","pattern,color,shape","22","0",""
"null","62443","HierDytujreeof","sub19","07","07","feedback","test","null","","","na","","22","",""
"2289.900000035763","64734","HierDytujreeof","sub19","07","07","rl","test","74","img/o_c_stripes.png","7","75","pattern,color,shape","23","0",""
"null","65743","HierDytujreeof","sub19","07","07","feedback","test","null","","","na","","23","",""
