"rt","time_elapsed","subject","subID","group","day","trialType","phase","key_press","stim","stimNum","corrresp","hierarchy","trialNum","corr","responses"
"136564.40000003576","136570","HierDy35z7gw4m","sub12","12","03","","","","","","","","","",""
"","143915","HierDy35z7gw4m","sub12","12","03","fullscreen","","","","","","","","",""
"3040","146956","HierDy35z7gw4m","sub12","12","03","","prac","","","","","","","",""
"14534.800000011921","161497","HierDy35z7gw4m","sub12","12","03","","","32","","","","","","",""
"1759.3999999761581","163259","HierDy35z7gw4m","sub12","12","03","","prac","","","","","","","",""
"1295.5","164559","HierDy35z7gw4m","sub12","12","03","rl","test","72","img/r_d_stripes.png","5","72","shape,color,pattern","1","1",""
"null","165575","HierDy35z7gw4m","sub12","12","03","feedback","test","null","","","na","","1","",""
"798.6999999880791","166376","HierDy35z7gw4m","sub12","12","03","rl","test","65","img/r_t_stripes.png","1","65","shape,color,pattern","2","1",""
"null","167399","HierDy35z7gw4m","sub12","12","03","feedback","test","null","","","na","","2","",""
"1030.2000000476837","168431","HierDy35z7gw4m","sub12","12","03","rl","test","70","img/b_t_check.png","4","70","shape,color,pattern","3","1",""
"null","169442","HierDy35z7gw4m","sub12","12","03","feedback","test","null","","","na","","3","",""
"1087.199999988079","170531","HierDy35z7gw4m","sub12","12","03","rl","test","74","img/r_d_check.png","6","74","shape,color,pattern","4","1",""
"null","171547","HierDy35z7gw4m","sub12","12","03","feedback","test","null","","","na","","4","",""
"1037.300000011921","172587","HierDy35z7gw4m","sub12","12","03","rl","test","68","img/b_t_stripes.png","3","68","shape,color,pattern","5","1",""
"null","173608","HierDy35z7gw4m","sub12","12","03","feedback","test","null","","","na","","5","",""
"1756.1000000238419","175367","HierDy35z7gw4m","sub12","12","03","rl","test","83","img/r_t_check.png","2","83","shape,color,pattern","6","1",""
"null","176381","HierDy35z7gw4m","sub12","12","03","feedback","test","null","","","na","","6","",""
"1595.8999999761581","177980","HierDy35z7gw4m","sub12","12","03","rl","test","75","img/b_d_stripes.png","7","75","shape,color,pattern","7","1",""
"null","178997","HierDy35z7gw4m","sub12","12","03","feedback","test","null","","","na","","7","",""
