id,group_id,task_type,block,trial,stim_type,stim_index,resp_index,correct,good_timing,t_proposed_prep,t_prep,missed_stim_deadline,day
Sub20,8,forced,2,1,motor,4,4,0,0,1.200,0.534,0,1
Sub20,8,forced,2,2,motor,1,4,0,0,0.600,-0.243,0,1
Sub20,8,forced,2,3,motor,3,3,1,1,0.500,0.555,0,1
Sub20,8,forced,2,4,motor,1,1,0,0,0.700,0.460,0,1
Sub20,8,forced,2,5,motor,7,6,0,1,0.500,0.544,0,1
Sub20,8,forced,2,6,motor,5,5,0,0,0.900,1.130,0,1
Sub20,8,forced,2,7,motor,2,2,1,1,0.800,0.883,0,1
Sub20,8,forced,2,8,motor,7,7,0,0,0.600,0.846,0,1
Sub20,8,forced,2,9,motor,6,7,0,0,0.300,0.444,0,1
Sub20,8,forced,2,10,motor,8,8,0,0,1.100,0.980,0,1
Sub20,8,forced,2,11,motor,1,1,0,0,0.600,0.822,0,1
Sub20,8,forced,2,12,motor,3,3,0,0,0.400,0.651,0,1
Sub20,8,forced,2,13,motor,2,2,0,0,0.400,0.561,0,1
Sub20,8,forced,2,14,motor,5,5,1,1,0.700,0.640,0,1
Sub20,8,forced,2,15,motor,7,8,0,0,0.300,0.195,0,1
Sub20,8,forced,2,16,motor,2,2,0,0,0.900,0.765,0,1
Sub20,8,forced,2,17,motor,7,7,0,0,1.100,0.937,0,1
Sub20,8,forced,2,18,motor,2,2,0,0,1,0.864,0,1
Sub20,8,forced,2,19,motor,4,4,0,0,1.100,0.941,0,1
Sub20,8,forced,2,20,motor,2,2,0,0,0.800,0.670,0,1
Sub20,8,forced,5,1,learn,8,6,0,0,1.200,2.092,0,1
Sub20,8,forced,5,2,learn,4,2,0,0,0.600,1.100,0,1
Sub20,8,forced,5,3,learn,7,4,0,0,0.500,0.294,0,1
Sub20,8,forced,5,4,learn,7,4,0,0,0.700,0.556,0,1
Sub20,8,forced,5,5,learn,5,7,0,1,0.500,0.589,0,1
Sub20,8,forced,5,6,learn,4,3,0,0,0.900,0.748,0,1
Sub20,8,forced,5,7,learn,7,4,0,0,0.800,0.694,0,1
Sub20,8,forced,5,8,learn,6,3,0,0,0.600,0.445,0,1
Sub20,8,forced,5,9,learn,6,7,0,0,0.300,0.086,0,1
Sub20,8,forced,5,10,learn,8,5,0,0,1.100,0.899,0,1
Sub20,8,forced,5,11,learn,7,1,0,0,0.600,0.439,0,1
Sub20,8,forced,5,12,learn,8,5,0,0,0.400,0.165,0,1
Sub20,8,forced,5,13,learn,2,5,0,0,0.400,0.241,0,1
Sub20,8,forced,5,14,learn,5,3,0,0,0.700,0.563,0,1
Sub20,8,forced,5,15,learn,7,1,0,0,0.300,0.164,0,1
Sub20,8,forced,5,16,learn,8,7,0,0,0.900,0.784,0,1
Sub20,8,forced,5,17,learn,2,1,0,0,1.100,0.991,0,1
Sub20,8,forced,5,18,learn,2,4,0,0,1,0.847,0,1
Sub20,8,forced,5,19,learn,1,1,1,1,1.100,1.023,0,1
Sub20,8,forced,5,20,learn,8,2,0,0,0.800,0.591,0,1
Sub20,8,forced,5,21,learn,5,3,0,0,0.300,0.161,0,1
Sub20,8,forced,5,22,learn,7,4,0,1,0.600,0.507,0,1
Sub20,8,forced,5,23,learn,5,5,0,0,0.900,0.710,0,1
Sub20,8,forced,5,24,learn,6,6,0,0,0.700,0.513,0,1
Sub20,8,forced,5,25,learn,6,7,0,1,0.400,0.411,0,1
