"rt","time_elapsed","subject","subID","group","day","trialType","key_press","stim","corrresp","phase","stimNum","trialNum","corr","repeatTrial","motorSwitch","hierarchy","responses"
"null","126304","HierDyhrqc39p8","sub13","01","8","iti","null","img/motor_1.png","65","motor","","","","","","",""
"425","126739","HierDyhrqc39p8","sub13","01","8","motor","76","img/motor_8.png","76","motor","8","52","1","0","0","",""
"null","126850","HierDyhrqc39p8","sub13","01","8","iti","null","img/motor_8.png","76","motor","","","","","","",""
"690","127550","HierDyhrqc39p8","sub13","01","8","motor","74","img/motor_6.png","74","motor","6","53","1","0","0","",""
"null","127661","HierDyhrqc39p8","sub13","01","8","iti","null","img/motor_6.png","74","motor","","","","","","",""
"411","128082","HierDyhrqc39p8","sub13","01","8","motor","72","img/motor_4.png","70","motor","4","54","0","1","0","",""
"337","128430","HierDyhrqc39p8","sub13","01","8","motorRepeat","70","img/motor_4.png","70","motor","4","54","1","0","0","",""
"null","128540","HierDyhrqc39p8","sub13","01","8","iti","null","img/motor_4.png","70","motor","","","","","","",""
"636","129187","HierDyhrqc39p8","sub13","01","8","motor","72","img/motor_5.png","72","motor","5","55","1","0","0","",""
"null","129299","HierDyhrqc39p8","sub13","01","8","iti","null","img/motor_5.png","72","motor","","","","","","",""
"382","129689","HierDyhrqc39p8","sub13","01","8","motor","76","img/motor_8.png","76","motor","8","56","1","0","0","",""
"null","129800","HierDyhrqc39p8","sub13","01","8","iti","null","img/motor_8.png","76","motor","","","","","","",""
"447","130256","HierDyhrqc39p8","sub13","01","8","motor","72","img/motor_5.png","72","motor","5","57","1","0","0","",""
"null","130366","HierDyhrqc39p8","sub13","01","8","iti","null","img/motor_5.png","72","motor","","","","","","",""
"493","130870","HierDyhrqc39p8","sub13","01","8","motor","68","img/motor_3.png","68","motor","3","58","1","0","0","",""
"null","130981","HierDyhrqc39p8","sub13","01","8","iti","null","img/motor_3.png","68","motor","","","","","","",""
"440","131431","HierDyhrqc39p8","sub13","01","8","motor","70","img/motor_4.png","70","motor","4","59","1","0","0","",""
"null","131542","HierDyhrqc39p8","sub13","01","8","iti","null","img/motor_4.png","70","motor","","","","","","",""
"732","132285","HierDyhrqc39p8","sub13","01","8","motor","83","img/motor_2.png","83","motor","2","60","1","0","0","",""
"null","132395","HierDyhrqc39p8","sub13","01","8","iti","null","img/motor_2.png","83","motor","","","","","","",""
"422","132827","HierDyhrqc39p8","sub13","01","8","motor","76","img/motor_8.png","76","motor","8","61","1","0","0","",""
"null","132938","HierDyhrqc39p8","sub13","01","8","iti","null","img/motor_8.png","76","motor","","","","","","",""
"486","133434","HierDyhrqc39p8","sub13","01","8","motor","83","img/motor_2.png","83","motor","2","62","1","0","0","",""
"null","133545","HierDyhrqc39p8","sub13","01","8","iti","null","img/motor_2.png","83","motor","","","","","","",""
"567","134119","HierDyhrqc39p8","sub13","01","8","motor","74","img/motor_6.png","74","motor","6","63","1","0","0","",""
"null","134231","HierDyhrqc39p8","sub13","01","8","iti","null","img/motor_6.png","74","motor","","","","","","",""
"428","134668","HierDyhrqc39p8","sub13","01","8","motor","65","img/motor_1.png","65","motor","1","64","1","0","0","",""
"null","134779","HierDyhrqc39p8","sub13","01","8","iti","null","img/motor_1.png","65","motor","","","","","","",""
"436","135225","HierDyhrqc39p8","sub13","01","8","motor","72","img/motor_5.png","72","motor","5","65","1","0","0","",""
"null","135335","HierDyhrqc39p8","sub13","01","8","iti","null","img/motor_5.png","72","motor","","","","","","",""
"527","135874","HierDyhrqc39p8","sub13","01","8","motor","83","img/motor_2.png","83","motor","2","66","1","0","0","",""
"null","135985","HierDyhrqc39p8","sub13","01","8","iti","null","img/motor_2.png","83","motor","","","","","","",""
"550","136545","HierDyhrqc39p8","sub13","01","8","motor","68","img/motor_3.png","68","motor","3","67","1","0","0","",""
"null","136655","HierDyhrqc39p8","sub13","01","8","iti","null","img/motor_3.png","68","motor","","","","","","",""
"578","137243","HierDyhrqc39p8","sub13","01","8","motor","72","img/motor_5.png","72","motor","5","68","1","0","0","",""
"null","137355","HierDyhrqc39p8","sub13","01","8","iti","null","img/motor_5.png","72","motor","","","","","","",""
"807","138173","HierDyhrqc39p8","sub13","01","8","motor","75","img/motor_7.png","75","motor","7","69","1","0","0","",""
"null","138283","HierDyhrqc39p8","sub13","01","8","iti","null","img/motor_7.png","75","motor","","","","","","",""
"637","138927","HierDyhrqc39p8","sub13","01","8","motor","83","img/motor_3.png","68","motor","3","70","0","1","0","",""
"404","139341","HierDyhrqc39p8","sub13","01","8","motorRepeat","68","img/motor_3.png","68","motor","3","70","1","0","0","",""
"null","139452","HierDyhrqc39p8","sub13","01","8","iti","null","img/motor_3.png","68","motor","","","","","","",""
"438","139899","HierDyhrqc39p8","sub13","01","8","motor","76","img/motor_8.png","76","motor","8","71","1","0","0","",""
"null","140012","HierDyhrqc39p8","sub13","01","8","iti","null","img/motor_8.png","76","motor","","","","","","",""
"676","140698","HierDyhrqc39p8","sub13","01","8","motor","75","img/motor_7.png","75","motor","7","72","1","0","0","",""
"null","140807","HierDyhrqc39p8","sub13","01","8","iti","null","img/motor_7.png","75","motor","","","","","","",""
"598","141414","HierDyhrqc39p8","sub13","01","8","motor","68","img/motor_3.png","68","motor","3","73","1","0","0","",""
"null","141523","HierDyhrqc39p8","sub13","01","8","iti","null","img/motor_3.png","68","motor","","","","","","",""
"415","141948","HierDyhrqc39p8","sub13","01","8","motor","72","img/motor_5.png","72","motor","5","74","1","0","0","",""
"null","142057","HierDyhrqc39p8","sub13","01","8","iti","null","img/motor_5.png","72","motor","","","","","","",""
"531","142599","HierDyhrqc39p8","sub13","01","8","motor","68","img/motor_3.png","68","motor","3","75","1","0","0","",""
"null","142709","HierDyhrqc39p8","sub13","01","8","iti","null","img/motor_3.png","68","motor","","","","","","",""
"438","143156","HierDyhrqc39p8","sub13","01","8","motor","72","img/motor_5.png","72","motor","5","76","1","0","0","",""
"null","143266","HierDyhrqc39p8","sub13","01","8","iti","null","img/motor_5.png","72","motor","","","","","","",""
"458","143731","HierDyhrqc39p8","sub13","01","8","motor","68","img/motor_3.png","68","motor","3","77","1","0","0","",""
"null","143842","HierDyhrqc39p8","sub13","01","8","iti","null","img/motor_3.png","68","motor","","","","","","",""
"352","144204","HierDyhrqc39p8","sub13","01","8","motor","68","img/motor_3.png","68","motor","3","78","1","0","0","",""
"null","144314","HierDyhrqc39p8","sub13","01","8","iti","null","img/motor_3.png","68","motor","","","","","","",""
"478","144801","HierDyhrqc39p8","sub13","01","8","motor","70","img/motor_4.png","70","motor","4","79","1","0","0","",""
"null","144912","HierDyhrqc39p8","sub13","01","8","iti","null","img/motor_4.png","70","motor","","","","","","",""
"559","145480","HierDyhrqc39p8","sub13","01","8","motor","74","img/motor_6.png","74","motor","6","80","1","0","0","",""
"null","145589","HierDyhrqc39p8","sub13","01","8","iti","null","img/motor_6.png","74","motor","","","","","","",""
"389","145987","HierDyhrqc39p8","sub13","01","8","motor","70","img/motor_4.png","70","motor","4","81","1","0","0","",""
"null","146098","HierDyhrqc39p8","sub13","01","8","iti","null","img/motor_4.png","70","motor","","","","","","",""
"428","146534","HierDyhrqc39p8","sub13","01","8","motor","65","img/motor_1.png","65","motor","1","82","1","0","0","",""
"null","146645","HierDyhrqc39p8","sub13","01","8","iti","null","img/motor_1.png","65","motor","","","","","","",""
"587","147242","HierDyhrqc39p8","sub13","01","8","motor","74","img/motor_7.png","75","motor","7","83","0","1","0","",""
"356","147608","HierDyhrqc39p8","sub13","01","8","motorRepeat","75","img/motor_7.png","75","motor","7","83","1","0","0","",""
"null","147718","HierDyhrqc39p8","sub13","01","8","iti","null","img/motor_7.png","75","motor","","","","","","",""
"428","148156","HierDyhrqc39p8","sub13","01","8","motor","65","img/motor_1.png","65","motor","1","84","1","0","0","",""
"null","148266","HierDyhrqc39p8","sub13","01","8","iti","null","img/motor_1.png","65","motor","","","","","","",""
"339","148615","HierDyhrqc39p8","sub13","01","8","motor","65","img/motor_1.png","65","motor","1","85","1","0","0","",""
"null","148724","HierDyhrqc39p8","sub13","01","8","iti","null","img/motor_1.png","65","motor","","","","","","",""
"495","149230","HierDyhrqc39p8","sub13","01","8","motor","68","img/motor_3.png","68","motor","3","86","1","0","0","",""
"null","149338","HierDyhrqc39p8","sub13","01","8","iti","null","img/motor_3.png","68","motor","","","","","","",""
"469","149817","HierDyhrqc39p8","sub13","01","8","motor","75","img/motor_7.png","75","motor","7","87","1","0","0","",""
"null","149926","HierDyhrqc39p8","sub13","01","8","iti","null","img/motor_7.png","75","motor","","","","","","",""
"537","150473","HierDyhrqc39p8","sub13","01","8","motor","70","img/motor_4.png","70","motor","4","88","1","0","0","",""
"null","150584","HierDyhrqc39p8","sub13","01","8","iti","null","img/motor_4.png","70","motor","","","","","","",""
"449","151043","HierDyhrqc39p8","sub13","01","8","motor","72","img/motor_5.png","72","motor","5","89","1","0","0","",""
"null","151155","HierDyhrqc39p8","sub13","01","8","iti","null","img/motor_5.png","72","motor","","","","","","",""
"389","151554","HierDyhrqc39p8","sub13","01","8","motor","65","img/motor_1.png","65","motor","1","90","1","0","0","",""
"null","151664","HierDyhrqc39p8","sub13","01","8","iti","null","img/motor_1.png","65","motor","","","","","","",""
"491","152165","HierDyhrqc39p8","sub13","01","8","motor","76","img/motor_8.png","76","motor","8","91","1","0","0","",""
"null","152276","HierDyhrqc39p8","sub13","01","8","iti","null","img/motor_8.png","76","motor","","","","","","",""
"537","152822","HierDyhrqc39p8","sub13","01","8","motor","68","img/motor_3.png","68","motor","3","92","1","0","0","",""
"null","152934","HierDyhrqc39p8","sub13","01","8","iti","null","img/motor_3.png","68","motor","","","","","","",""
"562","153506","HierDyhrqc39p8","sub13","01","8","motor","75","img/motor_7.png","75","motor","7","93","1","0","0","",""
"null","153617","HierDyhrqc39p8","sub13","01","8","iti","null","img/motor_7.png","75","motor","","","","","","",""
"606","154235","HierDyhrqc39p8","sub13","01","8","motor","70","img/motor_4.png","70","motor","4","94","1","0","0","",""
"null","154345","HierDyhrqc39p8","sub13","01","8","iti","null","img/motor_4.png","70","motor","","","","","","",""
"476","154830","HierDyhrqc39p8","sub13","01","8","motor","83","img/motor_2.png","83","motor","2","95","1","0","0","",""
"null","154939","HierDyhrqc39p8","sub13","01","8","iti","null","img/motor_2.png","83","motor","","","","","","",""
"534","155483","HierDyhrqc39p8","sub13","01","8","motor","68","img/motor_3.png","68","motor","3","96","1","0","0","",""
"null","155594","HierDyhrqc39p8","sub13","01","8","iti","null","img/motor_3.png","68","motor","","","","","","",""
"556","156161","HierDyhrqc39p8","sub13","01","8","motor","75","img/motor_7.png","75","motor","7","97","1","0","0","",""
"null","156272","HierDyhrqc39p8","sub13","01","8","iti","null","img/motor_7.png","75","motor","","","","","","",""
"481","156763","HierDyhrqc39p8","sub13","01","8","motor","76","img/motor_8.png","76","motor","8","98","1","0","0","",""
"null","156873","HierDyhrqc39p8","sub13","01","8","iti","null","img/motor_8.png","76","motor","","","","","","",""
"435","157317","HierDyhrqc39p8","sub13","01","8","motor","76","img/motor_8.png","76","motor","8","99","1","0","0","",""
"null","157428","HierDyhrqc39p8","sub13","01","8","iti","null","img/motor_8.png","76","motor","","","","","","",""
"480","157918","HierDyhrqc39p8","sub13","01","8","motor","74","img/motor_7.png","75","motor","7","100","0","1","0","",""
"361","158289","HierDyhrqc39p8","sub13","01","8","motorRepeat","75","img/motor_7.png","75","motor","7","100","1","0","0","",""
"null","158399","HierDyhrqc39p8","sub13","01","8","iti","null","img/motor_7.png","75","motor","","","","","","",""
"413","158820","HierDyhrqc39p8","sub13","01","8","motor","70","img/motor_4.png","70","motor","4","101","1","0","0","",""
"null","158931","HierDyhrqc39p8","sub13","01","8","iti","null","img/motor_4.png","70","motor","","","","","","",""
"611","159552","HierDyhrqc39p8","sub13","01","8","motor","76","img/motor_8.png","76","motor","8","102","1","0","0","",""
"null","159663","HierDyhrqc39p8","sub13","01","8","iti","null","img/motor_8.png","76","motor","","","","","","",""
"448","160121","HierDyhrqc39p8","sub13","01","8","motor","72","img/motor_5.png","72","motor","5","103","1","0","0","",""
"null","160233","HierDyhrqc39p8","sub13","01","8","iti","null","img/motor_5.png","72","motor","","","","","","",""
"508","160750","HierDyhrqc39p8","sub13","01","8","motor","70","img/motor_4.png","70","motor","4","104","1","0","0","",""
"null","160862","HierDyhrqc39p8","sub13","01","8","iti","null","img/motor_4.png","70","motor","","","","","","",""
"369","161240","HierDyhrqc39p8","sub13","01","8","motor","70","img/motor_4.png","70","motor","4","105","1","0","0","",""
"null","161351","HierDyhrqc39p8","sub13","01","8","iti","null","img/motor_4.png","70","motor","","","","","","",""
"644","162004","HierDyhrqc39p8","sub13","01","8","motor","74","img/motor_6.png","74","motor","6","106","1","0","0","",""
"null","162113","HierDyhrqc39p8","sub13","01","8","iti","null","img/motor_6.png","74","motor","","","","","","",""
"407","162530","HierDyhrqc39p8","sub13","01","8","motor","65","img/motor_1.png","65","motor","1","107","1","0","0","",""
"null","162641","HierDyhrqc39p8","sub13","01","8","iti","null","img/motor_1.png","65","motor","","","","","","",""
"556","163207","HierDyhrqc39p8","sub13","01","8","motor","68","img/motor_3.png","68","motor","3","108","1","0","0","",""
"null","163317","HierDyhrqc39p8","sub13","01","8","iti","null","img/motor_3.png","68","motor","","","","","","",""
"425","163749","HierDyhrqc39p8","sub13","01","8","motor","65","img/motor_1.png","65","motor","1","109","1","0","0","",""
"null","163860","HierDyhrqc39p8","sub13","01","8","iti","null","img/motor_1.png","65","motor","","","","","","",""
"497","164367","HierDyhrqc39p8","sub13","01","8","motor","76","img/motor_8.png","76","motor","8","110","1","0","0","",""
"null","164479","HierDyhrqc39p8","sub13","01","8","iti","null","img/motor_8.png","76","motor","","","","","","",""
"757","165247","HierDyhrqc39p8","sub13","01","8","motor","75","img/motor_7.png","75","motor","7","111","1","0","0","",""
"null","165358","HierDyhrqc39p8","sub13","01","8","iti","null","img/motor_7.png","75","motor","","","","","","",""
"594","165962","HierDyhrqc39p8","sub13","01","8","motor","68","img/motor_3.png","68","motor","3","112","1","0","0","",""
"null","166072","HierDyhrqc39p8","sub13","01","8","iti","null","img/motor_3.png","68","motor","","","","","","",""
"458","166542","HierDyhrqc39p8","sub13","01","8","motor","68","img/motor_4.png","70","motor","4","113","0","1","0","",""
"333","166883","HierDyhrqc39p8","sub13","01","8","motorRepeat","70","img/motor_4.png","70","motor","4","113","1","0","0","",""
"null","166995","HierDyhrqc39p8","sub13","01","8","iti","null","img/motor_4.png","70","motor","","","","","","",""
"433","167436","HierDyhrqc39p8","sub13","01","8","motor","83","img/motor_2.png","83","motor","2","114","1","0","0","",""
"null","167547","HierDyhrqc39p8","sub13","01","8","iti","null","img/motor_2.png","83","motor","","","","","","",""
"493","168051","HierDyhrqc39p8","sub13","01","8","motor","75","img/motor_7.png","75","motor","7","115","1","0","0","",""
"null","168160","HierDyhrqc39p8","sub13","01","8","iti","null","img/motor_7.png","75","motor","","","","","","",""
"394","168562","HierDyhrqc39p8","sub13","01","8","motor","75","img/motor_7.png","75","motor","7","116","1","0","0","",""
"null","168672","HierDyhrqc39p8","sub13","01","8","iti","null","img/motor_7.png","75","motor","","","","","","",""
"504","169186","HierDyhrqc39p8","sub13","01","8","motor","83","img/motor_2.png","83","motor","2","117","1","0","0","",""
"null","169295","HierDyhrqc39p8","sub13","01","8","iti","null","img/motor_2.png","83","motor","","","","","","",""
"473","169778","HierDyhrqc39p8","sub13","01","8","motor","72","img/motor_5.png","72","motor","5","118","1","0","0","",""
"null","169888","HierDyhrqc39p8","sub13","01","8","iti","null","img/motor_5.png","72","motor","","","","","","",""
"484","170381","HierDyhrqc39p8","sub13","01","8","motor","83","img/motor_2.png","83","motor","2","119","1","0","0","",""
"null","170492","HierDyhrqc39p8","sub13","01","8","iti","null","img/motor_2.png","83","motor","","","","","","",""
"440","170941","HierDyhrqc39p8","sub13","01","8","motor","70","img/motor_4.png","70","motor","4","120","1","0","0","",""
