"rt","time_elapsed","subject","subID","group","day","trialType","key_press","stim","corrresp","phase","stimNum","trialNum","corr","repeatTrial","motorSwitch","hierarchy","responses"
"656","94110","HierDykd4bp8jp","sub05","05","8","motor","68","img/motor_3.png","68","motor","3","64","1","0","0","",""
"null","94220","HierDykd4bp8jp","sub05","05","8","iti","null","img/motor_3.png","68","motor","","","","","","",""
"541","94771","HierDykd4bp8jp","sub05","05","8","motor","75","img/motor_7.png","75","motor","7","65","1","0","0","",""
"null","94882","HierDykd4bp8jp","sub05","05","8","iti","null","img/motor_7.png","75","motor","","","","","","",""
"491","95382","HierDykd4bp8jp","sub05","05","8","motor","68","img/motor_3.png","68","motor","3","66","1","0","0","",""
"null","95492","HierDykd4bp8jp","sub05","05","8","iti","null","img/motor_3.png","68","motor","","","","","","",""
"688","96189","HierDykd4bp8jp","sub05","05","8","motor","72","img/motor_5.png","72","motor","5","67","1","0","0","",""
"null","96301","HierDykd4bp8jp","sub05","05","8","iti","null","img/motor_5.png","72","motor","","","","","","",""
"484","96792","HierDykd4bp8jp","sub05","05","8","motor","68","img/motor_3.png","68","motor","3","68","1","0","0","",""
"null","96903","HierDykd4bp8jp","sub05","05","8","iti","null","img/motor_3.png","68","motor","","","","","","",""
"376","97288","HierDykd4bp8jp","sub05","05","8","motor","68","img/motor_3.png","68","motor","3","69","1","0","0","",""
"null","97400","HierDykd4bp8jp","sub05","05","8","iti","null","img/motor_3.png","68","motor","","","","","","",""
"491","97900","HierDykd4bp8jp","sub05","05","8","motor","83","img/motor_2.png","83","motor","2","70","1","0","0","",""
"null","98010","HierDykd4bp8jp","sub05","05","8","iti","null","img/motor_2.png","83","motor","","","","","","",""
"523","98543","HierDykd4bp8jp","sub05","05","8","motor","72","img/motor_5.png","72","motor","5","71","1","0","0","",""
"null","98653","HierDykd4bp8jp","sub05","05","8","iti","null","img/motor_5.png","72","motor","","","","","","",""
"414","99076","HierDykd4bp8jp","sub05","05","8","motor","65","img/motor_1.png","65","motor","1","72","1","0","0","",""
"null","99187","HierDykd4bp8jp","sub05","05","8","iti","null","img/motor_1.png","65","motor","","","","","","",""
"386","99582","HierDykd4bp8jp","sub05","05","8","motor","76","img/motor_8.png","76","motor","8","73","1","0","0","",""
"null","99690","HierDykd4bp8jp","sub05","05","8","iti","null","img/motor_8.png","76","motor","","","","","","",""
"776","100476","HierDykd4bp8jp","sub05","05","8","motor","65","img/motor_1.png","65","motor","1","74","1","0","0","",""
"null","100585","HierDykd4bp8jp","sub05","05","8","iti","null","img/motor_1.png","65","motor","","","","","","",""
"510","101105","HierDykd4bp8jp","sub05","05","8","motor","76","img/motor_8.png","76","motor","8","75","1","0","0","",""
"null","101217","HierDykd4bp8jp","sub05","05","8","iti","null","img/motor_8.png","76","motor","","","","","","",""
"446","101673","HierDykd4bp8jp","sub05","05","8","motor","83","img/motor_2.png","83","motor","2","76","1","0","0","",""
"null","101783","HierDykd4bp8jp","sub05","05","8","iti","null","img/motor_2.png","83","motor","","","","","","",""
"596","102390","HierDykd4bp8jp","sub05","05","8","motor","65","img/motor_1.png","65","motor","1","77","1","0","0","",""
"null","102501","HierDykd4bp8jp","sub05","05","8","iti","null","img/motor_1.png","65","motor","","","","","","",""
"386","102896","HierDykd4bp8jp","sub05","05","8","motor","83","img/motor_2.png","83","motor","2","78","1","0","0","",""
"null","103004","HierDykd4bp8jp","sub05","05","8","iti","null","img/motor_2.png","83","motor","","","","","","",""
"449","103464","HierDykd4bp8jp","sub05","05","8","motor","65","img/motor_1.png","65","motor","1","79","1","0","0","",""
"null","103575","HierDykd4bp8jp","sub05","05","8","iti","null","img/motor_1.png","65","motor","","","","","","",""
"446","104029","HierDykd4bp8jp","sub05","05","8","motor","75","img/motor_7.png","75","motor","7","80","1","0","0","",""
"null","104140","HierDykd4bp8jp","sub05","05","8","iti","null","img/motor_7.png","75","motor","","","","","","",""
"383","104531","HierDykd4bp8jp","sub05","05","8","motor","74","img/motor_6.png","74","motor","6","81","1","0","0","",""
"null","104641","HierDykd4bp8jp","sub05","05","8","iti","null","img/motor_6.png","74","motor","","","","","","",""
"499","105151","HierDykd4bp8jp","sub05","05","8","motor","68","img/motor_2.png","83","motor","2","82","0","1","0","",""
"345","105504","HierDykd4bp8jp","sub05","05","8","motorRepeat","83","img/motor_2.png","83","motor","2","82","1","0","0","",""
"null","105613","HierDykd4bp8jp","sub05","05","8","iti","null","img/motor_2.png","83","motor","","","","","","",""
"589","106214","HierDykd4bp8jp","sub05","05","8","motor","70","img/motor_4.png","70","motor","4","83","1","0","0","",""
"null","106322","HierDykd4bp8jp","sub05","05","8","iti","null","img/motor_4.png","70","motor","","","","","","",""
"663","106995","HierDykd4bp8jp","sub05","05","8","motor","76","img/motor_8.png","76","motor","8","84","1","0","0","",""
"null","107103","HierDykd4bp8jp","sub05","05","8","iti","null","img/motor_8.png","76","motor","","","","","","",""
"649","107763","HierDykd4bp8jp","sub05","05","8","motor","83","img/motor_2.png","83","motor","2","85","1","0","0","",""
"null","107870","HierDykd4bp8jp","sub05","05","8","iti","null","img/motor_2.png","83","motor","","","","","","",""
"541","108420","HierDykd4bp8jp","sub05","05","8","motor","70","img/motor_4.png","70","motor","4","86","1","0","0","",""
"null","108531","HierDykd4bp8jp","sub05","05","8","iti","null","img/motor_4.png","70","motor","","","","","","",""
"508","109049","HierDykd4bp8jp","sub05","05","8","motor","75","img/motor_7.png","75","motor","7","87","1","0","0","",""
"null","109160","HierDykd4bp8jp","sub05","05","8","iti","null","img/motor_7.png","75","motor","","","","","","",""
"446","109615","HierDykd4bp8jp","sub05","05","8","motor","76","img/motor_8.png","76","motor","8","88","1","0","0","",""
"null","109726","HierDykd4bp8jp","sub05","05","8","iti","null","img/motor_8.png","76","motor","","","","","","",""
"500","110235","HierDykd4bp8jp","sub05","05","8","motor","72","img/motor_5.png","72","motor","5","89","1","0","0","",""
"null","110345","HierDykd4bp8jp","sub05","05","8","iti","null","img/motor_5.png","72","motor","","","","","","",""
"519","110873","HierDykd4bp8jp","sub05","05","8","motor","83","img/motor_2.png","83","motor","2","90","1","0","0","",""
"null","110982","HierDykd4bp8jp","sub05","05","8","iti","null","img/motor_2.png","83","motor","","","","","","",""
"478","111469","HierDykd4bp8jp","sub05","05","8","motor","72","img/motor_5.png","72","motor","5","91","1","0","0","",""
"null","111580","HierDykd4bp8jp","sub05","05","8","iti","null","img/motor_5.png","72","motor","","","","","","",""
"506","112098","HierDykd4bp8jp","sub05","05","8","motor","65","img/motor_1.png","65","motor","1","92","1","0","0","",""
"null","112208","HierDykd4bp8jp","sub05","05","8","iti","null","img/motor_1.png","65","motor","","","","","","",""
"476","112695","HierDykd4bp8jp","sub05","05","8","motor","83","img/motor_2.png","83","motor","2","93","1","0","0","",""
"null","112806","HierDykd4bp8jp","sub05","05","8","iti","null","img/motor_2.png","83","motor","","","","","","",""
"502","113318","HierDykd4bp8jp","sub05","05","8","motor","75","img/motor_6.png","74","motor","6","94","0","1","0","",""
"369","113697","HierDykd4bp8jp","sub05","05","8","motorRepeat","74","img/motor_6.png","74","motor","6","94","1","0","0","",""
"null","113807","HierDykd4bp8jp","sub05","05","8","iti","null","img/motor_6.png","74","motor","","","","","","",""
"444","114261","HierDykd4bp8jp","sub05","05","8","motor","75","img/motor_7.png","75","motor","7","95","1","0","0","",""
"null","114371","HierDykd4bp8jp","sub05","05","8","iti","null","img/motor_7.png","75","motor","","","","","","",""
"473","114854","HierDykd4bp8jp","sub05","05","8","motor","74","img/motor_6.png","74","motor","6","96","1","0","0","",""
"null","114965","HierDykd4bp8jp","sub05","05","8","iti","null","img/motor_6.png","74","motor","","","","","","",""
"478","115452","HierDykd4bp8jp","sub05","05","8","motor","76","img/motor_8.png","76","motor","8","97","1","0","0","",""
"null","115563","HierDykd4bp8jp","sub05","05","8","iti","null","img/motor_8.png","76","motor","","","","","","",""
"532","116103","HierDykd4bp8jp","sub05","05","8","motor","75","img/motor_7.png","75","motor","7","98","1","0","0","",""
"null","116214","HierDykd4bp8jp","sub05","05","8","iti","null","img/motor_7.png","75","motor","","","","","","",""
"507","116732","HierDykd4bp8jp","sub05","05","8","motor","83","img/motor_2.png","83","motor","2","99","1","0","0","",""
"null","116843","HierDykd4bp8jp","sub05","05","8","iti","null","img/motor_2.png","83","motor","","","","","","",""
"456","117309","HierDykd4bp8jp","sub05","05","8","motor","70","img/motor_4.png","70","motor","4","100","1","0","0","",""
"null","117418","HierDykd4bp8jp","sub05","05","8","iti","null","img/motor_4.png","70","motor","","","","","","",""
"623","118052","HierDykd4bp8jp","sub05","05","8","motor","75","img/motor_7.png","75","motor","7","101","1","0","0","",""
"null","118163","HierDykd4bp8jp","sub05","05","8","iti","null","img/motor_7.png","75","motor","","","","","","",""
"566","118738","HierDykd4bp8jp","sub05","05","8","motor","83","img/motor_2.png","83","motor","2","102","1","0","0","",""
"null","118847","HierDykd4bp8jp","sub05","05","8","iti","null","img/motor_2.png","83","motor","","","","","","",""
"569","119426","HierDykd4bp8jp","sub05","05","8","motor","72","img/motor_5.png","72","motor","5","103","1","0","0","",""
"null","119537","HierDykd4bp8jp","sub05","05","8","iti","null","img/motor_5.png","72","motor","","","","","","",""
"341","119887","HierDykd4bp8jp","sub05","05","8","motor","72","img/motor_5.png","72","motor","5","104","1","0","0","",""
"null","119996","HierDykd4bp8jp","sub05","05","8","iti","null","img/motor_5.png","72","motor","","","","","","",""
"523","120528","HierDykd4bp8jp","sub05","05","8","motor","74","img/motor_6.png","74","motor","6","105","1","0","0","",""
"null","120637","HierDykd4bp8jp","sub05","05","8","iti","null","img/motor_6.png","74","motor","","","","","","",""
"556","121202","HierDykd4bp8jp","sub05","05","8","motor","70","img/motor_4.png","70","motor","4","106","1","0","0","",""
"null","121314","HierDykd4bp8jp","sub05","05","8","iti","null","img/motor_4.png","70","motor","","","","","","",""
"656","121975","HierDykd4bp8jp","sub05","05","8","motor","72","img/motor_5.png","72","motor","5","107","1","0","0","",""
"null","122086","HierDykd4bp8jp","sub05","05","8","iti","null","img/motor_5.png","72","motor","","","","","","",""
"851","122949","HierDykd4bp8jp","sub05","05","8","motor","83","img/motor_2.png","83","motor","2","108","1","0","0","",""
"null","123056","HierDykd4bp8jp","sub05","05","8","iti","null","img/motor_2.png","83","motor","","","","","","",""
"352","123418","HierDykd4bp8jp","sub05","05","8","motor","65","img/motor_1.png","65","motor","1","109","1","0","0","",""
"null","123529","HierDykd4bp8jp","sub05","05","8","iti","null","img/motor_1.png","65","motor","","","","","","",""
"783","124322","HierDykd4bp8jp","sub05","05","8","motor","74","img/motor_6.png","74","motor","6","110","1","0","0","",""
"null","124433","HierDykd4bp8jp","sub05","05","8","iti","null","img/motor_6.png","74","motor","","","","","","",""
"454","124896","HierDykd4bp8jp","sub05","05","8","motor","75","img/motor_7.png","75","motor","7","111","1","0","0","",""
"null","125006","HierDykd4bp8jp","sub05","05","8","iti","null","img/motor_7.png","75","motor","","","","","","",""
"489","125506","HierDykd4bp8jp","sub05","05","8","motor","65","img/motor_1.png","65","motor","1","112","1","0","0","",""
"null","125616","HierDykd4bp8jp","sub05","05","8","iti","null","img/motor_1.png","65","motor","","","","","","",""
"436","126063","HierDykd4bp8jp","sub05","05","8","motor","76","img/motor_8.png","76","motor","8","113","1","0","0","",""
"null","126173","HierDykd4bp8jp","sub05","05","8","iti","null","img/motor_8.png","76","motor","","","","","","",""
"637","126824","HierDykd4bp8jp","sub05","05","8","motor","68","img/motor_3.png","68","motor","3","114","1","0","0","",""
"null","126935","HierDykd4bp8jp","sub05","05","8","iti","null","img/motor_3.png","68","motor","","","","","","",""
"610","127556","HierDykd4bp8jp","sub05","05","8","motor","75","img/motor_7.png","75","motor","7","115","1","0","0","",""
"null","127664","HierDykd4bp8jp","sub05","05","8","iti","null","img/motor_7.png","75","motor","","","","","","",""
"411","128085","HierDykd4bp8jp","sub05","05","8","motor","74","img/motor_6.png","74","motor","6","116","1","0","0","",""
"null","128196","HierDykd4bp8jp","sub05","05","8","iti","null","img/motor_6.png","74","motor","","","","","","",""
"485","128689","HierDykd4bp8jp","sub05","05","8","motor","72","img/motor_5.png","72","motor","5","117","1","0","0","",""
"null","128801","HierDykd4bp8jp","sub05","05","8","iti","null","img/motor_5.png","72","motor","","","","","","",""
"472","129285","HierDykd4bp8jp","sub05","05","8","motor","76","img/motor_8.png","76","motor","8","118","1","0","0","",""
"null","129397","HierDykd4bp8jp","sub05","05","8","iti","null","img/motor_8.png","76","motor","","","","","","",""
"472","129880","HierDykd4bp8jp","sub05","05","8","motor","70","img/motor_4.png","70","motor","4","119","1","0","0","",""
"null","129991","HierDykd4bp8jp","sub05","05","8","iti","null","img/motor_4.png","70","motor","","","","","","",""
"561","130562","HierDykd4bp8jp","sub05","05","8","motor","74","img/motor_6.png","74","motor","6","120","1","0","0","",""
"null","130671","HierDykd4bp8jp","sub05","05","8","iti","null","img/motor_6.png","74","motor","","","","","","",""
"484","131168","HierDykd4bp8jp","sub05","05","8","motor","70","img/motor_5.png","72","motor","5","121","0","1","0","",""
"249","131430","HierDykd4bp8jp","sub05","05","8","motorRepeat","74","img/motor_5.png","72","motor","5","121","0","1","0","",""
"255","131694","HierDykd4bp8jp","sub05","05","8","motorRepeat","72","img/motor_5.png","72","motor","5","121","1","0","0","",""
