"rt","time_elapsed","subject","subID","group","day","trialType","key_press","stim","corrresp","phase","stimNum","trialNum","corr","repeatTrial","motorSwitch","hierarchy","responses"
"614","89633","HierDywxjna16s","sub03","03","8","motor","72","img/motor_5.png","72","motor","5","71","1","0","0","",""
"null","89743","HierDywxjna16s","sub03","03","8","iti","null","img/motor_5.png","72","motor","","","","","","",""
"471","90224","HierDywxjna16s","sub03","03","8","motor","74","img/motor_6.png","74","motor","6","72","1","0","0","",""
"null","90333","HierDywxjna16s","sub03","03","8","iti","null","img/motor_6.png","74","motor","","","","","","",""
"675","91016","HierDywxjna16s","sub03","03","8","motor","68","img/motor_3.png","68","motor","3","73","1","0","0","",""
"null","91126","HierDywxjna16s","sub03","03","8","iti","null","img/motor_3.png","68","motor","","","","","","",""
"445","91581","HierDywxjna16s","sub03","03","8","motor","83","img/motor_2.png","83","motor","2","74","1","0","0","",""
"null","91691","HierDywxjna16s","sub03","03","8","iti","null","img/motor_2.png","83","motor","","","","","","",""
"398","92098","HierDywxjna16s","sub03","03","8","motor","70","img/motor_4.png","70","motor","4","75","1","0","0","",""
"null","92206","HierDywxjna16s","sub03","03","8","iti","null","img/motor_4.png","70","motor","","","","","","",""
"548","92763","HierDywxjna16s","sub03","03","8","motor","83","img/motor_2.png","83","motor","2","76","1","0","0","",""
"null","92870","HierDywxjna16s","sub03","03","8","iti","null","img/motor_2.png","83","motor","","","","","","",""
"466","93348","HierDywxjna16s","sub03","03","8","motor","65","img/motor_1.png","65","motor","1","77","1","0","0","",""
"null","93455","HierDywxjna16s","sub03","03","8","iti","null","img/motor_1.png","65","motor","","","","","","",""
"385","93848","HierDywxjna16s","sub03","03","8","motor","76","img/motor_8.png","76","motor","8","78","1","0","0","",""
"null","93959","HierDywxjna16s","sub03","03","8","iti","null","img/motor_8.png","76","motor","","","","","","",""
"462","94431","HierDywxjna16s","sub03","03","8","motor","65","img/motor_1.png","65","motor","1","79","1","0","0","",""
"null","94542","HierDywxjna16s","sub03","03","8","iti","null","img/motor_1.png","65","motor","","","","","","",""
"372","94924","HierDywxjna16s","sub03","03","8","motor","70","img/motor_4.png","70","motor","4","80","1","0","0","",""
"null","95033","HierDywxjna16s","sub03","03","8","iti","null","img/motor_4.png","70","motor","","","","","","",""
"413","95454","HierDywxjna16s","sub03","03","8","motor","65","img/motor_1.png","65","motor","1","81","1","0","0","",""
"null","95565","HierDywxjna16s","sub03","03","8","iti","null","img/motor_1.png","65","motor","","","","","","",""
"706","96279","HierDywxjna16s","sub03","03","8","motor","75","img/motor_7.png","75","motor","7","82","1","0","0","",""
"null","96390","HierDywxjna16s","sub03","03","8","iti","null","img/motor_7.png","75","motor","","","","","","",""
"372","96771","HierDywxjna16s","sub03","03","8","motor","75","img/motor_7.png","75","motor","7","83","1","0","0","",""
"null","96883","HierDywxjna16s","sub03","03","8","iti","null","img/motor_7.png","75","motor","","","","","","",""
"432","97323","HierDywxjna16s","sub03","03","8","motor","65","img/motor_1.png","65","motor","1","84","1","0","0","",""
"null","97431","HierDywxjna16s","sub03","03","8","iti","null","img/motor_1.png","65","motor","","","","","","",""
"627","98065","HierDywxjna16s","sub03","03","8","motor","83","img/motor_2.png","83","motor","2","85","1","0","0","",""
"null","98174","HierDywxjna16s","sub03","03","8","iti","null","img/motor_2.png","83","motor","","","","","","",""
"511","98695","HierDywxjna16s","sub03","03","8","motor","68","img/motor_3.png","68","motor","3","86","1","0","0","",""
"null","98805","HierDywxjna16s","sub03","03","8","iti","null","img/motor_3.png","68","motor","","","","","","",""
"548","99364","HierDywxjna16s","sub03","03","8","motor","72","img/motor_5.png","72","motor","5","87","1","0","0","",""
"null","99475","HierDywxjna16s","sub03","03","8","iti","null","img/motor_5.png","72","motor","","","","","","",""
"559","100043","HierDywxjna16s","sub03","03","8","motor","74","img/motor_6.png","74","motor","6","88","1","0","0","",""
"null","100155","HierDywxjna16s","sub03","03","8","iti","null","img/motor_6.png","74","motor","","","","","","",""
"459","100622","HierDywxjna16s","sub03","03","8","motor","76","img/motor_8.png","76","motor","8","89","1","0","0","",""
"null","100730","HierDywxjna16s","sub03","03","8","iti","null","img/motor_8.png","76","motor","","","","","","",""
"576","101316","HierDywxjna16s","sub03","03","8","motor","83","img/motor_2.png","83","motor","2","90","1","0","0","",""
"null","101425","HierDywxjna16s","sub03","03","8","iti","null","img/motor_2.png","83","motor","","","","","","",""
"480","101916","HierDywxjna16s","sub03","03","8","motor","72","img/motor_5.png","72","motor","5","91","1","0","0","",""
"null","102028","HierDywxjna16s","sub03","03","8","iti","null","img/motor_5.png","72","motor","","","","","","",""
"862","102899","HierDywxjna16s","sub03","03","8","motor","68","img/motor_3.png","68","motor","3","92","1","0","0","",""
"null","103009","HierDywxjna16s","sub03","03","8","iti","null","img/motor_3.png","68","motor","","","","","","",""
"493","103511","HierDywxjna16s","sub03","03","8","motor","83","img/motor_2.png","83","motor","2","93","1","0","0","",""
"null","103623","HierDywxjna16s","sub03","03","8","iti","null","img/motor_2.png","83","motor","","","","","","",""
"538","104170","HierDywxjna16s","sub03","03","8","motor","72","img/motor_5.png","72","motor","5","94","1","0","0","",""
"null","104281","HierDywxjna16s","sub03","03","8","iti","null","img/motor_5.png","72","motor","","","","","","",""
"376","104666","HierDywxjna16s","sub03","03","8","motor","76","img/motor_8.png","76","motor","8","95","1","0","0","",""
"null","104775","HierDywxjna16s","sub03","03","8","iti","null","img/motor_8.png","76","motor","","","","","","",""
"421","105207","HierDywxjna16s","sub03","03","8","motor","65","img/motor_1.png","65","motor","1","96","1","0","0","",""
"null","105318","HierDywxjna16s","sub03","03","8","iti","null","img/motor_1.png","65","motor","","","","","","",""
"500","105828","HierDywxjna16s","sub03","03","8","motor","72","img/motor_5.png","72","motor","5","97","1","0","0","",""
"null","105937","HierDywxjna16s","sub03","03","8","iti","null","img/motor_5.png","72","motor","","","","","","",""
"539","106486","HierDywxjna16s","sub03","03","8","motor","83","img/motor_2.png","83","motor","2","98","1","0","0","",""
"null","106596","HierDywxjna16s","sub03","03","8","iti","null","img/motor_2.png","83","motor","","","","","","",""
"456","107061","HierDywxjna16s","sub03","03","8","motor","83","img/motor_2.png","83","motor","2","99","1","0","0","",""
"null","107172","HierDywxjna16s","sub03","03","8","iti","null","img/motor_2.png","83","motor","","","","","","",""
"414","107595","HierDywxjna16s","sub03","03","8","motor","76","img/motor_8.png","76","motor","8","100","1","0","0","",""
"null","107706","HierDywxjna16s","sub03","03","8","iti","null","img/motor_8.png","76","motor","","","","","","",""
"430","108145","HierDywxjna16s","sub03","03","8","motor","75","img/motor_7.png","75","motor","7","101","1","0","0","",""
"null","108253","HierDywxjna16s","sub03","03","8","iti","null","img/motor_7.png","75","motor","","","","","","",""
"501","108763","HierDywxjna16s","sub03","03","8","motor","65","img/motor_1.png","65","motor","1","102","1","0","0","",""
"null","108874","HierDywxjna16s","sub03","03","8","iti","null","img/motor_1.png","65","motor","","","","","","",""
"413","109296","HierDywxjna16s","sub03","03","8","motor","75","img/motor_8.png","76","motor","8","103","0","1","0","",""
"360","109665","HierDywxjna16s","sub03","03","8","motorRepeat","76","img/motor_8.png","76","motor","8","103","1","0","0","",""
"null","109776","HierDywxjna16s","sub03","03","8","iti","null","img/motor_8.png","76","motor","","","","","","",""
"488","110274","HierDywxjna16s","sub03","03","8","motor","83","img/motor_2.png","83","motor","2","104","1","0","0","",""
"null","110384","HierDywxjna16s","sub03","03","8","iti","null","img/motor_2.png","83","motor","","","","","","",""
"537","110930","HierDywxjna16s","sub03","03","8","motor","70","img/motor_4.png","70","motor","4","105","1","0","0","",""
"null","111041","HierDywxjna16s","sub03","03","8","iti","null","img/motor_4.png","70","motor","","","","","","",""
"458","111506","HierDywxjna16s","sub03","03","8","motor","76","img/motor_8.png","76","motor","8","106","1","0","0","",""
"null","111618","HierDywxjna16s","sub03","03","8","iti","null","img/motor_8.png","76","motor","","","","","","",""
"348","111974","HierDywxjna16s","sub03","03","8","motor","76","img/motor_8.png","76","motor","8","107","1","0","0","",""
"null","112086","HierDywxjna16s","sub03","03","8","iti","null","img/motor_8.png","76","motor","","","","","","",""
"511","112607","HierDywxjna16s","sub03","03","8","motor","83","img/motor_2.png","83","motor","2","108","1","0","0","",""
"null","112718","HierDywxjna16s","sub03","03","8","iti","null","img/motor_2.png","83","motor","","","","","","",""
"398","113124","HierDywxjna16s","sub03","03","8","motor","76","img/motor_8.png","76","motor","8","109","1","0","0","",""
"null","113233","HierDywxjna16s","sub03","03","8","iti","null","img/motor_8.png","76","motor","","","","","","",""
"415","113659","HierDywxjna16s","sub03","03","8","motor","65","img/motor_1.png","65","motor","1","110","1","0","0","",""
"null","113767","HierDywxjna16s","sub03","03","8","iti","null","img/motor_1.png","65","motor","","","","","","",""
"536","114311","HierDywxjna16s","sub03","03","8","motor","70","img/motor_4.png","70","motor","4","111","1","0","0","",""
"null","114421","HierDywxjna16s","sub03","03","8","iti","null","img/motor_4.png","70","motor","","","","","","",""
"453","114884","HierDywxjna16s","sub03","03","8","motor","72","img/motor_5.png","72","motor","5","112","1","0","0","",""
"null","114993","HierDywxjna16s","sub03","03","8","iti","null","img/motor_5.png","72","motor","","","","","","",""
"661","115664","HierDywxjna16s","sub03","03","8","motor","75","img/motor_7.png","75","motor","7","113","1","0","0","",""
"null","115773","HierDywxjna16s","sub03","03","8","iti","null","img/motor_7.png","75","motor","","","","","","",""
"564","116347","HierDywxjna16s","sub03","03","8","motor","83","img/motor_2.png","83","motor","2","114","1","0","0","",""
"null","116456","HierDywxjna16s","sub03","03","8","iti","null","img/motor_2.png","83","motor","","","","","","",""
"474","116939","HierDywxjna16s","sub03","03","8","motor","65","img/motor_1.png","65","motor","1","115","1","0","0","",""
"null","117052","HierDywxjna16s","sub03","03","8","iti","null","img/motor_1.png","65","motor","","","","","","",""
"762","117825","HierDywxjna16s","sub03","03","8","motor","74","img/motor_6.png","74","motor","6","116","1","0","0","",""
"null","117936","HierDywxjna16s","sub03","03","8","iti","null","img/motor_6.png","74","motor","","","","","","",""
"405","118351","HierDywxjna16s","sub03","03","8","motor","74","img/motor_6.png","74","motor","6","117","1","0","0","",""
"null","118462","HierDywxjna16s","sub03","03","8","iti","null","img/motor_6.png","74","motor","","","","","","",""
"590","119062","HierDywxjna16s","sub03","03","8","motor","65","img/motor_1.png","65","motor","1","118","1","0","0","",""
"null","119173","HierDywxjna16s","sub03","03","8","iti","null","img/motor_1.png","65","motor","","","","","","",""
"615","119799","HierDywxjna16s","sub03","03","8","motor","70","img/motor_4.png","70","motor","4","119","1","0","0","",""
"null","119908","HierDywxjna16s","sub03","03","8","iti","null","img/motor_4.png","70","motor","","","","","","",""
"453","120371","HierDywxjna16s","sub03","03","8","motor","68","img/motor_3.png","68","motor","3","120","1","0","0","",""
"null","120483","HierDywxjna16s","sub03","03","8","iti","null","img/motor_3.png","68","motor","","","","","","",""
"572","121066","HierDywxjna16s","sub03","03","8","motor","75","img/motor_7.png","75","motor","7","121","1","0","0","",""
"null","121174","HierDywxjna16s","sub03","03","8","iti","null","img/motor_7.png","75","motor","","","","","","",""
"624","121810","HierDywxjna16s","sub03","03","8","motor","70","img/motor_4.png","70","motor","4","122","1","0","0","",""
"null","121921","HierDywxjna16s","sub03","03","8","iti","null","img/motor_4.png","70","motor","","","","","","",""
"362","122294","HierDywxjna16s","sub03","03","8","motor","70","img/motor_4.png","70","motor","4","123","1","0","0","",""
"null","122405","HierDywxjna16s","sub03","03","8","iti","null","img/motor_4.png","70","motor","","","","","","",""
"529","122944","HierDywxjna16s","sub03","03","8","motor","72","img/motor_5.png","72","motor","5","124","1","0","0","",""
"null","123057","HierDywxjna16s","sub03","03","8","iti","null","img/motor_5.png","72","motor","","","","","","",""
"723","123789","HierDywxjna16s","sub03","03","8","motor","68","img/motor_3.png","68","motor","3","125","1","0","0","",""
"null","123901","HierDywxjna16s","sub03","03","8","iti","null","img/motor_3.png","68","motor","","","","","","",""
"436","124346","HierDywxjna16s","sub03","03","8","motor","76","img/motor_8.png","76","motor","8","126","1","0","0","",""
"null","124458","HierDywxjna16s","sub03","03","8","iti","null","img/motor_8.png","76","motor","","","","","","",""
"674","125140","HierDywxjna16s","sub03","03","8","motor","70","img/motor_4.png","70","motor","4","127","1","0","0","",""
"null","125248","HierDywxjna16s","sub03","03","8","iti","null","img/motor_4.png","70","motor","","","","","","",""
