"rt","time_elapsed","subject","subID","group","day","trialType","phase","key_press","stim","stimNum","corrresp","hierarchy","trialNum","corr","responses"
"192729.19999998808","192731","HierDyexca327p","sub13","01","07","","","","","","","","","",""
"","195033","HierDyexca327p","sub13","01","07","fullscreen","","","","","","","","",""
"30471.19999998808","225505","HierDyexca327p","sub13","01","07","","prac","","","","","","","",""
"559.6999999880791","226066","HierDyexca327p","sub13","01","07","","","32","","","","","","",""
"1782.699999988079","227850","HierDyexca327p","sub13","01","07","","prac","","","","","","","",""
"888","228739","HierDyexca327p","sub13","01","07","rl","test","72","img/r_c_dots.png","5","72","color,shape,pattern","1","1",""
"null","229743","HierDyexca327p","sub13","01","07","feedback","test","null","","","na","","1","",""
"778.1999999880791","230523","HierDyexca327p","sub13","01","07","rl","test","70","img/b_s_stripes.png","4","70","color,shape,pattern","2","1",""
"null","231529","HierDyexca327p","sub13","01","07","feedback","test","null","","","na","","2","",""
"653.8000000119209","232185","HierDyexca327p","sub13","01","07","rl","test","65","img/b_c_dots.png","1","65","color,shape,pattern","3","1",""
"null","233193","HierDyexca327p","sub13","01","07","feedback","test","null","","","na","","3","",""
"638.1999999880791","233833","HierDyexca327p","sub13","01","07","rl","test","68","img/b_s_dots.png","3","68","color,shape,pattern","4","1",""
"null","234850","HierDyexca327p","sub13","01","07","feedback","test","null","","","na","","4","",""
"549","235401","HierDyexca327p","sub13","01","07","rl","test","76","img/r_s_stripes.png","8","76","color,shape,pattern","5","1",""
"null","236412","HierDyexca327p","sub13","01","07","feedback","test","null","","","na","","5","",""
"699.6999999880791","237113","HierDyexca327p","sub13","01","07","rl","test","74","img/r_c_stripes.png","6","74","color,shape,pattern","6","1",""
"null","238133","HierDyexca327p","sub13","01","07","feedback","test","null","","","na","","6","",""
"997.3000000119209","239132","HierDyexca327p","sub13","01","07","rl","test","83","img/b_c_stripes.png","2","83","color,shape,pattern","7","1",""
"null","240144","HierDyexca327p","sub13","01","07","feedback","test","null","","","na","","7","",""
"1000.5","241146","HierDyexca327p","sub13","01","07","rl","test","75","img/r_s_dots.png","7","75","color,shape,pattern","8","1",""
"null","242163","HierDyexca327p","sub13","01","07","feedback","test","null","","","na","","8","",""
"910.4000000357628","243075","HierDyexca327p","sub13","01","07","rl","test","74","img/r_c_stripes.png","6","74","color,shape,pattern","9","1",""
"null","244092","HierDyexca327p","sub13","01","07","feedback","test","null","","","na","","9","",""
"703.9000000357628","244797","HierDyexca327p","sub13","01","07","rl","test","65","img/b_c_dots.png","1","65","color,shape,pattern","10","1",""
"null","245802","HierDyexca327p","sub13","01","07","feedback","test","null","","","na","","10","",""
"761.6999999880791","246565","HierDyexca327p","sub13","01","07","rl","test","83","img/b_c_stripes.png","2","83","color,shape,pattern","11","1",""
"null","247578","HierDyexca327p","sub13","01","07","feedback","test","null","","","na","","11","",""
"539.3999999761581","248118","HierDyexca327p","sub13","01","07","rl","test","72","img/r_c_dots.png","5","72","color,shape,pattern","12","1",""
"null","249128","HierDyexca327p","sub13","01","07","feedback","test","null","","","na","","12","",""
"923.2000000476837","250053","HierDyexca327p","sub13","01","07","rl","test","83","img/b_c_stripes.png","2","83","color,shape,pattern","13","1",""
"null","251063","HierDyexca327p","sub13","01","07","feedback","test","null","","","na","","13","",""
"572.2000000476837","251636","HierDyexca327p","sub13","01","07","rl","test","70","img/b_s_stripes.png","4","70","color,shape,pattern","14","1",""
"null","252642","HierDyexca327p","sub13","01","07","feedback","test","null","","","na","","14","",""
"770.7000000476837","253414","HierDyexca327p","sub13","01","07","rl","test","75","img/r_s_dots.png","7","75","color,shape,pattern","15","1",""
"null","254442","HierDyexca327p","sub13","01","07","feedback","test","null","","","na","","15","",""
"633.5","255076","HierDyexca327p","sub13","01","07","rl","test","76","img/r_s_stripes.png","8","76","color,shape,pattern","16","1",""
"null","256082","HierDyexca327p","sub13","01","07","feedback","test","null","","","na","","16","",""
"1037.9000000357628","257121","HierDyexca327p","sub13","01","07","rl","test","68","img/b_s_dots.png","3","68","color,shape,pattern","17","1",""
"null","258132","HierDyexca327p","sub13","01","07","feedback","test","null","","","na","","17","",""
"585.5999999642372","258719","HierDyexca327p","sub13","01","07","rl","test","68","img/b_s_dots.png","3","68","color,shape,pattern","18","1",""
"null","259733","HierDyexca327p","sub13","01","07","feedback","test","null","","","na","","18","",""
"513","260247","HierDyexca327p","sub13","01","07","rl","test","70","img/b_s_stripes.png","4","70","color,shape,pattern","19","1",""
"null","261270","HierDyexca327p","sub13","01","07","feedback","test","null","","","na","","19","",""
"679","261950","HierDyexca327p","sub13","01","07","rl","test","72","img/r_c_dots.png","5","72","color,shape,pattern","20","1",""
"null","262967","HierDyexca327p","sub13","01","07","feedback","test","null","","","na","","20","",""
"599.6000000238419","263568","HierDyexca327p","sub13","01","07","rl","test","74","img/r_c_stripes.png","6","74","color,shape,pattern","21","1",""
"null","264584","HierDyexca327p","sub13","01","07","feedback","test","null","","","na","","21","",""
"696","265281","HierDyexca327p","sub13","01","07","rl","test","76","img/r_s_stripes.png","8","76","color,shape,pattern","22","1",""
"null","266302","HierDyexca327p","sub13","01","07","feedback","test","null","","","na","","22","",""
"610.6000000238419","266913","HierDyexca327p","sub13","01","07","rl","test","76","img/r_s_stripes.png","8","76","color,shape,pattern","23","1",""
"null","267942","HierDyexca327p","sub13","01","07","feedback","test","null","","","na","","23","",""
"583.0999999642372","268527","HierDyexca327p","sub13","01","07","rl","test","65","img/b_c_dots.png","1","65","color,shape,pattern","24","1",""
"null","269534","HierDyexca327p","sub13","01","07","feedback","test","null","","","na","","24","",""
"713.3000000119209","270249","HierDyexca327p","sub13","01","07","rl","test","75","img/r_s_dots.png","7","75","color,shape,pattern","25","1",""
"null","271261","HierDyexca327p","sub13","01","07","feedback","test","null","","","na","","25","",""
"677.8000000119209","271940","HierDyexca327p","sub13","01","07","rl","test","65","img/b_c_dots.png","1","65","color,shape,pattern","26","1",""
"null","272951","HierDyexca327p","sub13","01","07","feedback","test","null","","","na","","26","",""
"680.3999999761581","273633","HierDyexca327p","sub13","01","07","rl","test","83","img/b_c_stripes.png","2","83","color,shape,pattern","27","1",""
"null","274654","HierDyexca327p","sub13","01","07","feedback","test","null","","","na","","27","",""
"1168.8999999761581","275824","HierDyexca327p","sub13","01","07","rl","test","75","img/r_s_dots.png","7","75","color,shape,pattern","28","1",""
"null","276838","HierDyexca327p","sub13","01","07","feedback","test","null","","","na","","28","",""
"692.6000000238419","277532","HierDyexca327p","sub13","01","07","rl","test","74","img/r_c_stripes.png","6","74","color,shape,pattern","29","1",""
"null","278543","HierDyexca327p","sub13","01","07","feedback","test","null","","","na","","29","",""
"690.8999999761581","279235","HierDyexca327p","sub13","01","07","rl","test","68","img/b_s_dots.png","3","68","color,shape,pattern","30","1",""
"null","280254","HierDyexca327p","sub13","01","07","feedback","test","null","","","na","","30","",""
"803.6999999880791","281059","HierDyexca327p","sub13","01","07","rl","test","72","img/r_c_dots.png","5","72","color,shape,pattern","31","1",""
"null","282078","HierDyexca327p","sub13","01","07","feedback","test","null","","","na","","31","",""
"712.3999999761581","282792","HierDyexca327p","sub13","01","07","rl","test","70","img/b_s_stripes.png","4","70","color,shape,pattern","32","1",""
"null","283812","HierDyexca327p","sub13","01","07","feedback","test","null","","","na","","32","",""
"666.5","284480","HierDyexca327p","sub13","01","07","rl","test","76","img/r_s_stripes.png","8","76","color,shape,pattern","33","1",""
"null","285492","HierDyexca327p","sub13","01","07","feedback","test","null","","","na","","33","",""
"1301.5","286796","HierDyexca327p","sub13","01","07","rl","test","83","img/b_c_stripes.png","2","83","color,shape,pattern","34","1",""
"null","287804","HierDyexca327p","sub13","01","07","feedback","test","null","","","na","","34","",""
"595","288400","HierDyexca327p","sub13","01","07","rl","test","65","img/b_c_dots.png","1","65","color,shape,pattern","35","1",""
"null","289414","HierDyexca327p","sub13","01","07","feedback","test","null","","","na","","35","",""
"711","290126","HierDyexca327p","sub13","01","07","rl","test","68","img/b_s_dots.png","3","68","color,shape,pattern","36","1",""
"null","291142","HierDyexca327p","sub13","01","07","feedback","test","null","","","na","","36","",""
"546.0999999642372","291690","HierDyexca327p","sub13","01","07","rl","test","70","img/b_s_stripes.png","4","70","color,shape,pattern","37","1",""
"null","292703","HierDyexca327p","sub13","01","07","feedback","test","null","","","na","","37","",""
"512.6000000238419","293217","HierDyexca327p","sub13","01","07","rl","test","70","img/b_s_stripes.png","4","70","color,shape,pattern","38","1",""
"null","294243","HierDyexca327p","sub13","01","07","feedback","test","null","","","na","","38","",""
"1083.3999999761581","295327","HierDyexca327p","sub13","01","07","rl","test","75","img/r_s_dots.png","7","75","color,shape,pattern","39","1",""
"null","296346","HierDyexca327p","sub13","01","07","feedback","test","null","","","na","","39","",""
"803.6000000238419","297151","HierDyexca327p","sub13","01","07","rl","test","68","img/b_s_dots.png","3","68","color,shape,pattern","40","1",""
"null","298175","HierDyexca327p","sub13","01","07","feedback","test","null","","","na","","40","",""
"903.2999999523163","299080","HierDyexca327p","sub13","01","07","rl","test","72","img/r_c_dots.png","5","72","color,shape,pattern","41","1",""
"null","300101","HierDyexca327p","sub13","01","07","feedback","test","null","","","na","","41","",""
"786.3000000119209","300889","HierDyexca327p","sub13","01","07","rl","test","75","img/r_s_dots.png","7","75","color,shape,pattern","42","1",""
"null","301903","HierDyexca327p","sub13","01","07","feedback","test","null","","","na","","42","",""
"983.1000000238419","302888","HierDyexca327p","sub13","01","07","rl","test","74","img/r_c_stripes.png","6","74","color,shape,pattern","43","1",""
"null","303913","HierDyexca327p","sub13","01","07","feedback","test","null","","","na","","43","",""
"625.8000000119209","304540","HierDyexca327p","sub13","01","07","rl","test","74","img/r_c_stripes.png","6","74","color,shape,pattern","44","1",""
"null","305545","HierDyexca327p","sub13","01","07","feedback","test","null","","","na","","44","",""
"703.6999999880791","306250","HierDyexca327p","sub13","01","07","rl","test","76","img/r_s_stripes.png","8","76","color,shape,pattern","45","1",""
"null","307263","HierDyexca327p","sub13","01","07","feedback","test","null","","","na","","45","",""
"663.3999999761581","307927","HierDyexca327p","sub13","01","07","rl","test","74","img/r_c_stripes.png","6","74","color,shape,pattern","46","1",""
