id,group_id,task_type,block,trial,stim_type,stim_index,resp_index,correct,good_timing,t_proposed_prep,t_prep,missed_stim_deadline,day
sub23,11,forced,2,1,motor,3,4,0,1,1.200,1.155,0,1
sub23,11,forced,2,2,motor,7,8,0,1,1,0.957,0,1
sub23,11,forced,2,3,motor,4,4,1,1,1.100,1.027,0,1
sub23,11,forced,2,4,motor,1,1,0,0,0.900,0.792,0,1
sub23,11,forced,2,5,motor,7,7,1,1,0.600,0.528,0,1
sub23,11,forced,2,6,motor,7,7,1,1,0.800,0.729,0,1
sub23,11,forced,2,7,motor,5,5,1,1,1.200,1.117,0,1
sub23,11,forced,2,8,motor,7,7,1,1,0.600,0.515,0,1
sub23,11,forced,2,9,motor,8,8,1,1,0.700,0.677,0,1
sub23,11,forced,2,10,motor,6,5,0,1,0.600,0.527,0,1
sub23,11,forced,2,11,motor,1,1,1,1,0.300,0.309,0,1
sub23,11,forced,2,12,motor,1,1,1,1,0.500,0.545,0,1
sub23,11,forced,2,13,motor,6,6,1,1,0.800,0.799,0,1
sub23,11,forced,2,14,motor,5,5,1,1,0.500,0.515,0,1
sub23,11,forced,2,15,motor,1,1,0,0,0.200,0.341,0,1
sub23,11,forced,2,16,motor,2,2,1,1,1.200,1.090,0,1
sub23,11,forced,2,17,motor,8,8,1,1,0.700,0.623,0,1
sub23,11,forced,2,18,motor,4,4,0,0,1.200,0.991,0,1
sub23,11,forced,2,19,motor,6,6,0,0,1,0.875,0,1
sub23,11,forced,2,20,motor,5,5,0,0,1.200,1.082,0,1
sub23,11,forced,5,1,learn,6,2,0,1,1.200,0.930,1,1
sub23,11,forced,5,2,learn,8,8,1,1,1,0.901,0,1
sub23,11,forced,5,3,learn,8,8,0,0,1.100,0.952,0,1
sub23,11,forced,5,4,learn,1,1,0,0,0.900,0.740,0,1
sub23,11,forced,5,5,learn,4,8,0,0,0.600,0.752,0,1
sub23,11,forced,5,6,learn,3,2,0,1,0.800,0.756,0,1
sub23,11,forced,5,7,learn,4,4,1,1,1.200,1.100,0,1
sub23,11,forced,5,8,learn,5,6,0,0,0.600,0.777,0,1
sub23,11,forced,5,9,learn,8,8,0,0,0.700,0.871,0,1
