"rt","time_elapsed","subject","subID","group","day","trialType","key_press","stim","corrresp","phase","stimNum","trialNum","corr","repeatTrial","motorSwitch","hierarchy","responses"
"1602","479300","HierDy6gl8ww4d","sub04","04","8","motor","65","img/motor_1.png","65","motor","1","13","1","0","0","",""
"null","479407","HierDy6gl8ww4d","sub04","04","8","iti","null","img/motor_1.png","65","motor","","","","","","",""
"678","480092","HierDy6gl8ww4d","sub04","04","8","motor","83","img/motor_2.png","83","motor","2","14","1","0","0","",""
"null","480199","HierDy6gl8ww4d","sub04","04","8","iti","null","img/motor_2.png","83","motor","","","","","","",""
"1121","481327","HierDy6gl8ww4d","sub04","04","8","motor","74","img/motor_6.png","74","motor","6","15","1","0","0","",""
"null","481434","HierDy6gl8ww4d","sub04","04","8","iti","null","img/motor_6.png","74","motor","","","","","","",""
"787","482229","HierDy6gl8ww4d","sub04","04","8","motor","75","img/motor_7.png","75","motor","7","16","1","0","0","",""
"null","482335","HierDy6gl8ww4d","sub04","04","8","iti","null","img/motor_7.png","75","motor","","","","","","",""
"626","482969","HierDy6gl8ww4d","sub04","04","8","motor","76","img/motor_8.png","76","motor","8","17","1","0","0","",""
"null","483075","HierDy6gl8ww4d","sub04","04","8","iti","null","img/motor_8.png","76","motor","","","","","","",""
"645","483727","HierDy6gl8ww4d","sub04","04","8","motor","65","img/motor_1.png","65","motor","1","18","1","0","0","",""
"null","483833","HierDy6gl8ww4d","sub04","04","8","iti","null","img/motor_1.png","65","motor","","","","","","",""
"643","484483","HierDy6gl8ww4d","sub04","04","8","motor","76","img/motor_8.png","76","motor","8","19","1","0","0","",""
"null","484590","HierDy6gl8ww4d","sub04","04","8","iti","null","img/motor_8.png","76","motor","","","","","","",""
"1015","485612","HierDy6gl8ww4d","sub04","04","8","motor","70","img/motor_3.png","68","motor","3","20","0","1","0","",""
"1373","486992","HierDy6gl8ww4d","sub04","04","8","motorRepeat","68","img/motor_3.png","68","motor","3","20","1","0","0","",""
"null","487100","HierDy6gl8ww4d","sub04","04","8","iti","null","img/motor_3.png","68","motor","","","","","","",""
"582","487690","HierDy6gl8ww4d","sub04","04","8","motor","76","img/motor_8.png","76","motor","8","21","1","0","0","",""
"null","487798","HierDy6gl8ww4d","sub04","04","8","iti","null","img/motor_8.png","76","motor","","","","","","",""
"730","488535","HierDy6gl8ww4d","sub04","04","8","motor","74","img/motor_6.png","74","motor","6","22","1","0","0","",""
"null","488643","HierDy6gl8ww4d","sub04","04","8","iti","null","img/motor_6.png","74","motor","","","","","","",""
"531","489181","HierDy6gl8ww4d","sub04","04","8","motor","72","img/motor_5.png","72","motor","5","23","1","0","0","",""
"null","489288","HierDy6gl8ww4d","sub04","04","8","iti","null","img/motor_5.png","72","motor","","","","","","",""
"427","489723","HierDy6gl8ww4d","sub04","04","8","motor","74","img/motor_6.png","74","motor","6","24","1","0","0","",""
"null","489831","HierDy6gl8ww4d","sub04","04","8","iti","null","img/motor_6.png","74","motor","","","","","","",""
"578","490418","HierDy6gl8ww4d","sub04","04","8","motor","83","img/motor_4.png","70","motor","4","25","0","1","0","",""
"47","490472","HierDy6gl8ww4d","sub04","04","8","motorRepeat","70","img/motor_4.png","70","motor","4","25","1","0","0","",""
"null","490580","HierDy6gl8ww4d","sub04","04","8","iti","null","img/motor_4.png","70","motor","","","","","","",""
"1074","491659","HierDy6gl8ww4d","sub04","04","8","motor","74","img/motor_6.png","74","motor","6","26","1","0","0","",""
"null","491765","HierDy6gl8ww4d","sub04","04","8","iti","null","img/motor_6.png","74","motor","","","","","","",""
"434","492205","HierDy6gl8ww4d","sub04","04","8","motor","74","img/motor_6.png","74","motor","6","27","1","0","0","",""
"null","492311","HierDy6gl8ww4d","sub04","04","8","iti","null","img/motor_6.png","74","motor","","","","","","",""
"2458","494775","HierDy6gl8ww4d","sub04","04","8","motor","83","img/motor_2.png","83","motor","2","28","1","0","0","",""
"null","494882","HierDy6gl8ww4d","sub04","04","8","iti","null","img/motor_2.png","83","motor","","","","","","",""
"900","495787","HierDy6gl8ww4d","sub04","04","8","motor","72","img/motor_5.png","72","motor","5","29","1","0","0","",""
"null","495895","HierDy6gl8ww4d","sub04","04","8","iti","null","img/motor_5.png","72","motor","","","","","","",""
"987","496889","HierDy6gl8ww4d","sub04","04","8","motor","74","img/motor_7.png","75","motor","7","30","0","1","0","",""
"1273","498169","HierDy6gl8ww4d","sub04","04","8","motorRepeat","76","img/motor_7.png","75","motor","7","30","0","1","0","",""
"3299","501475","HierDy6gl8ww4d","sub04","04","8","motorRepeat","75","img/motor_7.png","75","motor","7","30","1","0","0","",""
"null","501583","HierDy6gl8ww4d","sub04","04","8","iti","null","img/motor_7.png","75","motor","","","","","","",""
"452","502042","HierDy6gl8ww4d","sub04","04","8","motor","75","img/motor_7.png","75","motor","7","31","1","0","0","",""
"null","502149","HierDy6gl8ww4d","sub04","04","8","iti","null","img/motor_7.png","75","motor","","","","","","",""
"1241","503397","HierDy6gl8ww4d","sub04","04","8","motor","70","img/motor_3.png","68","motor","3","32","0","1","0","",""
"492","503895","HierDy6gl8ww4d","sub04","04","8","motorRepeat","68","img/motor_3.png","68","motor","3","32","1","0","0","",""
"null","504000","HierDy6gl8ww4d","sub04","04","8","iti","null","img/motor_3.png","68","motor","","","","","","",""
"1137","505144","HierDy6gl8ww4d","sub04","04","8","motor","72","img/motor_5.png","72","motor","5","33","1","0","0","",""
"null","505251","HierDy6gl8ww4d","sub04","04","8","iti","null","img/motor_5.png","72","motor","","","","","","",""
"3059","508317","HierDy6gl8ww4d","sub04","04","8","motor","68","img/motor_4.png","70","motor","4","34","0","1","0","",""
"2249","510573","HierDy6gl8ww4d","sub04","04","8","motorRepeat","70","img/motor_4.png","70","motor","4","34","1","0","0","",""
"null","510681","HierDy6gl8ww4d","sub04","04","8","iti","null","img/motor_4.png","70","motor","","","","","","",""
"435","511123","HierDy6gl8ww4d","sub04","04","8","motor","70","img/motor_1.png","65","motor","1","35","0","1","0","",""
"1406","512536","HierDy6gl8ww4d","sub04","04","8","motorRepeat","65","img/motor_1.png","65","motor","1","35","1","0","0","",""
"null","512644","HierDy6gl8ww4d","sub04","04","8","iti","null","img/motor_1.png","65","motor","","","","","","",""
"362","513013","HierDy6gl8ww4d","sub04","04","8","motor","65","img/motor_1.png","65","motor","1","36","1","0","0","",""
"null","513121","HierDy6gl8ww4d","sub04","04","8","iti","null","img/motor_1.png","65","motor","","","","","","",""
"587","513715","HierDy6gl8ww4d","sub04","04","8","motor","83","img/motor_2.png","83","motor","2","37","1","0","0","",""
"null","513822","HierDy6gl8ww4d","sub04","04","8","iti","null","img/motor_2.png","83","motor","","","","","","",""
"589","514418","HierDy6gl8ww4d","sub04","04","8","motor","65","img/motor_1.png","65","motor","1","38","1","0","0","",""
"null","514526","HierDy6gl8ww4d","sub04","04","8","iti","null","img/motor_1.png","65","motor","","","","","","",""
"256","514789","HierDy6gl8ww4d","sub04","04","8","motor","65","img/motor_1.png","65","motor","1","39","1","0","0","",""
"null","514897","HierDy6gl8ww4d","sub04","04","8","iti","null","img/motor_1.png","65","motor","","","","","","",""
"1206","516109","HierDy6gl8ww4d","sub04","04","8","motor","74","img/motor_6.png","74","motor","6","40","1","0","0","",""
"null","516216","HierDy6gl8ww4d","sub04","04","8","iti","null","img/motor_6.png","74","motor","","","","","","",""
"308","516532","HierDy6gl8ww4d","sub04","04","8","motor","74","img/motor_8.png","76","motor","8","41","0","1","0","",""
"459","516999","HierDy6gl8ww4d","sub04","04","8","motorRepeat","75","img/motor_8.png","76","motor","8","41","0","1","0","",""
"348","517354","HierDy6gl8ww4d","sub04","04","8","motorRepeat","76","img/motor_8.png","76","motor","8","41","1","0","0","",""
"null","517462","HierDy6gl8ww4d","sub04","04","8","iti","null","img/motor_8.png","76","motor","","","","","","",""
"1296","518764","HierDy6gl8ww4d","sub04","04","8","motor","70","img/motor_4.png","70","motor","4","42","1","0","0","",""
"null","518872","HierDy6gl8ww4d","sub04","04","8","iti","null","img/motor_4.png","70","motor","","","","","","",""
"406","519284","HierDy6gl8ww4d","sub04","04","8","motor","70","img/motor_4.png","70","motor","4","43","1","0","0","",""
"null","519391","HierDy6gl8ww4d","sub04","04","8","iti","null","img/motor_4.png","70","motor","","","","","","",""
"971","520368","HierDy6gl8ww4d","sub04","04","8","motor","72","img/motor_5.png","72","motor","5","44","1","0","0","",""
"null","520476","HierDy6gl8ww4d","sub04","04","8","iti","null","img/motor_5.png","72","motor","","","","","","",""
"755","521238","HierDy6gl8ww4d","sub04","04","8","motor","83","img/motor_2.png","83","motor","2","45","1","0","0","",""
"null","521346","HierDy6gl8ww4d","sub04","04","8","iti","null","img/motor_2.png","83","motor","","","","","","",""
"1466","522817","HierDy6gl8ww4d","sub04","04","8","motor","75","img/motor_7.png","75","motor","7","46","1","0","0","",""
"null","522923","HierDy6gl8ww4d","sub04","04","8","iti","null","img/motor_7.png","75","motor","","","","","","",""
"772","523702","HierDy6gl8ww4d","sub04","04","8","motor","83","img/motor_2.png","83","motor","2","47","1","0","0","",""
"null","523811","HierDy6gl8ww4d","sub04","04","8","iti","null","img/motor_2.png","83","motor","","","","","","",""
"884","524701","HierDy6gl8ww4d","sub04","04","8","motor","72","img/motor_5.png","72","motor","5","48","1","0","0","",""
"null","524808","HierDy6gl8ww4d","sub04","04","8","iti","null","img/motor_5.png","72","motor","","","","","","",""
"793","525610","HierDy6gl8ww4d","sub04","04","8","motor","76","img/motor_8.png","76","motor","8","49","1","0","0","",""
"null","525718","HierDy6gl8ww4d","sub04","04","8","iti","null","img/motor_8.png","76","motor","","","","","","",""
"1210","526936","HierDy6gl8ww4d","sub04","04","8","motor","65","img/motor_1.png","65","motor","1","50","1","0","0","",""
"null","527043","HierDy6gl8ww4d","sub04","04","8","iti","null","img/motor_1.png","65","motor","","","","","","",""
"763","527815","HierDy6gl8ww4d","sub04","04","8","motor","76","img/motor_8.png","76","motor","8","51","1","0","0","",""
"null","527922","HierDy6gl8ww4d","sub04","04","8","iti","null","img/motor_8.png","76","motor","","","","","","",""
"1199","529128","HierDy6gl8ww4d","sub04","04","8","motor","72","img/motor_5.png","72","motor","5","52","1","0","0","",""
"null","529238","HierDy6gl8ww4d","sub04","04","8","iti","null","img/motor_5.png","72","motor","","","","","","",""
"973","530219","HierDy6gl8ww4d","sub04","04","8","motor","70","img/motor_4.png","70","motor","4","53","1","0","0","",""
"null","530326","HierDy6gl8ww4d","sub04","04","8","iti","null","img/motor_4.png","70","motor","","","","","","",""
"868","531204","HierDy6gl8ww4d","sub04","04","8","motor","76","img/motor_8.png","76","motor","8","54","1","0","0","",""
"null","531311","HierDy6gl8ww4d","sub04","04","8","iti","null","img/motor_8.png","76","motor","","","","","","",""
"962","532282","HierDy6gl8ww4d","sub04","04","8","motor","83","img/motor_2.png","83","motor","2","55","1","0","0","",""
"null","532392","HierDy6gl8ww4d","sub04","04","8","iti","null","img/motor_2.png","83","motor","","","","","","",""
"267","532668","HierDy6gl8ww4d","sub04","04","8","motor","83","img/motor_3.png","68","motor","3","56","0","1","0","",""
"363","533041","HierDy6gl8ww4d","sub04","04","8","motorRepeat","68","img/motor_3.png","68","motor","3","56","1","0","0","",""
"null","533150","HierDy6gl8ww4d","sub04","04","8","iti","null","img/motor_3.png","68","motor","","","","","","",""
"799","533957","HierDy6gl8ww4d","sub04","04","8","motor","76","img/motor_8.png","76","motor","8","57","1","0","0","",""
"null","534064","HierDy6gl8ww4d","sub04","04","8","iti","null","img/motor_8.png","76","motor","","","","","","",""
"338","534409","HierDy6gl8ww4d","sub04","04","8","motor","76","img/motor_7.png","75","motor","7","58","0","1","0","",""
"222","534638","HierDy6gl8ww4d","sub04","04","8","motorRepeat","75","img/motor_7.png","75","motor","7","58","1","0","0","",""
"null","534746","HierDy6gl8ww4d","sub04","04","8","iti","null","img/motor_7.png","75","motor","","","","","","",""
"783","535538","HierDy6gl8ww4d","sub04","04","8","motor","70","img/motor_4.png","70","motor","4","59","1","0","0","",""
"null","535649","HierDy6gl8ww4d","sub04","04","8","iti","null","img/motor_4.png","70","motor","","","","","","",""
"789","536445","HierDy6gl8ww4d","sub04","04","8","motor","68","img/motor_3.png","68","motor","3","60","1","0","0","",""
"null","536552","HierDy6gl8ww4d","sub04","04","8","iti","null","img/motor_3.png","68","motor","","","","","","",""
"1492","538052","HierDy6gl8ww4d","sub04","04","8","motor","65","img/motor_1.png","65","motor","1","61","1","0","0","",""
"null","538160","HierDy6gl8ww4d","sub04","04","8","iti","null","img/motor_1.png","65","motor","","","","","","",""
"480","538648","HierDy6gl8ww4d","sub04","04","8","motor","65","img/motor_2.png","83","motor","2","62","0","1","0","",""
"484","539141","HierDy6gl8ww4d","sub04","04","8","motorRepeat","83","img/motor_2.png","83","motor","2","62","1","0","0","",""
"null","539248","HierDy6gl8ww4d","sub04","04","8","iti","null","img/motor_2.png","83","motor","","","","","","",""
"2554","541811","HierDy6gl8ww4d","sub04","04","8","motor","75","img/motor_7.png","75","motor","7","63","1","0","0","",""
"null","541918","HierDy6gl8ww4d","sub04","04","8","iti","null","img/motor_7.png","75","motor","","","","","","",""
"552","542478","HierDy6gl8ww4d","sub04","04","8","motor","83","img/motor_2.png","83","motor","2","64","1","0","0","",""
"null","542585","HierDy6gl8ww4d","sub04","04","8","iti","null","img/motor_2.png","83","motor","","","","","","",""
"548","543140","HierDy6gl8ww4d","sub04","04","8","motor","65","img/motor_1.png","65","motor","1","65","1","0","0","",""
"null","543247","HierDy6gl8ww4d","sub04","04","8","iti","null","img/motor_1.png","65","motor","","","","","","",""
"788","544043","HierDy6gl8ww4d","sub04","04","8","motor","75","img/motor_7.png","75","motor","7","66","1","0","0","",""
"null","544150","HierDy6gl8ww4d","sub04","04","8","iti","null","img/motor_7.png","75","motor","","","","","","",""
"622","544778","HierDy6gl8ww4d","sub04","04","8","motor","83","img/motor_2.png","83","motor","2","67","1","0","0","",""
"null","544888","HierDy6gl8ww4d","sub04","04","8","iti","null","img/motor_2.png","83","motor","","","","","","",""
"658","545554","HierDy6gl8ww4d","sub04","04","8","motor","74","img/motor_6.png","74","motor","6","68","1","0","0","",""
"null","545661","HierDy6gl8ww4d","sub04","04","8","iti","null","img/motor_6.png","74","motor","","","","","","",""
"433","546101","HierDy6gl8ww4d","sub04","04","8","motor","68","img/motor_4.png","70","motor","4","69","0","1","0","",""
"598","546708","HierDy6gl8ww4d","sub04","04","8","motorRepeat","70","img/motor_4.png","70","motor","4","69","1","0","0","",""
"null","546815","HierDy6gl8ww4d","sub04","04","8","iti","null","img/motor_4.png","70","motor","","","","","","",""
"657","547482","HierDy6gl8ww4d","sub04","04","8","motor","83","img/motor_2.png","83","motor","2","70","1","0","0","",""
"null","547590","HierDy6gl8ww4d","sub04","04","8","iti","null","img/motor_2.png","83","motor","","","","","","",""
"481","548080","HierDy6gl8ww4d","sub04","04","8","motor","68","img/motor_3.png","68","motor","3","71","1","0","0","",""
"null","548188","HierDy6gl8ww4d","sub04","04","8","iti","null","img/motor_3.png","68","motor","","","","","","",""
"742","548938","HierDy6gl8ww4d","sub04","04","8","motor","75","img/motor_6.png","74","motor","6","72","0","1","0","",""
"1071","550018","HierDy6gl8ww4d","sub04","04","8","motorRepeat","74","img/motor_6.png","74","motor","6","72","1","0","0","",""
"null","550126","HierDy6gl8ww4d","sub04","04","8","iti","null","img/motor_6.png","74","motor","","","","","","",""
"987","551120","HierDy6gl8ww4d","sub04","04","8","motor","70","img/motor_4.png","70","motor","4","73","1","0","0","",""
"null","551228","HierDy6gl8ww4d","sub04","04","8","iti","null","img/motor_4.png","70","motor","","","","","","",""
"949","552186","HierDy6gl8ww4d","sub04","04","8","motor","83","img/motor_2.png","83","motor","2","74","1","0","0","",""
"null","552295","HierDy6gl8ww4d","sub04","04","8","iti","null","img/motor_2.png","83","motor","","","","","","",""
"852","553154","HierDy6gl8ww4d","sub04","04","8","motor","70","img/motor_4.png","70","motor","4","75","1","0","0","",""
"null","553262","HierDy6gl8ww4d","sub04","04","8","iti","null","img/motor_4.png","70","motor","","","","","","",""
"767","554035","HierDy6gl8ww4d","sub04","04","8","motor","75","img/motor_7.png","75","motor","7","76","1","0","0","",""
"null","554141","HierDy6gl8ww4d","sub04","04","8","iti","null","img/motor_7.png","75","motor","","","","","","",""
"529","554677","HierDy6gl8ww4d","sub04","04","8","motor","76","img/motor_8.png","76","motor","8","77","1","0","0","",""
"null","554786","HierDy6gl8ww4d","sub04","04","8","iti","null","img/motor_8.png","76","motor","","","","","","",""
"680","555473","HierDy6gl8ww4d","sub04","04","8","motor","83","img/motor_2.png","83","motor","2","78","1","0","0","",""
"null","555580","HierDy6gl8ww4d","sub04","04","8","iti","null","img/motor_2.png","83","motor","","","","","","",""
"441","556028","HierDy6gl8ww4d","sub04","04","8","motor","76","img/motor_8.png","76","motor","8","79","1","0","0","",""
"null","556136","HierDy6gl8ww4d","sub04","04","8","iti","null","img/motor_8.png","76","motor","","","","","","",""
"752","556896","HierDy6gl8ww4d","sub04","04","8","motor","74","img/motor_6.png","74","motor","6","80","1","0","0","",""
"null","557004","HierDy6gl8ww4d","sub04","04","8","iti","null","img/motor_6.png","74","motor","","","","","","",""
"407","557418","HierDy6gl8ww4d","sub04","04","8","motor","74","img/motor_6.png","74","motor","6","81","1","0","0","",""
"null","557527","HierDy6gl8ww4d","sub04","04","8","iti","null","img/motor_6.png","74","motor","","","","","","",""
"533","558066","HierDy6gl8ww4d","sub04","04","8","motor","83","img/motor_4.png","70","motor","4","82","0","1","0","",""
"117","558191","HierDy6gl8ww4d","sub04","04","8","motorRepeat","70","img/motor_4.png","70","motor","4","82","1","0","0","",""
"null","558299","HierDy6gl8ww4d","sub04","04","8","iti","null","img/motor_4.png","70","motor","","","","","","",""
"433","558741","HierDy6gl8ww4d","sub04","04","8","motor","74","img/motor_6.png","74","motor","6","83","1","0","0","",""
"null","558849","HierDy6gl8ww4d","sub04","04","8","iti","null","img/motor_6.png","74","motor","","","","","","",""
"476","559331","HierDy6gl8ww4d","sub04","04","8","motor","72","img/motor_5.png","72","motor","5","84","1","0","0","",""
"null","559439","HierDy6gl8ww4d","sub04","04","8","iti","null","img/motor_5.png","72","motor","","","","","","",""
"365","559811","HierDy6gl8ww4d","sub04","04","8","motor","74","img/motor_6.png","74","motor","6","85","1","0","0","",""
"null","559919","HierDy6gl8ww4d","sub04","04","8","iti","null","img/motor_6.png","74","motor","","","","","","",""
"404","560332","HierDy6gl8ww4d","sub04","04","8","motor","72","img/motor_5.png","72","motor","5","86","1","0","0","",""
"null","560439","HierDy6gl8ww4d","sub04","04","8","iti","null","img/motor_5.png","72","motor","","","","","","",""
"482","560929","HierDy6gl8ww4d","sub04","04","8","motor","68","img/motor_3.png","68","motor","3","87","1","0","0","",""
"null","561037","HierDy6gl8ww4d","sub04","04","8","iti","null","img/motor_3.png","68","motor","","","","","","",""
"491","561535","HierDy6gl8ww4d","sub04","04","8","motor","76","img/motor_8.png","76","motor","8","88","1","0","0","",""
"null","561643","HierDy6gl8ww4d","sub04","04","8","iti","null","img/motor_8.png","76","motor","","","","","","",""
"528","562178","HierDy6gl8ww4d","sub04","04","8","motor","70","img/motor_4.png","70","motor","4","89","1","0","0","",""
"null","562285","HierDy6gl8ww4d","sub04","04","8","iti","null","img/motor_4.png","70","motor","","","","","","",""
"623","562915","HierDy6gl8ww4d","sub04","04","8","motor","74","img/motor_6.png","74","motor","6","90","1","0","0","",""
"null","563023","HierDy6gl8ww4d","sub04","04","8","iti","null","img/motor_6.png","74","motor","","","","","","",""
"526","563556","HierDy6gl8ww4d","sub04","04","8","motor","75","img/motor_7.png","75","motor","7","91","1","0","0","",""
"null","563664","HierDy6gl8ww4d","sub04","04","8","iti","null","img/motor_7.png","75","motor","","","","","","",""
"497","564170","HierDy6gl8ww4d","sub04","04","8","motor","74","img/motor_5.png","72","motor","5","92","0","1","0","",""
"72","564249","HierDy6gl8ww4d","sub04","04","8","motorRepeat","74","img/motor_5.png","72","motor","5","92","0","1","0","",""
"250","564507","HierDy6gl8ww4d","sub04","04","8","motorRepeat","72","img/motor_5.png","72","motor","5","92","1","0","0","",""
"null","564615","HierDy6gl8ww4d","sub04","04","8","iti","null","img/motor_5.png","72","motor","","","","","","",""
"560","565183","HierDy6gl8ww4d","sub04","04","8","motor","68","img/motor_3.png","68","motor","3","93","1","0","0","",""
"null","565291","HierDy6gl8ww4d","sub04","04","8","iti","null","img/motor_3.png","68","motor","","","","","","",""
"551","565850","HierDy6gl8ww4d","sub04","04","8","motor","74","img/motor_6.png","74","motor","6","94","1","0","0","",""
"null","565958","HierDy6gl8ww4d","sub04","04","8","iti","null","img/motor_6.png","74","motor","","","","","","",""
"482","566447","HierDy6gl8ww4d","sub04","04","8","motor","68","img/motor_1.png","65","motor","1","95","0","1","0","",""
"325","566780","HierDy6gl8ww4d","sub04","04","8","motorRepeat","83","img/motor_1.png","65","motor","1","95","0","1","0","",""
"1107","567893","HierDy6gl8ww4d","sub04","04","8","motorRepeat","65","img/motor_1.png","65","motor","1","95","1","0","0","",""
"null","568001","HierDy6gl8ww4d","sub04","04","8","iti","null","img/motor_1.png","65","motor","","","","","","",""
"740","568748","HierDy6gl8ww4d","sub04","04","8","motor","74","img/motor_5.png","72","motor","5","96","0","1","0","",""
"322","569077","HierDy6gl8ww4d","sub04","04","8","motorRepeat","72","img/motor_5.png","72","motor","5","96","1","0","0","",""
"null","569185","HierDy6gl8ww4d","sub04","04","8","iti","null","img/motor_5.png","72","motor","","","","","","",""
"442","569634","HierDy6gl8ww4d","sub04","04","8","motor","83","img/motor_1.png","65","motor","1","97","0","1","0","",""
"340","569981","HierDy6gl8ww4d","sub04","04","8","motorRepeat","65","img/motor_1.png","65","motor","1","97","1","0","0","",""
"null","570089","HierDy6gl8ww4d","sub04","04","8","iti","null","img/motor_1.png","65","motor","","","","","","",""
"692","570789","HierDy6gl8ww4d","sub04","04","8","motor","70","img/motor_4.png","70","motor","4","98","1","0","0","",""
"null","570896","HierDy6gl8ww4d","sub04","04","8","iti","null","img/motor_4.png","70","motor","","","","","","",""
"483","571386","HierDy6gl8ww4d","sub04","04","8","motor","83","img/motor_2.png","83","motor","2","99","1","0","0","",""
"null","571495","HierDy6gl8ww4d","sub04","04","8","iti","null","img/motor_2.png","83","motor","","","","","","",""
"597","572098","HierDy6gl8ww4d","sub04","04","8","motor","74","img/motor_6.png","74","motor","6","100","1","0","0","",""
"null","572207","HierDy6gl8ww4d","sub04","04","8","iti","null","img/motor_6.png","74","motor","","","","","","",""
"342","572556","HierDy6gl8ww4d","sub04","04","8","motor","74","img/motor_6.png","74","motor","6","101","1","0","0","",""
"null","572664","HierDy6gl8ww4d","sub04","04","8","iti","null","img/motor_6.png","74","motor","","","","","","",""
"380","573053","HierDy6gl8ww4d","sub04","04","8","motor","76","img/motor_8.png","76","motor","8","102","1","0","0","",""
"null","573161","HierDy6gl8ww4d","sub04","04","8","iti","null","img/motor_8.png","76","motor","","","","","","",""
"410","573578","HierDy6gl8ww4d","sub04","04","8","motor","83","img/motor_3.png","68","motor","3","103","0","1","0","",""
"394","573981","HierDy6gl8ww4d","sub04","04","8","motorRepeat","68","img/motor_3.png","68","motor","3","103","1","0","0","",""
"null","574089","HierDy6gl8ww4d","sub04","04","8","iti","null","img/motor_3.png","68","motor","","","","","","",""
"482","574579","HierDy6gl8ww4d","sub04","04","8","motor","76","img/motor_8.png","76","motor","8","104","1","0","0","",""
"null","574687","HierDy6gl8ww4d","sub04","04","8","iti","null","img/motor_8.png","76","motor","","","","","","",""
"494","575190","HierDy6gl8ww4d","sub04","04","8","motor","83","img/motor_2.png","83","motor","2","105","1","0","0","",""
"null","575297","HierDy6gl8ww4d","sub04","04","8","iti","null","img/motor_2.png","83","motor","","","","","","",""
"353","575658","HierDy6gl8ww4d","sub04","04","8","motor","83","img/motor_3.png","68","motor","3","106","0","1","0","",""
"252","575917","HierDy6gl8ww4d","sub04","04","8","motorRepeat","68","img/motor_3.png","68","motor","3","106","1","0","0","",""
"null","576026","HierDy6gl8ww4d","sub04","04","8","iti","null","img/motor_3.png","68","motor","","","","","","",""
"383","576415","HierDy6gl8ww4d","sub04","04","8","motor","68","img/motor_5.png","72","motor","5","107","0","1","0","",""
"247","576670","HierDy6gl8ww4d","sub04","04","8","motorRepeat","74","img/motor_5.png","72","motor","5","107","0","1","0","",""
