"rt","time_elapsed","subject","subID","group","day","trialType","phase","key_press","stim","stimNum","corrresp","hierarchy","trialNum","corr","responses"
"33165.699999809265","33167","HierDygdl9lnxv","sub20","08","06","","","","","","","","","",""
"","39552","HierDygdl9lnxv","sub20","08","06","fullscreen","","","","","","","","",""
"4001.3999996185303","43554","HierDygdl9lnxv","sub20","08","06","","prac","","","","","","","",""
"703","44258","HierDygdl9lnxv","sub20","08","06","","","32","","","","","","",""
"852","45110","HierDygdl9lnxv","sub20","08","06","","prac","","","","","","","",""
"966.6000003814697","46079","HierDygdl9lnxv","sub20","08","06","rl","test","83","img/p_t_check.png","2","83","pattern,color,shape","1","1",""
"null","47088","HierDygdl9lnxv","sub20","08","06","feedback","test","null","","","na","","1","",""
"1190.6000003814697","48280","HierDygdl9lnxv","sub20","08","06","rl","test","75","img/r_d_diag.png","7","75","pattern,color,shape","2","1",""
"null","49288","HierDygdl9lnxv","sub20","08","06","feedback","test","null","","","na","","2","",""
"null","51792","HierDygdl9lnxv","sub20","08","06","rl","test","null","img/p_d_diag.png","5","72","pattern,color,shape","3","0",""
"null","52800","HierDygdl9lnxv","sub20","08","06","feedback","test","null","","","na","","3","",""
"1492.2000007629395","54293","HierDygdl9lnxv","sub20","08","06","rl","test","65","img/p_d_check.png","1","65","pattern,color,shape","4","1",""
"null","55295","HierDygdl9lnxv","sub20","08","06","feedback","test","null","","","na","","4","",""
"1044.2999992370605","56341","HierDygdl9lnxv","sub20","08","06","rl","test","70","img/r_t_check.png","4","70","pattern,color,shape","5","1",""
"null","57345","HierDygdl9lnxv","sub20","08","06","feedback","test","null","","","na","","5","",""
"1290.1999998092651","58636","HierDygdl9lnxv","sub20","08","06","rl","test","74","img/p_t_diag.png","6","74","pattern,color,shape","6","1",""
"null","59640","HierDygdl9lnxv","sub20","08","06","feedback","test","null","","","na","","6","",""
"806.4000005722046","60447","HierDygdl9lnxv","sub20","08","06","rl","test","68","img/r_d_check.png","3","68","pattern,color,shape","7","1",""
"null","61456","HierDygdl9lnxv","sub20","08","06","feedback","test","null","","","na","","7","",""
"929.5999994277954","62386","HierDygdl9lnxv","sub20","08","06","rl","test","74","img/p_t_diag.png","6","74","pattern,color,shape","8","1",""
"null","63393","HierDygdl9lnxv","sub20","08","06","feedback","test","null","","","na","","8","",""
"933.1999998092651","64327","HierDygdl9lnxv","sub20","08","06","rl","test","65","img/p_d_check.png","1","65","pattern,color,shape","9","1",""
"null","65337","HierDygdl9lnxv","sub20","08","06","feedback","test","null","","","na","","9","",""
"843","66181","HierDygdl9lnxv","sub20","08","06","rl","test","76","img/r_t_diag.png","8","76","pattern,color,shape","10","1",""
