"rt","time_elapsed","subject","subID","group","day","trialType","phase","key_press","stim","stimNum","corrresp","hierarchy","trialNum","corr","responses"
"16740.39999961853","16741","HierDynah26ajc","sub20","08","02","","","","","","","","","",""
"","20456","HierDynah26ajc","sub20","08","02","fullscreen","","","","","","","","",""
"24436.70000076294","44893","HierDynah26ajc","sub20","08","02","","prac","","","","","","","",""
"7770.89999961853","52666","HierDynah26ajc","sub20","08","02","","","32","","","","","","",""
"3529.1000003814697","56196","HierDynah26ajc","sub20","08","02","","prac","","","","","","","",""
"923.8999996185303","57122","HierDynah26ajc","sub20","08","02","rl","test","65","img/p_t_check.png","2","83","pattern,color,shape","1","0",""
"null","58128","HierDynah26ajc","sub20","08","02","feedback","test","null","","","na","","1","",""
"861.9000005722046","58992","HierDynah26ajc","sub20","08","02","rl","test","75","img/p_d_diag.png","5","72","pattern,color,shape","2","0",""
"null","60000","HierDynah26ajc","sub20","08","02","feedback","test","null","","","na","","2","",""
"841.3000001907349","60842","HierDynah26ajc","sub20","08","02","rl","test","74","img/r_d_check.png","3","68","pattern,color,shape","3","0",""
"null","61848","HierDynah26ajc","sub20","08","02","feedback","test","null","","","na","","3","",""
"810.8999996185303","62660","HierDynah26ajc","sub20","08","02","rl","test","70","img/p_t_diag.png","6","74","pattern,color,shape","4","0",""
"null","63663","HierDynah26ajc","sub20","08","02","feedback","test","null","","","na","","4","",""
"899","64563","HierDynah26ajc","sub20","08","02","rl","test","83","img/p_d_check.png","1","65","pattern,color,shape","5","0",""
"null","65567","HierDynah26ajc","sub20","08","02","feedback","test","null","","","na","","5","",""
"1329","66897","HierDynah26ajc","sub20","08","02","rl","test","75","img/r_t_check.png","4","70","pattern,color,shape","6","0",""
"null","67904","HierDynah26ajc","sub20","08","02","feedback","test","null","","","na","","6","",""
"774.7000007629395","68680","HierDynah26ajc","sub20","08","02","rl","test","74","img/r_t_diag.png","8","76","pattern,color,shape","7","0",""
"null","69687","HierDynah26ajc","sub20","08","02","feedback","test","null","","","na","","7","",""
"802.1000003814697","70490","HierDynah26ajc","sub20","08","02","rl","test","68","img/r_d_diag.png","7","75","pattern,color,shape","8","0",""
"null","71496","HierDynah26ajc","sub20","08","02","feedback","test","null","","","na","","8","",""
"1022.8000001907349","72520","HierDynah26ajc","sub20","08","02","rl","test","65","img/p_d_check.png","1","65","pattern,color,shape","9","1",""
"null","73528","HierDynah26ajc","sub20","08","02","feedback","test","null","","","na","","9","",""
"681.8000001907349","74210","HierDynah26ajc","sub20","08","02","rl","test","75","img/r_t_diag.png","8","76","pattern,color,shape","10","0",""
"null","75216","HierDynah26ajc","sub20","08","02","feedback","test","null","","","na","","10","",""
"646.5","75864","HierDynah26ajc","sub20","08","02","rl","test","83","img/p_d_diag.png","5","72","pattern,color,shape","11","0",""
"null","76872","HierDynah26ajc","sub20","08","02","feedback","test","null","","","na","","11","",""
"658.6999998092651","77532","HierDynah26ajc","sub20","08","02","rl","test","68","img/p_t_diag.png","6","74","pattern,color,shape","12","0",""
"null","78536","HierDynah26ajc","sub20","08","02","feedback","test","null","","","na","","12","",""
"748.5999994277954","79285","HierDynah26ajc","sub20","08","02","rl","test","83","img/r_d_diag.png","7","75","pattern,color,shape","13","0",""
"null","80288","HierDynah26ajc","sub20","08","02","feedback","test","null","","","na","","13","",""
"1986.5999994277954","82275","HierDynah26ajc","sub20","08","02","rl","test","83","img/p_t_check.png","2","83","pattern,color,shape","14","1",""
"null","83279","HierDynah26ajc","sub20","08","02","feedback","test","null","","","na","","14","",""
"1933.5","85214","HierDynah26ajc","sub20","08","02","rl","test","75","img/r_d_diag.png","7","75","pattern,color,shape","15","1",""
"null","86216","HierDynah26ajc","sub20","08","02","feedback","test","null","","","na","","15","",""
"791.3000001907349","87009","HierDynah26ajc","sub20","08","02","rl","test","74","img/r_t_check.png","4","70","pattern,color,shape","16","0",""
"null","88016","HierDynah26ajc","sub20","08","02","feedback","test","null","","","na","","16","",""
"1620.0999994277954","89637","HierDynah26ajc","sub20","08","02","rl","test","72","img/r_d_check.png","3","68","pattern,color,shape","17","0",""
"null","90639","HierDynah26ajc","sub20","08","02","feedback","test","null","","","na","","17","",""
