"rt","responses","time_elapsed","subject","prolificID","demoID","trialType","question_order","key_press","stim","corrresp","phase","stimNum","trialNum","corr","repeatTrial","motorSwitch","pracCounter","hierarchy"
"140686","{""Q0"":""msl000335""}","140724","HierDym1rlp495","igivijld8a","msl000335","","","","","","","","","","","","",""
"1028","","141763","HierDym1rlp495","igivijld8a","msl000335","","","","","","","","","","","","",""
"","","144050","HierDym1rlp495","igivijld8a","msl000335","fullscreen","","","","","","","","","","","",""
"16654","{""Vision"":""Yes"",""Handedness"":""Right"",""Gender"":""male""}","160718","HierDym1rlp495","igivijld8a","msl000335","","[0,1,2]","","","","","","","","","","",""
"3801","{""Q0"":""20""}","164533","HierDym1rlp495","igivijld8a","msl000335","","","","","","","","","","","","",""
"196936","","361484","HierDym1rlp495","igivijld8a","msl000335","","","","","","","","","","","","",""
"812","","362311","HierDym1rlp495","igivijld8a","msl000335","motor","","70","img/motor_4.png","70","motor","4","1","1","0","0","",""
"null","","362425","HierDym1rlp495","igivijld8a","msl000335","iti","","null","img/motor_4.png","70","motor","","","","","","",""
"619","","363055","HierDym1rlp495","igivijld8a","msl000335","motor","","72","img/motor_5.png","72","motor","5","2","1","0","0","",""
"null","","363167","HierDym1rlp495","igivijld8a","msl000335","iti","","null","img/motor_5.png","72","motor","","","","","","",""
"587","","363766","HierDym1rlp495","igivijld8a","msl000335","motor","","83","img/motor_2.png","83","motor","2","3","1","0","0","",""
"null","","363880","HierDym1rlp495","igivijld8a","msl000335","iti","","null","img/motor_2.png","83","motor","","","","","","",""
"578","","364468","HierDym1rlp495","igivijld8a","msl000335","motor","","75","img/motor_7.png","75","motor","7","4","1","0","0","",""
"null","","364579","HierDym1rlp495","igivijld8a","msl000335","iti","","null","img/motor_7.png","75","motor","","","","","","",""
"488","","365080","HierDym1rlp495","igivijld8a","msl000335","motor","","72","img/motor_5.png","72","motor","5","5","1","0","0","",""
"null","","365192","HierDym1rlp495","igivijld8a","msl000335","iti","","null","img/motor_5.png","72","motor","","","","","","",""
"470","","365672","HierDym1rlp495","igivijld8a","msl000335","motor","","65","img/motor_1.png","65","motor","1","6","1","0","0","",""
"null","","365784","HierDym1rlp495","igivijld8a","msl000335","iti","","null","img/motor_1.png","65","motor","","","","","","",""
