"rt","responses","time_elapsed","subject","prolificID","demoID","trialType","question_order","key_press","stim","corrresp","phase","stimNum","trialNum","corr","repeatTrial","motorSwitch","pracCounter","hierarchy"
"1146659","{""Q0"":""ms1000320""}","1146690","HierDylhn3xaob","7kcrujies1","ms1000320","","","","","","","","","","","","",""
"12831","","1159529","HierDylhn3xaob","7kcrujies1","ms1000320","","","","","","","","","","","","",""
"","","1162199","HierDylhn3xaob","7kcrujies1","ms1000320","fullscreen","","","","","","","","","","","",""
"13606","{""Vision"":""Yes"",""Handedness"":""Right"",""Gender"":""female""}","1175821","HierDylhn3xaob","7kcrujies1","ms1000320","","[0,1,2]","","","","","","","","","","",""
"2683","{""Q0"":""18""}","1178523","HierDylhn3xaob","7kcrujies1","ms1000320","","","","","","","","","","","","",""
"91028","","1269565","HierDylhn3xaob","7kcrujies1","ms1000320","","","","","","","","","","","","",""
"934","","1270510","HierDylhn3xaob","7kcrujies1","ms1000320","motor","","83","img/motor_2.png","83","motor","2","1","1","0","0","",""
"null","","1270625","HierDylhn3xaob","7kcrujies1","ms1000320","iti","","null","img/motor_2.png","83","motor","","","","","","",""
"660","","1271294","HierDylhn3xaob","7kcrujies1","ms1000320","motor","","72","img/motor_5.png","72","motor","5","2","1","0","0","",""
"null","","1271408","HierDylhn3xaob","7kcrujies1","ms1000320","iti","","null","img/motor_5.png","72","motor","","","","","","",""
"533","","1271950","HierDylhn3xaob","7kcrujies1","ms1000320","motor","","74","img/motor_6.png","74","motor","6","3","1","0","0","",""
"null","","1272058","HierDylhn3xaob","7kcrujies1","ms1000320","iti","","null","img/motor_6.png","74","motor","","","","","","",""
"452","","1272525","HierDylhn3xaob","7kcrujies1","ms1000320","motor","","83","img/motor_2.png","83","motor","2","4","1","0","0","",""
"null","","1272640","HierDylhn3xaob","7kcrujies1","ms1000320","iti","","null","img/motor_2.png","83","motor","","","","","","",""
"558","","1273206","HierDylhn3xaob","7kcrujies1","ms1000320","motor","","68","img/motor_3.png","68","motor","3","5","1","0","0","",""
"null","","1273320","HierDylhn3xaob","7kcrujies1","ms1000320","iti","","null","img/motor_3.png","68","motor","","","","","","",""
"484","","1273815","HierDylhn3xaob","7kcrujies1","ms1000320","motor","","74","img/motor_6.png","74","motor","6","6","1","0","0","",""
"null","","1273923","HierDylhn3xaob","7kcrujies1","ms1000320","iti","","null","img/motor_6.png","74","motor","","","","","","",""
"499","","1274430","HierDylhn3xaob","7kcrujies1","ms1000320","motor","","72","img/motor_5.png","72","motor","5","7","1","0","0","",""
"null","","1274538","HierDylhn3xaob","7kcrujies1","ms1000320","iti","","null","img/motor_5.png","72","motor","","","","","","",""
"468","","1275014","HierDylhn3xaob","7kcrujies1","ms1000320","motor","","83","img/motor_2.png","83","motor","2","8","1","0","0","",""
"null","","1275123","HierDylhn3xaob","7kcrujies1","ms1000320","iti","","null","img/motor_2.png","83","motor","","","","","","",""
"483","","1275615","HierDylhn3xaob","7kcrujies1","ms1000320","motor","","70","img/motor_4.png","70","motor","4","9","1","0","0","",""
"null","","1275724","HierDylhn3xaob","7kcrujies1","ms1000320","iti","","null","img/motor_4.png","70","motor","","","","","","",""
"580","","1276310","HierDylhn3xaob","7kcrujies1","ms1000320","motor","","75","img/motor_7.png","75","motor","7","10","1","0","0","",""
"null","","1276418","HierDylhn3xaob","7kcrujies1","ms1000320","iti","","null","img/motor_7.png","75","motor","","","","","","",""
"461","","1276893","HierDylhn3xaob","7kcrujies1","ms1000320","motor","","75","img/motor_7.png","75","motor","7","11","1","0","0","",""
"null","","1277008","HierDylhn3xaob","7kcrujies1","ms1000320","iti","","null","img/motor_7.png","75","motor","","","","","","",""
"398","","1277415","HierDylhn3xaob","7kcrujies1","ms1000320","motor","","83","img/motor_2.png","83","motor","2","12","1","0","0","",""
"null","","1277522","HierDylhn3xaob","7kcrujies1","ms1000320","iti","","null","img/motor_2.png","83","motor","","","","","","",""
"604","","1278134","HierDylhn3xaob","7kcrujies1","ms1000320","motor","","75","img/motor_7.png","75","motor","7","13","1","0","0","",""
"null","","1278242","HierDylhn3xaob","7kcrujies1","ms1000320","iti","","null","img/motor_7.png","75","motor","","","","","","",""
"405","","1278653","HierDylhn3xaob","7kcrujies1","ms1000320","motor","","72","img/motor_5.png","72","motor","5","14","1","0","0","",""
"null","","1278768","HierDylhn3xaob","7kcrujies1","ms1000320","iti","","null","img/motor_5.png","72","motor","","","","","","",""
"366","","1279142","HierDylhn3xaob","7kcrujies1","ms1000320","motor","","83","img/motor_1.png","65","motor","1","15","0","1","0","",""
"441","","1279591","HierDylhn3xaob","7kcrujies1","ms1000320","motorRepeat","","65","img/motor_1.png","65","motor","1","15","1","0","0","",""
"null","","1279699","HierDylhn3xaob","7kcrujies1","ms1000320","iti","","null","img/motor_1.png","65","motor","","","","","","",""
"451","","1280158","HierDylhn3xaob","7kcrujies1","ms1000320","motor","","65","img/motor_1.png","65","motor","1","16","1","0","0","",""
"null","","1280266","HierDylhn3xaob","7kcrujies1","ms1000320","iti","","null","img/motor_1.png","65","motor","","","","","","",""
"549","","1280822","HierDylhn3xaob","7kcrujies1","ms1000320","motor","","75","img/motor_6.png","74","motor","6","17","0","1","0","",""
"384","","1281214","HierDylhn3xaob","7kcrujies1","ms1000320","motorRepeat","","74","img/motor_6.png","74","motor","6","17","1","0","0","",""
"null","","1281329","HierDylhn3xaob","7kcrujies1","ms1000320","iti","","null","img/motor_6.png","74","motor","","","","","","",""
"454","","1281791","HierDylhn3xaob","7kcrujies1","ms1000320","motor","","74","img/motor_6.png","74","motor","6","18","1","0","0","",""
"null","","1281905","HierDylhn3xaob","7kcrujies1","ms1000320","iti","","null","img/motor_6.png","74","motor","","","","","","",""
"525","","1282439","HierDylhn3xaob","7kcrujies1","ms1000320","motor","","83","img/motor_2.png","83","motor","2","19","1","0","0","",""
"null","","1282553","HierDylhn3xaob","7kcrujies1","ms1000320","iti","","null","img/motor_2.png","83","motor","","","","","","",""
"525","","1283087","HierDylhn3xaob","7kcrujies1","ms1000320","motor","","74","img/motor_6.png","74","motor","6","20","1","0","0","",""
"null","","1283195","HierDylhn3xaob","7kcrujies1","ms1000320","iti","","null","img/motor_6.png","74","motor","","","","","","",""
"541","","1283748","HierDylhn3xaob","7kcrujies1","ms1000320","motor","","70","img/motor_4.png","70","motor","4","21","1","0","0","",""
"null","","1283863","HierDylhn3xaob","7kcrujies1","ms1000320","iti","","null","img/motor_4.png","70","motor","","","","","","",""
"583","","1284455","HierDylhn3xaob","7kcrujies1","ms1000320","motor","","76","img/motor_8.png","76","motor","8","22","1","0","0","",""
"null","","1284563","HierDylhn3xaob","7kcrujies1","ms1000320","iti","","null","img/motor_8.png","76","motor","","","","","","",""
"515","","1285086","HierDylhn3xaob","7kcrujies1","ms1000320","motor","","70","img/motor_4.png","70","motor","4","23","1","0","0","",""
"null","","1285201","HierDylhn3xaob","7kcrujies1","ms1000320","iti","","null","img/motor_4.png","70","motor","","","","","","",""
"541","","1285756","HierDylhn3xaob","7kcrujies1","ms1000320","motor","","72","img/motor_5.png","72","motor","5","24","1","0","0","",""
"null","","1285865","HierDylhn3xaob","7kcrujies1","ms1000320","iti","","null","img/motor_5.png","72","motor","","","","","","",""
"517","","1286391","HierDylhn3xaob","7kcrujies1","ms1000320","motor","","76","img/motor_8.png","76","motor","8","25","1","0","0","",""
"null","","1286505","HierDylhn3xaob","7kcrujies1","ms1000320","iti","","null","img/motor_8.png","76","motor","","","","","","",""
"564","","1287078","HierDylhn3xaob","7kcrujies1","ms1000320","motor","","74","img/motor_6.png","74","motor","6","26","1","0","0","",""
"null","","1287193","HierDylhn3xaob","7kcrujies1","ms1000320","iti","","null","img/motor_6.png","74","motor","","","","","","",""
"429","","1287631","HierDylhn3xaob","7kcrujies1","ms1000320","motor","","76","img/motor_8.png","76","motor","8","27","1","0","0","",""
"null","","1287738","HierDylhn3xaob","7kcrujies1","ms1000320","iti","","null","img/motor_8.png","76","motor","","","","","","",""
"572","","1288318","HierDylhn3xaob","7kcrujies1","ms1000320","motor","","83","img/motor_3.png","68","motor","3","28","0","1","0","",""
"417","","1288749","HierDylhn3xaob","7kcrujies1","ms1000320","motorRepeat","","68","img/motor_3.png","68","motor","3","28","1","0","0","",""
"null","","1288864","HierDylhn3xaob","7kcrujies1","ms1000320","iti","","null","img/motor_3.png","68","motor","","","","","","",""
"413","","1289293","HierDylhn3xaob","7kcrujies1","ms1000320","motor","","76","img/motor_8.png","76","motor","8","29","1","0","0","",""
"null","","1289408","HierDylhn3xaob","7kcrujies1","ms1000320","iti","","null","img/motor_8.png","76","motor","","","","","","",""
"461","","1289878","HierDylhn3xaob","7kcrujies1","ms1000320","motor","","74","img/motor_6.png","74","motor","6","30","1","0","0","",""
"null","","1289986","HierDylhn3xaob","7kcrujies1","ms1000320","iti","","null","img/motor_6.png","74","motor","","","","","","",""
"460","","1290454","HierDylhn3xaob","7kcrujies1","ms1000320","motor","","75","img/motor_7.png","75","motor","7","31","1","0","0","",""
"null","","1290562","HierDylhn3xaob","7kcrujies1","ms1000320","iti","","null","img/motor_7.png","75","motor","","","","","","",""
"779","","1291350","HierDylhn3xaob","7kcrujies1","ms1000320","motor","","83","img/motor_2.png","83","motor","2","32","1","0","0","",""
"null","","1291459","HierDylhn3xaob","7kcrujies1","ms1000320","iti","","null","img/motor_2.png","83","motor","","","","","","",""
"635","","1292103","HierDylhn3xaob","7kcrujies1","ms1000320","motor","","72","img/motor_5.png","72","motor","5","33","1","0","0","",""
"null","","1292216","HierDylhn3xaob","7kcrujies1","ms1000320","iti","","null","img/motor_5.png","72","motor","","","","","","",""
"559","","1292782","HierDylhn3xaob","7kcrujies1","ms1000320","motor","","70","img/motor_4.png","70","motor","4","34","1","0","0","",""
"null","","1292891","HierDylhn3xaob","7kcrujies1","ms1000320","iti","","null","img/motor_4.png","70","motor","","","","","","",""
"514","","1293414","HierDylhn3xaob","7kcrujies1","ms1000320","motor","","76","img/motor_8.png","76","motor","8","35","1","0","0","",""
"null","","1293524","HierDylhn3xaob","7kcrujies1","ms1000320","iti","","null","img/motor_8.png","76","motor","","","","","","",""
"499","","1294036","HierDylhn3xaob","7kcrujies1","ms1000320","motor","","72","img/motor_5.png","72","motor","5","36","1","0","0","",""
"null","","1294146","HierDylhn3xaob","7kcrujies1","ms1000320","iti","","null","img/motor_5.png","72","motor","","","","","","",""
"374","","1294525","HierDylhn3xaob","7kcrujies1","ms1000320","motor","","76","img/motor_8.png","76","motor","8","37","1","0","0","",""
"null","","1294633","HierDylhn3xaob","7kcrujies1","ms1000320","iti","","null","img/motor_8.png","76","motor","","","","","","",""
"494","","1295135","HierDylhn3xaob","7kcrujies1","ms1000320","motor","","74","img/motor_7.png","75","motor","7","38","0","1","0","",""
"465","","1295607","HierDylhn3xaob","7kcrujies1","ms1000320","motorRepeat","","75","img/motor_7.png","75","motor","7","38","1","0","0","",""
"null","","1295716","HierDylhn3xaob","7kcrujies1","ms1000320","iti","","null","img/motor_7.png","75","motor","","","","","","",""
"595","","1296325","HierDylhn3xaob","7kcrujies1","ms1000320","motor","","83","img/motor_3.png","68","motor","3","39","0","1","0","",""
"362","","1296701","HierDylhn3xaob","7kcrujies1","ms1000320","motorRepeat","","68","img/motor_3.png","68","motor","3","39","1","0","0","",""
"null","","1296816","HierDylhn3xaob","7kcrujies1","ms1000320","iti","","null","img/motor_3.png","68","motor","","","","","","",""
"631","","1297454","HierDylhn3xaob","7kcrujies1","ms1000320","motor","","83","img/motor_2.png","83","motor","2","40","1","0","0","",""
