"rt","responses","time_elapsed","subject","prolificID","demoID","trialType","question_order","key_press","stim","corrresp","phase","stimNum","trialNum","corr","repeatTrial","motorSwitch","pracCounter","hierarchy"
"320781","{""Q0"":""ms1000379""}","320816","HierDyyptfudne","flun8cl57a","ms1000379","","","","","","","","","","","","",""
"1088","","321911","HierDyyptfudne","flun8cl57a","ms1000379","","","","","","","","","","","","",""
"","","324010","HierDyyptfudne","flun8cl57a","ms1000379","fullscreen","","","","","","","","","","","",""
"13650","{""Vision"":""Yes"",""Handedness"":""Right"",""Gender"":""female""}","337679","HierDyyptfudne","flun8cl57a","ms1000379","","[0,1,2]","","","","","","","","","","",""
"3706","{""Q0"":""19""}","341395","HierDyyptfudne","flun8cl57a","ms1000379","","","","","","","","","","","","",""
"83222","","424636","HierDyyptfudne","flun8cl57a","ms1000379","","","","","","","","","","","","",""
"1870","","426524","HierDyyptfudne","flun8cl57a","ms1000379","motor","","68","img/motor_3.png","68","motor","3","1","1","0","0","",""
"null","","426642","HierDyyptfudne","flun8cl57a","ms1000379","iti","","null","img/motor_3.png","68","motor","","","","","","",""
"692","","427341","HierDyyptfudne","flun8cl57a","ms1000379","motor","","75","img/motor_7.png","75","motor","7","2","1","0","0","",""
"null","","427450","HierDyyptfudne","flun8cl57a","ms1000379","iti","","null","img/motor_7.png","75","motor","","","","","","",""
"475","","427932","HierDyyptfudne","flun8cl57a","ms1000379","motor","","65","img/motor_1.png","65","motor","1","3","1","0","0","",""
"null","","428048","HierDyyptfudne","flun8cl57a","ms1000379","iti","","null","img/motor_1.png","65","motor","","","","","","",""
"1293","","429350","HierDyyptfudne","flun8cl57a","ms1000379","motor","","74","img/motor_6.png","74","motor","6","4","1","0","0","",""
"null","","429458","HierDyyptfudne","flun8cl57a","ms1000379","iti","","null","img/motor_6.png","74","motor","","","","","","",""
"523","","429989","HierDyyptfudne","flun8cl57a","ms1000379","motor","","72","img/motor_5.png","72","motor","5","5","1","0","0","",""
"null","","430098","HierDyyptfudne","flun8cl57a","ms1000379","iti","","null","img/motor_5.png","72","motor","","","","","","",""
"572","","430684","HierDyyptfudne","flun8cl57a","ms1000379","motor","","68","img/motor_3.png","68","motor","3","6","1","0","0","",""
"null","","430793","HierDyyptfudne","flun8cl57a","ms1000379","iti","","null","img/motor_3.png","68","motor","","","","","","",""
"613","","431413","HierDyyptfudne","flun8cl57a","ms1000379","motor","","83","img/motor_2.png","83","motor","2","7","1","0","0","",""
"null","","431527","HierDyyptfudne","flun8cl57a","ms1000379","iti","","null","img/motor_2.png","83","motor","","","","","","",""
"486","","432021","HierDyyptfudne","flun8cl57a","ms1000379","motor","","70","img/motor_4.png","70","motor","4","8","1","0","0","",""
