"rt","responses","time_elapsed","subject","prolificID","demoID","trialType","question_order","key_press","stim","corrresp","phase","stimNum","trialNum","corr","repeatTrial","motorSwitch","pracCounter","hierarchy"
"57332","{""Q0"":""ms1000278""}","57364","HierDytppjxnbv","e4dd8p3hbb","ms1000278","","","","","","","","","","","","",""
"1237","","58610","HierDytppjxnbv","e4dd8p3hbb","ms1000278","","","","","","","","","","","","",""
"","","61473","HierDytppjxnbv","e4dd8p3hbb","ms1000278","fullscreen","","","","","","","","","","","",""
"24947","{""Vision"":""Yes"",""Handedness"":""Right"",""Gender"":""male""}","86440","HierDytppjxnbv","e4dd8p3hbb","ms1000278","","[0,1,2]","","","","","","","","","","",""
"2113","{""Q0"":""18""}","88565","HierDytppjxnbv","e4dd8p3hbb","ms1000278","","","","","","","","","","","","",""
"109820","","198395","HierDytppjxnbv","e4dd8p3hbb","ms1000278","","","","","","","","","","","","",""
"765","","199168","HierDytppjxnbv","e4dd8p3hbb","ms1000278","motor","","70","img/motor_4.png","70","motor","4","1","1","0","0","",""
"null","","199277","HierDytppjxnbv","e4dd8p3hbb","ms1000278","iti","","null","img/motor_4.png","70","motor","","","","","","",""
"444","","199735","HierDytppjxnbv","e4dd8p3hbb","ms1000278","motor","","65","img/motor_1.png","65","motor","1","2","1","0","0","",""
"null","","199844","HierDytppjxnbv","e4dd8p3hbb","ms1000278","iti","","null","img/motor_1.png","65","motor","","","","","","",""
"357","","200208","HierDytppjxnbv","e4dd8p3hbb","ms1000278","motor","","65","img/motor_1.png","65","motor","1","3","1","0","0","",""
"null","","200322","HierDytppjxnbv","e4dd8p3hbb","ms1000278","iti","","null","img/motor_1.png","65","motor","","","","","","",""
"430","","200760","HierDytppjxnbv","e4dd8p3hbb","ms1000278","motor","","72","img/motor_5.png","72","motor","5","4","1","0","0","",""
"null","","200869","HierDytppjxnbv","e4dd8p3hbb","ms1000278","iti","","null","img/motor_5.png","72","motor","","","","","","",""
"420","","201297","HierDytppjxnbv","e4dd8p3hbb","ms1000278","motor","","76","img/motor_8.png","76","motor","8","5","1","0","0","",""
"null","","201405","HierDytppjxnbv","e4dd8p3hbb","ms1000278","iti","","null","img/motor_8.png","76","motor","","","","","","",""
"324","","201736","HierDytppjxnbv","e4dd8p3hbb","ms1000278","motor","","72","img/motor_5.png","72","motor","5","6","1","0","0","",""
"null","","201850","HierDytppjxnbv","e4dd8p3hbb","ms1000278","iti","","null","img/motor_5.png","72","motor","","","","","","",""
"326","","202184","HierDytppjxnbv","e4dd8p3hbb","ms1000278","motor","","65","img/motor_1.png","65","motor","1","7","1","0","0","",""
"null","","202292","HierDytppjxnbv","e4dd8p3hbb","ms1000278","iti","","null","img/motor_1.png","65","motor","","","","","","",""
"363","","202664","HierDytppjxnbv","e4dd8p3hbb","ms1000278","motor","","72","img/motor_5.png","72","motor","5","8","1","0","0","",""
"null","","202778","HierDytppjxnbv","e4dd8p3hbb","ms1000278","iti","","null","img/motor_5.png","72","motor","","","","","","",""
"446","","203238","HierDytppjxnbv","e4dd8p3hbb","ms1000278","motor","","74","img/motor_6.png","74","motor","6","9","1","0","0","",""
"null","","203353","HierDytppjxnbv","e4dd8p3hbb","ms1000278","iti","","null","img/motor_6.png","74","motor","","","","","","",""
"343","","203711","HierDytppjxnbv","e4dd8p3hbb","ms1000278","motor","","75","img/motor_8.png","76","motor","8","10","0","1","0","",""
"208","","203934","HierDytppjxnbv","e4dd8p3hbb","ms1000278","motorRepeat","","76","img/motor_8.png","76","motor","8","10","1","0","0","",""
"null","","204043","HierDytppjxnbv","e4dd8p3hbb","ms1000278","iti","","null","img/motor_8.png","76","motor","","","","","","",""
