"rt","responses","time_elapsed","subject","prolificID","demoID","trialType","question_order","key_press","stim","corrresp","phase","stimNum","trialNum","corr","repeatTrial","motorSwitch","pracCounter","hierarchy"
"1578101","{""Q0"":""msl000312""}","1578133","HierDy3qb8vkb2","efn0v9b0so","msl000312","","","","","","","","","","","","",""
"2283","","1580430","HierDy3qb8vkb2","efn0v9b0so","msl000312","","","","","","","","","","","","",""
"","","1582153","HierDy3qb8vkb2","efn0v9b0so","msl000312","fullscreen","","","","","","","","","","","",""
"20403","{""Vision"":""Yes"",""Handedness"":""Right"",""Gender"":""male""}","1602572","HierDy3qb8vkb2","efn0v9b0so","msl000312","","[0,1,2]","","","","","","","","","","",""
"4553","{""Q0"":""21""}","1607144","HierDy3qb8vkb2","efn0v9b0so","msl000312","","","","","","","","","","","","",""
"164986","","1772138","HierDy3qb8vkb2","efn0v9b0so","msl000312","","","","","","","","","","","","",""
"943","","1773090","HierDy3qb8vkb2","efn0v9b0so","msl000312","motor","","83","img/motor_2.png","83","motor","2","1","1","0","0","",""
"null","","1773198","HierDy3qb8vkb2","efn0v9b0so","msl000312","iti","","null","img/motor_2.png","83","motor","","","","","","",""
"908","","1774114","HierDy3qb8vkb2","efn0v9b0so","msl000312","motor","","74","img/motor_6.png","74","motor","6","2","1","0","0","",""
"null","","1774221","HierDy3qb8vkb2","efn0v9b0so","msl000312","iti","","null","img/motor_6.png","74","motor","","","","","","",""
"852","","1775088","HierDy3qb8vkb2","efn0v9b0so","msl000312","motor","","70","img/motor_4.png","70","motor","4","3","1","0","0","",""
"null","","1775197","HierDy3qb8vkb2","efn0v9b0so","msl000312","iti","","null","img/motor_4.png","70","motor","","","","","","",""
"1741","","1776952","HierDy3qb8vkb2","efn0v9b0so","msl000312","motor","","70","img/motor_4.png","70","motor","4","4","1","0","0","",""
"null","","1777061","HierDy3qb8vkb2","efn0v9b0so","msl000312","iti","","null","img/motor_4.png","70","motor","","","","","","",""
"837","","1777907","HierDy3qb8vkb2","efn0v9b0so","msl000312","motor","","72","img/motor_5.png","72","motor","5","5","1","0","0","",""
"null","","1778021","HierDy3qb8vkb2","efn0v9b0so","msl000312","iti","","null","img/motor_5.png","72","motor","","","","","","",""
"676","","1778706","HierDy3qb8vkb2","efn0v9b0so","msl000312","motor","","83","img/motor_2.png","83","motor","2","6","1","0","0","",""
"null","","1778821","HierDy3qb8vkb2","efn0v9b0so","msl000312","iti","","null","img/motor_2.png","83","motor","","","","","","",""
"619","","1779457","HierDy3qb8vkb2","efn0v9b0so","msl000312","motor","","65","img/motor_1.png","65","motor","1","7","1","0","0","",""
"null","","1779571","HierDy3qb8vkb2","efn0v9b0so","msl000312","iti","","null","img/motor_1.png","65","motor","","","","","","",""
"1013","","1780594","HierDy3qb8vkb2","efn0v9b0so","msl000312","motor","","68","img/motor_3.png","68","motor","3","8","1","0","0","",""
"null","","1780709","HierDy3qb8vkb2","efn0v9b0so","msl000312","iti","","null","img/motor_3.png","68","motor","","","","","","",""
"580","","1781298","HierDy3qb8vkb2","efn0v9b0so","msl000312","motor","","70","img/motor_4.png","70","motor","4","9","1","0","0","",""
"null","","1781412","HierDy3qb8vkb2","efn0v9b0so","msl000312","iti","","null","img/motor_4.png","70","motor","","","","","","",""
"590","","1782009","HierDy3qb8vkb2","efn0v9b0so","msl000312","motor","","65","img/motor_1.png","65","motor","1","10","1","0","0","",""
"null","","1782124","HierDy3qb8vkb2","efn0v9b0so","msl000312","iti","","null","img/motor_1.png","65","motor","","","","","","",""
"894","","1783033","HierDy3qb8vkb2","efn0v9b0so","msl000312","motor","","68","img/motor_3.png","68","motor","3","11","1","0","0","",""
"null","","1783141","HierDy3qb8vkb2","efn0v9b0so","msl000312","iti","","null","img/motor_3.png","68","motor","","","","","","",""
"718","","1783867","HierDy3qb8vkb2","efn0v9b0so","msl000312","motor","","74","img/motor_6.png","74","motor","6","12","1","0","0","",""
"null","","1783974","HierDy3qb8vkb2","efn0v9b0so","msl000312","iti","","null","img/motor_6.png","74","motor","","","","","","",""
"844","","1784825","HierDy3qb8vkb2","efn0v9b0so","msl000312","motor","","68","img/motor_3.png","68","motor","3","13","1","0","0","",""
"null","","1784940","HierDy3qb8vkb2","efn0v9b0so","msl000312","iti","","null","img/motor_3.png","68","motor","","","","","","",""
"685","","1785634","HierDy3qb8vkb2","efn0v9b0so","msl000312","motor","","76","img/motor_8.png","76","motor","8","14","1","0","0","",""
"null","","1785748","HierDy3qb8vkb2","efn0v9b0so","msl000312","iti","","null","img/motor_8.png","76","motor","","","","","","",""
"765","","1786528","HierDy3qb8vkb2","efn0v9b0so","msl000312","motor","","83","img/motor_2.png","83","motor","2","15","1","0","0","",""
"null","","1786644","HierDy3qb8vkb2","efn0v9b0so","msl000312","iti","","null","img/motor_2.png","83","motor","","","","","","",""
"471","","1787121","HierDy3qb8vkb2","efn0v9b0so","msl000312","motor","","76","img/motor_8.png","76","motor","8","16","1","0","0","",""
"null","","1787230","HierDy3qb8vkb2","efn0v9b0so","msl000312","iti","","null","img/motor_8.png","76","motor","","","","","","",""
"677","","1787920","HierDy3qb8vkb2","efn0v9b0so","msl000312","motor","","72","img/motor_5.png","72","motor","5","17","1","0","0","",""
"null","","1788035","HierDy3qb8vkb2","efn0v9b0so","msl000312","iti","","null","img/motor_5.png","72","motor","","","","","","",""
"446","","1788490","HierDy3qb8vkb2","efn0v9b0so","msl000312","motor","","76","img/motor_8.png","76","motor","8","18","1","0","0","",""
"null","","1788598","HierDy3qb8vkb2","efn0v9b0so","msl000312","iti","","null","img/motor_8.png","76","motor","","","","","","",""
"621","","1789232","HierDy3qb8vkb2","efn0v9b0so","msl000312","motor","","83","img/motor_2.png","83","motor","2","19","1","0","0","",""
"null","","1789341","HierDy3qb8vkb2","efn0v9b0so","msl000312","iti","","null","img/motor_2.png","83","motor","","","","","","",""
"902","","1790257","HierDy3qb8vkb2","efn0v9b0so","msl000312","motor","","72","img/motor_5.png","72","motor","5","20","1","0","0","",""
"null","","1790371","HierDy3qb8vkb2","efn0v9b0so","msl000312","iti","","null","img/motor_5.png","72","motor","","","","","","",""
"486","","1790866","HierDy3qb8vkb2","efn0v9b0so","msl000312","motor","","76","img/motor_8.png","76","motor","8","21","1","0","0","",""
"null","","1790980","HierDy3qb8vkb2","efn0v9b0so","msl000312","iti","","null","img/motor_8.png","76","motor","","","","","","",""
"622","","1791610","HierDy3qb8vkb2","efn0v9b0so","msl000312","motor","","72","img/motor_5.png","72","motor","5","22","1","0","0","",""
"null","","1791719","HierDy3qb8vkb2","efn0v9b0so","msl000312","iti","","null","img/motor_5.png","72","motor","","","","","","",""
"708","","1792434","HierDy3qb8vkb2","efn0v9b0so","msl000312","motor","","83","img/motor_2.png","83","motor","2","23","1","0","0","",""
"null","","1792550","HierDy3qb8vkb2","efn0v9b0so","msl000312","iti","","null","img/motor_2.png","83","motor","","","","","","",""
"549","","1793112","HierDy3qb8vkb2","efn0v9b0so","msl000312","motor","","76","img/motor_8.png","76","motor","8","24","1","0","0","",""
"null","","1793227","HierDy3qb8vkb2","efn0v9b0so","msl000312","iti","","null","img/motor_8.png","76","motor","","","","","","",""
