"rt","responses","time_elapsed","subject","prolificID","demoID","trialType","question_order","key_press","stim","corrresp","phase","stimNum","trialNum","corr","repeatTrial","motorSwitch","pracCounter","hierarchy"
"719","","6711117","HierDyac0s1z15","2ufgfxgetv","msl000300","motor","","74","img/motor_6.png","74","motor","6","71","1","0","0","",""
"null","","6711231","HierDyac0s1z15","2ufgfxgetv","msl000300","iti","","null","img/motor_6.png","74","motor","","","","","","",""
"606","","6711852","HierDyac0s1z15","2ufgfxgetv","msl000300","motor","","65","img/motor_1.png","65","motor","1","72","1","0","0","",""
"null","","6711959","HierDyac0s1z15","2ufgfxgetv","msl000300","iti","","null","img/motor_1.png","65","motor","","","","","","",""
"550","","6712517","HierDyac0s1z15","2ufgfxgetv","msl000300","motor","","70","img/motor_4.png","70","motor","4","73","1","0","0","",""
"null","","6712631","HierDyac0s1z15","2ufgfxgetv","msl000300","iti","","null","img/motor_4.png","70","motor","","","","","","",""
"598","","6713244","HierDyac0s1z15","2ufgfxgetv","msl000300","motor","","83","img/motor_2.png","83","motor","2","74","1","0","0","",""
"null","","6713352","HierDyac0s1z15","2ufgfxgetv","msl000300","iti","","null","img/motor_2.png","83","motor","","","","","","",""
"405","","6713772","HierDyac0s1z15","2ufgfxgetv","msl000300","motor","","83","img/motor_2.png","83","motor","2","75","1","0","0","",""
"null","","6713880","HierDyac0s1z15","2ufgfxgetv","msl000300","iti","","null","img/motor_2.png","83","motor","","","","","","",""
"653","","6714541","HierDyac0s1z15","2ufgfxgetv","msl000300","motor","","76","img/motor_8.png","76","motor","8","76","1","0","0","",""
"null","","6714649","HierDyac0s1z15","2ufgfxgetv","msl000300","iti","","null","img/motor_8.png","76","motor","","","","","","",""
"700","","6715357","HierDyac0s1z15","2ufgfxgetv","msl000300","motor","","68","img/motor_3.png","68","motor","3","77","1","0","0","",""
"null","","6715471","HierDyac0s1z15","2ufgfxgetv","msl000300","iti","","null","img/motor_3.png","68","motor","","","","","","",""
"341","","6715821","HierDyac0s1z15","2ufgfxgetv","msl000300","motor","","68","img/motor_3.png","68","motor","3","78","1","0","0","",""
"null","","6715929","HierDyac0s1z15","2ufgfxgetv","msl000300","iti","","null","img/motor_3.png","68","motor","","","","","","",""
"685","","6716620","HierDyac0s1z15","2ufgfxgetv","msl000300","motor","","72","img/motor_5.png","72","motor","5","79","1","0","0","",""
"null","","6716728","HierDyac0s1z15","2ufgfxgetv","msl000300","iti","","null","img/motor_5.png","72","motor","","","","","","",""
"573","","6717309","HierDyac0s1z15","2ufgfxgetv","msl000300","motor","","75","img/motor_7.png","75","motor","7","80","1","0","0","",""
"null","","6717417","HierDyac0s1z15","2ufgfxgetv","msl000300","iti","","null","img/motor_7.png","75","motor","","","","","","",""
"363","","6717788","HierDyac0s1z15","2ufgfxgetv","msl000300","motor","","75","img/motor_7.png","75","motor","7","81","1","0","0","",""
"null","","6717903","HierDyac0s1z15","2ufgfxgetv","msl000300","iti","","null","img/motor_7.png","75","motor","","","","","","",""
"558","","6718469","HierDyac0s1z15","2ufgfxgetv","msl000300","motor","","76","img/motor_8.png","76","motor","8","82","1","0","0","",""
"null","","6718584","HierDyac0s1z15","2ufgfxgetv","msl000300","iti","","null","img/motor_8.png","76","motor","","","","","","",""
"541","","6719133","HierDyac0s1z15","2ufgfxgetv","msl000300","motor","","65","img/motor_1.png","65","motor","1","83","1","0","0","",""
"null","","6719248","HierDyac0s1z15","2ufgfxgetv","msl000300","iti","","null","img/motor_1.png","65","motor","","","","","","",""
"692","","6719949","HierDyac0s1z15","2ufgfxgetv","msl000300","motor","","72","img/motor_5.png","72","motor","5","84","1","0","0","",""
"null","","6720058","HierDyac0s1z15","2ufgfxgetv","msl000300","iti","","null","img/motor_5.png","72","motor","","","","","","",""
"516","","6720587","HierDyac0s1z15","2ufgfxgetv","msl000300","motor","","74","img/motor_6.png","74","motor","6","85","1","0","0","",""
"null","","6720696","HierDyac0s1z15","2ufgfxgetv","msl000300","iti","","null","img/motor_6.png","74","motor","","","","","","",""
"701","","6721405","HierDyac0s1z15","2ufgfxgetv","msl000300","motor","","70","img/motor_4.png","70","motor","4","86","1","0","0","",""
"null","","6721519","HierDyac0s1z15","2ufgfxgetv","msl000300","iti","","null","img/motor_4.png","70","motor","","","","","","",""
"590","","6722125","HierDyac0s1z15","2ufgfxgetv","msl000300","motor","","74","img/motor_6.png","74","motor","6","87","1","0","0","",""
"null","","6722239","HierDyac0s1z15","2ufgfxgetv","msl000300","iti","","null","img/motor_6.png","74","motor","","","","","","",""
"486","","6722740","HierDyac0s1z15","2ufgfxgetv","msl000300","motor","","75","img/motor_7.png","75","motor","7","88","1","0","0","",""
"null","","6722855","HierDyac0s1z15","2ufgfxgetv","msl000300","iti","","null","img/motor_7.png","75","motor","","","","","","",""
"670","","6723532","HierDyac0s1z15","2ufgfxgetv","msl000300","motor","","65","img/motor_1.png","65","motor","1","89","1","0","0","",""
"null","","6723640","HierDyac0s1z15","2ufgfxgetv","msl000300","iti","","null","img/motor_1.png","65","motor","","","","","","",""
"493","","6724148","HierDyac0s1z15","2ufgfxgetv","msl000300","motor","","70","img/motor_4.png","70","motor","4","90","1","0","0","",""
"null","","6724257","HierDyac0s1z15","2ufgfxgetv","msl000300","iti","","null","img/motor_4.png","70","motor","","","","","","",""
"734","","6724997","HierDyac0s1z15","2ufgfxgetv","msl000300","motor","","72","img/motor_5.png","72","motor","5","91","1","0","0","",""
"null","","6725105","HierDyac0s1z15","2ufgfxgetv","msl000300","iti","","null","img/motor_5.png","72","motor","","","","","","",""
"619","","6725733","HierDyac0s1z15","2ufgfxgetv","msl000300","motor","","76","img/motor_8.png","76","motor","8","92","1","0","0","",""
"null","","6725841","HierDyac0s1z15","2ufgfxgetv","msl000300","iti","","null","img/motor_8.png","76","motor","","","","","","",""
"667","","6726517","HierDyac0s1z15","2ufgfxgetv","msl000300","motor","","74","img/motor_6.png","74","motor","6","93","1","0","0","",""
"null","","6726632","HierDyac0s1z15","2ufgfxgetv","msl000300","iti","","null","img/motor_6.png","74","motor","","","","","","",""
"781","","6727420","HierDyac0s1z15","2ufgfxgetv","msl000300","motor","","83","img/motor_2.png","83","motor","2","94","1","0","0","",""
"null","","6727529","HierDyac0s1z15","2ufgfxgetv","msl000300","iti","","null","img/motor_2.png","83","motor","","","","","","",""
"876","","6728420","HierDyac0s1z15","2ufgfxgetv","msl000300","motor","","74","img/motor_6.png","74","motor","6","95","1","0","0","",""
"null","","6728534","HierDyac0s1z15","2ufgfxgetv","msl000300","iti","","null","img/motor_6.png","74","motor","","","","","","",""
"718","","6729261","HierDyac0s1z15","2ufgfxgetv","msl000300","motor","","70","img/motor_4.png","70","motor","4","96","1","0","0","",""
"null","","6729376","HierDyac0s1z15","2ufgfxgetv","msl000300","iti","","null","img/motor_4.png","70","motor","","","","","","",""
"700","","6730091","HierDyac0s1z15","2ufgfxgetv","msl000300","motor","","74","img/motor_6.png","74","motor","6","97","1","0","0","",""
"null","","6730201","HierDyac0s1z15","2ufgfxgetv","msl000300","iti","","null","img/motor_6.png","74","motor","","","","","","",""
"717","","6730925","HierDyac0s1z15","2ufgfxgetv","msl000300","motor","","68","img/motor_3.png","68","motor","3","98","1","0","0","",""
"null","","6731034","HierDyac0s1z15","2ufgfxgetv","msl000300","iti","","null","img/motor_3.png","68","motor","","","","","","",""
"444","","6731491","HierDyac0s1z15","2ufgfxgetv","msl000300","motor","","68","img/motor_3.png","68","motor","3","99","1","0","0","",""
"null","","6731607","HierDyac0s1z15","2ufgfxgetv","msl000300","iti","","null","img/motor_3.png","68","motor","","","","","","",""
"693","","6732316","HierDyac0s1z15","2ufgfxgetv","msl000300","motor","","72","img/motor_5.png","72","motor","5","100","1","0","0","",""
