"rt","responses","time_elapsed","subject","prolificID","demoID","trialType","question_order","key_press","stim","corrresp","phase","stimNum","trialNum","corr","repeatTrial","motorSwitch","pracCounter","hierarchy"
"7825","{""Q0"":""ms1000406""}","7859","HierDynxfnkstn","7nwru71mqe","ms1000406","","","","","","","","","","","","",""
"1416","","9290","HierDynxfnkstn","7nwru71mqe","ms1000406","","","","","","","","","","","","",""
"","","11933","HierDynxfnkstn","7nwru71mqe","ms1000406","fullscreen","","","","","","","","","","","",""
"18714","{""Vision"":""Yes"",""Handedness"":""Right"",""Gender"":""male""}","30662","HierDynxfnkstn","7nwru71mqe","ms1000406","","[0,1,2]","","","","","","","","","","",""
"4749","{""Q0"":""23""}","35427","HierDynxfnkstn","7nwru71mqe","ms1000406","","","","","","","","","","","","",""
"133765","","169212","HierDynxfnkstn","7nwru71mqe","ms1000406","","","","","","","","","","","","",""
"2746","","171968","HierDynxfnkstn","7nwru71mqe","ms1000406","motor","","76","img/motor_8.png","76","motor","8","1","1","0","0","",""
"null","","172085","HierDynxfnkstn","7nwru71mqe","ms1000406","iti","","null","img/motor_8.png","76","motor","","","","","","",""
"841","","172942","HierDynxfnkstn","7nwru71mqe","ms1000406","motor","","72","img/motor_5.png","72","motor","5","2","1","0","0","",""
"null","","173058","HierDynxfnkstn","7nwru71mqe","ms1000406","iti","","null","img/motor_5.png","72","motor","","","","","","",""
"597","","173664","HierDynxfnkstn","7nwru71mqe","ms1000406","motor","","70","img/motor_4.png","70","motor","4","3","1","0","0","",""
"null","","173778","HierDynxfnkstn","7nwru71mqe","ms1000406","iti","","null","img/motor_4.png","70","motor","","","","","","",""
"1156","","174942","HierDynxfnkstn","7nwru71mqe","ms1000406","motor","","65","img/motor_1.png","65","motor","1","4","1","0","0","",""
"null","","175057","HierDynxfnkstn","7nwru71mqe","ms1000406","iti","","null","img/motor_1.png","65","motor","","","","","","",""
"646","","175712","HierDynxfnkstn","7nwru71mqe","ms1000406","motor","","65","img/motor_1.png","65","motor","1","5","1","0","0","",""
"null","","175827","HierDynxfnkstn","7nwru71mqe","ms1000406","iti","","null","img/motor_1.png","65","motor","","","","","","",""
"548","","176384","HierDynxfnkstn","7nwru71mqe","ms1000406","motor","","76","img/motor_8.png","76","motor","8","6","1","0","0","",""
"null","","176492","HierDynxfnkstn","7nwru71mqe","ms1000406","iti","","null","img/motor_8.png","76","motor","","","","","","",""
"811","","177317","HierDynxfnkstn","7nwru71mqe","ms1000406","motor","","68","img/motor_3.png","68","motor","3","7","1","0","0","",""
