rt,responses,time_elapsed,subject,prolificID,demoID,trialType,question_order,key_press,stim,corrresp,phase,stimNum,trialNum,corr,repeatTrial,motorSwitch,pracCounter,hierarchy
11522,"{""Q0"":""ms1000202""}",11553,HierDydm17mqow,yg51qpjgem,ms1000202,,,,,,,,,,,,,
1249,,12812,HierDydm17mqow,yg51qpjgem,ms1000202,,,,,,,,,,,,,
,,15949,HierDydm17mqow,yg51qpjgem,ms1000202,fullscreen,,,,,,,,,,,,
18148,"{""Vision"":""Yes"",""Handedness"":""Right"",""Gender"":""female""}",34108,HierDydm17mqow,yg51qpjgem,ms1000202,,"[0,1,2]",,,,,,,,,,,
2893,"{""Q0"":""19""}",37014,HierDydm17mqow,yg51qpjgem,ms1000202,,,,,,,,,,,,,
130500,,167526,HierDydm17mqow,yg51qpjgem,ms1000202,,,,,,,,,,,,,
1832,,169369,HierDydm17mqow,yg51qpjgem,ms1000202,motor,,68,img/motor_2.png,83,motor,2,1,0,1,0,,
699,,170080,HierDydm17mqow,yg51qpjgem,ms1000202,motorRepeat,,83,img/motor_2.png,83,motor,2,1,1,0,0,,
null,,170192,HierDydm17mqow,yg51qpjgem,ms1000202,iti,,null,img/motor_2.png,83,motor,,,,,,,
1205,,171407,HierDydm17mqow,yg51qpjgem,ms1000202,motor,,74,img/motor_6.png,74,motor,6,2,1,0,0,,
null,,171518,HierDydm17mqow,yg51qpjgem,ms1000202,iti,,null,img/motor_6.png,74,motor,,,,,,,
765,,172294,HierDydm17mqow,yg51qpjgem,ms1000202,motor,,70,img/motor_4.png,70,motor,4,3,1,0,0,,
null,,172406,HierDydm17mqow,yg51qpjgem,ms1000202,iti,,null,img/motor_4.png,70,motor,,,,,,,
3590,,176006,HierDydm17mqow,yg51qpjgem,ms1000202,motor,,70,img/motor_4.png,70,motor,4,4,1,0,0,,
null,,176117,HierDydm17mqow,yg51qpjgem,ms1000202,iti,,null,img/motor_4.png,70,motor,,,,,,,
1444,,177572,HierDydm17mqow,yg51qpjgem,ms1000202,motor,,74,img/motor_5.png,72,motor,5,5,0,1,0,,
1257,,178840,HierDydm17mqow,yg51qpjgem,ms1000202,motorRepeat,,72,img/motor_5.png,72,motor,5,5,1,0,0,,
null,,178952,HierDydm17mqow,yg51qpjgem,ms1000202,iti,,null,img/motor_5.png,72,motor,,,,,,,
1657,,180618,HierDydm17mqow,yg51qpjgem,ms1000202,motor,,83,img/motor_2.png,83,motor,2,6,1,0,0,,
null,,180731,HierDydm17mqow,yg51qpjgem,ms1000202,iti,,null,img/motor_2.png,83,motor,,,,,,,
832,,181574,HierDydm17mqow,yg51qpjgem,ms1000202,motor,,65,img/motor_1.png,65,motor,1,7,1,0,0,,
null,,181684,HierDydm17mqow,yg51qpjgem,ms1000202,iti,,null,img/motor_1.png,65,motor,,,,,,,
908,,182602,HierDydm17mqow,yg51qpjgem,ms1000202,motor,,68,img/motor_3.png,68,motor,3,8,1,0,0,,
null,,182713,HierDydm17mqow,yg51qpjgem,ms1000202,iti,,null,img/motor_3.png,68,motor,,,,,,,
614,,183338,HierDydm17mqow,yg51qpjgem,ms1000202,motor,,70,img/motor_4.png,70,motor,4,9,1,0,0,,
null,,183451,HierDydm17mqow,yg51qpjgem,ms1000202,iti,,null,img/motor_4.png,70,motor,,,,,,,
