"rt","responses","time_elapsed","subject","prolificID","demoID","trialType","question_order","key_press","stim","corrresp","phase","stimNum","trialNum","corr","repeatTrial","motorSwitch","pracCounter","hierarchy"
"2887455","{""Q0"":""msl000325""}","2887504","HierDyb66rd6se","1ij4vuofd0","msl000325","","","","","","","","","","","","",""
"1425","","2888943","HierDyb66rd6se","1ij4vuofd0","msl000325","","","","","","","","","","","","",""
"","","2890618","HierDyb66rd6se","1ij4vuofd0","msl000325","fullscreen","","","","","","","","","","","",""
"9567","{""Vision"":""Yes"",""Handedness"":""Right"",""Gender"":""female""}","2900201","HierDyb66rd6se","1ij4vuofd0","msl000325","","[0,1,2]","","","","","","","","","","",""
"4016","{""Q0"":""22""}","2904237","HierDyb66rd6se","1ij4vuofd0","msl000325","","","","","","","","","","","","",""
"165522","","3069775","HierDyb66rd6se","1ij4vuofd0","msl000325","","","","","","","","","","","","",""
"1054","","3070843","HierDyb66rd6se","1ij4vuofd0","msl000325","motor","","70","img/motor_4.png","70","motor","4","1","1","0","0","",""
"null","","3070956","HierDyb66rd6se","1ij4vuofd0","msl000325","iti","","null","img/motor_4.png","70","motor","","","","","","",""
"1144","","3072112","HierDyb66rd6se","1ij4vuofd0","msl000325","motor","","72","img/motor_5.png","72","motor","5","2","1","0","0","",""
"null","","3072225","HierDyb66rd6se","1ij4vuofd0","msl000325","iti","","null","img/motor_5.png","72","motor","","","","","","",""
"699","","3072935","HierDyb66rd6se","1ij4vuofd0","msl000325","motor","","83","img/motor_2.png","83","motor","2","3","1","0","0","",""
"null","","3073047","HierDyb66rd6se","1ij4vuofd0","msl000325","iti","","null","img/motor_2.png","83","motor","","","","","","",""
"779","","3073838","HierDyb66rd6se","1ij4vuofd0","msl000325","motor","","75","img/motor_7.png","75","motor","7","4","1","0","0","",""
"null","","3073951","HierDyb66rd6se","1ij4vuofd0","msl000325","iti","","null","img/motor_7.png","75","motor","","","","","","",""
"720","","3074683","HierDyb66rd6se","1ij4vuofd0","msl000325","motor","","72","img/motor_5.png","72","motor","5","5","1","0","0","",""
"null","","3074794","HierDyb66rd6se","1ij4vuofd0","msl000325","iti","","null","img/motor_5.png","72","motor","","","","","","",""
