"rt","responses","time_elapsed","subject","prolificID","demoID","trialType","question_order","key_press","stim","corrresp","phase","stimNum","trialNum","corr","repeatTrial","motorSwitch","pracCounter","hierarchy"
"7780","{""Q0"":""ms1000418""}","7818","HierDyk34wjxqr","z1buorudu6","ms1000418","","","","","","","","","","","","",""
"2160","","9993","HierDyk34wjxqr","z1buorudu6","ms1000418","","","","","","","","","","","","",""
"","","12225","HierDyk34wjxqr","z1buorudu6","ms1000418","fullscreen","","","","","","","","","","","",""
"12523","{""Vision"":""Yes"",""Handedness"":""Right"",""Gender"":""female""}","24763","HierDyk34wjxqr","z1buorudu6","ms1000418","","[0,1,2]","","","","","","","","","","",""
"5467","{""Q0"":""20""}","30247","HierDyk34wjxqr","z1buorudu6","ms1000418","","","","","","","","","","","","",""
"179590","","209858","HierDyk34wjxqr","z1buorudu6","ms1000418","","","","","","","","","","","","",""
"1066","","210940","HierDyk34wjxqr","z1buorudu6","ms1000418","motor","","75","img/motor_7.png","75","motor","7","1","1","0","0","",""
"null","","211050","HierDyk34wjxqr","z1buorudu6","ms1000418","iti","","null","img/motor_7.png","75","motor","","","","","","",""
"627","","211686","HierDyk34wjxqr","z1buorudu6","ms1000418","motor","","76","img/motor_8.png","76","motor","8","2","1","0","0","",""
"null","","211801","HierDyk34wjxqr","z1buorudu6","ms1000418","iti","","null","img/motor_8.png","76","motor","","","","","","",""
"604","","212413","HierDyk34wjxqr","z1buorudu6","ms1000418","motor","","72","img/motor_5.png","72","motor","5","3","1","0","0","",""
"null","","212521","HierDyk34wjxqr","z1buorudu6","ms1000418","iti","","null","img/motor_5.png","72","motor","","","","","","",""
"468","","213003","HierDyk34wjxqr","z1buorudu6","ms1000418","motor","","74","img/motor_6.png","74","motor","6","4","1","0","0","",""
"null","","213112","HierDyk34wjxqr","z1buorudu6","ms1000418","iti","","null","img/motor_6.png","74","motor","","","","","","",""
"501","","213628","HierDyk34wjxqr","z1buorudu6","ms1000418","motor","","76","img/motor_8.png","76","motor","8","5","1","0","0","",""
"null","","213743","HierDyk34wjxqr","z1buorudu6","ms1000418","iti","","null","img/motor_8.png","76","motor","","","","","","",""
"524","","214276","HierDyk34wjxqr","z1buorudu6","ms1000418","motor","","75","img/motor_7.png","75","motor","7","6","1","0","0","",""
"null","","214391","HierDyk34wjxqr","z1buorudu6","ms1000418","iti","","null","img/motor_7.png","75","motor","","","","","","",""
"396","","214797","HierDyk34wjxqr","z1buorudu6","ms1000418","motor","","72","img/motor_5.png","72","motor","5","7","1","0","0","",""
"null","","214912","HierDyk34wjxqr","z1buorudu6","ms1000418","iti","","null","img/motor_5.png","72","motor","","","","","","",""
"340","","215261","HierDyk34wjxqr","z1buorudu6","ms1000418","motor","","74","img/motor_6.png","74","motor","6","8","1","0","0","",""
"null","","215369","HierDyk34wjxqr","z1buorudu6","ms1000418","iti","","null","img/motor_6.png","74","motor","","","","","","",""
"517","","215899","HierDyk34wjxqr","z1buorudu6","ms1000418","motor","","65","img/motor_1.png","65","motor","1","9","1","0","0","",""
"null","","216008","HierDyk34wjxqr","z1buorudu6","ms1000418","iti","","null","img/motor_1.png","65","motor","","","","","","",""
"517","","216533","HierDyk34wjxqr","z1buorudu6","ms1000418","motor","","83","img/motor_2.png","83","motor","2","10","1","0","0","",""
"null","","216648","HierDyk34wjxqr","z1buorudu6","ms1000418","iti","","null","img/motor_2.png","83","motor","","","","","","",""
"508","","217165","HierDyk34wjxqr","z1buorudu6","ms1000418","motor","","72","img/motor_5.png","72","motor","5","11","1","0","0","",""
"null","","217280","HierDyk34wjxqr","z1buorudu6","ms1000418","iti","","null","img/motor_5.png","72","motor","","","","","","",""
"437","","217725","HierDyk34wjxqr","z1buorudu6","ms1000418","motor","","83","img/motor_2.png","83","motor","2","12","1","0","0","",""
"null","","217833","HierDyk34wjxqr","z1buorudu6","ms1000418","iti","","null","img/motor_2.png","83","motor","","","","","","",""
"509","","218355","HierDyk34wjxqr","z1buorudu6","ms1000418","motor","","75","img/motor_7.png","75","motor","7","13","1","0","0","",""
"null","","218464","HierDyk34wjxqr","z1buorudu6","ms1000418","iti","","null","img/motor_7.png","75","motor","","","","","","",""
"589","","219068","HierDyk34wjxqr","z1buorudu6","ms1000418","motor","","70","img/motor_4.png","70","motor","4","14","1","0","0","",""
"null","","219176","HierDyk34wjxqr","z1buorudu6","ms1000418","iti","","null","img/motor_4.png","70","motor","","","","","","",""
"454","","219643","HierDyk34wjxqr","z1buorudu6","ms1000418","motor","","70","img/motor_4.png","70","motor","4","15","1","0","0","",""
"null","","219758","HierDyk34wjxqr","z1buorudu6","ms1000418","iti","","null","img/motor_4.png","70","motor","","","","","","",""
"446","","220213","HierDyk34wjxqr","z1buorudu6","ms1000418","motor","","65","img/motor_1.png","65","motor","1","16","1","0","0","",""
"null","","220328","HierDyk34wjxqr","z1buorudu6","ms1000418","iti","","null","img/motor_1.png","65","motor","","","","","","",""
"438","","220779","HierDyk34wjxqr","z1buorudu6","ms1000418","motor","","65","img/motor_1.png","65","motor","1","17","1","0","0","",""
"null","","220888","HierDyk34wjxqr","z1buorudu6","ms1000418","iti","","null","img/motor_1.png","65","motor","","","","","","",""
"612","","221516","HierDyk34wjxqr","z1buorudu6","ms1000418","motor","","74","img/motor_6.png","74","motor","6","18","1","0","0","",""
"null","","221624","HierDyk34wjxqr","z1buorudu6","ms1000418","iti","","null","img/motor_6.png","74","motor","","","","","","",""
"445","","222077","HierDyk34wjxqr","z1buorudu6","ms1000418","motor","","76","img/motor_8.png","76","motor","8","19","1","0","0","",""
"null","","222190","HierDyk34wjxqr","z1buorudu6","ms1000418","iti","","null","img/motor_8.png","76","motor","","","","","","",""
"566","","222765","HierDyk34wjxqr","z1buorudu6","ms1000418","motor","","83","img/motor_2.png","83","motor","2","20","1","0","0","",""
