"rt","responses","time_elapsed","subject","prolificID","demoID","trialType","question_order","key_press","stim","corrresp","phase","stimNum","trialNum","corr","repeatTrial","motorSwitch","pracCounter","hierarchy"
"150101","{""Q0"":""ms1000378""}","150137","HierDy3xgwra7w","f2oiftadk1","ms1000378","","","","","","","","","","","","",""
"1298","","151449","HierDy3xgwra7w","f2oiftadk1","ms1000378","","","","","","","","","","","","",""
"","","153663","HierDy3xgwra7w","f2oiftadk1","ms1000378","fullscreen","","","","","","","","","","","",""
"11877","{""Vision"":""Yes"",""Handedness"":""Right"",""Gender"":""female""}","165554","HierDy3xgwra7w","f2oiftadk1","ms1000378","","[0,1,2]","","","","","","","","","","",""
"4656","{""Q0"":""19""}","170223","HierDy3xgwra7w","f2oiftadk1","ms1000378","","","","","","","","","","","","",""
"132433","","302672","HierDy3xgwra7w","f2oiftadk1","ms1000378","","","","","","","","","","","","",""
"2444","","305128","HierDy3xgwra7w","f2oiftadk1","ms1000378","motor","","68","img/motor_3.png","68","motor","3","1","1","0","0","",""
"null","","305242","HierDy3xgwra7w","f2oiftadk1","ms1000378","iti","","null","img/motor_3.png","68","motor","","","","","","",""
"1607","","306860","HierDy3xgwra7w","f2oiftadk1","ms1000378","motor","","75","img/motor_7.png","75","motor","7","2","1","0","0","",""
"null","","306973","HierDy3xgwra7w","f2oiftadk1","ms1000378","iti","","null","img/motor_7.png","75","motor","","","","","","",""
"1030","","308014","HierDy3xgwra7w","f2oiftadk1","ms1000378","motor","","65","img/motor_1.png","65","motor","1","3","1","0","0","",""
"null","","308127","HierDy3xgwra7w","f2oiftadk1","ms1000378","iti","","null","img/motor_1.png","65","motor","","","","","","",""
"1255","","309394","HierDy3xgwra7w","f2oiftadk1","ms1000378","motor","","74","img/motor_6.png","74","motor","6","4","1","0","0","",""
"null","","309506","HierDy3xgwra7w","f2oiftadk1","ms1000378","iti","","null","img/motor_6.png","74","motor","","","","","","",""
"629","","310147","HierDy3xgwra7w","f2oiftadk1","ms1000378","motor","","72","img/motor_5.png","72","motor","5","5","1","0","0","",""
"null","","310259","HierDy3xgwra7w","f2oiftadk1","ms1000378","iti","","null","img/motor_5.png","72","motor","","","","","","",""
"609","","310879","HierDy3xgwra7w","f2oiftadk1","ms1000378","motor","","68","img/motor_3.png","68","motor","3","6","1","0","0","",""
"null","","310992","HierDy3xgwra7w","f2oiftadk1","ms1000378","iti","","null","img/motor_3.png","68","motor","","","","","","",""
"578","","311582","HierDy3xgwra7w","f2oiftadk1","ms1000378","motor","","83","img/motor_2.png","83","motor","2","7","1","0","0","",""
"null","","311695","HierDy3xgwra7w","f2oiftadk1","ms1000378","iti","","null","img/motor_2.png","83","motor","","","","","","",""
"643","","312350","HierDy3xgwra7w","f2oiftadk1","ms1000378","motor","","70","img/motor_4.png","70","motor","4","8","1","0","0","",""
"null","","312463","HierDy3xgwra7w","f2oiftadk1","ms1000378","iti","","null","img/motor_4.png","70","motor","","","","","","",""
"643","","313117","HierDy3xgwra7w","f2oiftadk1","ms1000378","motor","","72","img/motor_5.png","72","motor","5","9","1","0","0","",""
"null","","313229","HierDy3xgwra7w","f2oiftadk1","ms1000378","iti","","null","img/motor_5.png","72","motor","","","","","","",""
"580","","313821","HierDy3xgwra7w","f2oiftadk1","ms1000378","motor","","68","img/motor_3.png","68","motor","3","10","1","0","0","",""
"null","","313933","HierDy3xgwra7w","f2oiftadk1","ms1000378","iti","","null","img/motor_3.png","68","motor","","","","","","",""
"530","","314473","HierDy3xgwra7w","f2oiftadk1","ms1000378","motor","","70","img/motor_4.png","70","motor","4","11","1","0","0","",""
"null","","314585","HierDy3xgwra7w","f2oiftadk1","ms1000378","iti","","null","img/motor_4.png","70","motor","","","","","","",""
"610","","315206","HierDy3xgwra7w","f2oiftadk1","ms1000378","motor","","70","img/motor_4.png","70","motor","4","12","1","0","0","",""
"null","","315318","HierDy3xgwra7w","f2oiftadk1","ms1000378","iti","","null","img/motor_4.png","70","motor","","","","","","",""
"574","","315905","HierDy3xgwra7w","f2oiftadk1","ms1000378","motor","","74","img/motor_6.png","74","motor","6","13","1","0","0","",""
"null","","316017","HierDy3xgwra7w","f2oiftadk1","ms1000378","iti","","null","img/motor_6.png","74","motor","","","","","","",""
"503","","316531","HierDy3xgwra7w","f2oiftadk1","ms1000378","motor","","72","img/motor_5.png","72","motor","5","14","1","0","0","",""
"null","","316642","HierDy3xgwra7w","f2oiftadk1","ms1000378","iti","","null","img/motor_5.png","72","motor","","","","","","",""
"536","","317189","HierDy3xgwra7w","f2oiftadk1","ms1000378","motor","","75","img/motor_7.png","75","motor","7","15","1","0","0","",""
"null","","317303","HierDy3xgwra7w","f2oiftadk1","ms1000378","iti","","null","img/motor_7.png","75","motor","","","","","","",""
"569","","317883","HierDy3xgwra7w","f2oiftadk1","ms1000378","motor","","83","img/motor_2.png","83","motor","2","16","1","0","0","",""
"null","","317995","HierDy3xgwra7w","f2oiftadk1","ms1000378","iti","","null","img/motor_2.png","83","motor","","","","","","",""
"567","","318574","HierDy3xgwra7w","f2oiftadk1","ms1000378","motor","","70","img/motor_4.png","70","motor","4","17","1","0","0","",""
"null","","318687","HierDy3xgwra7w","f2oiftadk1","ms1000378","iti","","null","img/motor_4.png","70","motor","","","","","","",""
"530","","319228","HierDy3xgwra7w","f2oiftadk1","ms1000378","motor","","74","img/motor_6.png","74","motor","6","18","1","0","0","",""
"null","","319340","HierDy3xgwra7w","f2oiftadk1","ms1000378","iti","","null","img/motor_6.png","74","motor","","","","","","",""
"590","","319941","HierDy3xgwra7w","f2oiftadk1","ms1000378","motor","","65","img/motor_1.png","65","motor","1","19","1","0","0","",""
"null","","320053","HierDy3xgwra7w","f2oiftadk1","ms1000378","iti","","null","img/motor_1.png","65","motor","","","","","","",""
"679","","320741","HierDy3xgwra7w","f2oiftadk1","ms1000378","motor","","72","img/motor_5.png","72","motor","5","20","1","0","0","",""
"null","","320854","HierDy3xgwra7w","f2oiftadk1","ms1000378","iti","","null","img/motor_5.png","72","motor","","","","","","",""
"495","","321359","HierDy3xgwra7w","f2oiftadk1","ms1000378","motor","","74","img/motor_6.png","74","motor","6","21","1","0","0","",""
"null","","321471","HierDy3xgwra7w","f2oiftadk1","ms1000378","iti","","null","img/motor_6.png","74","motor","","","","","","",""
"585","","322068","HierDy3xgwra7w","f2oiftadk1","ms1000378","motor","","76","img/motor_8.png","76","motor","8","22","1","0","0","",""
"null","","322180","HierDy3xgwra7w","f2oiftadk1","ms1000378","iti","","null","img/motor_8.png","76","motor","","","","","","",""
"571","","322763","HierDy3xgwra7w","f2oiftadk1","ms1000378","motor","","70","img/motor_4.png","70","motor","4","23","1","0","0","",""
"null","","322874","HierDy3xgwra7w","f2oiftadk1","ms1000378","iti","","null","img/motor_4.png","70","motor","","","","","","",""
"704","","323590","HierDy3xgwra7w","f2oiftadk1","ms1000378","motor","","72","img/motor_5.png","72","motor","5","24","1","0","0","",""
"null","","323702","HierDy3xgwra7w","f2oiftadk1","ms1000378","iti","","null","img/motor_5.png","72","motor","","","","","","",""
"860","","324573","HierDy3xgwra7w","f2oiftadk1","ms1000378","motor","","83","img/motor_2.png","83","motor","2","25","1","0","0","",""
"null","","324685","HierDy3xgwra7w","f2oiftadk1","ms1000378","iti","","null","img/motor_2.png","83","motor","","","","","","",""
"664","","325360","HierDy3xgwra7w","f2oiftadk1","ms1000378","motor","","83","img/motor_2.png","83","motor","2","26","1","0","0","",""
"null","","325472","HierDy3xgwra7w","f2oiftadk1","ms1000378","iti","","null","img/motor_2.png","83","motor","","","","","","",""
"535","","326020","HierDy3xgwra7w","f2oiftadk1","ms1000378","motor","","76","img/motor_8.png","76","motor","8","27","1","0","0","",""
"null","","326133","HierDy3xgwra7w","f2oiftadk1","ms1000378","iti","","null","img/motor_8.png","76","motor","","","","","","",""
"617","","326761","HierDy3xgwra7w","f2oiftadk1","ms1000378","motor","","70","img/motor_4.png","70","motor","4","28","1","0","0","",""
"null","","326873","HierDy3xgwra7w","f2oiftadk1","ms1000378","iti","","null","img/motor_4.png","70","motor","","","","","","",""
"542","","327427","HierDy3xgwra7w","f2oiftadk1","ms1000378","motor","","68","img/motor_3.png","68","motor","3","29","1","0","0","",""
"null","","327540","HierDy3xgwra7w","f2oiftadk1","ms1000378","iti","","null","img/motor_3.png","68","motor","","","","","","",""
"469","","328019","HierDy3xgwra7w","f2oiftadk1","ms1000378","motor","","68","img/motor_3.png","68","motor","3","30","1","0","0","",""
"null","","328132","HierDy3xgwra7w","f2oiftadk1","ms1000378","iti","","null","img/motor_3.png","68","motor","","","","","","",""
"549","","328692","HierDy3xgwra7w","f2oiftadk1","ms1000378","motor","","65","img/motor_1.png","65","motor","1","31","1","0","0","",""
"null","","328805","HierDy3xgwra7w","f2oiftadk1","ms1000378","iti","","null","img/motor_1.png","65","motor","","","","","","",""
"480","","329297","HierDy3xgwra7w","f2oiftadk1","ms1000378","motor","","72","img/motor_5.png","72","motor","5","32","1","0","0","",""
"null","","329409","HierDy3xgwra7w","f2oiftadk1","ms1000378","iti","","null","img/motor_5.png","72","motor","","","","","","",""
"436","","329860","HierDy3xgwra7w","f2oiftadk1","ms1000378","motor","","76","img/motor_8.png","76","motor","8","33","1","0","0","",""
"null","","329972","HierDy3xgwra7w","f2oiftadk1","ms1000378","iti","","null","img/motor_8.png","76","motor","","","","","","",""
"668","","330653","HierDy3xgwra7w","f2oiftadk1","ms1000378","motor","","83","img/motor_2.png","83","motor","2","34","1","0","0","",""
"null","","330765","HierDy3xgwra7w","f2oiftadk1","ms1000378","iti","","null","img/motor_2.png","83","motor","","","","","","",""
"566","","331342","HierDy3xgwra7w","f2oiftadk1","ms1000378","motor","","68","img/motor_3.png","68","motor","3","35","1","0","0","",""
"null","","331455","HierDy3xgwra7w","f2oiftadk1","ms1000378","iti","","null","img/motor_3.png","68","motor","","","","","","",""
"486","","331954","HierDy3xgwra7w","f2oiftadk1","ms1000378","motor","","65","img/motor_1.png","65","motor","1","36","1","0","0","",""
"null","","332067","HierDy3xgwra7w","f2oiftadk1","ms1000378","iti","","null","img/motor_1.png","65","motor","","","","","","",""
"490","","332569","HierDy3xgwra7w","f2oiftadk1","ms1000378","motor","","72","img/motor_5.png","72","motor","5","37","1","0","0","",""
"null","","332682","HierDy3xgwra7w","f2oiftadk1","ms1000378","iti","","null","img/motor_5.png","72","motor","","","","","","",""
"485","","333179","HierDy3xgwra7w","f2oiftadk1","ms1000378","motor","","76","img/motor_8.png","76","motor","8","38","1","0","0","",""
"null","","333292","HierDy3xgwra7w","f2oiftadk1","ms1000378","iti","","null","img/motor_8.png","76","motor","","","","","","",""
"631","","333935","HierDy3xgwra7w","f2oiftadk1","ms1000378","motor","","83","img/motor_2.png","83","motor","2","39","1","0","0","",""
"null","","334047","HierDy3xgwra7w","f2oiftadk1","ms1000378","iti","","null","img/motor_2.png","83","motor","","","","","","",""
"545","","334605","HierDy3xgwra7w","f2oiftadk1","ms1000378","motor","","83","img/motor_2.png","83","motor","2","40","1","0","0","",""
"null","","334718","HierDy3xgwra7w","f2oiftadk1","ms1000378","iti","","null","img/motor_2.png","83","motor","","","","","","",""
"543","","335272","HierDy3xgwra7w","f2oiftadk1","ms1000378","motor","","76","img/motor_8.png","76","motor","8","41","1","0","0","",""
"null","","335384","HierDy3xgwra7w","f2oiftadk1","ms1000378","iti","","null","img/motor_8.png","76","motor","","","","","","",""
"835","","336231","HierDy3xgwra7w","f2oiftadk1","ms1000378","motor","","65","img/motor_1.png","65","motor","1","42","1","0","0","",""
"null","","336343","HierDy3xgwra7w","f2oiftadk1","ms1000378","iti","","null","img/motor_1.png","65","motor","","","","","","",""
"826","","337181","HierDy3xgwra7w","f2oiftadk1","ms1000378","motor","","65","img/motor_1.png","65","motor","1","43","1","0","0","",""
"null","","337293","HierDy3xgwra7w","f2oiftadk1","ms1000378","iti","","null","img/motor_1.png","65","motor","","","","","","",""
"561","","337868","HierDy3xgwra7w","f2oiftadk1","ms1000378","motor","","72","img/motor_5.png","72","motor","5","44","1","0","0","",""
"null","","337979","HierDy3xgwra7w","f2oiftadk1","ms1000378","iti","","null","img/motor_5.png","72","motor","","","","","","",""
"403","","338395","HierDy3xgwra7w","f2oiftadk1","ms1000378","motor","","74","img/motor_6.png","74","motor","6","45","1","0","0","",""
"null","","338507","HierDy3xgwra7w","f2oiftadk1","ms1000378","iti","","null","img/motor_6.png","74","motor","","","","","","",""
"721","","339239","HierDy3xgwra7w","f2oiftadk1","ms1000378","motor","","68","img/motor_3.png","68","motor","3","46","1","0","0","",""
"null","","339351","HierDy3xgwra7w","f2oiftadk1","ms1000378","iti","","null","img/motor_3.png","68","motor","","","","","","",""
